TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.6158760027374147,1,101.26797385620915,146.9738562091503,0.654,-0.017,False,20.04810140785972,9.74706301618912,0
1,2,-0.7252627619034752,2,95.0225988700565,161.09604519774012,0.809,0.015,False,21.72982340365973,10.422608120581105,0
2,1,-0.5340417199616236,1,100.73142857142857,147.24,0.339,-0.034,False,23.316954781468095,9.589484638776971,0
2,2,-0.6586587136724551,2,96.70873786407768,160.1747572815534,0.433,0.012,False,25.77364962272997,10.261114999085589,0
3,1,-0.5476938820891022,1,100.0,147.53225806451613,0.088,-0.043,False,25.012074809637664,9.5474424817254,0
3,2,-0.6340919097263155,2,97.60648148148148,159.69907407407408,0.447,-0.024,False,27.937922020451715,9.947527772747582,0
4,1,-0.5593673043715105,1,99.65104166666669,147.51041666666666,-0.193,0.026,False,25.450430297221803,9.66482510002288,0
4,2,-0.6225323572262756,2,98.3030303030303,159.12987012987014,0.392,-0.005,False,30.173355019099308,9.842180149101196,0
5,1,-0.5776504199795864,1,99.30337078651684,147.8988764044944,0.122,-0.036,False,24.484267662879017,9.30187773515765,0
5,2,-0.6187599808374507,2,98.7448559670782,158.82716049382717,0.431,0.005,False,32.1333260200126,9.754379238505686,0
6,1,-0.5898673406137752,1,99.09574468085108,147.81914893617022,0.346,0.045,False,25.094403156590925,9.59082491335804,0
6,2,-0.6100661361365421,2,98.8923076923077,158.76538461538462,1.43,0.014,False,34.28853865212533,9.80575962561979,0
7,1,-0.6136732760905138,1,99.35175879396984,147.91959798994975,0.156,-0.033,False,26.822415260736797,9.4811362868617,0
7,2,-0.5817275087637819,2,100.76797385620915,157.66666666666666,0.599,0.002,False,41.439587155922815,9.615681449980844,0
8,1,-0.6142122682465601,1,99.35377358490568,147.71698113207546,0.135,-0.055,False,27.601378297425917,9.82548759997304,0
8,2,-0.5984240432956861,2,101.41768292682929,157.2621951219512,0.75,-0.048,False,44.436403991462456,9.657681549889734,0
9,1,-0.659552348666672,1,99.6851851851852,147.16203703703704,0.178,0.031,False,28.27862510676529,9.776133766796816,0
9,2,-0.635399511947219,2,102.58217270194986,156.2200557103064,1.016,0.022,False,48.18685156158801,9.751634089134544,0
10,1,-0.6788964630169669,1,99.2311111111111,147.65777777777777,0.102,0.045,False,29.169375000049182,9.91167644789417,0
10,2,-0.6496891060056448,2,103.13730569948189,155.98704663212436,,,True,53.26591265995767,9.600997387076816,0
11,1,-0.6769045463171658,1,99.36199095022624,147.84162895927602,0.311,0.18,False,29.6775188221026,9.555051617310584,0
11,3,-0.6687541325317065,2,113.61352657004832,147.93236714975845,2.172,0.199,False,28.687721949793588,9.348897060369112,2
11,4,-0.575732096542643,2,93.1826923076923,163.35096153846155,1.895,-0.041,False,27.807492461764813,9.671930913952894,2
12,3,-1.0745727085784464,2,117.33333333333331,146.27659574468086,1.089,0.216,False,39.547502490682405,9.615309593761593,2
12,1,-0.5670675038964892,1,100.45,148.19166666666666,0.269,-0.057,False,31.23154162097937,9.85036531636882,0
12,4,-0.5549346646168799,2,92.70397111913356,163.3898916967509,0.662,-0.04,False,37.28217687348038,9.74452728281693,2
13,3,-1.1526873696810138,2,117.01261829652996,147.9148264984227,0.981,0.115,False,44.99442115247654,9.663837454830496,2
13,1,-0.5832758144353711,1,100.65587044534414,147.7085020242915,0.171,-0.1,False,32.576055250388926,9.746572603355602,0
13,4,-0.5800448758182506,2,93.29794520547944,162.81849315068493,0.824,-0.058,False,40.59167945836082,9.503331359059116,2
14,3,-1.1847508525746786,2,117.9943181818182,147.8721590909091,,,True,49.90183443069722,9.608206826795923,2
14,1,-0.606057902522707,1,100.64092664092664,147.1119691119691,0.139,-0.11,False,33.429203119858265,9.965623398080002,0
14,4,-0.5886511272341249,2,94.0948012232416,162.02140672782875,1.071,-0.124,False,44.71315839339134,9.765198235493878,2
15,5,-1.1891591108253357,2,122.41269841269842,138.7989417989418,0.394,0.146,False,27.664151163955747,8.844337238955344,3
15,1,-0.7062650340366434,1,99.13513513513512,147.47104247104247,0.185,0.049,False,34.1244970976597,9.76246696449098,0
15,4,-0.6475562039133989,2,96.60744985673352,159.8137535816619,,,True,50.06759210694042,9.496987126651131,2
15,6,-0.8710788315401676,2,111.63636363636364,160.01069518716577,0.457,-0.022,False,25.59125070367295,9.46467011672425,3
16,5,-1.3464799408006385,2,123.1256038647343,139.1400966183575,1.999,0.842,False,29.63263394044671,9.0744356505723,3
16,1,-0.721752940920247,1,99.20384615384616,147.71923076923076,0.821,-0.158,False,35.049166555381575,9.55786832144309,0
16,7,-0.7768108700813336,2,108.29943502824858,150.89830508474577,2.013,-0.705,False,25.37620959560669,8.997578011065944,4
16,6,-0.5976696760713512,2,110.25728155339806,160.83009708737865,1.949,-0.104,False,27.876519956253578,9.505237301405254,3
