TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,3.141592653589793,1.0,109.5,56.5,23.0,7.0,0.0,,,,
1.0,1.0,2.553589987559836,2.0,135.38461303710938,51.576927185058594,23.852108001708984,6.933752536773682,0.0,,,0.0,0.023
1.0,2.0,0.4182243489036704,3.0,129.08248901367188,76.31443786621094,21.93147850036621,7.208957672119141,0.0,,,,
1.0,3.0,0.6947382343577256,4.0,79.50000762939453,85.0,23.558786392211914,8.066323280334473,0.0,,,,
1.0,4.0,0.5880025994509304,5.0,152.5384521484375,89.19230651855469,21.63330841064453,6.933752536773682,0.0,,,,
1.0,5.0,1.1071487694436986,6.0,94.0999984741211,105.20000457763672,21.0190372467041,7.155416965484619,0.0,,,,
2.0,1.0,2.55359012071789,2.0,135.46153259277344,51.69231033325195,23.852108001708984,6.656403064727783,0.0,,,0.112,-0.025
2.0,6.0,3.141592653589793,7.0,110.0,56.5,24.0,7.0,0.0,,,,
2.0,7.0,0.4266274876702246,8.0,128.0684814453125,75.84931182861328,22.34535789489746,7.117410659790039,0.0,,,,
2.0,8.0,0.6435011455134731,9.0,79.31999969482422,84.73999786376953,24.200000762939453,8.0,0.0,,,,
2.0,9.0,0.5880025994509304,10.0,152.42308044433594,89.11538696289062,22.46535873413086,6.933752536773682,0.0,,,,
2.0,10.0,1.1071487694436986,11.0,94.20001220703125,105.39999389648438,21.466251373291016,7.155416965484619,0.0,,,,
3.0,1.0,2.5360480117755926,2.0,135.2440185546875,51.907997131347656,24.412778854370117,6.83051872253418,0.0,,,0.157,-0.009
3.0,11.0,3.141592653589793,12.0,109.5,56.5,23.0,7.0,0.0,,,,
3.0,12.0,0.4636475906407117,13.0,127.70001983642578,75.5999984741211,23.25510597229004,6.7082037925720215,0.0,,,,
3.0,13.0,0.5880025328719031,14.0,79.5384521484375,84.69230651855469,24.406808853149414,7.765803337097168,0.0,,,,
3.0,14.0,0.5667292020843502,15.0,152.0205841064453,88.96764373779297,22.241985321044922,6.979381561279297,0.0,,,,
3.0,15.0,1.1071487694436986,16.0,94.20001220703125,105.39999389648438,22.360679626464844,7.155417442321777,0.0,,,,
4.0,1.0,2.49809150807632,2.0,135.02001953125,52.36000061035156,25.200002670288086,7.0,0.0,,,0.204,-0.02
4.0,16.0,3.141592653589793,17.0,110.0,56.5,24.0,7.0,0.0,,,,
4.0,17.0,0.4636475906407117,18.0,127.00001525878906,75.0,24.149534225463867,7.155416965484619,0.0,,,,
4.0,18.0,0.5880025328719031,19.0,80.9230728149414,85.6153793334961,25.51620864868164,7.765803337097168,0.0,,,,
4.0,19.0,0.558599303645638,20.0,151.9157257080078,89.13483428955078,22.25995635986328,6.6779866218566895,0.0,,,,
4.0,20.0,1.0040670581315192,21.0,93.50294494628906,104.86177062988281,23.008949279785156,7.4395599365234375,0.0,,,,
5.0,1.0,2.4858970266029017,2.0,134.64683532714844,53.040889739990234,26.21756362915039,6.950702667236328,0.0,,,0.165,-0.186
5.0,21.0,3.0791738834346796,22.0,110.09143829345703,56.463035583496094,26.198881149291992,7.672529220581055,0.0,,,,
5.0,22.0,0.507098528563954,23.0,126.52359771728516,74.45755767822266,24.6706600189209,7.284643650054932,0.0,,,,
5.0,23.0,0.5667292020843502,24.0,81.06764221191406,85.67941284179688,25.846721649169922,7.976435661315918,0.0,,,,
5.0,24.0,0.558599303645638,25.0,151.77528381347656,88.85955810546875,22.789955139160156,6.995986461639404,0.0,,,,
5.0,25.0,0.9827937939229934,26.0,93.42308044433594,104.88461303710938,23.02005958557129,7.488452911376953,0.0,,,,
6.0,1.0,2.403777588862954,2.0,133.18099975585938,54.19908905029297,27.04144287109375,7.264865398406982,0.0,,,-0.348,-0.367
6.0,26.0,3.009041134024097,27.0,111.04804992675781,56.360267639160156,26.56490707397461,7.995904445648193,0.0,,,0.168,0.188
6.0,27.0,0.5191461367032545,28.0,126.12309265136719,74.28462219238281,24.80694580078125,7.318049430847168,0.0,,,0.149,-0.171
6.0,28.0,0.5404194674908075,29.0,81.5882339477539,85.85293579101562,25.896284103393555,7.374438762664795,0.0,,,0.179,0.092
6.0,29.0,0.5404195007803211,30.0,151.5441131591797,88.92646789550781,24.181299209594727,6.859943389892578,0.0,,,0.171,-0.086
6.0,30.0,0.9151007663870323,31.0,93.12825012207031,104.5167236328125,24.632314682006836,7.743326663970947,0.0,,,0.041,0.006
7.0,1.0,2.466851696383309,2.0,130.14634704589844,56.68292999267578,25.30014991760254,7.496340751647949,0.0,,,0.14,0.058
7.0,26.0,2.896614057551693,27.0,112.17647552490234,56.20589065551758,27.406526565551758,7.761139392852783,0.0,,,,
7.0,27.0,0.5404195007803211,28.0,125.35293579101562,73.9117660522461,25.55328941345215,7.71743631362915,0.0,,,,
7.0,28.0,0.5191461034137409,29.0,81.87692260742188,86.21538543701172,26.791500091552734,7.442083358764648,0.0,,,,
7.0,29.0,0.5404194674908075,30.0,151.2205810546875,88.6323471069336,25.038793563842773,7.0314412117004395,0.0,,,,
7.0,30.0,0.8760580258581437,31.0,93.03277587890625,104.63934326171875,24.839155197143555,7.938286781311035,0.0,,,,
8.0,1.0,2.49809150807632,2.0,130.47999572753906,56.63999557495117,26.000001907348633,7.200000286102295,0.0,,,0.167,0.054
8.0,31.0,2.8501359044173573,32.0,112.6651611328125,56.05046844482422,28.44744110107422,7.75839376449585,0.0,,,,
8.0,32.0,0.5404195007803211,33.0,125.07352447509766,73.54411315917969,25.72478675842285,8.403430938720703,0.0,,,,
8.0,33.0,0.4636475906407117,34.0,82.10000610351562,86.30001068115234,27.280027389526367,7.602630138397217,0.0,,,,
8.0,34.0,0.5880025328719031,35.0,151.15383911132812,88.26922607421875,25.51620864868164,6.933752536773682,0.0,,,,
8.0,35.0,0.8685394560476593,36.0,92.80690002441406,104.31724548339844,25.602802276611328,7.868751525878906,0.0,,,,
9.0,1.0,2.512796418351302,2.0,130.84593200683594,56.475669860839844,26.8353328704834,7.499188423156738,0.0,,,-0.113,0.028
9.0,36.0,2.792821615123599,37.0,113.49999237060547,55.499996185302734,29.133596420288086,7.432910919189453,0.0,,,,
9.0,37.0,0.5880025994509304,38.0,124.57691192626953,73.38461303710938,26.902956008911133,8.320503234863281,0.0,,,,
9.0,38.0,0.5191461034137409,39.0,82.53077697753906,86.44615173339844,27.411672592163086,7.690152645111084,0.0,,,,
9.0,39.0,0.5880025328719031,40.0,150.99998474121094,87.99999237060547,26.07090950012207,7.211102485656738,0.0,,,,
9.0,40.0,0.8621700402475441,41.0,92.61176300048828,104.04706573486328,26.248584747314453,8.026427268981934,0.0,,,,
10.0,1.0,2.5213431680796385,2.0,131.07432556152344,56.304054260253906,26.2719669342041,7.55609655380249,0.0,,,0.169,0.083
10.0,41.0,2.792821615123599,42.0,113.49999237060547,55.499996185302734,29.133596420288086,7.432910919189453,0.0,,,,
10.0,42.0,0.5880025994509304,43.0,123.84615325927734,73.23076629638672,27.180307388305664,7.765801906585693,0.0,,,,
10.0,43.0,0.5191461367032545,44.0,82.69231414794922,86.53845977783203,27.783777236938477,7.690152645111084,0.0,,,,
10.0,44.0,0.5880025328719031,45.0,150.7692108154297,87.84615325927734,26.625612258911133,7.211102485656738,0.0,,,,
10.0,45.0,0.8379812138566268,46.0,92.57734680175781,104.03038787841797,26.238283157348633,7.507270336151123,0.0,,,,
11.0,1.0,2.530866698716789,2.0,131.540283203125,56.27180862426758,27.1165771484375,7.618856430053711,0.0,,,0.124,0.01
11.0,46.0,2.792821615123599,47.0,114.13137817382812,55.361305236816406,30.415128707885742,7.09116792678833,0.0,,,,
11.0,47.0,0.6435010789344459,48.0,123.12000274658203,72.83999633789062,28.400001525878906,8.0,0.0,,,,
11.0,48.0,0.5404194674908075,49.0,83.45587921142578,87.07353210449219,28.640262603759766,7.545937538146973,0.0,,,,
11.0,49.0,0.6107260214520315,50.0,150.19464111328125,87.43624114990234,28.01773452758789,7.536933898925781,0.0,,,,
11.0,50.0,0.8253768053124181,51.0,92.12460327148438,104.3849868774414,27.63991355895996,7.574128150939941,0.0,,,,
12.0,1.0,2.553589987559836,2.0,131.6923065185547,56.03845977783203,27.735008239746094,7.4884514808654785,0.0,,,0.044,0.04
12.0,51.0,2.78282197786257,52.0,114.123291015625,55.32876205444336,30.43069839477539,7.0224690437316895,0.0,,,,
12.0,52.0,0.6435011455134731,53.0,122.80001068115234,73.10000610351562,28.60000228881836,8.0,0.0,,,,
12.0,53.0,0.4636475906407117,54.0,83.80000305175781,86.9000015258789,29.068883895874023,7.155416965484619,0.0,,,,
12.0,54.0,0.6055447083932277,55.0,150.1219940185547,87.5459976196289,28.017776489257812,7.336483478546143,0.0,,,,
12.0,55.0,0.8288490347416633,56.0,91.86225891113281,104.16792297363281,28.31900405883789,7.555830001831055,0.0,,,,
13.0,1.0,2.5360480117755926,2.0,131.89601135253906,56.07201385498047,27.954530715942383,7.589465141296387,0.0,,,0.164,0.049
13.0,56.0,2.792821615123599,57.0,114.4561996459961,55.379554748535156,31.69666862487793,7.176604270935059,0.0,,,,
13.0,57.0,0.6435010789344459,58.0,122.52000427246094,72.63999938964844,29.200000762939453,8.40000057220459,0.0,,,,
13.0,58.0,0.4636475906407117,59.0,83.80000305175781,86.9000015258789,29.068883895874023,7.155416965484619,0.0,,,,
