CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,21.63004637424777,27.864791786675255,0.002,28.0,0.176,-0.8801213016062253
2.0,2.0,21.512851629039083,35.630017211643164,0.056,13.0,0.575,-0.7524141034227297
3.0,2.0,41.119839512480766,45.74378093357418,-0.015,3.0,0.614,-0.993089960845808
4.0,2.0,37.2123698327249,43.09289311226456,-0.066,4.0,0.617,-0.518251113347354
5.0,2.0,27.885249205140703,37.29819686486798,0.138,4.0,0.944,-1.3057043120026655
6.0,2.0,26.381705685367383,32.21467425917672,-0.14,3.0,0.999,-0.7090069407376726
7.0,2.0,25.656977547080352,38.757269709294945,0.049,6.0,0.857,-0.6404597910139372
8.0,2.0,28.556600316820788,39.73487587420183,-0.183,4.0,0.931,-0.8747206784507318
9.0,2.0,22.41737444272986,29.279496770000094,0.112,5.0,0.784,-0.7500711537547331
10.0,2.0,22.393708005423605,35.37398487198808,-0.005,12.0,0.345,-0.5361092306734537
11.0,2.0,23.7882515059727,33.68387471781791,0.176,6.0,0.719,-2.4027768631680737
12.0,2.0,25.283520836871283,30.934822681347647,0.078,4.0,0.764,-1.1228480797424347
13.0,2.0,23.98994479612685,32.845477803669596,-0.018,4.0,0.932,-1.085357946588586
14.0,2.0,27.147477275226723,42.70445317587882,-0.317,7.0,0.912,-0.9730303988989493
15.0,2.0,34.99998824521562,44.79215896502815,0.063,5.0,0.813,-0.7702844653210819
16.0,2.0,37.2562390732793,45.87548039539453,-0.098,4.0,0.882,-0.6067305164556465
17.0,2.0,22.55768738760208,32.86893509920463,0.148,7.0,0.731,-0.7684271727692893
18.0,2.0,21.722824592177727,33.26337062616892,0.021,7.0,0.76,-0.8434857665184204
19.0,2.0,21.2527627248894,28.89621436161706,-0.05,6.0,0.685,-0.7421848693219474
20.0,2.0,23.012548046798155,34.23448215629911,-0.133,7.0,0.759,-0.7120663998863407
21.0,2.0,24.92403959427012,33.817613145385124,0.292,5.0,0.807,-0.817629035139005
22.0,2.0,21.69489302585343,33.09477199902597,-0.019,6.0,0.809,-0.8871016593613387
23.0,2.0,26.044023118712587,26.963627052926007,0.341,2.0,0.184,-1.64768916828493
24.0,2.0,24.2880581313708,33.05316410320446,0.337,5.0,0.699,-1.5709797831362025
25.0,2.0,28.39587880789762,41.39834507192939,-0.108,4.0,1.168,-0.5769066419172629
26.0,2.0,30.71875146094006,44.924439961348845,-0.424,4.0,1.224,-0.7547857543262356
27.0,3.0,37.27764581976216,41.23769076965217,-0.007,3.0,0.552,-0.18271162090594276
28.0,2.0,36.67550653709552,40.88145014692972,-0.027,3.0,0.568,-0.6127041764380415
29.0,1.0,28.255829019976627,30.872658732630587,0.145,3.0,0.358,-0.7967921800773903
30.0,2.0,40.20304533112308,44.61187228743,-0.178,3.0,0.542,-0.7890138013027409
31.0,2.0,39.88023227235757,41.931837137762116,0.016,2.0,0.41,-0.9200015880447524
32.0,1.0,27.915245546539648,31.08034565674008,0.001,3.0,0.448,-0.831798347907494
33.0,2.0,39.264658361845406,43.675565793854986,-0.34,3.0,0.564,-0.9067283745575287
34,2,25.34469972381201,,,1,NaN,-0.7898362511471081
35,2,24.32562414482627,,,1,NaN,-0.85864182341412
36,2,24.042914848601452,,,1,NaN,-0.8171781333073063
37,2,24.280876923025332,,,1,NaN,-0.9168744167255265
38,2,21.56635950596569,,,1,NaN,-0.7343991800601597
39,2,22.924101841604298,,,1,NaN,-0.67599965658646
