ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,214,437,96,132,77,109,86.09813084112149,120.14953271028037,1.476473157923276,228,0.9417307206380525,16.50676414605009,1,0.4897025171624714,0.677289657880773,28.722011318330022,26.40075756488817,4.47213595499958,2.356684623864751,2.23606797749979,8.794969309128648,9.661157749085307,-38.418704319674774,63.012193308819754,0.9385964912280702,0.38726941676306237,0.037783581273314354,0.1297537579187467,0.09542353683888252,0.03211408316350087,0.02674263943347944,0.03245009236200538,0.054119138213020265,0.036131725747214904,0.01801283387002128,0.019549142140363386,0.017642899109934447,0.016434822231646655,0.011048506502574903,0.01869599153423746,0.014024449521070362,0.0076566737760302836,0.004478462471528954,0.007794130316804879,0.010624856551991853,0.00040579466071757143,0.003105353641466453,0.0018683599168372428,0.004510482329210629,0.005011677443126566,0.002831888839793567,0.003425724618849572,0.0047658482327658834,0.001413247759837465,0.005636062896522852,86.09813084112149,120.14953271028037,0,0.0,26.28401358755545,2,1.0,13.75,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,224,378,82,158,68,131,74.44642857142857,143.70982142857142,1.6165207371541022,246,0.9469434668413139,16.88803298257901,1,0.5925925925925926,0.618612540511239,30.09689006497695,27.202941017470888,4.47213595499958,2.337867748157405,2.0,8.60201107849755,9.673145645652085,-17.1555012052511,67.45584412271572,0.9105691056910569,0.38541305137929244,0.017710533714532437,0.12352934721090164,0.10500182623339246,0.01538820874026554,0.013222539756894063,0.04326314791129724,0.05407863742756287,0.04618749000979239,0.008232857577078583,0.011444854376613746,0.008134168385425074,0.018119142339301775,0.019483789520558504,0.01843048090822235,0.0227881123626264,0.003826821271398057,0.0030764994918032907,0.005432504915068799,0.004264809530424722,0.007001180668696817,0.0013841150601450972,0.004706449120435185,0.001482998698805412,0.011846012251650884,0.0006318107694129962,0.0011454800816630586,0.0013231086545136648,0.0004618859041333667,0.0019411635032407092,74.44642857142857,143.70982142857142,0,0.0,26.28401358755545,1,1.0,14.102564102564102,0.0,0,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
2,1,225,483,97,132,76,109,86.25333333333333,119.93777777777778,1.5605911524508924,245,0.944886735159579,16.925687506432688,1,0.4658385093167702,0.6407828202982635,29.889355326205997,27.65863337187866,5.0,2.3645791688537745,2.23606797749979,8.901904427650546,9.785697230272687,-38.87319602027373,66.42640687119285,0.9183673469387755,0.37448221903975376,0.013696317181891075,0.13138043724707926,0.09724094641546897,0.012430954265415219,0.008554989237567574,0.03983196944041223,0.05929833509774906,0.041294264143211454,0.007749869940047167,0.007641209077819138,0.005018831585469019,0.022586045171482844,0.015871454898827398,0.024360157207110128,0.01955364388304764,0.003952126550729519,0.0019207526989139846,0.00412795333639212,0.0027401283279705952,0.0035151416969727927,0.004598884867176243,0.0024204590676859144,0.0062321552810154605,0.010061831064135988,0.001088501530896965,0.002414661056253452,0.0019281667419649166,0.0016926006941028902,0.0014727252999423648,86.25333333333333,119.93777777777778,0,0.0,26.605624689929968,2,1.0,14.285714285714286,0.0,0,1,1,0.26254135869980894,0.26254135869980894,nan,0.26254135869980894,1,2,1.0,1.0,1,0.155202492211842,-0.21175493250258626
2,2,228,378,82,158,68,131,74.41228070175438,143.76315789473685,1.5881607242215743,246,0.9489076021215397,17.03815178355966,1,0.6031746031746031,0.6296591930203682,30.66946935172744,27.51363298439521,4.47213595499958,2.353256748076381,2.0,8.590319802315268,9.677875467669727,-17.277240093275076,67.45584412271572,0.926829268292683,0.38348562245656154,0.007040500861818953,0.12125180994171063,0.10729699143533265,0.004861130140279699,0.003989402173838267,0.04508770613635784,0.05486606138038165,0.04838986233130537,0.002575629631529651,0.003846289952523808,0.0014279099125851702,0.01994556264665875,0.020807585497916368,0.02018697593676996,0.023930412328116456,0.0013120842735128186,0.0007696256864619654,0.0025247217337718876,0.0006025099776923489,0.007600590044047783,0.0027976276012855322,0.005228237041622349,0.002683773227978166,0.011771756150287638,0.0007265422262738681,0.0015441433908769458,0.0017875745383408314,0.0018415935760363524,0.001815623636445522,74.41228070175438,143.76315789473685,0,0.0,26.605624689929968,1,1.0,14.102564102564102,0.0,0,2,2,0.06333131631587635,0.06333131631587635,nan,0.06333131631587635,2,2,1.0,1.0,2,-0.03414786967418593,0.053336466165433194
3,1,235,528,98,132,76,108,86.62978723404255,119.37021276595745,1.596777194203521,253,0.9515121087747417,17.297725082009,1,0.44507575757575757,0.62626144939326,31.487045697642266,29.068883707497267,5.0,2.3662248768109575,2.23606797749979,8.677218312746247,9.685770802640713,-39.59202788526915,68.66904755831213,0.9288537549407114,0.3540962047488322,0.009557523022459113,0.12619430599959763,0.09391649867802732,0.007579832153028998,0.006365697582122632,0.04231972138777593,0.058488839463076744,0.04162127944062092,0.005329130312013052,0.004727369360022351,0.004408251336948583,0.0259437407733192,0.017280092333600193,0.02685368476306455,0.020466207471804828,0.003367583773465797,0.001190470566979156,0.0033312691281427876,0.002815567379944258,0.006399715303866086,0.005823534824725716,0.005958929779292672,0.00884155656417432,0.010675158808446323,0.0013937727019157182,0.0017399202597197666,0.0017680545442165276,0.002044381131147042,0.0016282704317653258,86.62978723404255,119.37021276595745,0,0.0,27.849135692869826,2,1.0,13.636363636363637,0.0,0,1,1,0.9433971039563978,0.6810635667849266,nan,0.9436049254847356,1,3,0.999779757902142,2.0,1,0.37645390070922247,-0.567565011820335
3,2,228,392,82,159,68,131,74.35526315789474,144.3684210526316,1.6837316538326135,246,0.9563202126369684,17.03815178355966,1,0.5816326530612245,0.5939188692709664,31.807860314587636,28.792360097775937,4.47213595499958,2.2931435323252947,2.0,8.221921916437786,9.298110097535405,-17.725811798510012,69.45584412271572,0.926829268292683,0.3501792716521316,0.00921524399084557,0.11774910476119435,0.09765482633748906,0.004974165539842533,0.008437539213286742,0.04544155654891479,0.05487569527427523,0.04552422074464693,0.003791304111100497,0.0032056900270626514,0.007376735709963776,0.02156480587748207,0.02323624722654168,0.02354860389923558,0.023893756669967504,0.0031223893052170835,0.0014473156477830223,0.0026330164979671395,0.005871963150161141,0.009549124968474465,0.005907096882118246,0.008491306009009835,0.007450230034293252,0.012864973538211796,0.0015257837651435314,0.0007427155396156357,0.00010385546995955628,0.0015222232948021016,0.004269102982904033,74.35526315789474,144.3684210526316,0,0.0,27.849135692869826,1,1.0,13.75,0.0,0,2,2,0.6648793856309544,0.6079428349873853,nan,0.6712741513032616,2,3,0.9904736899821154,2.0,2,-0.05701754385964364,0.6052631578947398
4,1,244,550,98,132,76,107,86.93852459016394,119.09016393442623,1.6018760719829859,261,0.9548676466371883,17.625846048215095,1,0.44363636363636366,0.6242680176638666,32.613941923049076,29.832867780352597,5.0,2.384787787623908,2.23606797749979,8.706507835436925,9.687371681493232,-38.95055779524585,70.08326112068524,0.9348659003831418,0.3490679201296401,0.01720607695860964,0.12037667343280756,0.09435213110400356,0.016427769725329493,0.011567329528820431,0.043214660672013926,0.05439136066325419,0.043283915435366936,0.011314444162562392,0.010557239072322117,0.007880313107407475,0.022142672684901558,0.01939617587249719,0.023877948772341458,0.02251714040999958,0.006049500930648951,0.005526654413159843,0.005351500571350633,0.005452357950962713,0.007261274482326777,0.005279973518068606,0.0069667070800919885,0.007751457919729662,0.012350750374417357,0.002535453145685289,0.0026964110298120024,0.0019553900700838185,0.0012502863670855325,0.003937811920371631,86.93852459016394,119.09016393442623,0,0.0,28.695299800852975,2,1.0,13.333333333333334,0.0,0,1,1,1.3522292175087474,0.41682862558469114,nan,1.3604335510694268,1,4,0.9939693242979564,3.0,1,0.30873735612138375,-0.28004883153121796
4,2,237,406,82,160,68,131,74.27426160337552,144.83966244725738,1.6864262845821263,254,0.9567190302209592,17.371176474327626,1,0.583743842364532,0.592969884982424,32.41597601404498,29.546573405388315,4.47213595499958,2.3278321060643163,2.0,8.538149682454625,9.433477726280334,-17.533309576151776,70.8700576850888,0.9330708661417323,0.3441578401617973,0.018696898962014884,0.11929120393045221,0.09314455751498217,0.01523285862575228,0.014129435091172801,0.04603186350144205,0.05256199686690292,0.043056758300587215,0.009818007930097773,0.01137456751959073,0.010094175308705412,0.020890844520008653,0.021558225032345498,0.022820965303806517,0.022381645512920413,0.004751444189278794,0.006080583082402212,0.006356410931433814,0.007145845900346406,0.00896754351284307,0.004733871840464393,0.007899244093369598,0.008173043323054581,0.011818391335215913,0.0014190324560734795,0.0007516228369343209,0.0020423238141226126,0.002568318806095093,0.005002606084470227,74.27426160337552,144.83966244725738,0,0.0,28.695299800852975,1,1.0,13.414634146341463,0.0,0,2,2,1.1428832803020261,0.4781523855878917,nan,1.1494265368911534,2,4,0.9943073729558874,3.0,2,-0.08100155451921864,0.4712413946257925
5,1,267,648,100,132,76,105,87.68913857677903,118.12359550561797,1.6833982723287926,286,0.9599250969914417,18.437867513470433,1,0.41203703703703703,0.5940364894260063,35.157064197212975,32.01562118716424,5.0,2.420110431241896,2.23606797749979,8.936848249644175,9.853002183372379,-39.84784842047075,75.15432893255071,0.9335664335664335,0.33166337409198876,0.01925608469484395,0.1137489940829381,0.09101828264569839,0.018172233660410573,0.014973740445684239,0.044332620690417816,0.05153670151822386,0.04247450205403075,0.012444640879077836,0.013329564282882206,0.01126186028095374,0.023066357883127074,0.020496715571360114,0.023686837698257298,0.0222307007412094,0.008333885206484103,0.006935224473272335,0.008274695072309823,0.007955373360073665,0.00889615943010464,0.006270296864586359,0.009343814410268218,0.008680417385969384,0.012157101015274589,0.002931468174162032,0.0024686298149256187,0.003111573240306484,0.003169393969410007,0.005203566581701525,87.68913857677903,118.12359550561797,0,0.0,30.73241499243638,2,1.0,12.244897959183673,0.0,0,1,1,2.57599052252865,1.2237956873886544,nan,2.5842292384580814,1,5,0.9968119252708606,4.0,1,0.7506139866150932,-0.9665684288082588
5,2,252,465,82,162,67,131,73.97619047619048,145.62698412698413,1.7816251026962366,276,0.962146686017009,17.91246396432554,1,0.5419354838709678,0.561285311082922,34.65212105684833,31.32091952673165,4.47213595499958,2.326559455423214,2.118033988749895,8.538149682454625,9.443815896811596,-17.862414754971784,75.11269837220809,0.9130434782608695,0.3270707087393079,0.013430245890210902,0.11092874336010604,0.09220185167964767,0.011784755327973193,0.010834858935476324,0.043906665367453246,0.053149546027409164,0.043923320267566165,0.007346987100006152,0.010220877583704135,0.007635669391981257,0.022353165964052714,0.02392987077262182,0.023786581767566213,0.02413004741624682,0.00430426263825775,0.005317719736605954,0.0064271773350514,0.005079174866737713,0.012437062102271077,0.00706691693325462,0.010497701673959766,0.008258963697799425,0.014098727401718447,0.0012751596483921962,0.0027118052556564225,0.0014098126312724001,0.003123834674174506,0.0031854994329274457,73.97619047619048,145.62698412698413,0,0.0,30.73241499243638,1,1.0,12.5,0.0,0,2,2,1.9739900400960104,0.8418561778766624,nan,1.9912827147678158,2,5,0.9913158113895335,4.0,2,-0.2980711271850396,0.7873216797267446
