CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.371428571428571,32,14,0.304315887435205,42.5,0.868874624994542
2,0.171428571428571,26,7,0.00968446982184738,28.7142857142857,0.682246892500637
3,0.2,18,13,-0.0832503409958211,23.2307692307692,0.816384650071932
4,0.336842105263158,17,19,0.154609492645108,29.3684210526316,0.515787175540276
5,0.355555555555556,30,9,0.132335722154459,36.3333333333333,1.04475202223925
6,0.5,34,8,0.253746551899819,43.75,0.495891857843061
7,0,8,1,NaN,NaN,NaN
8,0.316666666666667,19,12,-0.0901073562967637,27.0833333333333,1.2909375071679
9,0.381818181818182,17,11,0.117747512351249,25.5454545454545,0.470071359808623
10,0.542857142857143,34,7,0.467255964898106,41.8571428571429,0.781084711212206
11,0.516666666666667,28,12,0.164376702420614,41.9166666666667,0.33942747003035
12,0.342857142857143,22,7,-0.112131077066696,28,-1.30181734453022
13,0.4,31,5,0.441535794277635,35.6,0.863710677245902
14,0,1,1,NaN,NaN,NaN
15,0,1,1,NaN,NaN,NaN
16,0.6,23,6,-0.0674105672773194,33.3333333333333,-0.139404895330634
17,0.533333333333333,30,9,-0.205942983789158,40.5555555555556,0.32534354927658
18,0.2,10,2,1.09365400097035,11,-0.696776951134058
19,0,1,1,NaN,NaN,NaN
20,0.533333333333333,18,6,0.322545658608773,30.3333333333333,0.463068361569436
21,0.257142857142857,31,7,0.413407291669172,31.8571428571429,-0.0098009111110817
22,0.4,24,6,0.623058529081661,29.6666666666667,0.891779820757041
23,0.44,32,5,1.13937016442774,38,0.631608186437912
24,0,1,1,NaN,NaN,NaN
25,0,1,1,NaN,NaN,NaN
26,0,1,1,NaN,NaN,NaN
27,0,1,1,NaN,NaN,NaN
28,0,1,1,NaN,NaN,NaN
29,0,1,1,NaN,NaN,NaN
30,0,1,1,NaN,NaN,NaN
31,0,1,1,NaN,NaN,NaN
32,0,1,1,NaN,NaN,NaN
33,0,1,1,NaN,NaN,NaN
34,0,1,1,NaN,NaN,NaN
35,0,1,1,NaN,NaN,NaN
36,0,1,1,NaN,NaN,NaN
37,0.28,20,5,-0.397145414098845,22.8,-1.09512878046325
38,0.28,19,5,0.481571274308132,22.4,-1.12658164285249
39,-0.1,22,4,0.128691755463484,22.5,-0.354587010542273
40,0.3,21,4,-0.279876534702859,23.75,0.553621054233429
41,-0.133333333333333,28,3,-0.846833399907399,27.3333333333333,1.49351921298737
42,0,18,3,-0.169040372883556,18.3333333333333,-0.403635963118989
43,0,1,1,NaN,NaN,NaN
44,0,1,1,NaN,NaN,NaN
45,-0.133333333333333,30,3,-0.0769633340605983,28,0.204274847987406
46,0.666666666666667,18,3,0.913134287424785,23.3333333333333,-0.269077198452166
47,0,1,1,NaN,NaN,NaN
48,0,1,1,NaN,NaN,NaN
49,0,1,1,NaN,NaN,NaN
50,-0.1,9,2,-0.936583231435262,8.5,0.195133266336175
51,0,1,1,NaN,NaN,NaN
52,0,1,1,NaN,NaN,NaN
53,0,30,1,NaN,NaN,NaN
54,0,11,1,NaN,NaN,NaN
55,0,1,1,NaN,NaN,NaN
56,0,10,1,NaN,NaN,NaN
57,0,1,1,NaN,NaN,NaN
58,0,8,1,NaN,NaN,NaN
59,0,27,1,NaN,NaN,NaN
60,0,26,1,NaN,NaN,NaN
61,0,37,1,NaN,NaN,NaN
62,0,29,1,NaN,NaN,NaN
63,0,1,1,NaN,NaN,NaN
64,0,1,1,NaN,NaN,NaN
65,0,1,1,NaN,NaN,NaN
66,0,1,1,NaN,NaN,NaN
67,0,2,1,NaN,NaN,NaN
