TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-1.930027981471408,1,131.93632958801498,79.72659176029963,0.163,-0.032,False,29.617602698106896,11.649420555156883,0
2,1,-1.91722459014999,1,131.83265306122448,79.59183673469387,0.289,-0.026,False,30.431844576984663,10.407092149307683,0
3,1,-1.9107924056108314,1,131.76734693877552,79.44897959183673,0.116,0.031,False,31.875817187131144,10.118688427636096,0
4,1,-1.9227256795571381,1,131.875,79.5719696969697,0.291,0.095,False,32.45427085815939,10.60700905014829,0
5,1,-1.93015752107397,1,132.08996539792386,80.13840830449827,,,True,33.908669618991574,11.130929990531255,0
6,2,-1.823348655654944,1,128.8,71.98666666666666,0.158,-0.043,False,18.280673445363668,10.507178527378215,1
6,3,-2.018640766012262,1,134.70322580645163,88.52258064516128,0.203,0.046,False,18.60808490606749,10.629806534017623,1
7,2,-1.8112830336929628,1,128.74213836477986,71.64779874213836,0.146,0.044,False,19.068688163693157,10.64123532310453,1
7,3,-1.9920868045707998,1,134.93413173652695,88.58682634730539,0.176,0.114,False,19.62375857866827,10.896880849969968,1
8,2,-1.7408121433405088,1,128.89285714285714,71.83333333333333,0.29,-0.043,False,19.798768833169728,10.829838257408865,1
8,3,-2.071696339190304,1,135.34254143646407,89.0,0.101,0.071,False,20.503136773144767,11.334119301242582,1
9,2,-1.6416431526067876,1,128.72316384180792,71.69491525423729,0.22,-0.009,False,21.247561933655557,10.649830648661984,1
9,3,-2.271911130971411,1,135.09937888198758,90.00621118012423,0.012,0.049,False,21.01059863738724,9.935748105199885,1
10,2,-1.5317387613439213,1,128.5,72.0,0.747,-0.138,False,22.34521725995115,10.743121979243297,1
10,3,-2.4317270324118354,1,135.3586956521739,90.05978260869566,0.559,-0.28,False,21.071874284725176,11.183815133219566,1
11,2,-1.1742319085298571,1,127.12322274881517,73.02843601895735,0.217,0.04,False,26.08175231810397,10.41226328526558,1
11,3,-2.7730281649153437,1,133.245,90.69,0.351,-0.121,False,23.86752516904763,10.722091321420358,1
12,2,-1.1684731643908128,1,127.17272727272729,73.34545454545454,0.329,-0.008,False,27.167819732191365,10.376331176533627,1
12,3,-2.9602804961814937,1,132.37980769230768,90.8798076923077,0.275,-0.203,False,25.62299550282295,10.377481922321715,1
13,2,-1.1865689187154458,1,127.05194805194805,73.47619047619048,0.253,0.034,False,28.81369329988844,10.25582926860445,1
13,3,-3.109557681415135,1,131.13875598086125,90.88995215311004,0.3,0.008,False,26.99553078829768,9.968504220401504,1
14,2,-1.1633064098018384,1,127.34745762711864,73.30084745762711,0.424,0.016,False,30.07679012456853,10.098169218779912,1
14,3,-0.04229200616441704,1,131.14224137931035,90.95258620689656,0.031,-0.057,False,28.49619279175953,10.531744886685468,1
15,2,-1.1210157949735224,1,127.47450980392156,73.2392156862745,1.458,0.425,False,32.19573031696282,10.22334632985508,1
15,3,-0.07854110610102535,1,130.78947368421052,90.96052631578948,1.085,0.183,False,28.65241357209517,10.252421275743377,1
16,2,-0.971221757302497,1,130.59075907590758,72.03960396039604,0.736,0.001,False,39.48796090588166,9.967744667027889,1
16,3,-0.28229658658831186,1,133.29496402877697,88.91007194244604,0.364,-0.031,False,34.07502641814179,10.583884129959236,1
17,2,-0.9467889411844419,1,130.1476923076923,72.84615384615384,0.764,-0.025,False,43.16553959041213,9.857251566060908,1
17,3,-0.43368387563783484,1,133.70138888888889,88.01736111111111,0.626,0.018,False,35.89264716208725,10.493793068739016,1
18,2,-0.9384110983740389,1,129.1220930232558,74.39825581395348,0.642,-0.063,False,46.98573028947804,9.737593785073766,1
18,3,-0.556810635437867,1,134.1818181818182,87.44805194805195,0.404,-0.043,False,39.02452488100989,10.273914328480032,1
19,2,-0.9353573074585428,1,127.7983651226158,76.03542234332426,0.759,0.048,False,50.19583796960935,9.712567717501408,1
19,3,-0.6065961835330621,1,133.19375,88.5625,0.614,-0.02,False,41.04685647444002,10.153445157517783,1
20,2,-0.9207545733712714,1,127.2997542997543,77.32678132678133,,,True,53.98985135439305,10.147020101032664,1
20,3,-0.654197694227767,1,132.65921787709496,89.18156424581005,2.071,-0.095,False,44.11761461291502,10.611957447500258,1
21,4,-0.9152580931703048,1,132.97286821705427,70.29457364341086,0.538,0.16,False,33.33891479810414,9.997690390608597,2
21,3,-0.7601948417220676,1,129.60599078341014,92.74654377880184,0.987,-0.022,False,54.4723882002108,10.539948227422002,1
21,5,-0.8051442999661982,1,114.80971659919028,94.5506072874494,0.629,-0.034,False,32.479669977696275,9.915295476959086,2
22,4,-0.8582115093953159,1,134.62815884476535,68.84115523465704,0.361,0.267,False,36.02973423711856,9.954792132597584,2
22,3,-0.7859595947342083,1,130.58474576271186,91.17372881355932,1.028,-0.003,False,59.409855690171945,10.667869212895368,1
22,5,-0.8139406757643743,1,114.532319391635,94.61596958174906,0.598,-0.015,False,35.62271379840112,9.650521808116364,2
23,4,-0.7882664217015621,1,136.9700996677741,67.14617940199335,0.714,0.207,False,37.8365350935612,10.39360976361038,2
23,3,-0.7941542470409063,1,131.26771653543307,90.15944881889764,0.966,0.05,False,64.54916563637363,10.734139801636848,1
23,5,-0.830551202960386,1,114.7937062937063,94.1818181818182,0.61,-0.058,False,38.612926187205865,9.638206742563224,2
24,4,-0.7401197058233577,1,138.79566563467492,65.74613003095975,0.706,0.249,False,41.40804258209195,10.438519785473485,2
24,3,-0.7882754883063189,1,132.29074074074074,89.1037037037037,1.336,0.105,False,69.37976391924434,10.653016816332745,1
24,5,-0.8078530877987318,1,114.02272727272728,94.6590909090909,0.711,0.008,False,41.664437895946186,9.732745077278182,2
25,4,-0.7083650863291904,1,140.97994269340975,63.99140401146132,,,True,44.93614241613733,10.698885212831586,2
25,3,-0.7789213007717731,1,133.70811744386873,87.92055267702936,,,True,76.06161440227166,10.589491805263476,1
25,5,-0.7974560117358976,1,113.83383685800604,94.94561933534744,2.343,-0.065,False,45.21705927152982,9.682781948064653,2
26,6,-0.48532935555393814,1,155.27685950413223,53.103305785123965,0.612,0.601,False,30.274276340297654,10.292657010803396,4
26,7,-0.8960961947846969,1,134.81463414634146,69.07317073170732,0.353,0.213,False,27.27765935706335,9.659380146089967,4
26,8,-0.657094796383284,1,147.3887323943662,74.22253521126761,0.676,-0.187,False,46.24100665020423,10.269124690484484,3
