CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.314285714285714,23,7,0.550058759665193,28.5714285714286,0.811488301717518
2,0.45,19,12,0.635987155042837,30.25,1.29267399680593
3,0.44,18,10,0.625813117719668,25.9,0.8773927399072
4,0.4,21,15,0.194688921503273,35.5333333333333,0.844902337003759
5,0.118181818181818,23,22,0.230744196216155,31.5,-0.0441008707291909
6,0.242857142857143,21,14,-0.438578855320676,34.0714285714286,1.13897210448106
7,0.68,22,5,1.64436483258501,30.4,1.00292014545574
8,0.6,31,4,1.38315962049996,37,1.11976922014459
9,0.55,32,4,2.38803555474462,37.25,1.01142904808248
10,0.7,19,6,1.0330371533643,30,0.357101686891161
11,0.157142857142857,24,14,0.620254872516447,36.3571428571429,0.636648263655302
12,0.75,25,4,1.24828821953537,33.5,1.11289306443096
13,0.766666666666667,22,6,1.08959795788152,34.3333333333333,0.946158696492027
14,0.766666666666667,23,6,1.8327988641005,36,0.899807811820681
15,0.7,26,4,3.15389810329483,34.25,0.531767999338376
16,0.466666666666667,31,3,2.85605941421196,34.6666666666667,1.27778094775986
17,0.2,25,9,-0.751172578815997,30.3333333333333,0.952990048752523
18,0.65,21,4,1.2951526964032,27.5,0.992400790863645
19,0.766666666666667,21,6,1.51227704621761,32.8333333333333,1.23813831550409
20,0.6,23,4,2.82749311394609,28.25,0.0211618547206148
21,0.68,21,5,2.31122708804769,29.4,-0.502659394487524
22,0.68,25,5,1.64880980163263,33,0.213617631680373
23,0.65,24,4,0.676687754286986,31.5,0.052073779323645
24,0.45,21,8,1.63670354235081,37.375,-1.40206275289664
25,0.8,30,7,-0.161897897413012,41.7142857142857,0.638756321032914
26,0,35,7,0.416808256888574,38.4285714285714,1.2733185463928
27,0.8,32,7,0.278215227116103,42.8571428571429,1.24155375019746
28,0.171428571428571,30,7,-0.189328525758564,36,1.17189408328524
29,0.171428571428571,32,7,0.608271590135264,38.2857142857143,1.22735271884105
30,0.5,28,4,2.26918633850941,33,-1.26188743384656
31,0.52,33,5,2.35193767268437,39.4,-1.10039615004318
32,0.4,32,2,8.22704244375263,34,0.731324938491966
33,0.52,20,5,-0.475607774582663,25.8,1.37152381553501
34,0.56,22,5,-0.112273863232775,28,0.553753795964582
35,0.64,21,5,0.607677653400729,27.8,1.22413926389661
36,0.48,20,5,1.35803630943917,26,1.01123920178225
37,0.64,22,5,1.98334290959199,27.8,0.870121051670749
38,0.76,19,5,2.78491252300049,27.2,0.768457357742699
39,0.56,22,5,3.14630039450883,28.2,1.05558272187191
40,0.56,20,5,3.77640749093654,26.2,0.433362104834896
41,0.6,22,4,-0.0769403900835414,28,1.34197869447072
42,0.6,21,4,1.14295206553383,27.25,-0.595655649999891
43,0.65,21,4,1.83648257381929,26.75,-0.0436795305340348
44,0.7,23,4,3.58147459982613,30,-1.05823343003246
45,0.7,23,4,2.27469902952082,29.5,0.471411256672399
46,0.6,24,4,0.987938915610442,30,-0.165940286534502
47,0.733333333333333,25,3,1.27713011896857,31,1.09679520860249
48,0.866666666666667,25,3,3.87132699748355,32.3333333333333,0.48194720768355
49,0.866666666666667,23,3,2.21738670600907,30.3333333333333,-1.42787972344635
50,1.2,20,3,5.23070975419022,30.6666666666667,-1.2080499486636
51,0.3,29,2,-0.999195254796126,30.5,0.363719166449788
52,0,55,1,NaN,NaN,NaN
53,0.2,34,2,5.86453486601981,35,0.035942404710578
54,0.3,31,2,4.3442457863035,32.5,1.391944880919
55,0.3,29,2,6.41120482574476,30.5,-1.42021231795056
56,0.4,30,2,2.51201736485916,32,0.342655741854515
57,0,35,1,NaN,NaN,NaN
58,0,34,1,NaN,NaN,NaN
59,0,28,1,NaN,NaN,NaN
60,0,20,1,NaN,NaN,NaN
61,0,21,1,NaN,NaN,NaN
