CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.433333333333333,34,6,0.053773266948078,40.6666666666667,-1.36762562076691
2,0.35,32,4,0.81622093623233,35.5,1.46679315452481
3,0.657142857142857,23,14,-0.105274060696368,42.3571428571429,-1.3522086217173
4,0.3,22,8,0.555634357876159,27.375,1.4620220858358
5,0.333333333333333,28,6,-0.165078361770672,32.3333333333333,-1.31857735823417
6,0.428571428571429,25,7,0.77222271939686,31.1428571428571,0.607970428080672
7,0.3,22,8,-0.42534857421875,27.625,-1.32173590868964
8,0.422222222222222,21,9,0.117938152921459,28.7777777777778,-1.26740740998
9,0.4,18,8,0.226470355573364,25.75,-0.591106896905219
10,0.422222222222222,23,9,0.616370685136026,30.7777777777778,-1.257072261823
11,0.371428571428571,19,7,0.501084667088488,26.1428571428571,1.2385051754827
12,0.428571428571429,24,7,0.967908726815921,31.2857142857143,-1.33891485927252
13,0.6,48,3,-1.17862869619978,51.6666666666667,-1.32975156792521
14,0.466666666666667,31,3,1.06171181630349,33.6666666666667,-1.1825972524492
15,0,1,1,NaN,NaN,NaN
16,0,1,1,NaN,NaN,NaN
17,0,21,1,NaN,NaN,NaN
18,0,18,1,NaN,NaN,NaN
19,0,20,1,NaN,NaN,NaN
20,0,19,1,NaN,NaN,NaN
21,0,19,1,NaN,NaN,NaN
22,0,19,1,NaN,NaN,NaN
23,0,21,1,NaN,NaN,NaN
24,0,23,1,NaN,NaN,NaN
