TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.38080384726142,62.2832772647618,61.5269915169053,34,8.11719536898486,0,5,6
1,2,2,1.34398798547399,65.5256109390006,91.2248687568444,32,8.99604663907021,0,3,4
2,1,1,-1.3625639387686,62.691763260807,63.2675318645083,36,8.27832563182609,0,5,6
2,2,2,1.43002762469009,65.6248373451352,91.2604563816923,34,8.64706361437432,0,3,4
3,1,1,-1.36134381821607,62.3621071006918,64.5388519560226,40,8.24912530367451,0,5,6
3,2,2,1.53308883546175,66.280710843219,88.8576985562048,37,8.93674804499508,0,3,4
4,1,1,-1.36232716470424,62.1061368928342,63.9251323377589,41,8.23654695188093,0,5,6
4,2,2,1.5600681724734,66.4100863191435,87.3160919227994,39,8.7998793886731,0,3,4
5,1,1,-1.36230602870031,61.5861553838851,66.0951470515065,46,8.08745292872301,0,5,6
5,3,2,-1.32254398024932,68.4975267886788,74.6081834704749,23,7.67332747778854,2,13,14
5,4,2,1.3490716197839,66.8045241666802,96.2021526268962,22,8.66321072593584,2,9,10
6,1,1,-1.3764089269508,61.0125824152522,66.7122510587884,47,8.00664845212856,0,5,6
6,3,2,-1.35944290519819,68.9037656408034,72.9060177558776,24,7.76459356563474,2,13,14
6,4,2,1.38479923732999,66.7347843904479,95.9835503418579,23,8.62631743399718,2,9,10
7,3,2,-1.41504962379178,69.0190657969916,68.9296629244199,28,7.92927865889562,2,13,14
7,4,2,1.42955233930543,66.8799583598134,95.4807748226659,24,8.45302312546118,2,9,10
7,5,1,-1.33270044115117,62.6199582447007,56.2502848442795,28,7.39181832435556,1,7,8
7,6,1,-1.54865540166691,58.3921391161828,80.8402451002698,25,7.27145299004132,1,11,12
8,3,2,-1.40985879825302,69.1337824322995,67.0530443609434,29,7.88723156341584,2,13,14
8,4,2,1.46736615645394,67.4826720666566,94.5116229282039,26,7.92265808931687,2,9,10
8,5,1,-1.31936471261067,63.1201167860526,55.8513259720352,28,7.62481782440339,1,7,8
8,6,1,-1.54895884448555,59.0018357467235,81.9602384283415,26,7.37258702125453,1,11,12
