TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-1.2777538011692962,1,52.51155115511551,137.77887788778878,,,True,39.456697159144085,10.05702095633144,0
2,2,-1.2991936880278967,1,55.24203821656051,128.38853503184714,0.328,-0.047,False,20.55627837801772,9.765276907890932,1
2,3,-1.4291602746451808,1,50.45161290322581,148.04301075268816,0.272,0.257,False,23.66453007990425,10.021930220963842,1
3,2,-1.3121969815041055,1,55.07692307692308,128.20118343195267,0.38,-0.105,False,22.19688392393368,9.725211657212352,1
3,3,-1.4439239740948437,1,50.21782178217822,149.48019801980195,0.425,0.121,False,25.02658710537581,10.338506696881424,1
4,2,-1.2572498007073565,1,55.18817204301075,127.58064516129032,0.349,-0.235,False,24.0943908522271,9.906794154156342,1
4,3,-1.4949525647209665,1,50.19266055045872,150.12844036697248,0.409,0.024,False,27.150617405133616,10.3109848947749,1
5,2,-1.2164851952219227,1,56.0,125.94329896907216,0.55,1.034,False,25.839678346941778,9.622342735699666,1
5,3,-1.4965060262377312,1,50.0,150.32067510548524,0.553,-0.599,False,29.19601951936973,10.442825723155664,1
6,2,-1.6936368952633925,1,57.38277511961722,130.98564593301435,1.718,0.657,False,28.58857528196481,9.359454394417709,1
6,3,-1.5940783340294546,1,50.39754098360656,147.02459016393442,1.964,-0.524,False,31.960509820265823,9.920370223935262,1
7,2,-1.64771161498532,1,57.832,134.372,0.668,0.175,False,37.17976687147969,8.676820119284539,1
7,3,-1.6013514437383274,1,50.19407894736842,144.32565789473685,0.913,-0.266,False,41.78020555117908,9.46512509564949,1
8,2,-1.6288067791954919,1,58.056390977443606,135.22556390977442,0.709,0.179,False,40.521516104663576,8.554055380448741,1
8,3,-1.5907838495258981,1,50.21828908554572,142.90855457227138,0.876,-0.042,False,46.34592107658112,9.550214602065122,1
9,2,-1.5257760700378864,1,59.2013201320132,135.7029702970297,,,True,44.06815443412866,8.974682303895335,1
9,3,-1.5036918269352355,1,50.6271186440678,142.54237288135593,0.991,-0.315,False,50.72741416442701,9.102140302137828,1
10,4,-1.4683341165812658,1,60.41666666666666,126.06410256410255,0.088,0.155,False,24.06230916960993,8.412914955241158,2
10,3,-1.4654892299022988,1,50.99004975124378,140.7363184079602,1.066,-0.184,False,55.68335972826279,9.543858676526485,1
10,5,-1.4453613446399889,1,58.75155279503105,147.22360248447205,0.489,0.429,False,23.83719754714331,8.658485539766207,2
11,3,-1.4547350742000935,1,51.565320665083135,139.54631828978623,,,True,61.01350990172482,9.172124866001358,1
11,4,-1.4686036310604405,1,60.617834394904456,126.828025477707,1.74,-0.395,False,24.501424914265037,8.292662646341768,2
11,5,-1.4235693995164547,1,58.53932584269663,149.6123595505618,1.301,0.657,False,26.283136702998288,8.778375341932797,2
12,6,-1.1908333308335683,1,55.508710801393725,120.00696864111498,0.699,-0.353,False,41.169615358812734,9.38165678331096,3
12,4,-1.2412930074632549,1,62.06912442396313,123.91705069124424,0.55,-0.422,False,33.199128497035105,8.526996403786981,2
12,7,-1.4402440327196069,1,50.00370370370371,155.52592592592592,0.891,0.109,False,40.39203075101606,8.785441877514474,3
12,5,-1.435311694251658,1,58.38864628820961,153.19213973799123,0.751,-0.087,False,32.78757293211607,9.170531485574362,2
13,6,-1.1581506057628435,1,56.36274509803921,117.65686274509804,1.364,-0.174,False,44.66388943772039,9.248778419239173,3
13,4,-1.190301104529814,1,63.02966101694916,121.05508474576273,0.651,-0.356,False,35.949831231645106,8.55022401857734,2
13,5,-1.4370281675850325,1,58.3855421686747,152.72690763052208,0.635,-0.222,False,36.54186602760048,8.982579639705035,2
13,7,-1.4384799417349452,1,49.9695945945946,156.1081081081081,0.988,0.013,False,44.84661981505439,8.741666853314895,3
14,6,-1.0800020279650362,1,56.68208092485549,116.53757225433526,1.159,0.214,False,51.48246413846066,8.97314297775812,3
14,4,-1.1135676606217548,1,63.98823529411764,118.53333333333332,0.684,-0.46,False,39.20356036446941,8.426968827236967,2
14,7,-1.3546824367745849,1,50.11572700296736,156.13056379821958,,,True,49.78562648578265,8.92314193512595,3
14,5,-1.3619300672549934,1,59.28044280442804,151.19188191881918,,,True,39.71444569064936,8.93520247741211,2
15,6,-1.076969360909893,1,55.80053191489362,118.14627659574468,,,True,57.279066343392095,8.776287717454618,3
15,4,-1.0735298032851623,1,66.22377622377623,114.65034965034964,1.062,-0.509,False,42.62465936818437,8.768387058310008,2
15,8,-1.375982514682846,1,61.8978102189781,140.007299270073,0.49,-0.365,False,19.84995158365004,8.936178224283855,5
15,9,-1.3413975587555123,1,53.02247191011236,143.46629213483146,0.468,-0.168,False,26.399753886182356,8.713530389159233,7
15,10,-1.2820093199638585,1,57.20625,158.71875,0.31,-0.193,False,23.16317857591085,8.894993437910133,5
