CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1,1,39.456697159144085,,,1,NaN,-1.2777538011692962
2.0,1.0,20.55627837801772,30.380655524169626,0.207,8.0,0.588,-1.4476321281179216
3.0,1.0,23.66453007990425,39.25486743522241,-0.153,10.0,0.747,-1.507467259803003
4.0,1.0,24.06230916960993,35.353465190658966,-0.284,7.0,0.682,-1.2309067903690618
5.0,1.0,23.83719754714331,31.832843780101502,0.155,5.0,0.635,-1.4206401346496256
6.0,1.0,41.169615358812734,48.64875881959647,-0.078,4.0,0.805,-1.1264888313678352
7.0,1.0,40.39203075101606,45.008092350617694,0.041,3.0,0.626,-1.411135470409712
8.0,1.0,19.84995158365004,30.782774414385113,-0.32,6.0,0.732,-1.1853545459904817
9.0,1.0,26.399753886182356,34.782982925566195,0.346,5.0,0.705,-1.2948362687173016
10.0,1.0,23.16317857591085,31.544145790269646,0.104,5.0,0.691,-1.2323072919141778
11.0,1.0,27.793874515534807,40.20259713082737,-0.07,7.0,0.687,-1.8030009531259132
12.0,1.0,31.375806931161264,48.131037056312536,-0.191,11.0,0.467,-0.9534326292259326
13.0,1.0,30.770857442739302,40.58955761788991,0.381,4.0,0.895,-1.2878516691008486
14.0,1.0,34.68470440273943,50.21503060543603,-0.183,7.0,1.147,-1.000527844580507
15.0,1.0,26.789052545124296,33.39418503999583,0.059,5.0,0.542,-1.029809982272868
16.0,1.0,26.675114728259214,38.936088322407294,-0.398,5.0,0.968,-1.0968234229554619
17.0,1.0,23.41839701826337,35.3615416279842,0.05,6.0,0.709,-1.532564880650475
18.0,1.0,27.39609333001369,42.502820284757625,0.435,6.0,0.965,-1.5354032238104995
19.0,1.0,21.933123092291765,33.63081770970867,0.144,6.0,0.798,-1.2666777997290886
20.0,1.0,25.020627907259197,38.675706615357434,0.831,6.0,0.871,-1.4663603874640074
21.0,1.0,23.188189128734905,33.798856623810686,0.608,6.0,0.718,-1.42665716134578
22.0,1.0,22.67814289262493,33.564568395104786,0.072,5.0,0.776,-1.3846389966450872
23.0,1.0,23.18530494676263,37.5115045304644,0.501,6.0,0.906,-1.1356187508630973
24.0,1.0,26.67876799430498,31.31881550115191,-0.134,7.0,0.014,-1.341335647058479
25.0,1.0,28.265897303026385,36.1418962214384,0.029,5.0,0.675,-1.2297408874133775
26.0,1.0,33.86049395447304,45.10454924349463,-0.393,6.0,1.036,-1.5292683105997187
27.0,1.0,32.5566626515638,38.913422607328336,0.294,5.0,0.505,-1.85871736793998
28.0,1.0,49.79960203439933,54.981276511720885,0.048,3.0,0.721,-0.8867253439918938
29.0,1.0,31.01516884846252,34.665839765603145,0.047,3.0,0.498,-0.7614815320932863
30.0,1.0,28.558694684723992,30.148559214564493,-0.336,2.0,0.318,-0.8986631992061723
31.0,1.0,27.709630668547828,36.998346931510646,-0.84,4.0,0.968,-1.0604847172586014
32.0,1.0,22.61216342277564,29.388853090239706,0.176,3.0,0.8,-1.2650442803259556
33,1,23.745478937239767,,,1,NaN,-1.3356708060151161
34.0,1.0,21.60424696557244,26.30455582007802,-0.685,3.0,0.596,-1.2325564015601909
35.0,1.0,23.602527480397384,28.288797452534514,-0.403,3.0,0.508,-1.3318069408546114
36.0,1.0,29.31038355412518,40.53921475041305,-0.177,3.0,1.287,-1.5061276364019198
37.0,1.0,24.701347214148768,30.59294264786168,-0.263,3.0,0.696,-1.4985772098024965
38.0,1.0,25.29099892093027,32.39075845112664,-0.006,3.0,0.846,-1.1231707545115694
39.0,1.0,31.95681597178176,37.867508391372425,0.832,2.0,1.182,-1.690121986204353
40.0,1.0,26.8193034328916,35.672058614434256,0.43,3.0,1.057,-1.660357999449482
41.0,1.0,24.05665852787148,31.01965708791721,0.469,3.0,0.801,-1.64862321100981
42.0,1.0,27.140383636291396,36.149448817996536,1.148,3.0,1.058,-1.2119154202295206
43.0,1.0,25.45983863983585,30.2422113133517,0.435,3.0,0.581,-1.1304566915020224
44.0,1.0,42.75510645276276,44.90547927078188,0.018,2.0,0.43,-0.8561944947167126
45.0,1.0,26.80168535705496,27.80623980439812,0.377,2.0,0.201,-0.8735694690935034
46.0,1.0,27.48567891985541,28.27789099175148,0.2,2.0,0.158,-0.7434599865262475
47.0,1.0,38.348418243483934,40.61247999563564,-0.326,2.0,0.453,-0.3510687004655627
48.0,1.0,42.249884262421645,44.95903677547291,-0.078,2.0,0.542,-0.7457563314112263
49.0,1.0,31.14593010295761,32.81103753317944,0.106,2.0,0.333,-0.85702786961386
50.0,1.0,59.46161943201689,59.63018288993706,-0.316,2.0,0.034,-0.8126737679201803
51.0,1.0,22.496912534705487,23.64404945919376,0.002,2.0,0.229,-0.7633734882866117
52.0,1.0,29.44367934981993,31.13680471374001,-0.276,2.0,0.339,-1.3577431998408325
53.0,1.0,32.58174760269883,34.254248444851285,-0.189,2.0,0.335,-1.300233554481506
54.0,1.0,30.49879707520964,32.065117309111976,-0.115,2.0,0.313,-1.374042297735233
55.0,1.0,33.6234821802304,35.49983945515518,0.074,2.0,0.375,-1.050852312420062
56.0,1.0,28.811185355885552,30.53609922654556,0.094,2.0,0.345,-1.811947804400174
57.0,1.0,31.74276752801161,33.221808311387235,0.41,2.0,0.296,-1.5111135174608215
58,1,37.9377748851643,,,1,NaN,-1.3288378570053114
59,1,34.989991665965086,,,1,NaN,-1.5331537722050872
60,1,23.710832274225808,,,1,NaN,-1.7341129975996532
61,1,23.12574610495325,,,1,NaN,-1.5356926469144891
