ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
25,18,1,109.71428571428571,90.03673469387755,0,18
26,1,1,136.10526315789474,50.87171052631579,0,1
26,2,1,97.79084967320262,53.00326797385621,0,2
26,3,1,110.28102189781022,57.87956204379562,0,3
26,4,1,173.90942028985506,57.2463768115942,0,4
26,5,1,143.85169491525423,61.67796610169491,0,5
26,6,1,214.3987341772152,59.572784810126585,0,6
26,7,1,117.82485875706215,64.35028248587571,0,7
26,8,1,177.88505747126436,64.89272030651341,0,8
26,9,1,214.67293233082708,67.25563909774436,0,9
26,10,1,66.90782122905028,72.05865921787709,0,10
26,11,1,93.1717791411043,70.26993865030674,0,11
26,12,1,126.26540284360189,70.90521327014218,0,12
26,13,1,135.1875,76.55059523809524,0,13
26,14,1,171.83769633507853,72.6282722513089,0,14
26,15,1,208.61309523809524,74.1547619047619,0,15
26,16,1,93.93838862559242,77.55450236966824,0,16
26,17,1,68.22222222222223,79.66111111111111,0,17
26,18,1,143.26394052044608,82.59107806691449,0,18
26,19,1,91.17610062893081,86.29245283018868,0,19
26,20,1,159.0873786407767,85.79288025889967,0,20
26,21,1,64.23529411764706,88.524064171123,0,21
26,22,1,41.515,88.595,0,22
26,23,1,103.73538461538462,91.41230769230769,0,23
26,24,1,46.537712895377126,98.66666666666667,0,24
