CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.382809654185647,38.4510335582671,12,0.0391556555769164,50.8270093610749,-0.0233602879515806
2,0.772442056607974,61.6159380572622,11,0.00465890820663384,79.8336110172594,-0.515855665568601
3,0.609412626664291,56.113906069823,5,0.176717599415858,61.5431455681518,-0.409638364597978
4,0.389897990542264,62.7332708704593,5,-0.232916732765818,65.6666167696939,-0.473543351319983
5,0.0890697682164619,37.2142374563701,3,0.0586841605709083,37.677026935899,-0.263936206688398
6,0.767648807777346,43.1383969200626,5,-0.160591592879487,54.2316216039844,0.362845194562822
7,0.359419157587452,30.8422944212008,10,0.010719461695565,39.060220760904,-0.653866467840992
8,0.556306055597765,30.8622011988547,4,0.209144185483819,36.2601411480504,0.371427089912267
9,0.216482219402633,38.6562462956396,6,-0.0818475546504838,40.5664200846988,-0.723450201510587
10,0.783295049479625,52.3139788775782,3,0.215435752143491,59.5137826278734,-0.193371784700211
11,-0.017400092026206,65.369203676056,4,0.179297089463121,63.3720075450553,-0.25706418564588
12,0.43687410568037,49.199942085202,5,-0.261320420451941,55.5589815809161,-0.42635129038929
13,0.0324488099609809,36.050124455813,6,-0.0340461473215072,35.3557814467108,-0.0626147661727773
14,0.224026861497852,33.5296115632207,7,0.0691971076871377,41.6392639905115,0.364134766374772
15,0.858775051465015,47.2223936268644,2,0.0327563265849932,51.5162688841895,0.376661952467705
16,0.712014511456875,53.7432316806497,6,0.201283024762753,63.1028154587019,-0.343048940339284
17,0.485024795043546,27.9471932857399,5,0.0146526573106047,32.2529260534914,-0.609960688698512
18,0.260424579558494,43.1946083064643,5,0.181823506562606,46.2979374713754,-0.431919900985283
19,0.0414144631757969,24.0393349110865,4,-0.0599559476367091,24.0759599206752,-0.0923626921490239
20,0.408954696875173,24.2180244950784,4,0.0259858833626453,28.1332360723529,0.315145618390634
21,0.413915219536904,42.9979938706292,4,-0.120853571722087,50.1637744659214,-0.232144431769911
22,0.212396366676017,29.0605369907761,4,0.0355686569831704,31.3202822179042,-0.431170607478137
23,0.266141623556631,32.7036430247252,3,-0.0167487892773352,34.9409023538132,-0.424956341139162
24,0.588215345826228,29.9130648582712,3,-0.263039092861594,36.7604957358375,-1.24462321532197
25,0.158620220968863,26.7706993822224,2,-0.0255694796476547,27.5638004870667,-0.666531426918218
26,0.139779979748689,25.4391256862023,2,0.047087463737347,26.1380255849457,0.166439276401845
27,NaN,19.975527322976,1,NaN,NaN,NaN
28,NaN,30.982590858682,1,NaN,NaN,NaN
