ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,101.26797385620915,146.9738562091503,0,1
1,2,1,95.0225988700565,161.09604519774012,0,2
2,1,1,100.73142857142857,147.24,0,1
2,2,1,96.70873786407768,160.1747572815534,0,2
3,1,1,100.0,147.53225806451613,0,1
3,2,1,97.60648148148148,159.69907407407408,0,2
4,1,1,99.65104166666667,147.51041666666666,0,1
4,2,1,98.3030303030303,159.12987012987014,0,2
5,1,1,99.30337078651685,147.8988764044944,0,1
5,2,1,98.7448559670782,158.82716049382717,0,2
6,1,1,99.09574468085107,147.81914893617022,0,1
6,2,1,98.8923076923077,158.76538461538462,0,2
7,1,1,99.35175879396985,147.91959798994975,0,1
7,2,1,100.76797385620915,157.66666666666666,0,2
8,1,1,99.35377358490567,147.71698113207546,0,1
8,2,1,101.41768292682927,157.2621951219512,0,2
9,1,1,99.68518518518519,147.16203703703704,0,1
9,2,1,102.58217270194986,156.2200557103064,0,2
10,1,1,99.2311111111111,147.65777777777777,0,1
10,2,1,103.13730569948187,155.98704663212436,0,2
11,1,1,99.36199095022624,147.84162895927602,0,1
11,2,1,113.61352657004831,147.93236714975845,0,2
11,3,1,93.1826923076923,163.35096153846155,0,3
12,1,1,117.33333333333333,146.27659574468086,0,1
12,2,1,100.45,148.19166666666666,0,2
12,3,1,92.70397111913357,163.3898916967509,0,3
13,1,1,117.01261829652996,147.9148264984227,0,1
13,2,1,100.65587044534414,147.7085020242915,0,2
13,3,1,93.29794520547945,162.81849315068493,0,3
14,1,1,117.99431818181819,147.8721590909091,0,1
14,2,1,100.64092664092664,147.1119691119691,0,2
14,3,1,94.09480122324159,162.02140672782875,0,3
15,1,1,122.41269841269842,138.7989417989418,0,1
15,2,1,99.13513513513513,147.47104247104247,0,2
15,3,1,96.60744985673352,159.8137535816619,0,3
15,4,1,111.63636363636364,160.01069518716577,0,4
16,1,1,123.1256038647343,139.1400966183575,0,1
16,2,1,99.20384615384616,147.71923076923076,0,2
16,3,1,108.29943502824858,150.89830508474577,0,3
16,4,1,110.25728155339806,160.83009708737865,0,4
16,5,1,88.45959595959596,165.81313131313132,0,5
17,1,1,125.01465201465201,143.08424908424908,0,1
17,2,1,112.6600790513834,143.21343873517787,0,2
17,3,1,98.17421602787456,147.45644599303137,0,3
17,4,1,107.21212121212122,162.25378787878788,0,4
17,5,1,89.51709401709402,165.27777777777777,0,5
18,1,1,125.08391608391608,143.83916083916083,0,1
18,2,1,113.61397058823529,142.17279411764707,0,2
18,3,1,98.55755395683454,147.54676258992805,0,3
18,4,1,112.859375,156.75,0,4
18,5,1,89.35111111111111,164.9911111111111,0,5
18,6,1,99.58041958041959,168.82517482517483,0,6
19,1,1,125.43548387096774,144.2741935483871,0,1
19,2,1,118.75155279503106,133.98757763975155,0,2
19,3,1,98.35099337748345,147.48344370860926,0,3
19,4,1,108.1470588235294,150.49264705882354,0,4
19,5,1,113.26206896551724,156.6551724137931,0,5
19,6,1,88.70892018779342,165.2206572769953,0,6
19,7,1,98.35443037974683,169.7594936708861,0,7
20,1,1,118.9421052631579,133.05263157894737,0,1
20,2,1,127.52095808383234,133.8682634730539,0,2
20,3,1,97.79099678456592,147.60128617363344,0,3
20,4,1,107.75838926174497,152.13422818791946,0,4
20,5,1,114.5741935483871,156.16129032258064,0,5
20,6,1,123.34705882352941,156.40588235294118,0,6
20,7,1,87.58474576271186,165.75423728813558,0,7
20,8,1,98.2840909090909,170.19886363636363,0,8
21,1,1,119.42574257425743,132.490099009901,0,1
21,2,1,127.92222222222222,133.48888888888888,0,2
21,3,1,97.9209726443769,146.93617021276594,0,3
21,4,1,108.15337423312883,154.20245398773005,0,4
21,5,1,115.5,156.68235294117648,0,5
21,6,1,123.21538461538462,157.94871794871796,0,6
21,7,1,89.62448979591836,164.26938775510203,0,7
21,8,1,99.95,171.445,0,8
22,1,1,120.91698113207548,127.15849056603774,0,1
22,2,1,129.0128755364807,128.36909871244634,0,2
22,3,1,105.77005347593582,138.67379679144386,0,3
22,4,1,115.56540084388186,157.74261603375527,0,4
22,5,1,106.80888888888889,157.73777777777778,0,5
22,6,1,122.78461538461538,160.56923076923076,0,6
22,7,1,88.97687861271676,154.91329479768785,0,7
22,8,1,90.61654135338345,163.2669172932331,0,8
22,9,1,95.87404580152672,176.56870229007635,0,9
23,1,1,120.78983050847458,126.06440677966101,0,1
23,2,1,129.34661354581672,125.77689243027888,0,2
23,3,1,105.56497175141243,138.3502824858757,0,3
23,4,1,118.63865546218487,149.5966386554622,0,4
23,5,1,122.53846153846153,160.02564102564102,0,5
