CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,1.01818181818182,51,11,-0.356888268405819,76.7272727272727,-0.509349122328685
2,0.666666666666667,34,12,0.968496242263048,52.25,-0.0217491862022225
3,0,1,1,NaN,NaN,NaN
4,0,1,1,NaN,NaN,NaN
5,0.7,65,4,-2.34012382763444,71.75,-0.547100817240166
6,1,58,7,0.174411265079128,74.4285714285714,-0.429233024971471
7,0.55,41,4,1.87425407028503,46.75,0.33974650598044
8,0.3,42,2,7.95433280809352,43.5,-0.356680498994687
9,0.485714285714286,26,7,2.03475368537979,33.8571428571429,0.349716364746448
10,0.327272727272727,27,11,1.64547901199556,37.8181818181818,-0.671524540497559
11,0.6,44,6,-1.8490620840085,52.5,-0.481959364547931
12,0.86,48,10,-0.189396010793216,69.2,-0.319847094789858
13,0.333333333333333,27,3,3.33728931519866,30,0.200397071945525
14,0.36,28,5,1.45175057888115,32,0.337872953368118
15,0,58,1,NaN,NaN,NaN
16,0.55,42,4,0.511422421323133,47.25,-0.740286171951943
17,0,1,1,NaN,NaN,NaN
18,0,1,1,NaN,NaN,NaN
19,0.64,38,5,-1.31886047997653,45.4,-0.416703083186995
20,0.433333333333333,31,6,-0.424068725198794,36.5,-0.573691919545971
21,0,1,1,NaN,NaN,NaN
22,0,1,1,NaN,NaN,NaN
23,0.533333333333333,36,3,4.02924130602158,40.6666666666667,-0.194411497847429
24,0.3,29,4,-2.55342948432338,31.25,-0.471875895575369
25,0.5,42,4,-1.8376416239633,47.25,-0.232214947124445
26,0.15,19,4,2.36083507258625,20.5,0.187923969377667
27,0.2,23,4,1.9194073728975,24.5,0.47228143776952
28,0.2,24,4,3.10698941827278,26.5,-0.0674949013232824
29,0.3,23,4,2.27911085549231,26.25,0.294671898292228
30,0.4,30,3,-0.684558594447267,33,-1.24960818853536
31,0.333333333333333,31,3,1.58124271768823,33.6666666666667,-0.439457339229296
32,0,1,1,NaN,NaN,NaN
33,0.1,24,2,4.47889159409647,24.5,0.197661071273063
34,0,29,2,7.49505018661344,29,-0.683985284313291
35,0,31,1,NaN,NaN,NaN
36,0,28,1,NaN,NaN,NaN
37,0,9,1,NaN,NaN,NaN
