TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.0908950771699,80.4114391143911,63.8828413284133,19.4189364991881,8.4479250613123,0,4,3
1,2,2,-1.24971948412621,89.6241721854305,44.5033112582781,22.5164430348938,8.50055196308174,0,0,0
2,1,1,-1.03461030104549,79.995652173913,63.704347826087,19.8578387863179,8.85578001336816,0,4,3
2,2,2,-1.27017967164457,89.7888888888889,43.2316239316239,21.0254449533255,8.5172567714719,0,0,0
3,1,1,-1.03811369034446,80.0017152658662,63.7178387650086,20.4917795309355,8.72322423707972,0,4,3
3,2,2,-1.2770079659133,90.0996732026144,42.687908496732,21.2999151738732,8.82743398450418,0,0,0
4,1,1,-0.977584494797485,78.84,64.7422222222222,23.5345793473535,8.90789796468567,0,4,3
4,2,2,-1.30199849374083,90.5257048092869,42.37728026534,20.9514795863028,8.78978890967966,0,0,0
5,1,1,-0.626328613338252,82.3047550432277,63.4315561959654,27.0574925967882,8.16134731362782,0,4,3
5,2,2,-1.13233464619764,91.1583184257603,42.809481216458,19.7602112695534,8.68262702765359,0,0,0
6,1,1,-0.58525895698409,82.7892561983471,62.8230027548209,28.1616621560076,8.08919475512261,0,4,3
6,2,2,-1.07631634580956,90.6512915129151,42.8025830258303,19.8880430102648,8.55859390670951,0,0,0
7,1,1,-0.558072915635432,83.3335561497326,62.5782085561497,31.8431562645971,7.7029184694065,0,4,3
7,2,2,-1.0102123455404,90.1618962432916,43.2549194991055,21.8423665984812,8.3845911888373,0,0,0
8,1,1,-0.555093162098458,83.9197452229299,62.4745222929936,34.5252306098849,7.67692332737767,0,4,3
8,2,2,-1.0101287407893,90.0564236111111,43.5494791666667,21.5267120229925,8.58589376297523,0,0,0
9,1,1,-0.574216613837783,84.7730607966457,61.730607966457,49.0669703693351,7.12060994151599,0,4,3
9,2,2,-1.0144599742357,89.9556840077071,43.8853564547206,21.5098474212813,7.6145691859485,0,0,0
10,1,1,-0.589382476119876,85.3307392996109,60.5671206225681,55.3496110592205,6.92772381094149,0,4,3
10,2,2,-1.00943373788912,89.372,43.59,21.0414773012483,7.36826819231196,0,0,0
11,1,1,-0.610533435971378,86.8974836905871,59.9175209692451,53.2303287384194,7.31778161235469,0,4,3
11,2,2,-0.980037948318248,89.9260700389105,44,22.6653632137454,7.25341476242888,0,0,0
12,1,1,-0.629443588833283,87.5758889852559,59.1760624457936,51.9012103108572,8.37642124670914,0,4,3
12,2,2,-0.997854682423047,90.1214859437751,44.1997991967871,21.823378833279,7.22748327927071,0,0,0
13,1,1,-0.656955724967586,88.8452665075577,57.005568814638,52.204812672187,9.78662446655957,0,4,3
13,2,2,-0.969844838735131,90.093,43.606,22.4108731001231,6.99353728277571,0,0,0
14,2,2,-1.01842775535674,90.0533472803347,44.7405857740586,22.0271675502957,6.66828517824912,0,0,0
14,3,1,-0.394086083101226,74.1027154663518,65.9994096812279,40.0389617244507,7.09107431194998,1,11,10
14,4,1,-0.984072320114549,102.946492271106,44.1902497027348,46.4982644939945,6.40721032527987,1,0,0
15,2,2,-0.989059188191766,90.2845849802372,45.298418972332,22.8900833322938,6.91285974810636,0,0,0
15,3,1,-0.411068528548661,72.0705689277899,67.2571115973742,43.3751179470596,7.26899974606907,1,11,10
15,4,1,-0.916742517790298,108.561643835616,36.1771037181996,24.3515665866681,6.70310970203889,1,0,0
15,5,3,-1.08215558839339,97.5191387559809,54.2476076555024,20.9566982027264,6.27278286632044,0,19,18
16,2,2,-0.814826309119903,89.5,45.6961538461538,23.2250622489435,6.95376965347142,0,0,0
16,3,1,-0.533513762010469,70.0535152151102,69.0409233997901,45.065285028601,7.55475382986096,1,11,10
16,5,3,-1.05213909113981,99.5024900398406,50.5164342629482,55.703196185966,6.69394542541463,0,19,18
17,2,2,-0.407961692519651,89.0263157894737,43.1437969924812,21.8235029866926,7.35326385790381,0,0,0
17,3,1,-0.65354838454737,71.159,67.25,43.6508048879226,8.93424927593286,1,11,10
17,5,3,-0.970072781116742,97.8666356877323,52.0952602230483,65.8240125282585,6.24455509721835,0,19,18
18,2,2,-0.469917576332571,88.4878277153558,43.6048689138577,23.5619386158048,6.86835780418354,0,0,0
18,3,1,-0.608056721078757,64.7928802588997,71.789644012945,27.7990332763525,7.06488434798993,1,11,10
18,5,3,-1.21502791254975,103.382867132867,45.1451048951049,32.3919596359135,5.97955343084278,0,19,18
