ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
22,2,1,54.90262172284644,94.32958801498127,0,2
22,3,1,56.2247191011236,115.11610486891385,0,3
23,1,1,46.68733850129199,96.40568475452196,0,1
23,2,1,55.14576271186441,93.77966101694915,0,2
23,3,1,56.49190938511327,114.84789644012945,0,3
24,1,1,46.47552447552447,96.86247086247086,0,1
24,2,1,56.95092024539877,83.08588957055214,0,2
24,3,1,53.03703703703704,105.03703703703704,0,3
24,4,1,56.411764705882355,115.21052631578948,0,4
25,1,1,46.70938215102975,96.8741418764302,0,1
25,2,1,56.96341463414634,84.03048780487805,0,2
25,3,1,57.362017804154306,112.98516320474778,0,3
25,4,1,52.95890410958904,106.18493150684931,0,4
26,1,1,50.88235294117647,77.6470588235294,0,1
26,2,1,57.9634703196347,78.40639269406392,0,2
26,3,1,64.45205479452055,92.9771689497717,0,3
26,4,1,52.61497326203209,108.22994652406418,0,4
26,5,1,42.29770992366412,114.62595419847328,0,5
26,6,1,53.972093023255816,120.04651162790698,0,6
27,1,1,51.36893203883495,76.90938511326861,0,1
27,2,1,58.61290322580645,76.95161290322581,0,2
27,3,1,64.92857142857143,91.69327731092437,0,3
27,4,1,51.679802955665025,109.10837438423646,0,4
27,5,1,41.4136690647482,116.46043165467626,0,5
27,6,1,53.262008733624455,120.5764192139738,0,6
28,1,1,48.93957703927492,79.68882175226587,0,1
28,2,1,57.16044776119403,77.83208955223881,0,2
28,3,1,64.94252873563218,90.31417624521073,0,3
28,4,1,53.23474178403756,108.33802816901408,0,4
28,5,1,41.691275167785236,116.55704697986577,0,5
28,6,1,53.41463414634146,120.67073170731707,0,6
29,1,1,48.543352601156066,80.51734104046243,0,1
29,2,1,59.648648648648646,67.25675675675676,0,2
29,3,1,65.15172413793104,85.41379310344827,0,3
29,4,1,54.262068965517244,88.51034482758621,0,4
29,5,1,53.116504854368934,108.68446601941747,0,5
29,6,1,40.89115646258504,118.25170068027211,0,6
29,7,1,53.71636363636364,119.99272727272728,0,7
30,1,1,60.20496894409938,65.01863354037268,0,1
30,2,1,48.33972602739726,80.57808219178082,0,2
30,3,1,65.66246056782335,84.85173501577287,0,3
30,4,1,54.16770186335404,88.30434782608695,0,4
30,5,1,52.75757575757576,109.02164502164503,0,5
30,6,1,40.30844155844156,119.21753246753246,0,6
30,7,1,53.685512367491164,120.18374558303887,0,7
31,1,1,65.15837104072398,55.83257918552036,0,1
31,2,1,52.574766355140184,66.94392523364486,0,2
31,3,1,66.35643564356435,70.41584158415841,0,3
31,4,1,54.49484536082474,84.98969072164948,0,4
31,5,1,43.25,96.25,0,5
31,6,1,66.95693779904306,97.33971291866028,0,6
31,7,1,55.92156862745098,102.24183006535948,0,7
31,8,1,38.44562334217507,124.94960212201592,0,8
31,9,1,52.46849315068493,125.73150684931507,0,9
31,10,1,45.61290322580645,124.45161290322581,0,10
32,1,1,68.07818930041152,50.58024691358025,0,1
32,2,1,52.239234449760765,67.57416267942584,0,2
32,3,1,67.38938053097345,67.15929203539822,0,3
32,4,1,55.14563106796116,81.97572815533981,0,4
32,5,1,66.85152838427948,97.09606986899563,0,5
32,6,1,43.364102564102566,95.49743589743589,0,6
32,7,1,55.56804733727811,101.57988165680473,0,7
32,8,1,38.31617647058823,125.6421568627451,0,8
32,9,1,52.363157894736844,126.62894736842105,0,9
32,10,1,45.417647058823526,126.11764705882354,0,10
33,1,1,69.26315789473684,48.07518796992481,0,1
33,2,1,68.72834645669292,63.618110236220474,0,2
33,3,1,52.391304347826086,66.52608695652174,0,3
33,4,1,54.73706896551724,82.18103448275862,0,4
33,5,1,66.796875,96.265625,0,5
33,6,1,42.61057692307692,96.32692307692308,0,6
33,7,1,55.38172043010753,101.56451612903226,0,7
33,8,1,42.45641025641026,113.68717948717949,0,8
33,9,1,52.90052356020942,126.67277486910994,0,9
33,10,1,44.88461538461539,128.1098901098901,0,10
33,11,1,34.24894514767932,141.67088607594937,0,11
34,1,1,72.5944055944056,43.65734265734266,0,1
34,2,1,70.36823104693141,60.12996389891697,0,2
34,3,1,53.29959514170041,64.40485829959515,0,3
34,4,1,55.0,80.41015625,0,4
34,5,1,66.34074074074074,95.3962962962963,0,5
34,6,1,42.18385650224215,96.17937219730942,0,6
34,7,1,55.02564102564103,101.23076923076923,0,7
34,8,1,41.96650717703349,114.9090909090909,0,8
34,9,1,53.43859649122807,127.52631578947368,0,9
34,10,1,44.863207547169814,130.4009433962264,0,10
34,11,1,34.80859375,145.4609375,0,11
35,1,1,79.92546583850931,34.78260869565217,0,1
35,2,1,71.58223684210526,57.00986842105263,0,2
35,3,1,65.44137931034483,51.179310344827584,0,3
35,4,1,52.85606060606061,64.23863636363636,0,4
35,5,1,53.72631578947368,82.81052631578947,0,5
35,6,1,66.01003344481606,95.40133779264214,0,6
35,7,1,41.59722222222222,96.83796296296296,0,7
35,8,1,54.872549019607845,100.48529411764706,0,8
35,9,1,54.005221932114885,127.9425587467363,0,9
35,10,1,41.40888888888889,121.31555555555556,0,10
35,11,1,45.671171171171174,131.65765765765767,0,11
35,12,1,33.85820895522388,144.8992537313433,0,12
36,1,1,84.55263157894737,31.610526315789475,0,1
36,2,1,76.74937965260546,50.72208436724566,0,2
36,3,1,65.31720430107526,52.39247311827957,0,3
36,4,1,51.598765432098766,66.82716049382717,0,4
36,5,1,54.71348314606742,78.57303370786516,0,5
36,6,1,66.54146341463415,86.0780487804878,0,6
36,7,1,57.36842105263158,92.21052631578948,0,7
36,8,1,38.085470085470085,104.1025641025641,0,8
36,9,1,44.888888888888886,106.24747474747475,0,9
36,10,1,66.0935960591133,113.1231527093596,0,10
36,11,1,56.81990521327014,131.31516587677726,0,11
36,12,1,50.24242424242424,111.73484848484848,0,12
36,13,1,33.79742765273312,141.43408360128618,0,13
36,14,1,48.857142857142854,141.53214285714284,0,14
36,15,1,41.528169014084504,142.14084507042253,0,15
37,1,1,89.69194312796209,29.829383886255926,0,1
37,2,1,85.64090909090909,40.45454545454545,0,2
37,3,1,67.1951219512195,49.1219512195122,0,3
37,4,1,52.48985507246377,65.02608695652174,0,4
37,5,1,67.9675925925926,63.35648148148148,0,5
37,6,1,54.95238095238095,77.64550264550265,0,6
37,7,1,68.00896860986548,87.36322869955157,0,7
37,8,1,58.75342465753425,88.60958904109589,0,8
37,9,1,37.50413223140496,104.7892561983471,0,9
37,10,1,43.971830985915496,107.54460093896714,0,10
37,11,1,57.12471131639723,130.03695150115473,0,11
37,12,1,50.125,110.59868421052632,0,12
37,13,1,65.85714285714286,117.53333333333333,0,13
37,14,1,49.08441558441559,141.22727272727272,0,14
37,15,1,33.38636363636363,144.86363636363637,0,15
37,16,1,41.689655172413794,143.59655172413792,0,16
38,1,1,89.8283261802575,30.266094420600858,0,1
38,2,1,92.89837398373983,37.17886178861789,0,2
38,3,1,65.65919282511211,52.08968609865471,0,3
38,4,1,54.00275482093664,62.18732782369146,0,4
38,5,1,70.32113821138212,58.833333333333336,0,5
38,6,1,68.43852459016394,83.06147540983606,0,6
38,7,1,52.839622641509436,83.62264150943396,0,7
38,8,1,59.56603773584906,86.33962264150944,0,8
38,9,1,37.61797752808989,103.62172284644194,0,9
38,10,1,50.2289156626506,110.24698795180723,0,10
38,11,1,57.49217002237136,130.22371364653245,0,11
38,12,1,40.84453781512605,116.74369747899159,0,12
38,13,1,66.38427947598254,115.58515283842794,0,13
38,14,1,49.467065868263475,142.94910179640718,0,14
38,15,1,31.72222222222222,144.3042328042328,0,15
38,16,1,42.11538461538461,146.74679487179486,0,16
39,1,1,88.42125984251969,29.515748031496063,0,1
39,2,1,97.88727272727273,36.01090909090909,0,2
39,3,1,60.510416666666664,47.984375,0,3
39,4,1,66.15086206896552,51.543103448275865,0,4
39,5,1,72.68978102189782,55.49270072992701,0,5
39,6,1,49.01069518716577,73.50267379679144,0,6
39,7,1,69.25367647058823,80.62867647058823,0,7
39,8,1,52.095652173913045,85.80869565217391,0,8
39,9,1,60.4180790960452,84.29943502824858,0,9
39,10,1,37.175,103.55,0,10
39,11,1,50.01675977653631,109.62569832402235,0,11
39,12,1,57.69827586206897,131.22844827586206,0,12
39,13,1,66.6949806949807,116.20463320463321,0,13
39,14,1,39.445283018867926,121.77735849056604,0,14
39,15,1,49.92372881355932,142.58757062146893,0,15
39,16,1,27.82758620689655,130.61576354679804,0,16
39,17,1,42.38643067846608,148.78466076696165,0,17
39,18,1,33.7035175879397,156.96984924623115,0,18
40,1,1,87.54448398576513,29.01423487544484,0,1
40,2,1,66.83921568627451,49.56470588235294,0,2
40,3,1,102.1734693877551,36.09183673469388,0,3
40,4,1,60.26923076923077,47.1875,0,4
40,5,1,74.38666666666667,53.44,0,5
40,6,1,48.00473933649289,74.44549763033176,0,6
40,7,1,69.86241610738254,79.18456375838926,0,7
40,8,1,51.82936507936508,85.68253968253968,0,8
40,9,1,61.5130890052356,82.16230366492147,0,9
40,10,1,36.25503355704698,105.02013422818791,0,10
40,11,1,50.608247422680414,109.09278350515464,0,11
40,12,1,58.15521064301552,131.31929046563192,0,12
40,13,1,66.99649122807017,118.39298245614034,0,13
40,14,1,39.25085910652921,124.8213058419244,0,14
40,15,1,26.88425925925926,128.9212962962963,0,15
40,16,1,50.146907216494846,144.31185567010309,0,16
40,17,1,43.72677595628415,137.71584699453553,0,17
40,18,1,33.31400966183575,157.23671497584542,0,18
40,19,1,41.44864864864865,165.76216216216216,0,19
