CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.582261191379677,43.2907400559714,12,0.0531711404672398,60.0604447955305,0.237003393307734
2,NaN,36.0705337721848,1,NaN,NaN,NaN
3,NaN,36.3986201202233,1,NaN,NaN,NaN
4,0.644203153657779,39.0919667622534,9,0.306647656456688,52.8273685395061,0.126365607645786
5,0.630902428072111,42.1399483840111,4,-0.15917309591543,47.5064216773164,-0.0333376845449915
6,NaN,30.1153116455774,1,NaN,NaN,NaN
7,NaN,27.5920982289738,1,NaN,NaN,NaN
8,NaN,77.9061844305587,1,NaN,NaN,NaN
9,0.245006743998252,35.3942583670029,6,-0.333853974132818,38.883436228093,0.224179973195427
10,0.41329309128081,35.4996874667865,6,0.0735511374631272,43.3035198289257,0.0248755351214273
11,0.0576279219055868,42.0457310159344,3,-0.123434886098621,43.1818125536774,0.328575151808659
12,0.0413706341639406,49.696832591478,5,0.418448803695086,49.6879444569747,0.14409549567415
13,0.499201072769119,31.1792388811527,11,-0.26163710806684,45.3858865969019,0.69608311145425
14,0.35782825548752,32.419823713442,11,-0.146646386593977,44.8914419393906,0.634989187709354
15,0.55672923009382,28.8882767313401,11,0.0280733336833978,34.3465956828625,-0.248604742855839
16,0.157414159616368,23.4819187991842,6,0.106880974375747,25.6653640990803,-0.101073624787224
17,0.716401805247731,22.1361091656294,10,-0.070433673421455,35.7400049286104,-0.368348399805618
18,0.219949605174871,29.8643583434182,6,0.12074986066524,34.130808321856,0.358530645483764
19,0.199459518663931,36.9895002066324,7,-0.168324631862207,38.2613071809133,0.188410924947096
20,0.488841540546768,32.4789492031977,6,0.0276291309175235,37.3896558498923,0.566966093051986
21,NaN,22.3553587567697,1,NaN,NaN,NaN
22,0.553687477845496,19.344978845112,5,-0.011596591238872,25.1611665981337,-0.389954573533399
23,0.294640016375618,23.7939593639814,5,-0.00200928478061428,28.2626542451498,0.638547173537491
24,2.54059569071127,60.0987754862613,2,0.156392827828986,72.8017539398176,-0.379546376820081
25,0.380890057506537,24.4973167364088,3,0.2501467796526,27.9026554358512,-0.338457020566035
26,0.310857504170012,28.9558744929189,3,0.024360241970506,30.9098637826108,1.05298446877474
27,0.0182132927737442,25.0716609637916,3,-0.0535846189973824,25.6424471602153,0.637362923864794
28,NaN,34.4761666081607,1,NaN,NaN,NaN
29,0.3157644443166,30.9391575806184,2,0.155630932101241,32.5179798022015,-0.239943485082491
30,0.176370625192093,32.6262945955792,2,-0.0781968505085288,33.5081477215397,0.787976361423047
31,NaN,29.7484469716964,1,NaN,NaN,NaN
32,NaN,29.7798567534929,1,NaN,NaN,NaN
