ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,52.51155115511551,137.77887788778878,0,1
2,1,1,55.24203821656051,128.38853503184714,0,1
2,2,1,50.45161290322581,148.04301075268816,0,2
3,1,1,55.07692307692308,128.20118343195267,0,1
3,2,1,50.21782178217822,149.48019801980197,0,2
4,1,1,55.18817204301075,127.58064516129032,0,1
4,2,1,50.19266055045872,150.12844036697248,0,2
5,1,1,56.0,125.94329896907216,0,1
5,2,1,50.0,150.32067510548524,0,2
6,1,1,57.38277511961722,130.98564593301435,0,1
6,2,1,50.39754098360656,147.02459016393442,0,2
7,1,1,57.832,134.372,0,1
7,2,1,50.19407894736842,144.32565789473685,0,2
8,1,1,58.056390977443606,135.22556390977442,0,1
8,2,1,50.21828908554572,142.90855457227138,0,2
9,1,1,59.2013201320132,135.7029702970297,0,1
9,2,1,50.6271186440678,142.54237288135593,0,2
10,1,1,60.416666666666664,126.06410256410257,0,1
10,2,1,50.99004975124378,140.7363184079602,0,2
10,3,1,58.75155279503105,147.22360248447205,0,3
11,1,1,51.565320665083135,139.54631828978623,0,1
11,2,1,60.617834394904456,126.828025477707,0,2
11,3,1,58.53932584269663,149.6123595505618,0,3
12,1,1,55.508710801393725,120.00696864111498,0,1
12,2,1,62.06912442396313,123.91705069124424,0,2
12,3,1,50.00370370370371,155.52592592592592,0,3
12,4,1,58.38864628820961,153.19213973799125,0,4
13,1,1,56.36274509803921,117.65686274509804,0,1
13,2,1,63.029661016949156,121.05508474576271,0,2
13,3,1,58.3855421686747,152.72690763052208,0,3
13,4,1,49.9695945945946,156.1081081081081,0,4
14,1,1,56.68208092485549,116.53757225433526,0,1
14,2,1,63.98823529411764,118.53333333333333,0,2
14,3,1,50.11572700296736,156.13056379821958,0,3
14,4,1,59.28044280442804,151.19188191881918,0,4
15,1,1,55.80053191489362,118.14627659574468,0,1
15,2,1,66.22377622377623,114.65034965034965,0,2
15,3,1,61.8978102189781,140.007299270073,0,3
15,4,1,53.02247191011236,143.46629213483146,0,4
15,5,1,57.20625,158.71875,0,5
15,6,1,47.513966480446925,166.91061452513966,0,6
16,1,1,68.66771159874608,110.21630094043887,0,1
16,2,1,61.60294117647059,106.93137254901961,0,2
