ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,303,576,61,156,45,120,52.51155115511551,137.77887788778878,1.9134137527933976,341,0.9669707005589305,19.64157789116634,1,0.5260416666666666,0.5226261170852867,39.456697159144085,36.138621999185304,5.0,2.457079471751774,2.23606797749979,9.477878912459543,10.057020956331439,-16.79009993620117,85.35533905932738,0.8885630498533724,0.2953993737019558,0.00456304006593903,0.1077527885928426,0.08236945696516867,0.001964043935681816,0.0020972145387861264,0.03710429441969591,0.05765484705560654,0.03882197127533711,0.0018438713556845451,0.001386800386491382,0.0014432811832422836,0.022501570604596396,0.025795911579686442,0.028229765152459,0.02184837788899721,0.0006597881656085825,0.000819337323376132,0.0012707915412087636,0.001085823581666432,0.012465037023171869,0.012351044492744762,0.011366365214784069,0.01302907269650727,0.013504893331543696,0.001138574778539897,0.0017833618240544026,0.0006980289443736345,0.001163355633218006,0.0008927041611280412,52.51155115511551,137.77887788778878,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
2,1,157,220,61,139,50,119,55.24203821656051,128.38853503184714,1.2275911661413732,166,0.8799583615349689,14.138550439257221,1,0.7136363636363636,0.8146034507101014,20.556278378017716,19.4164878389476,5.0,2.344186379271933,2.0,9.1706052144883,9.765276907890932,-15.56168490596536,49.21320343559643,0.9457831325301205,0.5289556483851254,0.07024542838797129,0.14783645721023367,0.10651366684860761,0.03843662771615254,0.04085022714979009,0.027126496674468505,0.026542698100885127,0.03286376570720427,0.0028287593593027552,0.010004115502691318,0.020890685504894372,0.009621901161132158,0.004714463923516718,0.006076555575201202,0.01235268946890743,0.014008532966357503,0.010565237268010287,0.00902745874655522,0.009875991008254998,0.00443266762701031,0.010574839011133595,0.0033245297382334172,0.004865699873165102,0.00814365454112362,0.009484155621401272,0.013972519579226019,0.010734676624336892,0.011592313321258502,0.0034723529489463995,55.24203821656051,128.38853503184714,0,0.0,20.229844056338326,2,1.0,21.05263157894737,0.0,0,1,1,9.779268814428445,9.779268814428445,nan,9.779268814428445,1,2,1.0,1.0,1,2.7304870614449968,-9.39034285594164
2,2,186,230,56,160,46,137,50.45161290322581,148.04301075268816,1.2928184987069435,195,0.9058960690961526,15.389040103942165,1,0.808695652173913,0.7735037834005191,23.66453007990425,22.20360331117452,5.0,2.4470134939807426,2.0,9.0,10.021930220963842,-8.115148015073547,54.97056274847714,0.9538461538461539,0.48037029476823584,0.04121792696807316,0.15153210698669523,0.1084804548101733,0.02785517666049216,0.0277862100285212,0.041483117122994365,0.03685101457735991,0.043031625889719295,0.007896895952847796,0.01114909346525542,0.017762145512110483,0.004727293120199003,0.006181410653519529,0.005812068509271579,0.017764676951581303,0.007315292995637859,0.0034651513189791323,0.00046615299246065175,0.0094675642314739,0.0033604375044143744,0.013925714066348254,0.0021212192532126823,0.006091330030020923,0.007876985279367931,0.01082145173040205,0.009872068816319269,0.006741289325788926,0.006157433466914793,0.0036495804046277817,50.45161290322581,148.04301075268816,0,0.0,20.229844056338326,1,1.0,19.35483870967742,0.0,0,2,2,10.468799791280086,10.468799791280086,nan,10.468799791280086,1,2,1.0,1.0,1,-2.0599382518897045,10.26413286489938
3,1,169,231,61,139,50,118,55.07692307692308,128.20118343195267,1.263414953364839,178,0.8989096253279331,14.668929172241665,1,0.7316017316017316,0.791505591521385,22.196883923933676,20.615528128088304,5.0,2.357953950927416,2.0,8.97381812634432,9.725211657212352,-14.816651070008604,51.798989873223334,0.949438202247191,0.5033217250820895,0.025515026736053045,0.1550257707063063,0.11669435970635227,0.014853331245124262,0.015506118144465958,0.039874266057667494,0.03920854687779902,0.046111632477344525,0.0038222432288542297,0.007013185618572273,0.00894365170176186,0.009826555961186602,0.00631268403499906,0.0015703840037386682,0.019654860482864377,0.005189713122186623,0.0047854148609986005,0.0041007109522544615,0.006030315035178932,0.0031958718380905985,0.018736023162827825,0.005651035857301022,0.009190800457647991,0.006940897588788355,0.007136201643292447,0.006262543364246373,0.005620714481226378,0.004136529438088965,0.0065987476695474265,55.07692307692308,128.20118343195267,0,0.0,21.82675713940334,2,1.0,18.333333333333332,0.0,0,1,1,9.915309586016587,0.24972711370715253,nan,10.028995928135597,1,3,0.9886642348911449,2.0,1,-0.16511513963742885,-0.1873515998944697
3,2,202,264,56,162,45,138,50.21782178217822,149.48019801980197,1.3160708307289855,217,0.9106852431520316,16.03728119216293,1,0.7651515151515151,0.7598375229136334,25.026587105375814,23.345235059857504,5.0,2.4999170102287085,2.23606797749979,9.497111242436802,10.338506696881424,-7.269250346608252,57.798989873223334,0.9308755760368663,0.4719163083238585,0.008842707661536359,0.15413903728503306,0.11229688660842736,0.0072299478923639965,0.00498678462783104,0.03838069587043209,0.0494546373691931,0.04533392810217206,0.0044771293520315765,0.0019503152401026502,0.003993369094326396,0.0008931070953504224,0.008392170485205479,0.006520287744680967,0.021962782797325737,0.0008634724882055856,0.002414023137012349,0.0010050968761979207,0.002851464401460787,0.0013912250529659127,0.014976527714950604,0.004522949917565241,0.009209161610240085,0.012197430383028642,0.003767756185022075,0.0037967859251248274,0.004132998254660585,0.0008857808041391539,0.0015318550367173609,50.21782178217822,149.48019801980197,0,0.0,21.82675713940334,1,1.0,18.181818181818183,0.0,0,2,2,11.92401305216212,1.4560788196504886,nan,11.924878610930573,1,3,0.9999274157166128,2.0,2,-0.23379112104758804,1.4371872671138135
4,1,186,286,62,139,49,117,55.18817204301075,127.58064516129032,1.3436888624407235,201,0.9115604893443786,15.389040103942165,1,0.6503496503496503,0.7442199068194738,24.0943908522271,22.135943621178654,5.0,2.3717401900791306,2.118033988749895,9.1706052144883,9.906794154156342,-17.964892625804612,56.04163056034261,0.9253731343283582,0.4781144412883061,0.014064772877225682,0.15297965175560174,0.11358329526917285,0.008448172009096675,0.008525486833214108,0.03697159763766235,0.05014782781793761,0.04253209669412351,0.0030323319824264203,0.005036885970247851,0.004639561244116766,0.007624911897648102,0.00287584849453617,0.011951245241706092,0.014903890136591342,0.001578648509771822,0.0007958363523519014,0.0024089603748477053,0.0026069307907829685,0.012627658362063376,0.006849357291021628,0.009862943161246498,0.003771018484609209,0.0035708289452552723,0.002755607502536438,0.004076547782978992,0.002450990445988751,0.004222566294639112,0.0019621846963052106,55.18817204301075,127.58064516129032,0,0.0,23.0945492207491,2,1.0,18.181818181818183,0.0,0,1,1,10.543635526768806,0.6304316599062877,nan,10.659427588041885,1,4,0.9891371220155407,3.0,1,0.11124896608767187,-0.620538270662351
4,2,218,260,56,164,46,138,50.19266055045872,150.12844036697248,1.3569818828024114,225,0.9250810176055649,16.66031874701878,1,0.8384615384615385,0.7369295144418733,27.150617405133616,25.179356624028344,5.0,2.5312415566284217,2.23606797749979,9.0,10.3109848947749,-4.345527469230582,60.97056274847714,0.9688888888888889,0.43780161001934614,0.027333739091759693,0.14316326778018118,0.10819767210627457,0.021045636445612727,0.012953085501573276,0.0436509345353787,0.04791098728307261,0.046357291988952234,0.009953011232542375,0.010244960751850309,0.007002334517401878,0.004707734038599285,0.013819996561908337,0.010819400551474753,0.023088132053066878,0.0019514626859881957,0.003526107664746628,0.004088656552040404,0.0042165862302143324,0.0021923683448987178,0.010078045478846567,0.003400390326981525,0.0038766062004936303,0.012322224793511015,0.005297096041816698,0.006740165123639103,0.0037980199324823055,0.003509928856198161,0.003346355615359427,50.19266055045872,150.12844036697248,0,0.0,23.0945492207491,1,1.0,16.176470588235293,0.0,0,2,2,12.565386864861242,0.6487304742701495,nan,12.573609085200722,1,4,0.9993460731693052,3.0,2,-0.02516123171950113,0.648242347170509
5,1,194,312,63,138,50,114,56.0,125.94329896907216,1.4500317270150864,210,0.9280778138179396,15.716503163191918,1,0.6217948717948718,0.6896400826059965,25.839678346941778,24.041630560342615,5.0,2.341017308765271,2.0,8.91337623249849,9.622342735699666,-20.300532473635812,59.4558441227157,0.9238095238095239,0.4229446238566631,0.023755688126864963,0.1480550096199505,0.10095366599220003,0.017262858304662367,0.016238906424169385,0.03998227125705256,0.05433254678444359,0.040433536245588445,0.007676191012804135,0.01030212378645825,0.010831551023088574,0.013167512738607634,0.009307440966054209,0.017769328412091546,0.017688780830455594,0.00276048621358692,0.00045452327483079427,0.0057579271822877625,0.0065443757361981,0.004354471742772422,0.0032358698551858463,0.004665205204604978,0.0028006825804687665,0.007807113003721847,0.0037692081592420566,0.005106486222751724,0.003479257521328902,0.0031461029649753054,0.003739562675594233,56.0,125.94329896907216,0,0.0,25.10490922700502,2,1.0,14.492753623188406,0.0,0,1,1,12.338970932964598,1.8275577104213825,nan,12.486985298463267,1,5,0.9881465091885,4.0,1,0.8118279569892479,-1.6373461922181605
5,2,237,308,56,165,45,137,50.0,150.32067510548524,1.4279495328040241,254,0.9338443006234382,17.371176474327626,1,0.7694805194805194,0.700304861640543,29.19601951936973,27.16615541441225,5.0,2.543878211198401,2.23606797749979,9.58706236059213,10.442825723155664,-4.256520680683958,65.21320343559643,0.9330708661417323,0.4088858700572271,0.015990043810541914,0.14128871630772347,0.10254561255844988,0.01582546525195672,0.006717205470393804,0.043134613911571834,0.05358538923613848,0.04525625858377679,0.009915122990020555,0.005975537185014732,0.0036022291684122574,0.007225424460153219,0.01901556177274544,0.01440734069901319,0.02454972706683619,0.0030648343882607896,0.0031987777721644703,0.001130864109244378,0.002354088051366369,0.004047198464764503,0.005241575668691454,0.0018968787041783442,0.0009000629242572174,0.014600970091708132,0.0029834796057131205,0.0026635282910136425,0.00334776685486445,0.0010689646369526097,0.0018670446173046568,50.0,150.32067510548524,0,0.0,25.10490922700502,1,1.0,14.864864864864865,0.0,0,2,2,12.790800078751158,0.2721622354297575,nan,12.84577132063048,1,5,0.9957206741029994,4.0,2,-0.19266055045871866,0.1922347385127523
6,1,209,270,63,145,53,118,57.38277511961722,130.98564593301435,1.5097985321824823,225,0.9448912295353038,16.312788383647018,1,0.774074074074074,0.6623400266222638,28.588575281964815,26.476404589747453,5.0,2.345738443879003,2.0,8.8064661558338,9.359454394417709,7.038246126232637,62.970562748477136,0.9288888888888889,0.37961064885827245,0.003386576233819479,0.134534559110144,0.09876243697634313,0.005445532924116959,0.0010835875733320966,0.051452568793145366,0.0516917517226866,0.046894432716985394,0.005256796363101919,0.0020393978105830157,0.0014683746783165884,0.015031909029132502,0.02071364498536287,0.020063288039558317,0.026071834947732117,0.0035846348239651493,0.002455916879078408,0.001915537498251478,0.0015992120320516253,0.0048770116039130946,0.0030991560251286327,0.008011227830489494,0.004071057613594844,0.015593201559970042,0.000862957711238215,0.0026664456461638905,0.0007600925007366642,0.0014623360141002397,0.0016175594876784284,57.38277511961722,130.98564593301435,0,0.0,17.494034068145993,2,1.0,28.571428571428573,0.0,0,1,1,8.359235808595432,5.22851125428735,nan,17.71549655275062,1,6,0.47186009061075546,5.0,1,1.3827751196172215,5.042346963942194
