TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
32.0,26.0,3.141592653589793,17.0,72.0,4.0,20.0,6.0,0.0,,,,
32.0,55.0,0.2133686548878384,13.0,65.52719116210938,48.29755401611328,65.30147552490234,16.288719177246094,16.0,56.0,27.0,1.83,-0.348
32.0,57.0,3.009041134024097,14.0,95.45198059082031,54.639739990234375,25.57367706298828,5.220466613769531,17.0,58.0,38.0,1.041,-0.145
32.0,62.0,0.21866896131309815,15.0,75.72352600097656,62.494117736816406,32.214168548583984,7.37563419342041,61.0,63.0,28.0,1.218,-0.256
32.0,65.0,0.7086262865473526,16.0,56.2176513671875,39.829410552978516,18.330623626708984,6.182518005371094,22.0,,,1.174,-0.724
33.0,15.0,0.4266274876702246,9.0,110.21916961669922,44.917808532714844,53.29781723022461,7.448452472686768,11.0,,,0.53,0.184
33.0,21.0,0.2606023801129429,15.0,109.83817291259766,64.35685729980469,37.61874771118164,9.40468692779541,19.0,64.0,29.0,0.446,0.216
33.0,23.0,2.9764439091234722,16.0,77.02703094482422,44.16215896606445,24.00225257873535,5.589565753936768,22.0,,,0.197,0.066
33.0,24.0,3.0584512943605544,15.0,102.193115234375,83.81724548339844,16.02777862548828,8.968913078308105,61.0,,,,
33.0,25.0,0.7044940592209583,14.0,125.1719970703125,62.62119674682617,29.9442138671875,8.495622634887695,17.0,,,0.285,0.287
33.0,55.0,0.27632728108542476,13.0,64.7611312866211,46.39495086669922,74.45225524902344,19.155122756958008,16.0,56.0,27.0,,
33.0,57.0,2.9562447643616028,14.0,94.1698226928711,55.4056510925293,30.776185989379883,4.422924995422363,17.0,58.0,38.0,0.591,-0.037
33.0,62.0,0.22923194036846348,15.0,73.45205688476562,63.205482482910156,38.30442810058594,7.07658052444458,61.0,63.0,28.0,,
33.0,65.0,0.6947382343577256,16.0,53.0491828918457,38.040985107421875,24.198972702026367,6.145770072937012,22.0,,,0.128,-0.093
34.0,15.0,0.42826416660764643,9.0,111.12416076660156,45.132774353027344,55.9458122253418,8.879345893859863,11.0,,,,
34.0,21.0,0.3028848394631561,15.0,110.5249252319336,65.3202896118164,39.849544525146484,9.246524810791016,19.0,64.0,29.0,,
34.0,23.0,2.9764439091234722,16.0,77.5,44.0,24.988645553588867,5.753964424133301,22.0,,,,
34.0,25.0,0.7328151129382697,14.0,126.31768798828125,63.535919189453125,31.36701011657715,9.588495254516602,17.0,,,,
34.0,27.0,2.9441971562223026,13.0,94.30769348144531,48.0384635925293,17.454336166381836,4.510671138763428,55.0,66.0,36.0,5.528,-1.23
34.0,28.0,0.19739556394651794,15.0,82.51923370361328,65.90385437011719,18.238801956176758,7.0601806640625,62.0,67.0,35.0,5.278,-9.566
34.0,56.0,0.44684244495106645,13.0,53.67402648925781,44.354217529296875,59.501075744628906,16.10117530822754,55.0,,,,
34.0,57.0,2.9229236922766946,14.0,93.77058410644531,55.717647552490234,33.73268508911133,4.989399433135986,17.0,58.0,38.0,0.966,0.121
34.0,63.0,0.11065720619096417,15.0,61.93902587890625,60.54877853393555,18.552499771118164,6.184165954589844,62.0,,,0.508,-1.276
34.0,65.0,0.6947382343577256,16.0,52.540977478027344,37.9508171081543,24.839155197143555,6.401844024658203,22.0,,,0.862,-0.265
35.0,27.0,2.8828218125822818,13.0,86.25830078125,49.97574996948242,45.093955993652344,5.032553672790527,55.0,66.0,36.0,,
35.0,28.0,0.7672183605321313,15.0,42.93027114868164,38.66490173339844,44.63035202026367,11.6460542678833,62.0,67.0,35.0,,
35.0,29.0,3.141592653589793,15.0,98.5,63.0,21.0,6.0,21.0,68.0,39.0,5.111,2.143
35.0,30.0,0.18311081726776687,18.0,99.6591567993164,37.14058303833008,33.17666244506836,7.392824649810791,0.0,,,0.096,-0.05
35.0,31.0,2.9562447643616028,19.0,79.80754089355469,43.97358322143555,28.62615394592285,5.774374008178711,0.0,70.0,45.0,0.193,0.554
35.0,32.0,0.6435011455134731,20.0,128.60000610351562,52.70000457763672,27.800003051757812,7.200000286102295,0.0,,,0.16,0.167
35.0,33.0,0.3217505727567366,21.0,78.6500015258789,66.05000305175781,21.50348663330078,6.640782833099365,0.0,,,0.164,-0.309
35.0,34.0,0.6310793632410164,22.0,126.0077133178711,64.12101745605469,35.43204879760742,9.005516052246094,0.0,71.0,37.0,,
35.0,57.0,2.896614057551693,14.0,94.70589447021484,55.32353973388672,38.56315994262695,4.850712776184082,17.0,58.0,38.0,0.681,-0.102
35.0,63.0,0.5585993702246652,15.0,56.05618667602539,57.410118103027344,21.093957901000977,6.783986568450928,62.0,,,0.338,-0.214
35.0,64.0,0.5516549446556882,15.0,121.78968811035156,67.71673583984375,21.6190185546875,6.944291591644287,21.0,,,,
35.0,65.0,0.5247957999292623,16.0,51.80393981933594,36.70227813720703,29.151203155517578,7.515544414520264,22.0,,,0.345,0.081
36.0,29.0,0.23255693027894106,15.0,109.18458557128906,66.10950469970703,46.5542106628418,10.575845718383789,21.0,68.0,39.0,,
36.0,30.0,0.1418970678182456,18.0,99.64999389648438,36.44999694824219,33.65828323364258,7.495331764221191,0.0,,,1.068,0.03
36.0,31.0,2.9764439091234722,19.0,83.3648681640625,43.18918991088867,29.591815948486328,5.425166606903076,0.0,70.0,45.0,0.95,1.124
36.0,32.0,0.6254850604761688,20.0,129.1064910888672,53.660247802734375,28.598962783813477,7.070925235748291,0.0,,,0.654,0.168
36.0,33.0,0.4048917988279203,21.0,76.4827651977539,66.20690155029297,22.322097778320312,6.827935695648193,0.0,,,0.448,-0.049
36.0,35.0,1.1071487694436986,15.0,35.30000686645508,32.099998474121094,25.491174697875977,6.7082037925720215,28.0,,,,
36.0,36.0,2.9441971562223026,13.0,72.63460540771484,53.17307662963867,23.533939361572266,4.510671138763428,27.0,,,,
36.0,37.0,1.0427219092476379,22.0,133.58807373046875,68.36528778076172,21.090600967407227,6.982211589813232,34.0,,,0.276,0.269
36.0,57.0,2.904743889411378,14.0,93.81855010986328,55.819671630859375,41.967132568359375,5.195611953735352,17.0,58.0,38.0,,
36.0,63.0,0.6202494855101548,15.0,54.236488342285156,57.66891860961914,22.78453826904297,6.393620491027832,62.0,,,,
36.0,65.0,0.4808872976412307,16.0,52.510398864746094,36.39673614501953,30.876279830932617,8.788753509521484,22.0,,,0.586,0.448
36.0,66.0,2.8501359044173573,13.0,98.3486328125,47.49541473388672,21.83843994140625,4.5975661277771,27.0,,,0.825,0.537
36.0,67.0,0.21866894466834133,15.0,54.89411544799805,46.976470947265625,22.56077003479004,4.772470474243164,28.0,,,,
36.0,71.0,0.09966865399340417,22.0,116.12871551513672,57.21287155151367,16.020099639892578,4.776178359985352,34.0,,,0.396,-0.177
37.0,30.0,3.141592653589793,18.0,100.5,34.5,39.0,9.0,0.0,,,0.4,-0.064
37.0,31.0,3.030935513977856,19.0,90.08535766601562,42.26829147338867,34.34421157836914,5.632008075714111,0.0,70.0,45.0,0.253,0.22
37.0,32.0,0.6823165186642962,20.0,130.16824340820312,53.292938232421875,31.869178771972656,7.227560520172119,0.0,,,0.273,0.327
37.0,33.0,0.412410435217432,21.0,75.23114776611328,67.25737762451172,24.564468383789062,6.699400424957275,0.0,,,0.347,0.001
37.0,37.0,1.0121970231492585,22.0,134.76406860351562,69.02247619628906,22.471956253051758,6.783986568450928,34.0,,,0.205,0.016
37.0,38.0,0.6947382343577256,14.0,45.52458953857422,21.770490646362305,14.852278709411621,6.145770072937012,57.0,,,,
37.0,39.0,0.6022873294849246,15.0,122.71087646484375,68.73871612548828,25.802810668945312,8.13741397857666,29.0,72.0,47.0,0.224,0.033
37.0,40.0,0.09495169636016945,23.0,58.34270477294922,46.65169143676758,25.077009201049805,5.498928070068359,0.0,,,0.218,0.074
37.0,41.0,2.9849907920098637,24.0,72.06487274169922,52.41081237792969,28.28121566772461,5.198752403259277,0.0,73.0,46.0,0.397,-0.161
37.0,42.0,2.8501359044173573,25.0,105.83486938476562,52.949546813964844,23.083616256713867,4.406001091003418,0.0,,,0.19,0.057
37.0,43.0,2.9764439091234722,26.0,80.60810089111328,57.648643493652344,19.39908218383789,4.1099748611450195,0.0,,,0.362,-0.035
37.0,44.0,0.6556956269868914,27.0,50.817848205566406,55.93680191040039,25.607852935791016,6.4629340171813965,0.0,,,0.282,0.169
37.0,58.0,1.1309538343215353,14.0,35.60906219482422,32.41926574707031,29.06064796447754,6.9192023277282715,57.0,59.0,48.0,0.196,-0.151
37.0,65.0,0.2880554264072134,16.0,55.081974029541016,36.59836196899414,33.806514739990234,9.623494148254395,22.0,,,0.445,0.058
37.0,66.0,2.8706458400784394,13.0,101.60745239257812,46.88681411743164,25.961458206176758,4.0681867599487305,27.0,,,0.192,0.206
37.0,68.0,0.07677189349485254,15.0,95.04705810546875,63.88822937011719,26.15350914001465,6.672595977783203,29.0,69.0,49.0,0.458,-0.135
37.0,71.0,3.141592653589793,22.0,115.0,57.5,18.0,5.0,34.0,,,0.2,-0.089
38.0,30.0,3.141592653589793,18.0,100.5,33.5,41.0,9.0,0.0,,,0.619,0.014
38.0,31.0,3.011890050600209,19.0,91.53345489501953,41.756507873535156,35.611385345458984,5.518471717834473,0.0,70.0,45.0,,
38.0,32.0,0.7853981633974483,20.0,131.75001525878906,53.750003814697266,33.23401641845703,7.071067810058594,0.0,,,1.054,0.548
38.0,33.0,0.4182243489036704,21.0,75.08763122558594,67.4278335571289,26.297468185424805,7.208957672119141,0.0,,,0.73,-0.256
38.0,37.0,1.0303767594355482,22.0,134.88235473632812,68.97059631347656,23.49530792236328,6.6884446144104,34.0,,,0.561,-0.016
38.0,39.0,0.5633162945683863,15.0,122.69999694824219,69.10000610351562,26.922147750854492,8.944382667541504,29.0,72.0,47.0,,
38.0,40.0,0.09065989575020908,23.0,58.80327606201172,46.66393280029297,26.16482925415039,5.522679805755615,0.0,,,0.778,-1.079
38.0,41.0,2.9996955691267906,24.0,71.05999755859375,52.41999816894531,30.26417350769043,5.091169357299805,0.0,73.0,46.0,,
38.0,42.0,2.819842047543543,25.0,106.25001525878906,52.749996185302734,24.033309936523438,4.110960960388184,0.0,,,0.694,0.233
38.0,43.0,2.9764439091234722,26.0,80.5,57.500003814697266,21.207469940185547,4.1099748611450195,0.0,,,0.588,-0.322
38.0,44.0,0.6823165186642962,27.0,50.912940979003906,56.991764068603516,27.01846694946289,6.596968173980713,0.0,,,0.689,0.09
38.0,58.0,1.2490457207486463,14.0,35.599998474121094,31.299999237060547,30.041635513305664,7.273237705230713,57.0,59.0,48.0,1.043,0.956
38.0,65.0,0.30288487275266973,16.0,55.68327713012695,36.213523864746094,36.031620025634766,10.737899780273438,22.0,,,-3.806,1.984
38.0,66.0,2.896614057551693,13.0,102.9706039428711,46.38235092163086,26.92145538330078,4.123105525970459,27.0,,,1.017,0.24
38.0,68.0,0.18534793916246067,15.0,94.32829284667969,63.74905776977539,28.441864013671875,6.757246017456055,29.0,69.0,49.0,0.908,-0.557
38.0,71.0,3.141592653589793,22.0,114.5,57.5,19.0,5.0,34.0,,,0.951,-0.155
39.0,30.0,3.1130289193181477,18.0,100.9261703491211,32.4163932800293,44.09628677368164,10.310078620910645,0.0,,,0.611,0.255
39.0,32.0,0.9600703053428651,20.0,134.16107177734375,55.087242126464844,38.50389862060547,8.356164932250977,0.0,,,0.254,0.196
39.0,33.0,0.41450687562754235,21.0,73.07707214355469,67.73391723632812,29.949108123779297,8.896862030029297,0.0,,,0.443,-0.087
39.0,37.0,1.0074800322265103,22.0,134.4861297607422,69.5613784790039,26.29915428161621,6.897408962249756,34.0,,,0.121,-0.256
39.0,40.0,0.22679884310705348,23.0,54.04494094848633,43.97190856933594,30.056222915649414,6.221113204956055,0.0,,,0.446,-0.47
39.0,42.0,2.8357138218501428,25.0,107.87152862548828,52.09319305419922,27.503328323364258,4.617347717285156,0.0,,,0.257,0.088
39.0,43.0,3.075024412140227,26.0,79.01992797851562,56.798675537109375,24.14639663696289,3.8581020832061768,0.0,,,0.371,-0.142
39.0,44.0,0.8224182996574491,27.0,50.673973083496094,57.80274200439453,30.463272094726562,6.176403045654297,0.0,,,0.294,-0.129
39.0,45.0,3.141592653589793,19.0,80.5,43.0,17.0,4.0,31.0,,,0.4,0.0
39.0,46.0,3.141592653589793,24.0,62.0,52.5,20.0,5.0,41.0,,,0.228,-0.429
39.0,47.0,3.141592653589793,15.0,113.0,66.0,12.0,6.0,39.0,,,,
39.0,58.0,1.5042280853453305,14.0,42.02876281738281,30.931415557861328,35.255069732666016,23.348169326782227,57.0,59.0,48.0,,
39.0,65.0,3.141592653589793,16.0,66.5,37.5,17.0,5.0,22.0,,,0.305,-0.078
39.0,66.0,2.863292985466785,13.0,104.48113250732422,45.9339599609375,32.005008697509766,4.258176803588867,27.0,,,-0.328,-0.165
39.0,68.0,0.25367408331331764,15.0,90.78277587890625,63.9807243347168,32.98359298706055,7.959084510803223,29.0,69.0,49.0,,
39.0,70.0,2.8753405936060856,19.0,102.39615631103516,39.11922836303711,19.64609718322754,4.297584056854248,31.0,,,0.306,0.066
39.0,71.0,2.9229236922766946,22.0,113.61764526367188,57.52941131591797,23.75388526916504,4.772469997406006,34.0,,,0.051,-0.008
39.0,72.0,0.982793660764939,15.0,127.6153793334961,72.42308044433594,19.137157440185547,5.547001361846924,39.0,,,2.381,-1.199
39.0,73.0,3.141592653589793,24.0,80.5,50.5,11.0,3.0,41.0,,,0.0,-0.169
40.0,30.0,3.0860941075272503,18.0,102.34307861328125,32.175384521484375,47.14951705932617,9.929133415222168,0.0,,,,
40.0,32.0,1.0240074102144603,20.0,134.89724731445312,55.86689758300781,39.77594757080078,8.504846572875977,0.0,,,,
40.0,33.0,0.40024062127361054,21.0,72.23023986816406,68.00125885009766,32.16300964355469,9.670157432556152,0.0,,,,
40.0,37.0,0.982793660764939,22.0,133.11537170410156,69.4230728149414,26.902956008911133,6.37905216217041,34.0,,,,
40.0,40.0,0.3430239368338031,23.0,52.02714920043945,42.72398376464844,32.288291931152344,7.668468952178955,0.0,,,,
40.0,42.0,2.8068559414360985,25.0,108.45953369140625,51.883644104003906,28.786619186401367,4.6814188957214355,0.0,,,,
40.0,43.0,3.141592653589793,26.0,78.0,57.0,26.0,4.0,0.0,,,,
40.0,44.0,0.8253768053124181,27.0,49.46006393432617,57.99840545654297,31.935688018798828,5.652334213256836,0.0,,,,
40.0,45.0,3.141592653589793,19.0,80.5,43.0,19.0,4.0,31.0,,,,
40.0,46.0,0.058755825102305065,24.0,59.398277282714844,52.229312896728516,21.139928817749023,5.696036338806152,41.0,,,,
40.0,48.0,1.1071487694436986,14.0,39.0,26.000003814697266,7.155416965484619,4.4721360206604,58.0,,,,
40.0,49.0,3.141592653589793,15.0,101.5,83.0,13.0,4.0,68.0,,,,
40.0,50.0,0.5880025994509304,28.0,48.80769348144531,34.53845977783203,12.480754852294922,6.1017022132873535,0.0,,,,
40.0,59.0,1.5707963267948966,14.0,32.5,32.5,37.0,7.0,58.0,,,,
40.0,65.0,2.9996955691267906,16.0,66.00999450683594,37.56999588012695,18.526199340820312,5.374011993408203,22.0,,,,
40.0,66.0,2.8501359044173573,13.0,103.43119812011719,46.2706413269043,30.363094329833984,4.5975661277771,27.0,,,,
40.0,69.0,0.3097029313279224,15.0,91.69084930419922,64.84107971191406,31.010927200317383,9.257562637329102,68.0,,,,
40.0,70.0,2.83870774754761,19.0,102.82205963134766,38.93060302734375,21.17752456665039,4.295159816741943,31.0,,,,
40.0,71.0,2.896614057551693,22.0,113.5294189453125,57.61765670776367,24.01102638244629,4.850712299346924,34.0,,,,
40.0,72.0,0.5404195007803211,15.0,121.94116973876953,70.26470184326172,31.041240692138672,11.147406578063965,39.0,,,,
