CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,29.06888198852539,29.06888198852539,0.0,1,NaN,0.4636475906407117
1,2,29.545530319213867,29.545530319213867,0.0,1,NaN,0.4266274876702246
2.0,3.0,32.301387786865234,32.301387786865234,0.035,7.0,0.356,0.4048917988279203
3.0,3.0,19.969207763671875,19.969207763671875,-0.904,3.0,2.217,0.5880025994509304
4.0,3.0,30.42000961303711,30.42000961303711,0.216,8.0,0.588,0.09065988742783065
5.0,3.0,22.193862915039062,22.193862915039062,-0.305,2.0,0.35,0.1651486778872935
6,4,34.916969299316406,34.916969299316406,0.0,1,NaN,0.20539540025549335
7.0,5.0,24.6657657623291,24.6657657623291,-0.421,6.0,1.688,0.32175053946722293
8.0,6.0,27.845949172973633,27.845949172973633,0.132,3.0,0.272,0.3392925818304931
9,7,33.95378875732422,33.95378875732422,0.0,1,NaN,0.22679884310705348
10,8,27.02898406982422,27.02898406982422,0.0,1,NaN,0.18534793916246067
11.0,9.0,40.52159118652344,40.52159118652344,0.34,4.0,0.572,0.27416744079661365
12,10,8.0,8.0,0.0,1,NaN,3.141592653589793
13.0,11.0,31.23798179626465,31.23798179626465,0.125,2.0,0.115,0.21866894466834133
14,12,38.63827133178711,38.63827133178711,0.0,1,NaN,0.17467219187968727
15.0,9.0,29.109872817993164,29.109872817993164,0.41,8.0,0.671,0.047583102831798466
16.0,13.0,21.87632179260254,21.87632179260254,0.94,2.0,2.52,0.4939414142250129
17.0,14.0,42.0,42.0,0.908,5.0,0.335,3.141592653589793
18,15,54.0,54.0,0.0,1,NaN,3.141592653589793
19,15,47.46327209472656,47.46327209472656,0.0,1,NaN,0.09966865399340417
20.0,13.0,25.29270362854004,25.29270362854004,0.129,2.0,0.137,3.070285183822376
21.0,15.0,25.69980812072754,25.69980812072754,0.062,6.0,0.472,0.20749621823664555
22.0,16.0,33.22053146362305,33.22053146362305,0.187,3.0,0.421,0.4048917988279203
23.0,16.0,21.211978912353516,21.211978912353516,0.046,3.0,0.252,2.988943322541705
24.0,15.0,9.899495124816895,9.899495124816895,0.003,2.0,0.613,0.7853981633974483
25.0,14.0,27.153778076171875,27.153778076171875,0.176,3.0,0.281,0.6889243539610008
26,17,20.0,20.0,0.0,1,NaN,3.141592653589793
27.0,13.0,17.454336166381836,17.454336166381836,-0.615,2.0,2.764,2.9441971562223026
28.0,15.0,18.238801956176758,18.238801956176758,-4.783,2.0,2.639,0.19739556394651794
29.0,15.0,21.0,21.0,1.071,2.0,2.555,3.141592653589793
30.0,18.0,33.17666244506836,33.17666244506836,0.031,6.0,0.466,0.18311081726776687
31.0,19.0,28.62615394592285,28.62615394592285,0.474,4.0,0.349,2.9562447643616028
32.0,20.0,27.800003051757812,27.800003051757812,0.234,6.0,0.399,0.6435011455134731
33.0,21.0,21.50348663330078,21.50348663330078,-0.117,6.0,0.355,0.3217505727567366
34,22,35.43204879760742,35.43204879760742,0.0,1,NaN,0.6310793632410164
35,15,25.491174697875977,25.491174697875977,0.0,1,NaN,1.1071487694436986
36,13,23.533939361572266,23.533939361572266,0.0,1,NaN,2.9441971562223026
37.0,22.0,21.090600967407227,21.090600967407227,0.003,5.0,0.232,1.0427219092476379
38,14,14.852278709411621,14.852278709411621,0.0,1,NaN,0.6947382343577256
39.0,15.0,25.802810668945312,25.802810668945312,0.017,2.0,0.112,0.6022873294849246
40.0,23.0,25.077009201049805,25.077009201049805,-0.369,4.0,0.361,0.09495169636016945
41.0,24.0,28.28121566772461,28.28121566772461,-0.081,2.0,0.198,2.9849907920098637
42.0,25.0,23.083616256713867,23.083616256713867,0.094,4.0,0.285,2.8501359044173573
43.0,26.0,19.39908218383789,19.39908218383789,-0.125,4.0,0.33,2.9764439091234722
44.0,27.0,25.607852935791016,25.607852935791016,0.033,4.0,0.316,0.6556956269868914
45.0,19.0,17.0,17.0,0.0,2.0,0.2,3.141592653589793
46.0,24.0,20.0,20.0,-0.215,2.0,0.114,3.141592653589793
47,15,12.0,12.0,0.0,1,NaN,3.141592653589793
48,14,7.155416965484619,7.155416965484619,0.0,1,NaN,1.1071487694436986
49,15,13.0,13.0,0.0,1,NaN,3.141592653589793
50,28,12.480754852294922,12.480754852294922,0.0,1,NaN,0.5880025994509304
51,3,23.067657470703125,33.61152267456055,0.0,1,NaN,0.412410435217432
52.0,3.0,30.082645416259766,50.56257247924805,-0.263,7.0,0.699,0.441179499209122
53,3,24.341453552246094,53.22578048706055,0.0,1,NaN,0.44441923467520333
54.0,9.0,27.711467742919922,44.13235855102539,0.001,2.0,0.183,0.20232162965959433
55.0,13.0,26.376953125,47.07316589355469,0.493,5.0,1.923,0.22131444567144198
56,13,59.501075744628906,26.376953125,0.0,1,NaN,0.571337469455596
57.0,14.0,25.57367706298828,19.104658126831055,-0.033,5.0,0.656,0.11065722283572099
58.0,14.0,29.06064796447754,20.0,0.269,3.0,0.413,3.141592653589793
59,14,37.0,22.0,0.0,1,NaN,3.141592653589793
60.0,15.0,21.882957458496094,21.882957458496094,0.235,3.0,0.16,0.6055446418142005
