TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-1.0979808066392136,1.0,103.68987341772151,80.30379746835443,0.176,0.047,False,22.55825690395424,9.068411401819676,0
1,2,-1.2227353012229383,2.0,110.47619047619048,86.48214285714286,0.038,0.059,False,21.071217220296464,10.169474123476215,0
1,3,-2.5635223154704527,3.0,99.6304347826087,96.67934782608695,0.108,0.041,False,22.09284002120069,10.761747533173477,0
2,1,-1.1031783106804003,1.0,104.02994011976048,80.24550898203593,0.18,0.019,False,23.440128430183144,9.14557391744966,0
2,2,-1.2397888443478926,2.0,111.13333333333334,86.12121212121212,0.221,0.028,False,21.259807147691497,9.90429285407094,0
2,3,-2.605096190698732,3.0,99.83510638297872,96.76063829787236,0.111,0.008,False,22.63356208003029,10.634544134783452,0
3,1,-1.1223464014157971,1.0,104.24309392265194,80.12154696132596,0.317,-0.008,False,24.33960488735782,9.536992555860923,0
3,2,-1.21522549364532,2.0,111.4319526627219,85.96449704142012,0.074,-0.028,False,22.36506232517585,9.631968726358028,0
3,3,-2.6057516511594856,3.0,99.80927835051548,96.84536082474229,0.378,0.006,False,23.18679050225684,10.709177763311798,0
4,1,-1.0772576962085965,1.0,104.13978494623656,80.18817204301075,0.274,-0.006,False,25.92696998572995,9.220660359070552,0
4,2,-1.188753578878504,2.0,111.2528735632184,85.96551724137932,-0.068,-0.019,False,22.732851335094423,9.791653282664448,0
4,3,-2.631594344359097,3.0,99.45714285714286,97.25238095238096,0.315,-0.025,False,25.077250449164307,10.746744048422986,0
5,1,-1.0429454869172798,1.0,104.3917525773196,79.80927835051547,0.657,0.005,False,27.297559040980023,9.141024584427022,0
5,2,-1.1525591147049719,2.0,111.0,86.13714285714286,0.368,-0.007,False,22.39106479388653,9.978655846255842,0
5,3,-2.6689724662823973,3.0,99.27555555555556,97.25777777777778,0.951,-0.029,False,26.653367597874983,10.818703997539409,0
6,1,-1.0182070098066225,1.0,105.30941704035874,78.63677130044843,0.303,0.053,False,30.58138308670201,9.41170392670957,0
6,2,-1.1116398263618295,2.0,111.609375,85.28645833333333,-0.288,0.002,False,24.22991644263165,10.131969645893657,0
6,3,-2.642383944926552,3.0,99.00760456273764,97.3231939163498,0.387,-0.023,False,31.406535241884715,10.762698402603856,0
7,1,-0.981541552204138,1.0,105.82062780269058,78.39461883408072,0.278,0.02,False,32.09829805671225,8.997387231774542,0
7,2,-1.1214604083758883,2.0,111.38953488372093,85.59302325581395,0.193,-0.003,False,22.79231726736196,9.644365660718746,0
7,3,-2.653914173259231,3.0,98.95255474452554,97.2116788321168,0.614,-0.023,False,33.341178709091594,10.586784775811532,0
8,1,-0.9532833460106753,1.0,106.29583333333332,77.92083333333333,0.238,0.002,False,33.48658908398225,9.335298386498676,0
8,2,-1.0836873464741985,2.0,111.4475138121547,85.49171270718232,0.168,-0.005,False,23.75626671661394,9.751221909591369,0
8,3,-2.6415241069522435,3.0,98.82333333333334,97.18,0.595,0.083,False,36.41124511712162,10.62215222588044,0
9,1,-0.9522342458375468,1.0,106.41975308641976,77.76543209876543,0.161,-0.003,False,34.67855152070396,9.095009867833689,0
9,2,-1.0881163363735589,2.0,111.46236559139786,85.43010752688173,0.269,-0.027,False,24.598046143484503,9.647376024528192,0
9,3,-2.6227758344676357,3.0,99.01543209876544,97.57407407407408,0.857,-0.072,False,39.38868324624905,10.645605625120256,0
10,1,-0.9654162417497264,1.0,106.31020408163263,77.88979591836734,1.448,-0.075,False,35.48582571951704,9.007127803196832,0
10,2,-1.0932512499894822,2.0,111.5618556701031,85.07731958762886,1.499,-0.075,False,25.94193094811239,9.549305970053792,0
10,3,-2.5931157344106004,3.0,98.65070422535211,97.4338028169014,,,True,43.6723135871055,10.640993183331116,0
11,1,-1.025564077203978,1.0,107.77524429967428,75.1986970684039,0.762,0.01,False,42.72687005543898,9.642336069049442,0
11,2,-1.0932511013352064,2.0,112.69565217391305,82.93675889328063,0.448,0.02,False,33.434758099756614,9.70074817009166,0
11,4,-2.43478858018616,3.0,88.05405405405405,90.27477477477476,0.63,-0.597,False,27.25729047860813,10.525033894195966,3
11,5,-2.703079292446292,3.0,108.22831050228312,103.39269406392694,0.643,-0.061,False,26.90501879039589,10.51271825041892,3
12,1,-1.0742977736964285,1.0,107.340490797546,75.90184049079754,0.84,0.062,False,46.53836259815487,9.660490285509486,0
12,2,-1.1338359356172651,2.0,112.94160583941606,82.77007299270073,0.663,0.01,False,35.67599224918771,9.884837755014148,0
12,4,-2.2582435102871603,3.0,86.13469387755102,87.97551020408163,0.715,-0.077,False,30.40673237501649,10.43366491061316,3
12,5,-2.80511299615737,3.0,107.52892561983472,103.6818181818182,0.665,0.159,False,30.118418328109865,10.383142063440198,3
13,1,-1.0578100932023138,1.0,106.9180790960452,77.03107344632768,0.326,0.061,False,50.73606591945499,9.663840151240452,0
13,2,-1.0879475101864804,2.0,113.06597222222224,82.6875,0.656,-0.003,False,38.99101435037564,9.5225928031305,0
13,4,-2.035968111773161,3.0,85.79553903345725,87.76579925650557,0.693,0.1,False,33.979905141168665,10.28867109576752,3
13,5,-3.028186989892899,3.0,108.04961832061068,104.28625954198472,0.817,0.21,False,33.44402456661208,10.106010566113358,3
14,1,-1.0824503293056107,1.0,106.44289693593316,78.2033426183844,0.942,0.078,False,52.36475878493181,9.668800503714111,0
14,2,-1.0774792483694378,2.0,113.74447949526814,81.72555205047318,1.057,0.035,False,42.26941466587224,9.679701833756637,0
14,4,-1.958056569773813,3.0,85.92123287671232,88.34246575342466,0.714,0.171,False,37.444425678126336,10.130356573706896,3
14,5,-0.0921139430982807,3.0,109.64041095890413,104.14383561643837,0.892,0.185,False,37.52709793106386,10.030189664044231,3
15,1,-1.0915277839363584,1.0,105.61052631578949,79.96842105263158,-4.306,-0.294,False,57.07592450570072,9.58623232191886,0
15,2,-1.0853077436021392,2.0,113.60518731988472,82.22190201729107,,,True,47.55308584890868,9.465162032308898,0
15,4,-1.852015507784582,3.0,85.84227129337539,89.60883280757098,,,True,41.01392447780297,10.07773054565895,3
15,5,-0.27618488392052537,3.0,109.85443037974684,105.2626582278481,,,True,41.98620423961207,9.835061465668549,3
16,6,-1.1888366574373657,2.0,117.9581589958159,72.09205020920503,0.574,-0.158,False,32.878582318990254,9.4150291292062,2
16,1,-1.126548549388039,1.0,107.72649572649571,74.54273504273505,0.671,0.073,False,35.54711626443858,8.63487386839314,0
