CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,35.90609365974693,43.56930248891229,0.086,6.0,0.513,-1.3708785288441172
2.0,2.0,33.42351158339698,41.16133563448697,-0.136,6.0,0.547,-1.629307068297611
3.0,1.0,28.987043853359207,34.79509731754842,-0.029,6.0,0.405,-1.3169178277095586
4.0,2.0,29.08899496729037,49.97784155353056,-0.136,12.0,0.8,-1.3563920704952315
5.0,1.0,26.969126008091155,33.63553725382936,0.252,7.0,0.468,-1.6333846450991147
6.0,2.0,26.75282637602988,31.732209556802882,0.02,6.0,0.374,-1.6483329410662986
7.0,1.0,23.567199187145448,30.10758267602236,-0.064,8.0,0.364,-1.3234987357053498
8.0,1.0,22.279438720933985,31.12937342018537,0.064,9.0,0.463,-1.2626937879288358
9.0,2.0,18.959114746366755,23.501432659941564,-0.149,5.0,0.398,-1.4379751328630346
10.0,2.0,23.715135672299013,32.91260829852518,-0.061,9.0,0.51,-1.2557049245007679
11.0,1.0,20.249173361751005,28.356292651791307,-0.083,7.0,0.453,-1.9091128635477375
12.0,1.0,24.72391798588901,33.41424601758212,0.019,7.0,0.523,-1.3380505546399308
13,2,87.37824282306967,,,1,NaN,-1.3110790016258451
14.0,2.0,35.423878274632905,36.356473284405304,-0.089,2.0,0.187,-1.3267795143008048
15.0,2.0,55.9756862548615,60.36719716358222,-0.043,2.0,0.878,-1.3241864725794474
16.0,2.0,35.14427081768963,38.26150157278268,0.343,2.0,0.623,-1.1691455258137526
17,1,21.6059701991549,,,1,NaN,-1.217032256152101
18,1,18.95436887891612,,,1,NaN,-1.3598483352732376
19,2,21.250122610072,,,1,NaN,-1.3314656878472801
20,2,20.222846232999533,,,1,NaN,-1.2841242706377767
21,1,20.148356803535904,,,1,NaN,-1.2431808256023626
22,1,21.95223254243167,,,1,NaN,-1.1066442009615154
23,1,20.876970895981795,,,1,NaN,-1.631666131448639
24,1,24.59246262096208,,,1,NaN,-1.2556256203981018
