Channel_bacteria_img,Count_FilterObjects,Count_RunOmnipose,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RunOmnipose,ExecutionTime_06FilterObjects,ExecutionTime_07TrackObjects,ExecutionTime_08MeasureObjectSizeShape,ExecutionTime_09MeasureObjectNeighbors,ExecutionTime_10ConvertObjectsToImage,ExecutionTime_11ConvertObjectsToImage,ExecutionTime_12Tile,ExecutionTime_13SaveImages,ExecutionTime_14SaveImages,ExecutionTime_15SaveImages,ExecutionTime_16SaveImages,FileName_bacteria_img,Frame_bacteria_img,Group_Index,Group_Length,Group_Number,Height_bacteria_img,ImageNumber,ImageSet_ImageSet,MD5Digest_bacteria_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RunOmnipose,ModuleError_06FilterObjects,ModuleError_07TrackObjects,ModuleError_08MeasureObjectSizeShape,ModuleError_09MeasureObjectNeighbors,ModuleError_10ConvertObjectsToImage,ModuleError_11ConvertObjectsToImage,ModuleError_12Tile,ModuleError_13SaveImages,ModuleError_14SaveImages,ModuleError_15SaveImages,ModuleError_16SaveImages,PathName_bacteria_img,ProcessingStatus,Scaling_bacteria_img,Series_bacteria_img,TrackObjects_LostObjectCount_FilterObjects_50,TrackObjects_MergedObjectCount_FilterObjects_50,TrackObjects_NewObjectCount_FilterObjects_50,TrackObjects_SplitObjectCount_FilterObjects_50,URL_bacteria_img,Width_bacteria_img
-1,3.0,3.0,0.0,0.0,0.9100000000000001,0.0,3.0299999999999994,0.08999999999999986,0.0600000000000005,0.10999999999999943,0.019999999999999574,0.0,0.0,0.0,0.030000000000001137,0.009999999999999787,0.0,0.009999999999999787,baby8_T00.tif,0,1,27,1,166,1,b'eLsWTL6BG01LA1LCGuiVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDHxZDS',84448802679b1a0657bdc7e7fdc2775b,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T00.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,3,0,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T00.tif,286
-1,3.0,3.0,0.0,0.0,0.2599999999999998,0.0,2.530000000000001,0.129999999999999,0.05000000000000071,0.14000000000000057,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.0,0.0,0.010000000000001563,baby8_T01.tif,0,2,27,1,166,2,b'eLsWTL6BG01LA1LCGuqVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDIEpDT',a7ea6eca9bd43183664d8535ed9858de,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T01.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T01.tif,286
-1,3.0,3.0,0.0,0.0,0.26000000000000156,0.0,2.460000000000001,0.05999999999999872,0.129999999999999,0.120000000000001,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.0,0.0,0.0,baby8_T02.tif,0,3,27,1,166,3,b'eLsWTL6BG01LA1LCGumVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDIX5DU',9d6b9d13bf4bcb54f72cf5c1d5843b57,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T02.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T02.tif,286
-1,3.0,3.0,0.0,0.0,0.26000000000000156,0.0,2.2399999999999984,0.03999999999999915,0.129999999999999,0.11999999999999744,0.019999999999999574,0.010000000000001563,0.0,0.0,0.010000000000001563,0.0,0.0,0.0,baby8_T03.tif,0,4,27,1,166,4,b'eLsWTL6BG01LA1LCGuuVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDIrJDV',c4803cad6e7cafa7e8e229e0b2f2dd95,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T03.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T03.tif,286
-1,4.0,4.0,0.0,0.0,0.16000000000000014,0.0,2.75,0.04999999999999716,0.14000000000000412,0.129999999999999,0.019999999999999574,0.00999999999999801,0.0,0.0,0.019999999999999574,0.0,0.010000000000001563,0.0,baby8_T04.tif,0,5,27,1,166,5,b'eLsWTL6BG01LA1LCmuiVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDI+ZDW',961cf226b104cc1120d57acb8224a9d1,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T04.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T04.tif,286
-1,4.0,4.0,0.0,0.0,0.23999999999999844,0.0,2.3299999999999983,0.060000000000002274,0.13000000000000256,0.129999999999999,0.019999999999999574,0.010000000000001563,0.0,0.0,0.010000000000001563,0.0,0.0,0.010000000000001563,baby8_T05.tif,0,6,27,1,166,6,b'eLsWTL6BG01LA1LCmuqVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDJRpDX',c636a233bef59c1fbff027991b25b519,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T05.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T05.tif,286
-1,4.0,4.0,0.0,0.0,0.17999999999999972,0.0,1.9100000000000001,0.0400000000000027,0.129999999999999,0.10999999999999943,0.019999999999999574,0.010000000000005116,0.0,0.0,0.01999999999999602,0.0,0.0,0.00999999999999801,baby8_T06.tif,0,7,27,1,166,7,b'eLsWTL6BG01LA1LCmumVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDJk5DY',ecebd2409e32ab2bc7cf67d2d4a40036,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T06.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T06.tif,286
-1,4.0,4.0,0.0,0.0,0.3100000000000023,0.0,2.4399999999999977,0.04999999999999005,0.13000000000000966,0.10999999999999943,0.01999999999999602,0.010000000000005116,0.0,0.0,0.00999999999999801,0.00999999999999801,0.0,0.010000000000005116,baby8_T07.tif,0,8,27,1,166,8,b'eLsWTL6BG01LA1LCmuuVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDJ4JDZ',7cd41675f4bb706f2e78e09a5d4066ae,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T07.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T07.tif,286
-1,4.0,4.0,0.0,0.0,0.19999999999999574,0.0,1.9600000000000009,0.05999999999999517,0.12000000000000455,0.12999999999999545,0.020000000000003126,0.00999999999999801,0.0,0.00999999999999801,0.020000000000003126,0.0,0.0,0.0,baby8_T08.tif,0,9,27,1,166,9,b'eLsWTL6BG01LA1LCWuiVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDKLZDa',a35b8b864d01df6cd95ee7262d9f7764,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T08.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T08.tif,286
-1,4.0,4.0,0.0,0.0,0.10999999999999943,0.0,1.9399999999999977,0.03999999999999204,0.13000000000000256,0.11999999999999744,0.020000000000003126,0.00999999999999801,0.0,0.0,0.010000000000005116,0.0,0.0,0.00999999999999801,baby8_T09.tif,0,10,27,1,166,10,b'eLsWTL6BG01LA1LCWuqVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDKepDb',4aa8284646994f44c82c23cbbb8c9a5b,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T09.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby8++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby8%2B%2B/modified_raw/baby8_T09.tif,286
