TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
12.0,37.0,2.896614057551693,1.0,117.94119262695312,63.264713287353516,33.22737503051758,6.790997505187988,0.0,38.0,11.0,0.55,0.111
12.0,39.0,2.819842047543543,2.0,131.1500244140625,69.44999694824219,39.844703674316406,7.273238182067871,1.0,40.0,12.0,0.767,0.628
13.0,5.0,2.9229236922766946,2.0,99.84705352783203,84.811767578125,47.29084014892578,7.375635623931885,1.0,43.0,13.0,0.678,0.291
13.0,8.0,2.8753405936060856,7.0,91.01539611816406,77.22307586669922,38.85366439819336,6.928757190704346,0.0,,,,
13.0,37.0,2.9849907920098637,1.0,118.48783874511719,63.42296600341797,35.97536849975586,7.018316268920898,0.0,38.0,11.0,0.75,0.294
13.0,39.0,2.8577984846637885,2.0,135.1567840576172,68.53759765625,43.68000030517578,7.919999122619629,1.0,40.0,12.0,0.806,0.732
14.0,5.0,2.907849534716574,2.0,102.2049331665039,84.2607192993164,50.67856979370117,7.643477916717529,1.0,43.0,13.0,1.251,0.28
14.0,9.0,2.8685840207625,8.0,91.76631927490234,77.1654281616211,41.75411605834961,7.048895359039307,0.0,,,,
14.0,37.0,3.006064918347879,1.0,120.36613464355469,63.01825714111328,39.72328186035156,7.070925235748291,0.0,38.0,11.0,0.797,0.182
14.0,39.0,2.8753405936060856,2.0,139.59231567382812,67.83846282958984,47.71194839477539,7.718109607696533,1.0,40.0,12.0,0.935,0.633
15.0,5.0,2.9275320262269684,2.0,104.35557556152344,83.83573150634766,56.931148529052734,7.987354755401611,1.0,43.0,13.0,,
15.0,10.0,2.855541189323837,9.0,92.93470764160156,77.07801818847656,42.71997833251953,6.997725009918213,0.0,,,,
15.0,37.0,2.994514256067987,1.0,121.47853088378906,62.855037689208984,43.70813751220703,6.814512729644775,0.0,38.0,11.0,,
15.0,39.0,2.896614057551693,2.0,143.5,67.00001525878906,52.3876953125,8.00367546081543,1.0,40.0,12.0,,
16.0,11.0,2.988943322541705,1.0,108.92485046386719,64.51155853271484,26.914121627807617,6.766544818878174,37.0,,,,
16.0,12.0,3.082836928356029,2.0,137.96896362304688,68.972412109375,30.12439727783203,5.696036338806152,39.0,,,0.775,1.309
16.0,13.0,3.0584512943605544,2.0,134.5207061767578,78.24827575683594,35.37738037109375,7.058866500854492,5.0,46.0,22.0,0.725,1.113
16.0,14.0,3.141592653589793,10.0,110.5,73.5,17.0,5.0,0.0,,,0.48,0.55
16.0,15.0,2.819842047543543,11.0,85.5999984741211,79.80000305175781,27.195589065551758,6.324555397033691,0.0,48.0,32.0,0.443,0.11
16.0,38.0,3.141592653589793,1.0,139.0,60.5,26.0,5.0,37.0,,,0.4,-0.549
16.0,40.0,2.8406723614837612,2.0,172.48538208007812,58.95283126831055,36.3912353515625,7.969845294952393,39.0,41.0,20.0,0.967,0.187
16.0,43.0,2.8501359044173573,2.0,94.95872497558594,85.86238861083984,37.9299201965332,7.183697700500488,5.0,44.0,23.0,0.951,0.195
17.0,12.0,3.141592653589793,2.0,145.0,69.5,34.0,5.0,39.0,,,0.822,1.059
17.0,13.0,3.141592653589793,2.0,140.5,79.0,39.0,6.0,5.0,46.0,22.0,0.856,0.978
17.0,14.0,2.9764439091234722,10.0,114.4189224243164,72.51351928710938,19.39908218383789,5.753964424133301,0.0,,,0.195,0.308
17.0,15.0,2.819842047543543,11.0,86.90000915527344,79.20000457763672,29.4091796875,6.008327484130859,0.0,48.0,32.0,0.439,0.305
17.0,16.0,2.8809902235425797,12.0,104.20954895019531,65.9107894897461,30.082115173339844,6.763644218444824,0.0,,,,
17.0,38.0,3.141592653589793,1.0,136.0,60.5,28.0,5.0,37.0,,,0.4,-0.964
17.0,40.0,2.9147937272589557,2.0,173.91571044921875,57.634830474853516,41.2242431640625,7.195504665374756,39.0,41.0,20.0,0.896,-0.34
17.0,43.0,2.896614057551693,2.0,96.61766052246094,85.4706039428711,42.6862678527832,7.518604755401611,5.0,44.0,23.0,0.697,0.202
18.0,12.0,3.082836928356029,2.0,150.98275756835938,69.20690155029297,38.110591888427734,5.3437042236328125,39.0,,,,
18.0,13.0,3.082836928356029,2.0,146.51205444335938,78.2051773071289,43.278133392333984,6.694310665130615,5.0,46.0,22.0,0.895,0.784
18.0,14.0,2.988943322541705,10.0,117.03467559814453,71.22543334960938,20.37566375732422,5.626115798950195,0.0,,,0.456,0.217
18.0,15.0,2.855541189323837,11.0,88.2786636352539,79.94744873046875,31.60262680053711,5.474026679992676,0.0,48.0,32.0,-1.008,0.341
18.0,17.0,2.8049178259527934,13.0,95.3519058227539,68.57684326171875,33.223812103271484,6.607008457183838,0.0,49.0,21.0,0.566,-0.527
18.0,38.0,3.141592653589793,1.0,130.0,62.0,30.0,6.0,37.0,,,0.421,-0.975
18.0,40.0,2.961739132006545,2.0,172.323974609375,57.0319938659668,45.705230712890625,6.976532936096191,39.0,41.0,20.0,0.967,-0.296
18.0,43.0,2.83870774754761,2.0,98.09786224365234,85.31317138671875,46.172969818115234,6.621705055236816,5.0,44.0,23.0,1.131,0.149
19.0,13.0,3.0172376780690877,2.0,151.56155395507812,76.9923095703125,47.75337219238281,7.069979667663574,5.0,46.0,22.0,1.653,0.346
19.0,14.0,2.988943322541705,10.0,118.88438415527344,70.24855041503906,22.656522750854492,5.930230140686035,0.0,,,0.029,0.154
19.0,15.0,2.819842047543543,11.0,91.35000610351562,79.04998779296875,26.563133239746094,4.743416786193848,0.0,48.0,32.0,0.19,0.13
19.0,17.0,2.79856871675599,13.0,90.51358032226562,70.63800811767578,36.055259704589844,6.659459590911865,0.0,49.0,21.0,0.818,0.305
19.0,18.0,3.0466409738743803,14.0,154.9865264892578,67.85843658447266,42.37966537475586,5.972973346710205,0.0,,,,
19.0,38.0,0.04542327502655499,1.0,124.96804809570312,61.203094482421875,32.10321807861328,5.675957679748535,37.0,,,0.718,-0.944
19.0,40.0,3.044339470060334,2.0,171.0247344970703,56.25368118286133,50.540531158447266,7.355322360992432,39.0,41.0,20.0,0.836,-0.182
19.0,43.0,2.846151815426599,2.0,99.57266998291016,84.73875427246094,51.82676696777344,6.655121803283691,5.0,44.0,23.0,1.338,0.459
20.0,13.0,2.9018495659386803,2.0,153.07945251464844,77.82503509521484,56.01735305786133,7.814366817474365,5.0,46.0,22.0,,
20.0,14.0,2.8809902235425797,10.0,119.79253387451172,70.22200012207031,22.803142547607422,5.7329936027526855,0.0,,,-0.721,1.228
20.0,15.0,2.819842047543543,11.0,91.94999694824219,79.3499984741211,27.51181411743164,5.0596442222595215,0.0,48.0,32.0,1.834,0.407
20.0,17.0,2.8406723614837612,13.0,92.64860534667969,70.36768341064453,40.145626068115234,6.619582653045654,0.0,49.0,21.0,,
20.0,19.0,2.981679550668514,15.0,157.1521453857422,67.94320678710938,47.005409240722656,6.369296550750732,0.0,,,,
20.0,38.0,0.20539540025549335,1.0,120.46672821044922,59.659732818603516,35.69200134277344,6.812072277069092,37.0,,,1.108,-2.725
20.0,40.0,3.006064918347879,2.0,169.89959716796875,56.76369094848633,54.720848083496094,7.25107479095459,39.0,41.0,20.0,,
20.0,43.0,2.863292985466785,2.0,103.15094757080078,84.02830505371094,58.51559066772461,7.005387783050537,5.0,44.0,23.0,,
21.0,14.0,2.9229236922766946,10.0,127.42940521240234,69.1823501586914,19.198347091674805,5.097866058349609,0.0,,,0.24,-0.098
21.0,15.0,2.819842047543543,11.0,95.45001220703125,78.35000610351562,36.68241500854492,4.743415355682373,0.0,48.0,32.0,0.443,-0.144
21.0,20.0,0.33667482763699974,2.0,140.81292724609375,53.03451919555664,33.83732223510742,6.890164852142334,40.0,51.0,29.0,1.202,-0.413
21.0,21.0,2.819842180701597,13.0,87.80000305175781,72.4000015258789,27.82804298400879,5.692100524902344,17.0,52.0,33.0,0.451,-0.364
21.0,22.0,2.9516043393201943,2.0,132.66761779785156,84.87161254882812,35.881004333496094,6.874044895172119,13.0,53.0,28.0,0.677,-0.674
21.0,23.0,2.9181160207188297,2.0,135.48526000976562,75.43517303466797,31.78046417236328,5.141609191894531,43.0,,,0.574,0.714
21.0,24.0,0.26625207662846423,16.0,144.05770874023438,63.28845977783203,29.381441116333008,5.7885823249816895,0.0,54.0,27.0,0.829,-0.525
21.0,25.0,2.8842689743186307,17.0,177.461181640625,64.85234069824219,32.015254974365234,6.158737659454346,0.0,55.0,30.0,0.608,0.0
21.0,38.0,2.896614057551693,1.0,105.64704895019531,58.58824157714844,41.23106002807617,6.7909979820251465,37.0,,,0.547,-0.754
21.0,41.0,2.986596012356909,2.0,179.8093719482422,55.7797966003418,38.77946853637695,7.101336479187012,40.0,42.0,26.0,0.871,0.34
21.0,44.0,2.837081754544062,2.0,95.15119171142578,86.9810562133789,46.473121643066406,7.141324043273926,43.0,45.0,35.0,0.758,-0.082
21.0,46.0,2.9375746735396024,2.0,172.24288940429688,74.67388916015625,39.03534698486328,7.496406078338623,13.0,47.0,34.0,1.181,0.057
21.0,49.0,2.896614057551693,13.0,115.58824157714844,64.85294342041016,21.585670471191406,5.820855140686035,17.0,50.0,31.0,0.582,-0.244
22.0,14.0,2.9441971562223026,10.0,126.84614562988281,69.23076629638672,20.396076202392578,5.099019527435303,0.0,,,0.392,-0.137
22.0,15.0,2.819842047543543,11.0,94.35000610351562,78.54999542236328,38.8960075378418,5.059643268585205,0.0,48.0,32.0,0.508,-0.313
22.0,20.0,0.3097029313279224,2.0,139.0348358154297,51.891143798828125,39.84942626953125,6.857452869415283,40.0,51.0,29.0,0.821,-0.168
22.0,21.0,2.7776136337187016,13.0,83.88118743896484,74.1881103515625,30.081607818603516,5.695925712585449,17.0,52.0,33.0,1.229,-0.482
22.0,22.0,2.9229236922766946,2.0,128.14117431640625,85.63529968261719,39.264404296875,7.1587042808532715,13.0,53.0,28.0,1.023,-0.186
22.0,23.0,2.9996955691267906,2.0,139.89999389648438,74.79999542236328,34.648231506347656,5.515432834625244,43.0,,,0.795,0.183
22.0,24.0,0.3009202588165183,16.0,141.5265655517578,62.525489807128906,33.52604293823242,6.356115818023682,0.0,54.0,27.0,0.686,0.09
22.0,25.0,2.8501359044173573,17.0,177.29359436035156,65.31193542480469,35.05644607543945,5.938523769378662,0.0,55.0,30.0,0.9,0.773
22.0,38.0,2.8406723614837612,1.0,100.5168228149414,59.94306564331055,43.96588134765625,6.652514934539795,37.0,,,0.441,-0.395
22.0,41.0,2.949544650533127,2.0,181.57582092285156,55.81858444213867,43.13654327392578,7.771121978759766,40.0,42.0,26.0,0.94,0.827
22.0,44.0,2.827360817091109,2.0,94.76087951660156,86.80270385742188,50.262149810791016,6.7523417472839355,43.0,45.0,35.0,1.201,-0.36
22.0,46.0,2.7901478013891596,2.0,171.9892120361328,75.97061920166016,44.940879821777344,6.822501182556152,13.0,47.0,34.0,0.891,0.362
22.0,49.0,2.896614057551693,13.0,114.11766052246094,64.97059631347656,24.4960994720459,5.820855140686035,17.0,50.0,31.0,0.503,-0.278
23.0,14.0,2.9441971562223026,10.0,125.9038314819336,69.51922607421875,22.357234954833984,4.902902603149414,0.0,,,0.72,-0.195
23.0,15.0,2.8023000717593,11.0,91.37077331542969,79.63385009765625,41.43610382080078,4.881361484527588,0.0,48.0,32.0,0.375,-0.387
23.0,20.0,0.2782996514782511,2.0,138.2830047607422,51.50943374633789,43.955379486083984,7.142748832702637,40.0,51.0,29.0,1.201,-0.222
23.0,21.0,2.6344941583153525,13.0,78.72640991210938,76.20755767822266,36.228965759277344,9.227216720581055,17.0,52.0,33.0,0.034,-0.423
23.0,22.0,2.904743889411378,2.0,126.6612548828125,86.1679916381836,44.38058090209961,6.871615409851074,13.0,53.0,28.0,1.064,-0.358
23.0,23.0,2.988943322541705,2.0,140.9017333984375,74.86127471923828,38.622528076171875,5.930230140686035,43.0,,,1.021,-0.118
23.0,24.0,0.282555000070791,16.0,142.13291931152344,62.26439666748047,36.95783996582031,6.071866512298584,0.0,54.0,27.0,0.959,-0.299
23.0,25.0,2.8724250980027213,17.0,181.86741638183594,64.01934051513672,39.55693817138672,7.146841049194336,0.0,55.0,30.0,1.113,0.887
23.0,38.0,2.83870774754761,1.0,97.64413452148438,60.861209869384766,46.172969818115234,6.681360244750977,37.0,,,0.315,-0.471
23.0,41.0,2.9802174752300603,2.0,186.1109161376953,55.10984802246094,47.835418701171875,8.469900131225586,40.0,42.0,26.0,,
23.0,44.0,2.8326618392409117,2.0,91.53697204589844,87.61585998535156,56.26770782470703,6.5672688484191895,43.0,45.0,35.0,1.329,-0.667
23.0,46.0,2.7722590820309883,2.0,173.9783172607422,75.94390106201172,49.396026611328125,7.099551677703857,13.0,47.0,34.0,1.004,0.423
23.0,49.0,2.8501359044173573,13.0,112.5000228881836,65.00000762939453,27.01070213317871,5.4596099853515625,17.0,50.0,31.0,0.564,-0.3
24.0,14.0,2.8842689743186307,10.0,124.41582489013672,70.18006134033203,25.958314895629883,5.038967609405518,0.0,,,0.193,0.239
24.0,15.0,2.7901478013891596,11.0,87.77472686767578,80.749267578125,43.31349563598633,4.944748401641846,0.0,48.0,32.0,0.633,-0.257
24.0,20.0,0.24497867926188402,2.0,137.1764678955078,51.29411315917969,49.96234130859375,7.7611403465271,40.0,51.0,29.0,1.264,-1.068
24.0,21.0,2.774418772516988,13.0,74.84536743164062,77.09794616699219,36.400474548339844,6.246235370635986,17.0,52.0,33.0,0.891,-0.568
24.0,22.0,2.910502043162293,2.0,124.06555938720703,86.7786865234375,49.701534271240234,6.699400901794434,13.0,53.0,28.0,,
24.0,23.0,2.981679550668514,2.0,140.29718017578125,74.74240112304688,43.725223541259766,7.165459156036377,43.0,,,1.18,0.048
24.0,24.0,0.27416744079661365,16.0,140.898193359375,61.36198806762695,41.75498580932617,6.106817245483398,0.0,54.0,27.0,,
24.0,25.0,2.9286542823103274,17.0,186.7013397216797,63.618629455566406,45.11955261230469,7.370232105255127,0.0,55.0,30.0,1.008,0.572
24.0,26.0,2.819842047543543,2.0,174.10000610351562,57.30000686645508,21.50348663330078,5.692099571228027,41.0,,,0.288,-0.103
24.0,38.0,2.819842047543543,1.0,94.15000915527344,61.950008392333984,47.750389099121094,6.324554920196533,37.0,,,0.38,-0.798
24.0,42.0,0.04345089631135028,2.0,202.03302001953125,53.24056625366211,30.05855941772461,6.645895481109619,41.0,,,0.285,0.541
24.0,44.0,2.863292985466785,2.0,85.20756530761719,89.22640991210938,62.911128997802734,7.14274787902832,43.0,45.0,35.0,1.378,-0.652
24.0,46.0,2.7999771294984783,2.0,176.29307556152344,75.91801452636719,54.41813278198242,7.286459922790527,13.0,47.0,34.0,1.193,0.299
24.0,49.0,2.9147937272589557,13.0,110.49156188964844,65.46348571777344,29.831361770629883,5.321675777435303,17.0,50.0,31.0,0.824,-0.325
25.0,14.0,2.8809902235425797,10.0,125.69296264648438,70.34855651855469,26.92574691772461,5.024421691894531,0.0,,,0.385,0.072
25.0,15.0,2.796037115823761,11.0,86.07011413574219,80.69476318359375,46.47983932495117,5.344240665435791,0.0,48.0,32.0,,
25.0,20.0,0.19270076048460133,2.0,131.81634521484375,50.37879943847656,56.28010559082031,8.76159954071045,40.0,51.0,29.0,,
25.0,21.0,2.7686049586992905,13.0,68.4541015625,79.10491180419922,40.853214263916016,7.085542678833008,17.0,52.0,33.0,,
25.0,23.0,2.949544650533127,2.0,140.33865356445312,75.17025756835938,49.62611770629883,7.171246528625488,43.0,,,-1.631,-0.79
25.0,25.0,3.064820643581643,17.0,189.8617706298828,63.202945709228516,50.159507751464844,7.1327738761901855,0.0,55.0,30.0,,
25.0,26.0,2.9441971562223026,2.0,173.8076934814453,56.5384635925293,22.945587158203125,6.471832275390625,41.0,,,2.029,0.131
25.0,27.0,3.141592653589793,16.0,151.5,64.0,19.0,6.0,24.0,,,1.749,-1.588
25.0,28.0,2.8753405936060856,2.0,138.1615447998047,83.5923080444336,22.803504943847656,6.665640354156494,22.0,,,2.331,0.974
25.0,38.0,2.811968278622669,1.0,88.06880187988281,63.73961639404297,49.64871597290039,6.523552417755127,37.0,,,-0.264,-2.137
25.0,42.0,0.11487661043116645,2.0,204.60511779785156,54.08905029296875,31.48342514038086,6.91565465927124,41.0,,,1.94,2.344
25.0,44.0,2.910502043162293,2.0,78.87376403808594,90.58851623535156,69.79973602294922,9.218833923339844,43.0,45.0,35.0,,
25.0,46.0,2.831205223282693,2.0,177.86892700195312,76.03260040283203,60.38481903076172,9.504186630249023,13.0,47.0,34.0,,
25.0,49.0,2.9229236922766946,13.0,108.27647399902344,65.99412536621094,33.949623107910156,5.314796447753906,17.0,50.0,31.0,,
25.0,53.0,2.896614057551693,2.0,109.50001525878906,90.50000762939453,29.83188247680664,6.5484619140625,22.0,,,2.276,-0.815
25.0,54.0,0.29849894604293187,16.0,126.91351318359375,57.78108215332031,23.673913955688477,5.661153316497803,24.0,,,2.208,-3.059
26.0,14.0,2.9229236922766946,10.0,125.84705352783203,70.811767578125,28.85175132751465,4.772469997406006,0.0,,,,
26.0,23.0,2.896614057551693,2.0,135.0294189453125,76.61766052246094,41.47359085083008,6.063390731811523,43.0,,,,
26.0,26.0,3.103150056412554,2.0,174.46676635742188,56.635894775390625,33.090919494628906,5.8418354988098145,41.0,,,,
26.0,27.0,0.2782996514782511,16.0,143.6981201171875,62.05660629272461,27.74683380126953,6.3185858726501465,24.0,,,,
26.0,28.0,2.8842689743186307,2.0,143.70726013183594,83.7875747680664,34.45839309692383,7.074913024902344,22.0,,,,
26.0,29.0,0.2954408381631939,2.0,136.4031219482422,50.31834411621094,36.97752380371094,6.613528251647949,20.0,,,,
26.0,30.0,3.141592653589793,17.0,178.0,64.5,32.0,5.0,25.0,,,,
26.0,31.0,2.78282197786257,13.0,93.06165313720703,70.16437530517578,20.833324432373047,5.266851902008057,49.0,,,,
26.0,32.0,2.78282197786257,11.0,63.89041519165039,89.04109954833984,26.919464111328125,4.915728569030762,15.0,,,,
26.0,33.0,2.736700821472359,13.0,68.20690155029297,79.48277282714844,24.16038703918457,4.989645481109619,21.0,,,,
26.0,34.0,2.8049178259527934,2.0,158.97549438476562,86.35857391357422,38.886962890625,6.795779705047607,46.0,,,,
26.0,35.0,2.796037115823761,2.0,91.45538330078125,86.37605285644531,41.7754020690918,6.586212158203125,44.0,,,,
26.0,36.0,3.141592653589793,18.0,171.5,73.5,23.0,5.0,0.0,,,,
26.0,38.0,2.7790484117559817,1.0,67.01715850830078,71.54521942138672,48.32969284057617,6.577223777770996,37.0,,,,
26.0,42.0,0.19739556394651794,2.0,215.34616088867188,59.26923370361328,41.184391021728516,7.0601806640625,41.0,,,,
26.0,45.0,0.023251622552615488,2.0,45.97972869873047,98.87162780761719,54.03190231323242,6.8586106300354,44.0,,,,
26.0,47.0,0.1380060313404501,2.0,209.41482543945312,74.61316680908203,43.41657257080078,5.8328986167907715,46.0,,,,
26.0,48.0,2.8501359044173573,11.0,94.00001525878906,77.5,29.405269622802734,4.7891316413879395,15.0,,,,
26.0,50.0,3.0172376780690877,13.0,118.10771179199219,64.86154174804688,24.0627384185791,5.209458351135254,49.0,,,,
26.0,51.0,2.808348376910979,2.0,96.71466064453125,52.67569351196289,38.271942138671875,7.4871978759765625,20.0,,,,
26.0,52.0,2.863292985466785,13.0,40.66980743408203,88.59432983398438,25.68642234802246,6.4559454917907715,21.0,,,,
26.0,53.0,2.926234933618045,2.0,102.96737670898438,91.85089111328125,41.21297073364258,7.5709757804870605,22.0,,,,
26.0,54.0,2.9441971562223026,16.0,109.86538696289062,57.82692337036133,34.71255874633789,6.275716781616211,24.0,,,,
26.0,55.0,0.1651486778872935,17.0,215.6486358642578,67.10810852050781,35.8389778137207,5.260767459869385,25.0,,,,
