CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.3,26,8,-1.05494050434248,30.875,0.234525129603182
2,0.307692307692308,26,13,-0.633534703437032,33.9230769230769,0.224762455705406
3,0.0333333333333333,21,30,-0.23187088629795,24.9666666666667,0.17858203261394
4,0.528571428571429,16,14,-0.546061087936254,30.6428571428571,-0.18743890375989
5,0.514285714285714,21,7,-1.2993165038466,29.5714285714286,0.123422081270318
6,0.533333333333333,20,6,-1.2485170946117,28,0.533869119682105
7,0.4,24,7,-1.03242929291911,31.2857142857143,-0.0807397697995974
8,0.433333333333333,25,6,-1.11684069315467,33,0.278330187848256
9,0.742857142857143,20,7,-1.13946034847363,31.4285714285714,0.793525388200702
10,0.745454545454545,20,11,-1.15818667734549,38.1818181818182,0.770130178108341
11,0.8,30,4,-1.83989243145907,40,-0.120354122759811
12,0.88,30,5,-1.43605262636798,43,0.385918518746022
13,0.733333333333333,29,6,-0.965900831778702,35.6666666666667,-0.212158838987532
14,0.766666666666667,23,6,-0.780532881057342,31.1666666666667,0.534635255906552
15,0.428571428571429,24,7,-0.739193301038625,30.8571428571429,0.561888570668097
16,0.6,24,7,-0.837898372997267,35.2857142857143,-0.621744517067203
17,1,30,2,-0.697272059024282,35,0.506256527392438
18,0.933333333333333,29,3,-0.320535840194052,37,0.442742744793503
19,0.711111111111111,20,9,-0.213519598394525,40.5555555555556,0.791159709749956
20,0.6,22,6,-0.86076780318174,33.1666666666667,-0.663549374018203
21,0.36,24,5,-1.43575668238502,28.2,0.0309551647781243
22,0.28,24,10,-0.689160207014228,29.8,0.588122686276134
23,0.622222222222222,28,9,-1.41027416197846,40.4444444444444,0.656669970596013
24,0.666666666666667,24,9,-1.04057989632727,38.4444444444444,0.930302295127989
25,0.0666666666666667,27,9,-0.860978661114651,28.3333333333333,0.699762349480648
26,0.177777777777778,24,9,-0.809444862583369,30.3333333333333,0.961528938056163
27,0.766666666666667,29,6,-1.06587737678594,38.6666666666667,0.209785206458155
28,0.828571428571429,27,7,-0.961934056523444,39.7142857142857,0.0126464712671707
29,0.64,25,5,-1.20243541746508,30.4,0.594115751726993
30,0.7,22,6,-0.683593294778248,30.3333333333333,0.548922868355103
31,0.657142857142857,24,7,-0.532711590711191,35.2857142857143,0.241209371110154
32,0.5,26,8,0.0547900374796008,35.875,0.873423828374018
33,0.44,25,5,-1.79792853428395,30,0.607222530217669
34,0.2,28,5,-1.83896181446765,28.8,0.559953908547243
35,0.2,25,5,-1.73591981094846,27.6,0.51222895593502
36,0.733333333333333,42,3,-3.13108448801363,47,1.05765948724996
37,0.36,22,5,-1.16142745084126,26,0.373251072208578
38,0.32,20,5,-2.05886309803393,24.2,0.246185623815497
39,0.36,28,5,-2.39953719337489,32.6,-0.78884093479232
40,0.44,25,5,-1.27266164391507,30.8,-1.12503698816681
41,0.24,21,5,-1.18710848462529,24,1.09685379260389
42,0.36,19,5,-0.85926299642012,23.8,0.96008317356987
43,0.32,26,5,-2.20388552237824,30.2,-0.839933315445069
44,0.48,21,5,-1.19409914437303,27.2,-1.06319139630271
45,0.56,30,5,-1.4548831049258,36.8,1.02180427699605
46,0.25,25,4,0.123439087641842,27.5,0.366463231772288
47,0.3,22,4,-0.541956119424339,25,-0.123470067846295
48,0.333333333333333,30,3,-0.512099465642611,33,0.217832643916758
49,0.4,28,3,-1.31290451529052,31,-0.0136400638247098
50,0.333333333333333,25,3,-0.264023655576877,27.6666666666667,0.896021006026763
51,0.266666666666667,24,3,-0.113147671528055,26,0.50522843211834
52,0.3,32,2,-2.29827868559767,33.5,0.127614942096616
53,0.3,32,2,-3.33030670335355,33.5,0.572654758366267
54,0.3,28,2,-4.59654600282654,29.5,1.12199326342793
55,0.4,28,2,-3.95951710665787,30,1.31378029305843
56,0.3,30,2,-1.83725461186913,31.5,0.562297172051332
57,0.4,28,2,-1.56389799539333,30,0.864637379953673
58,0,25,1,NaN,NaN,NaN
59,0,27,1,NaN,NaN,NaN
