TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,0.522185895532479,71.5012240886798,80.8667309791895,32,7.55448830791579,0,4,5
2,1,1,0.519100669033968,71.8819502598248,80.9141328441837,33,7.7187516916275,0,4,5
3,1,1,0.51201771819995,72.520062795565,80.7817577276459,36,7.97480364609775,0,4,5
4,1,1,0.518101840191896,72.3847680157866,81.248760773638,36,8.53239725483087,0,4,5
5,1,1,0.532107839752318,72.2381039005531,81.1389339190359,40,9.10986096798406,0,4,5
6,1,1,0.52906427354017,72.6352742314014,81.1932797336394,40,8.67440946340019,0,4,5
7,1,1,0.52323304055746,73.3370542779449,80.473262491325,42,7.84739500589423,0,4,5
8,1,1,0.537613105690104,72.7018690964365,80.6284001377642,42,8.30643274995975,0,4,5
9,1,1,0.547898858710317,73.1495525990015,80.236810439555,46,8.51205586216483,0,4,5
10,1,1,0.557210778746375,73.4511790472258,80.5587334092087,48,8.5940205196659,0,4,5
11,1,1,0.562198281651947,73.2969525816769,80.9360853679264,53,9.16090885560781,0,4,5
12,1,1,0.56321344234453,74.2119128174569,81.1052687329574,54,9.25056545755528,0,4,5
13,1,1,0.570675762386015,74.0689306643054,80.9722037546354,60,9.36014398472773,0,4,5
14,1,1,0.573846681000996,74.7270429067947,81.2312522455458,61,8.90790515051217,0,4,5
15,1,1,0.594562442791175,74.9556568243914,80.1583205049467,68,9.72078696828314,0,4,5
16,1,1,0.599940059057145,74.5354069990142,80.6253694586292,69,8.71989983284059,0,4,5
17,1,1,0.612620416418775,75.7565520621687,80.8347227362381,77,9.27899627874691,0,4,5
18,1,1,0.616287198932604,75.2329859091075,80.4640451650956,80,8.87860834267686,0,4,5
19,1,1,0.631912194367389,74.8293112144491,80.1768994724403,88,8.04314908286299,0,4,5
20,1,1,0.635031491007675,75.0627222082873,80.8141809577653,91,8.29105903354235,0,4,5
21,1,1,0.65780761007876,75.4386165911403,79.3913345230502,100,8.66461320655712,0,4,5
22,1,1,0.666653609446668,75.455408355179,79.0980227731079,104,9.59058592618254,0,4,5
23,1,1,0.691365164667726,75.5036158001664,79.3255644777807,112,9.11562068539041,0,4,5
24,1,1,0.705402858522203,75.8781643140398,79.0361959353456,117,9.12553658821823,0,4,5
25,4,1,1.36230958552412,40.6133095029096,50.7039592958205,40,7.50032772976711,1,10,11
25,5,1,0.689813351130573,83.9556824052538,89.6081966094691,98,8.72274331455806,1,6,7
26,4,1,1.38500454013328,41.14817693162,51.2184822754579,42,7.90482088370264,1,10,11
26,5,1,0.702813479576738,83.53,88.45,102,9.40327539969886,1,6,7
27,4,1,1.34119723699745,41.5856057118254,52.2889678810818,46,7.57403666685624,1,10,11
27,5,1,0.733670083116628,83.52,87.72,112,8.68078617553544,1,6,7
28,4,1,1.31514256359207,42.3175054595759,53.4586339320174,48,7.69401561249577,1,10,11
28,5,1,0.753163096591611,84.0847645614471,87.5419748743874,118,8.97263443926825,1,6,7
29,4,1,1.25499526849317,44.3336302679401,55.7064450376875,52,7.55911991328055,1,10,11
29,6,1,0.739480749547225,74.7971644846032,74.5259593154782,98,8.87040768985126,5,8,9
29,7,1,0.97532135831643,113.537882181446,118.869097964308,34,7.09038025283959,5,12,13
30,4,1,1.23434829429077,44.5962336206741,56.7154772653912,54,7.58122081852734,1,10,11
30,6,1,0.752984484528563,75.9551736714336,74.8027332740607,103,8.36381461766477,5,8,9
30,7,1,0.910779239590273,112.778407457072,118.245313596571,37,6.93116530370902,5,12,13
31,7,1,0.825858795010993,111.145130252637,117.322074110497,41,6.93777634418533,5,12,13
31,8,1,1.55751537221353,47.410088190581,42.0132805641607,31,7.86609681428822,6,0,0
31,9,1,0.61299153891833,84.6223415489965,86.4089652987312,91,7.99114692503662,6,14,15
31,10,1,1.56799753768469,39.4100039166077,43.5027987854563,32,6.71928602275514,4,0,0
31,11,1,0.854992632893185,50.9008678366355,72.3124481374511,32,6.95756724016807,4,0,0
32,8,1,1.5706580552925,47.4700000095595,41.040138271502,33,7.77272508408827,6,0,0
32,9,1,0.622162427357806,85.6786031231401,87.4463100542151,94,7.84201554399666,6,14,15
32,10,1,1.56224040103362,39.4700549025643,43.0528337320608,33,6.93535658521415,4,0,0
32,11,1,0.817926958474097,51.9875427509783,73.6142035832635,34,7.20907286815587,4,0,0
32,12,1,0.638421151900542,102.97,108.54,20,6.65237087985957,7,0,0
32,13,1,1.01262243687883,117.205180933994,123.615888148857,21,6.84129452242655,7,0,0
33,8,1,1.36549998524355,49.4324984596933,40.7696432185327,39,7.99447476751944,6,0,0
33,10,1,-1.49054539979386,40.9601648159135,40.2632183778332,40,6.93964111760798,4,0,0
33,11,1,0.64752762007319,55.2707479661047,76.5555522048734,42,7.16313380917424,4,0,0
33,12,1,0.704936771551342,99.2608262622067,105.083992836362,25,6.45333380806417,7,0,0
33,13,1,0.982621757054647,116.102578363728,122.844022553823,25,6.56947551148739,7,0,0
33,14,1,0.613320647931083,71.0321642464628,75.5165599983917,75,7.83707499539927,9,0,0
33,15,1,0.83280845444396,115.619823816262,111.087199345354,42,7.65675079245705,9,0,0
