CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.44,25,5,-2.25845693713331,30.4,0.0235096768257519
2,0,21,31,-0.208355804774623,21.1612903225806,-0.415453086933822
3,0.55,32,4,-2.24318359627599,37.5,0.0146833754320675
4,0.575,24,8,-1.15959753933567,34.625,0.288917897103418
5,0.177777777777778,24,18,-0.733879602668109,37.1666666666667,-0.465162518685253
6,0.485714285714286,21,7,-1.57534513128367,29.5714285714286,-0.101137929114824
7,0.311111111111111,18,18,-0.540958580107939,31.2222222222222,0.295880112832887
8,0.54,24,10,-0.982958158251001,36.3,0.13168017780372
9,0.34,21,10,-1.10610607799546,28.6,-0.162407665916648
10,0.48,31,5,-2.12324918120084,36.6,-0.366693259772182
11,0.48,32,5,-1.58789343506503,37.8,0.115603872776241
12,0.48,32,5,-2.04702854487585,38.2,0.258881025934404
13,0.3,38,6,-1.6984197363077,39.3333333333333,-0.205309245323037
14,0.833333333333333,34,6,-1.89427889431407,43.1666666666667,-0.841042677190093
15,0.36,27,5,-2.1205085932654,31.4,-0.836281225858929
16,0.24,28,10,-0.896844432594893,32.6,-0.308315983778602
17,0.45,31,4,-1.43359137187639,35,0.345384939248679
18,0.511111111111111,28,9,-0.692042920204515,40.2222222222222,-0.305555727859039
19,0.48,30,5,-1.17781052104586,35.6,0.409319826532114
20,0.52,29,5,-1.44953667687424,35.2,-0.24757795362033
21,0.7,23,6,-1.26528129493242,36.3333333333333,-0.192103354465963
22,0.775,21,8,-1.099972018807,37.375,0.662438644458928
23,0.714285714285714,25,7,-1.32334087583931,34.8571428571429,-0.387748129018813
24,0.55,24,8,-1.31823406979266,32.375,0.218529536133979
25,0.5,27,6,-1.94153271783332,33.1666666666667,-0.485229076073876
26,0.422222222222222,22,9,-1.078389483688,30.1111111111111,-0.823473245256561
27,0.288888888888889,23,9,-1.33133185092177,27.2222222222222,-0.657538876256006
28,0.844444444444444,27,9,-0.806321901747356,44.3333333333333,-0.576100194180406
29,0.155555555555556,27,9,-0.700105025162293,31.7777777777778,0.559558444577371
30,0.0888888888888889,27,9,-0.519466618535233,30.6666666666667,-0.424883491992345
31,0.48,26,5,-1.10793944099743,32,0.450503182699324
32,0.177777777777778,27,9,-1.35429145296869,31.6666666666667,-0.362439117029882
33,0.766666666666667,28,6,-1.4223540305015,35.8333333333333,-0.096387358803748
34,0.422222222222222,25,9,-0.884769947917171,33.3333333333333,-0.149922826701436
35,0.44,28,5,-0.927381482472889,32.6,-0.0702690795731364
36,0.64,24,5,-1.72081979374462,29.6,0.0556569656815717
37,0.6,26,6,-2.09686775708429,33.8333333333333,-0.289127974595265
38,0.733333333333333,26,6,-1.04931367078254,34.6666666666667,-0.466451835791672
39,0.6,25,5,-1.81343846138322,31,0.0915822549768884
40,0.5,33,4,-3.46389380307636,37.5,-0.834682543639752
41,0.5,31,4,-2.62531783500377,36,-0.840418503187113
42,0.24,28,5,-2.05455911956276,30.8,-0.531566908678129
43,0.44,27,5,-1.4922450132563,33.4,-0.361630547752558
44,0.3,27,4,-4.15009053058865,29.75,-0.852738106118126
45,0.4,29,4,-3.60635334480035,32.5,-0.909130048231181
46,0.45,27,4,-1.55917575868258,31.25,1.20490283048918
47,0.4,45,2,-0.106165573693134,47,-0.966777528790286
48,0.35,26,4,-0.453285010320183,29.25,-1.3326186394479
49,0.4,26,4,-0.666914490957156,30.25,1.20119161394035
50,0.45,24,4,-1.07037393891232,28.25,0.733912346098522
51,0.2,27,4,-2.41632766113679,28.25,-0.418805281259248
52,0.45,26,4,-1.72466795042979,30.5,-0.46144647482367
53,0.3,34,4,-2.93684733005963,37,-0.73654151057725
54,0.4,26,4,-3.14905988957592,30.25,-0.773009539027034
55,0.35,28,4,-2.12111303998561,31.25,-0.274124462697621
56,0.4,24,4,-0.247121986433281,27.75,0.402489845640213
57,0.45,28,4,-0.709626919323067,32.25,-0.0955571913647926
58,0.266666666666667,22,3,-5.58723467030526,24,-0.0539872416699364
59,0.266666666666667,22,3,-4.99684143080995,24,-0.308445708563791
60,0.266666666666667,23,3,-4.50180075407086,25,-0.476700170712191
61,0.266666666666667,21,3,-3.76702577481002,23,-0.586460482309771
62,0.133333333333333,22,3,-2.580716043836,23,0.558362677015914
63,0.2,24,3,-2.97529147851308,25.3333333333333,0.134265291910546
64,0.266666666666667,29,3,-0.492762018653099,31,0.436676148007557
65,0.4,28,3,-1.02579022124904,31,0.205102409156631
66,0,26,2,-8.88976730896976,26,-0.328964710706936
67,0.2,23,2,-7.84442948626939,24,-0.817175722303892
68,0,29,2,-2.8352325655351,29,1.15516978203132
69,0.1,29,2,-2.67535480068167,29.5,0.445146709156768
70,0.1,29,2,-6.72910011557416,29.5,-0.523725232337503
71,0.2,27,2,-5.30767106944124,28,-0.467635191695139
72,0.3,28,2,-7.84176422367494,29.5,-0.559254282555418
73,0.2,26,2,-6.43690342712901,27,-0.462836350169584
74,0.3,25,2,-1.5227908124528,26.5,-1.13868221768238
75,0.3,25,2,1.07687186408387,26.5,-0.928130824587445
76,0,25,1,NaN,NaN,NaN
77,0,25,1,NaN,NaN,NaN
