CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,-0.013149102413661,40.73110983025,26,0.00836520880677763,39.5176132489963,-0.348497705727125
2,0.879392852309062,37.2218617684841,9,0.0515703516116496,53.4780702382993,-0.440490401366231
3,0.0447391950582779,24.8919312710961,21,-0.232628285787168,38.1997965534894,-0.303627736282774
4,0.412697225938135,34.9081589271407,16,-0.0860358709272031,60.351935813084,-0.276277037978344
5,0.744128280807726,37.2251862956542,11,0.541769161823509,51.9995893583571,-0.179743255708484
6,0.3178583551493,19.3110668333525,11,0.217575058902736,25.6428727104677,-0.199104422843049
7,1.16242914819341,45.1776697053567,5,0.651118620688277,60.710383572333,-0.108112455953261
8,-0.0860039118319613,33.4195333437141,11,-0.315509692530623,34.5709361891762,-0.120728806376019
9,0.111725433691103,44.145411074614,9,0.353861281997671,54.0224858582903,-0.162994395749257
10,0.401494722868966,50.4594412666687,5,-0.484567947011043,56.0594773537228,-0.297200158459235
11,1.16371440226905,47.6020810747211,5,-0.312662166228995,59.9779882334584,-0.225538304676154
12,0.542981842904865,42.1296437267218,6,-0.0178145894457534,45.9236673412294,-0.179666809700485
13,0.230547770824064,42.0286563216443,6,-0.20323166495205,55.342561958152,0.279735086786712
14,-0.220326931354486,39.2679422803769,6,-0.0343201639281906,40.6526454130258,0.291537062707198
15,0.496690581312842,44.7988292144701,5,0.230294489969439,61.1226479805997,-0.313518123292634
16,-0.0244098970977542,42.1732393480575,6,0.0342064866315913,44.3406796839897,-0.184508632897491
17,NaN,29.3617879656708,1,NaN,NaN,NaN
18,NaN,23.7470383905895,1,NaN,NaN,NaN
19,1.34489398187609,28.4759976074385,2,-0.00758171305009796,35.200467516819,-0.126014172234654
20,NaN,36.0318637565296,1,NaN,NaN,NaN
21,NaN,60.0109995546506,1,NaN,NaN,NaN
22,NaN,26.9036765966718,1,NaN,NaN,NaN
23,NaN,56.1056843062817,1,NaN,NaN,NaN
24,NaN,27.7500952260352,1,NaN,NaN,NaN
25,NaN,57.5488472815515,1,NaN,NaN,NaN
26,NaN,44.3489627352803,1,NaN,NaN,NaN
27,NaN,24.0168995610258,1,NaN,NaN,NaN
28,NaN,55.0228315817943,1,NaN,NaN,NaN
29,NaN,43.7072444938811,1,NaN,NaN,NaN
30,NaN,47.8453470798349,1,NaN,NaN,NaN
31,NaN,49.4469635584998,1,NaN,NaN,NaN
32,NaN,31.9112917866462,1,NaN,NaN,NaN
33,NaN,62.5461690350895,1,NaN,NaN,NaN
34,NaN,39.7376095101329,1,NaN,NaN,NaN
