CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,24.900354385375977,24.900354385375977,0.0,1,NaN,2.3036114397331664
1,2,24.6657657623291,24.6657657623291,0.0,1,NaN,1.8925468662621197
2,3,25.455841064453125,25.455841064453125,0.0,1,NaN,2.356194490192345
3,4,25.57396125793457,25.57396125793457,0.0,1,NaN,1.862253075967332
4,5,27.055906295776367,27.055906295776367,0.0,1,NaN,2.3036114397331664
5,6,26.56313133239746,26.56313133239746,0.0,1,NaN,1.8925468662621197
6,7,28.284271240234375,28.284271240234375,0.0,1,NaN,2.356194490192345
7,8,26.92568016052246,26.92568016052246,0.0,1,NaN,1.8370484034233607
8,9,29.948232650756836,29.948232650756836,0.0,1,NaN,2.2730531975421338
9,10,29.409183502197266,29.409183502197266,0.0,1,NaN,1.8925468662621197
10,11,62.17677307128906,62.17677307128906,0.0,1,NaN,2.0524600024729125
11,12,33.54566192626953,33.54566192626953,0.0,1,NaN,2.2655345611526223
12,13,31.919923782348633,31.919923782348633,0.0,1,NaN,1.8766751918240607
13,14,34.34304428100586,34.34304428100586,0.0,1,NaN,2.2531128454591927
14,15,32.88768768310547,32.88768768310547,0.0,1,NaN,1.8925468995516332
15,16,37.798301696777344,37.798301696777344,0.0,1,NaN,2.239085776260664
16,17,35.10127639770508,35.10127639770508,0.0,1,NaN,1.8925468995516332
17,18,38.599998474121094,38.599998474121094,0.0,1,NaN,2.2142974057293423
18,19,36.366188049316406,36.366188049316406,0.0,1,NaN,1.8925468995516332
19,20,82.26525115966797,82.26525115966797,0.0,1,NaN,2.049148727842049
20,20,40.47715377807617,40.47715377807617,0.0,1,NaN,1.8925468662621197
21,21,41.90073013305664,41.90073013305664,0.0,1,NaN,1.9295670358116337
22,22,45.112342834472656,45.112342834472656,0.0,1,NaN,2.00055858809474
23,23,49.24090576171875,49.24090576171875,0.0,1,NaN,2.0681390637851313
24,24,51.10231018066406,51.10231018066406,0.0,1,NaN,2.089942463498151
