ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,153,238,135,130,118,116,126.04575163398692,122.45751633986929,1.1713268829383416,158,0.877962493209238,13.957279475043833,1,0.6428571428571429,0.8537326467667522,20.163177783887434,19.4164878389476,5.0,2.333455893547068,2.23606797749979,9.152553237716281,9.652706467841115,-55.42620025543531,47.45584412271571,0.9683544303797469,0.5167258629827053,0.003323108532611848,0.17421278856858705,0.10740180070517859,0.003005782518887654,0.0032173331947037967,0.027448940029122057,0.04264164681516798,0.041423112380426355,0.002510574371917512,0.0027052907764485473,0.003114924711052739,0.009590255894702075,0.0076741673852934985,0.005141116620629348,0.019124037094768294,0.0018842360334401802,0.002056884807018697,0.00242088313087123,0.003015775913883954,0.012634846847017581,0.018155490986885396,0.010161990994114878,0.009775388858383648,0.010615316016248977,0.0011851482858144242,0.0013318531482337185,0.0016421574321529863,0.002151840108315079,0.002919783046598521,126.04575163398692,122.45751633986929,0,0.0,15.346971475492344,2,1.0,24.137931034482758,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,174,288,130,145,112,129,120.08045977011494,136.5977011494253,1.1948090566214833,180,0.8843149914967643,14.884343478431232,1,0.6041666666666666,0.8369538165601643,21.78938219861553,20.808652046684813,5.0,2.441429040274269,2.23606797749979,9.192388155425117,10.17326154227565,-48.87892473555383,51.112698372208094,0.9666666666666667,0.5116482235194417,0.028584122148732183,0.1668007707000681,0.10810850091178954,0.02088565586502504,0.016476329438868544,0.03129569985632835,0.03811262381679471,0.04287369693756162,0.005608331735639175,0.005363405459519491,0.010599476779208345,0.0134472677477212,0.0018771068074154833,0.0015415116826064065,0.021532172015095608,0.006536700377827595,0.009170227462340447,0.0012022653648599809,0.006123634089427647,0.004321835299238137,0.018463040541149403,0.006275898040913801,0.00942750306186068,0.012136845173934053,0.007765949166457048,0.007504640368940424,0.008414862577609275,0.00314955306208333,0.003270658292082974,120.08045977011494,136.5977011494253,0,0.0,15.346971475492344,1,1.0,21.875,0.0,0,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
2,1,176,315,136,131,115,116,124.9659090909091,122.85227272727273,1.344309517714348,187,0.9133112752662041,14.96964127403822,1,0.5587301587301587,0.7438763073702269,23.52260416793214,21.95449840010015,5.0,2.322892963687208,2.23606797749979,9.089425012552969,9.579867954115318,-58.69513514470713,54.526911934581186,0.9411764705882353,0.46414409283564273,0.010308857955260655,0.15360812190698525,0.11108497699507588,0.00445147086212485,0.003545167999356952,0.04386890823533421,0.04668282577307332,0.0472986670954722,0.0010516015418439541,0.003936414754636899,0.0023983967515021935,0.0009169529758375998,0.009131519553308565,0.009395390634056536,0.023342002746913903,0.00521680180980952,0.0022826011179842677,0.006248586622219399,0.00044735347301915547,0.004174754317320712,0.014509154712498345,0.002636190579590216,0.006246128966062621,0.012078186236451832,0.004153700689546822,0.004152320892489071,0.002225858717076482,0.0031415918017645883,0.0007815174399132181,124.9659090909091,122.85227272727273,0,0.0,13.379475318747282,2,1.0,31.34328358208955,0.0,0,1,1,1.1497358493308876,1.1497358493308876,nan,1.1497358493308876,1,2,1.0,1.0,1,-1.079842543077831,0.3947563874034472
2,2,207,396,133,145,111,127,121.18357487922705,135.68599033816426,1.3654722138377773,219,0.9226946521316551,16.23454913941803,1,0.5227272727272727,0.7323473812692343,26.262594039424407,24.698178070456937,5.0,2.4429479752197643,2.23606797749979,9.550230183180096,10.12505868520989,-53.27664037346851,59.59797974644666,0.9452054794520548,0.4320665340330799,0.012841842305112273,0.15072884156297733,0.10435312752341812,0.0054346987286678595,0.00344280960424498,0.04696412392323107,0.04991265216667322,0.046087917872326856,0.0045860483492409475,0.004094023207377473,0.0013706554026591165,0.008932292339140344,0.010197377228770644,0.01638215521186943,0.023103475188623913,0.0025183613692289332,0.003703867396847867,0.004119393600952172,0.0011540168776399786,0.006555671527787294,0.008076675944433027,0.001597981094833031,0.0008765251544038485,0.012100156806400357,0.0027008264167113225,0.0027117905953447266,0.0031721300559754665,0.0034167053765376755,0.001372568637019761,121.18357487922705,135.68599033816426,0,0.0,13.379475318747282,1,1.0,28.94736842105263,0.0,0,2,2,1.4311112980204126,1.4311112980204126,nan,1.4311112980204126,2,2,1.0,1.0,2,1.1031151091121103,-0.911710811261031
3,1,185,336,135,132,114,116,124.26486486486486,123.16216216216216,1.3744499466797793,197,0.9231770857458372,15.347615963921077,1,0.5505952380952381,0.7275637809988442,24.850219617110092,23.323807579381203,5.0,2.3292452578083767,2.23606797749979,8.91792642741046,9.551800829125275,-58.82970086339394,56.526911934581186,0.9390862944162437,0.43299506576471525,0.011530935076804597,0.15030917743994526,0.10454888766929527,0.00962665897350884,0.005833586928821427,0.04050470827896395,0.05454256152462862,0.043625641497534486,0.0029474567291262912,0.006658840164637828,0.002226463922777776,0.009360436487575013,0.011348796245776666,0.013954052795528768,0.022224817143522032,0.0011065312359422865,0.0031023472398159445,0.002226133016207878,0.0006580689960752414,0.0005969942484699309,0.008555343955269225,0.00473860456669496,0.002933943264023442,0.013065066591058407,0.002982372583425068,0.0023259709038200914,0.0031982855648366813,0.0009914651755747426,0.0008937648826511126,124.26486486486486,123.16216216216216,0,0.0,12.387177642123838,2,1.0,33.333333333333336,0.0,0,1,1,1.9152241172533362,0.766481877624021,nan,1.9162177269549086,1,3,0.9994814734841477,2.0,1,-0.7010442260442318,0.30988943488942766
3,2,219,437,134,145,111,126,121.89041095890411,135.31963470319636,1.4160634010258026,231,0.9347711168682528,16.698486766680407,1,0.5011441647597255,0.7061830701051913,28.129112661241535,26.076809620810597,5.0,2.437104351594618,2.23606797749979,9.346692235101406,9.992882973288769,-53.47125056432018,62.42640687119285,0.948051948051948,0.41005802984853024,0.010626945785126438,0.1408273427247731,0.10433011032916804,0.005514892266067455,0.004633580254546405,0.046273562725553025,0.05362463465816343,0.046113408190066915,0.0018807616550385582,0.004496361876165731,0.00245918213500663,0.013558786923513918,0.015505162151406385,0.017750758450763255,0.023427907029856226,0.0020283983545634557,0.002241519376789194,0.003403243524338787,0.0016197382392301848,0.0016625876600326883,0.0017849921989118935,0.0009068129793040432,0.002386758854480614,0.012301755586595953,0.001175271546225053,0.0019037981475440921,0.0020703657666794033,0.00271354384333776,0.001253405108996431,121.89041095890411,135.31963470319636,0,0.0,12.387177642123838,1,1.0,30.0,0.0,0,2,2,2.215711431295959,0.7961367312252154,nan,2.227248029245628,2,3,0.9948202455235413,2.0,2,0.7068360796770605,-0.3663556349679027
4,1,193,352,135,132,113,116,123.68911917098445,123.51295336787565,1.356377353016971,203,0.9241679618139453,15.67594437773643,1,0.5482954545454546,0.7372579597968915,25.442385539900712,23.706539182259394,5.0,2.3676623280330253,2.23606797749979,9.054535625012218,9.718644213150187,-58.17074242886036,57.35533905932738,0.9507389162561576,0.4327202011466479,0.006992698906996627,0.15300127176985592,0.10308970373227333,0.004568346391603418,0.002798795856443214,0.038122028736706795,0.057586997927460123,0.041307923756767596,0.0012604194665627262,0.003935767017852755,0.0013136398499879137,0.012392198585976661,0.00814768840134117,0.017598070709992926,0.018736228751853594,0.001476496028586607,0.002327479855073247,0.0025642915692662277,0.0007060866908470495,0.007030763306367275,0.0024179900006193584,0.008695954716274202,0.0028370482500336153,0.008170982301899941,0.0005722239536754926,0.0018558569176805994,0.002004154681584589,0.0017530814374497091,0.0004094479062832769,123.68911917098445,123.51295336787565,0,0.0,11.60195277633832,2,1.0,34.72222222222222,0.0,0,1,1,2.5821820008984644,0.6741940180895678,nan,2.5904117450444764,1,4,0.9968229976714105,3.0,1,-0.5757456938804069,0.35079120571349165
4,2,234,475,136,145,111,126,122.51709401709402,135.05555555555554,1.5005684158181656,247,0.9449202806974011,17.26088217525478,1,0.4926315789473684,0.666414133110194,30.28905221160566,28.30194339616981,5.0,2.4336896249572946,2.23606797749979,9.214251951427759,9.913624053822806,-54.61601610725545,66.42640687119285,0.9473684210526315,0.36877849485462894,0.017250801601833857,0.13770651618102592,0.0912080634847827,0.01613853298592184,0.011743290272574439,0.041884232130336055,0.057734239484438496,0.039321294553839044,0.009633728788919011,0.00952860859290575,0.008541204554815657,0.020122803148481937,0.015232914035040549,0.024337907166595608,0.019486191067440463,0.00459745809675634,0.0023409103106403098,0.0059427045641002344,0.005797210766934012,0.0014340624872038641,0.003019548608494589,0.0031659055229304174,0.008110885282351571,0.010279029616561432,0.0016264106959393502,0.001093940911081906,0.002451712479711945,0.002662560177767313,0.0036637815474951318,122.51709401709402,135.05555555555554,0,0.0,11.60195277633832,1,1.0,29.761904761904763,0.0,0,2,2,2.8836434395124506,0.6800510654656449,nan,2.9072990947112727,2,4,0.9918633568724131,3.0,2,0.6266830581899114,-0.26407914764081397
5,1,180,336,134,132,113,116,123.3,123.85,1.354679819835844,189,0.9238786036412562,15.138795132120961,1,0.5357142857142857,0.7381818089835995,24.539525428520786,22.825424421026653,4.47213595499958,2.299681082338225,2.23606797749979,8.597853041491051,9.390924849063566,-56.788306661780005,55.35533905932738,0.9523809523809523,0.4350031458020327,0.0177678754675765,0.15189320308138435,0.10297240383577787,0.016467918729984148,0.009742809182684211,0.03842265503663738,0.05470747864639843,0.041471296550679194,0.006894312311403486,0.00844685914694801,0.004842618796402547,0.012049061424584786,0.006226226869444183,0.017505519519057586,0.018342457244536797,0.002378516907301744,0.001460694809729356,0.003093375440748179,0.0021089121970533538,0.00808020468412045,0.0028088370140817763,0.006885963647041178,0.0024004681056729745,0.0077034231377907155,0.005105224045281708,0.004663817431619017,0.0037232084163484496,0.0008370031889001768,0.001816299515310574,123.3,123.85,0,0.0,10.930689492289423,2,1.0,37.142857142857146,0.0,0,1,1,3.078662498435464,0.5147952616856459,nan,3.1052070067301223,1,5,0.9914516139384181,4.0,1,-0.3891191709844577,0.33704663212434127
5,2,243,540,137,145,110,125,122.80658436213992,134.76954732510288,1.6084681545837385,258,0.9540070885184335,17.58969042850512,1,0.45,0.6217095421816379,32.32247685622178,29.68164415931166,5.0,2.3930315094336456,2.23606797749979,9.0,9.689762932929746,-54.78008593615523,70.08326112068522,0.9418604651162791,0.34829821825331925,0.01960229635444863,0.12494680408297129,0.09090795578073906,0.018032101069604997,0.013962076126818691,0.043149798011025205,0.05478451455555199,0.04073428194818053,0.010440812906880136,0.01376900784393681,0.009384121163668482,0.02221682578908807,0.018138480299006193,0.023772630734098188,0.020917399844519152,0.004280789837932826,0.00732030284669818,0.0071914718033687895,0.006275144465027051,0.006033230420030649,0.005668680211068727,0.004649472956003611,0.009016278218785569,0.011107167975320182,0.00171706443336597,0.0006159657720791775,0.0029502443608859824,0.002130434770166032,0.004191308866359573,122.80658436213992,134.76954732510288,0,0.0,10.930689492289423,1,1.0,29.213483146067414,0.0,0,2,2,3.2823622128930245,0.406946394211147,nan,3.3142454889224195,2,5,0.9903799292671704,4.0,2,0.2894903450458912,-0.28600823045266566
