ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,60.78817733990148,110.16748768472907,0,1
2,1,1,60.77948717948718,110.25128205128205,0,1
3,1,1,60.78606965174129,110.27860696517413,0,1
4,1,1,60.88317757009346,110.25233644859813,0,1
5,1,1,60.90350877192982,110.21929824561404,0,1
6,1,1,61.03137254901961,109.92549019607843,0,1
7,1,1,61.2029520295203,109.73062730627306,0,1
8,1,1,61.122866894197955,109.82935153583618,0,1
9,1,1,61.325806451612905,109.56774193548387,0,1
10,1,1,61.44444444444444,109.30930930930931,0,1
11,1,1,66.68518518518519,99.03703703703704,0,1
11,2,1,56.41089108910891,120.45544554455445,0,2
12,1,1,66.10169491525424,102.69067796610169,0,1
12,2,1,55.43913043478261,117.4,0,2
13,1,1,65.87209302325581,103.98837209302326,0,1
13,2,1,55.4349593495935,116.26422764227642,0,2
14,1,1,65.82116788321167,105.17153284671532,0,1
14,2,1,55.80377358490566,115.38490566037736,0,2
15,1,1,65.64,106.84333333333333,0,1
15,2,1,55.830935251798564,114.21223021582733,0,2
16,1,1,67.90710382513662,96.18579234972678,0,1
16,2,1,58.29050279329609,99.86033519553072,0,2
16,3,1,63.30653266331658,119.74371859296483,0,3
16,4,1,54.50555555555555,121.91111111111111,0,4
17,1,1,68.89162561576354,95.08374384236453,0,1
17,2,1,58.91919191919192,98.5050505050505,0,2
17,3,1,62.995327102803735,121.0,0,3
17,4,1,54.228155339805824,122.7135922330097,0,4
18,1,1,69.38356164383562,94.06392694063926,0,1
18,2,1,59.714285714285715,96.88018433179724,0,2
18,3,1,62.62761506276151,122.4602510460251,0,3
18,4,1,53.97716894977169,123.5662100456621,0,4
19,1,1,69.65432098765432,93.26337448559671,0,1
19,2,1,60.36546184738956,94.88755020080322,0,2
19,3,1,62.37827715355805,124.16104868913858,0,3
19,4,1,53.79661016949152,124.01694915254237,0,4
20,1,1,61.234432234432234,92.06959706959707,0,1
20,2,1,69.88803088803088,93.52509652509653,0,2
20,3,1,53.50570342205323,123.50190114068441,0,3
20,4,1,61.945762711864404,126.41016949152542,0,4
21,1,1,67.76571428571428,73.41714285714286,0,1
21,2,1,73.75757575757575,79.52121212121212,0,2
21,3,1,59.60326086956522,94.33695652173913,0,3
21,4,1,69.51497005988024,100.80838323353294,0,4
21,5,1,53.48066298342541,115.57458563535911,0,5
21,6,1,62.37623762376238,117.73267326732673,0,6
21,7,1,53.44654088050314,137.33333333333334,0,7
21,8,1,61.89637305699482,141.9119170984456,0,8
22,1,1,67.86170212765957,73.38829787234043,0,1
22,2,1,74.21428571428571,79.17582417582418,0,2
22,3,1,55.88780487804878,94.94146341463414,0,3
22,4,1,69.49468085106383,102.4627659574468,0,4
22,5,1,62.52488687782805,112.17194570135747,0,5
22,6,1,54.403141361256544,116.15706806282722,0,6
22,7,1,61.31336405529954,138.79723502304148,0,7
22,8,1,52.71165644171779,139.43558282208588,0,8
23,1,1,67.31428571428572,74.58571428571429,0,1
23,2,1,74.74257425742574,78.12871287128714,0,2
23,3,1,53.31623931623932,95.7094017094017,0,3
23,4,1,70.487922705314,103.59420289855072,0,4
23,5,1,62.76394849785408,111.69957081545064,0,5
23,6,1,54.44700460829493,114.92165898617512,0,6
23,7,1,60.891774891774894,140.86580086580088,0,7
23,8,1,52.247368421052634,140.47368421052633,0,8
24,1,1,68.47639484978541,74.50214592274678,0,1
24,2,1,77.62995594713657,76.29955947136564,0,2
24,3,1,52.35769230769231,95.35384615384615,0,3
24,4,1,71.10169491525424,103.35593220338983,0,4
24,5,1,62.980842911877396,112.36015325670498,0,5
24,6,1,54.61038961038961,115.08658008658008,0,6
24,7,1,51.84976525821596,142.4037558685446,0,7
