TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,0.2186689113788277,1.0,84.41764831542969,60.370582580566406,33.949623107910156,8.568753242492676,0.0,,,,
2.0,1.0,0.20749621823664555,2.0,84.57958221435547,60.62202072143555,33.940223693847656,8.70394229888916,0.0,,,0.586,0.044
3.0,1.0,0.19739556394651794,2.0,84.8846206665039,60.57691955566406,36.86983108520508,8.629110336303711,0.0,,,0.195,-0.087
4.0,1.0,0.188221506623413,2.0,84.40372467041016,60.50547790527344,37.84342575073242,8.794268608093262,0.0,,,,
5.0,2.0,0.188221506623413,3.0,84.7943115234375,60.579872131347656,40.60332489013672,9.168493270874023,0.0,,,,
6.0,3.0,0.21866896131309815,4.0,85.49999237060547,60.5,41.976043701171875,8.351822853088379,0.0,29.0,4.0,0.911,0.168
7.0,3.0,0.21866894466834133,4.0,86.32352447509766,60.79411697387695,46.53158950805664,8.568753242492676,0.0,29.0,4.0,0.347,0.012
8.0,3.0,0.2186689113788277,4.0,86.45294189453125,60.711761474609375,48.267032623291016,8.785684585571289,0.0,29.0,4.0,0.918,0.089
9.0,3.0,0.23554499702200996,4.0,87.13691711425781,60.51286315917969,52.858970642089844,9.023754119873047,0.0,29.0,4.0,0.536,0.106
10.0,3.0,0.22471119112854035,4.0,87.76104736328125,60.545387268066406,55.5390739440918,8.91299057006836,0.0,29.0,4.0,0.824,0.148
11.0,3.0,0.22266093991858604,4.0,88.64442443847656,60.5704345703125,59.659725189208984,9.293079376220703,0.0,29.0,4.0,,
12.0,4.0,0.21866894466834133,4.0,104.311767578125,64.34706115722656,31.780315399169922,9.00261402130127,3.0,,,,
12.0,29.0,0.32175053946722293,4.0,71.94999694824219,56.65000915527344,30.04163360595703,8.221921920776367,3.0,30.0,9.0,1.116,-0.049
13.0,5.0,0.04542327502655499,5.0,105.09587097167969,64.3907241821289,36.00827407836914,8.672863006591797,0.0,,,,
13.0,29.0,0.2606023801129429,4.0,72.07676696777344,56.087135314941406,35.62186050415039,9.40468692779541,3.0,30.0,9.0,0.541,0.62
14.0,6.0,0.038442593016050096,6.0,103.52364349365234,64.38553619384766,38.971187591552734,8.647452354431152,0.0,,,0.837,-0.26
14.0,29.0,0.1418970511734888,4.0,75.54999542236328,56.649993896484375,38.325191497802734,10.18233871459961,3.0,30.0,9.0,0.824,0.523
15.0,6.0,3.1130289193181477,6.0,101.47674560546875,65.1863784790039,43.1538200378418,8.56793212890625,0.0,,,,
15.0,29.0,0.08550529752609026,4.0,78.72164154052734,56.74757385253906,42.444366455078125,10.931346893310547,3.0,30.0,9.0,0.566,0.024
16.0,7.0,3.1145722211698494,7.0,99.99380493164062,65.27043914794922,46.11829376220703,8.429353713989258,0.0,31.0,8.0,,
16.0,29.0,0.09725319185183753,4.0,79.23246765136719,56.2421875,45.272865295410156,10.68099594116211,3.0,30.0,9.0,1.206,0.525
17.0,8.0,3.141592653589793,7.0,84.5,66.0,25.0,6.0,7.0,32.0,13.0,0.2,-0.236
17.0,29.0,0.07304056345867774,4.0,82.32426452636719,56.40177917480469,51.3018684387207,10.094962120056152,3.0,30.0,9.0,0.24,0.198
17.0,31.0,3.141592653589793,7.0,111.5,65.0,23.0,8.0,7.0,,,0.2,-0.086
18.0,8.0,3.141592653589793,7.0,83.0,66.0,26.0,6.0,7.0,32.0,13.0,0.725,-0.792
18.0,29.0,0.08865588367468126,4.0,83.82655334472656,55.95125198364258,52.504093170166016,9.982860565185547,3.0,30.0,9.0,,
