TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.5209220740060824,1,134.63387978142077,52.21311475409836,0.001,0.011,False,27.74502468064894,8.501888353459655,0
1,2,-3.134032780820024,2,110.59473684210526,56.463157894736845,0.025,0.002,False,28.009436051197014,8.68033863380377,0
1,3,-2.700682199051627,3,129.84491978609626,76.9572192513369,0.003,-0.119,False,27.742941339436204,8.758839182838402,0
1,4,-2.4808750966090374,4,79.91052631578947,85.63684210526316,0.073,-0.04,False,26.49636656471682,9.19720295783766,0
1,5,-2.5780103269312664,5,151.42391304347825,88.67391304347827,0.078,-0.052,False,26.75769557672021,8.884111027380227,0
1,6,-2.002803188080034,6,93.938202247191,104.75842696629212,0.046,-0.018,False,26.27368823274188,8.747497212455057,0
2,1,-0.5453205574550785,1,134.68508287292818,52.23204419889503,0.03,0.02,False,27.75069834572104,8.406960434496405,0
2,2,-0.00032300972611045244,2,110.60416666666669,56.46354166666666,0.098,0.034,False,28.133487699526366,8.754731561944656,0
2,3,-2.710703003536288,3,129.4153005464481,76.51912568306011,0.12,-0.133,False,27.755805614624137,8.563971776679697,0
2,4,-2.5009743476678103,4,79.84126984126983,85.42857142857143,0.128,0.035,False,26.85940013532269,9.050886991649277,0
2,5,-2.587693183742659,5,151.20430107526883,88.53763440860214,0.067,-0.006,False,27.145377699953247,8.820024024201361,0
2,6,-2.038565118025762,6,93.84065934065934,104.72527472527472,0.142,-0.036,False,26.50321779799152,8.8385223736437,0
3,1,-0.5689123163728811,1,134.75,52.34444444444444,0.135,0.015,False,27.90069024656117,8.352504012068447,0
3,2,-0.02140249611409099,2,110.8238341968912,56.40414507772021,0.096,-0.048,False,28.62532784079371,8.629921350478412,0
3,3,-2.6823711741785465,3,128.85561497326202,76.16042780748663,0.165,-0.186,False,28.356102428991875,8.601642180198894,0
3,4,-2.559247261216677,4,80.05759162303664,85.46596858638743,0.08,0.21,False,27.49750640455421,8.938641521534723,0
3,5,-2.5991382420322515,5,151.14054054054054,88.58378378378379,0.065,-0.048,False,27.48196538467841,8.657428866459497,0
3,6,-2.0835301337707492,6,93.64864864864865,104.65405405405406,0.081,-0.139,False,27.212689953185546,8.810989595501908,0
4,1,-0.6109479777072903,1,134.7391304347826,52.58152173913044,0.142,-0.001,False,28.575111498844212,8.309658954503021,0
4,2,-0.04151968759331129,2,110.5721649484536,56.37113402061856,0.156,0.042,False,29.10295733569355,8.543930225439667,0
4,3,-2.6643769831180086,3,128.06153846153848,75.67692307692307,0.046,-0.099,False,29.1826198103644,8.634928999945656,0
4,4,-2.60911804357993,4,81.07772020725389,85.94818652849742,0.112,0.059,False,27.89507040132423,8.907414133907208,0
4,5,-2.606069589369165,5,150.9157894736842,88.49473684210527,0.148,-0.064,False,27.805248112196796,8.817241364860813,0
4,6,-2.1891454587707293,6,92.87234042553192,104.41489361702128,0.043,-0.031,False,27.617007131084733,8.823856657966918,0
5,1,-0.644442353558336,1,134.63730569948186,52.829015544041454,0.177,-0.151,False,29.28477797505864,8.537344337277764,0
5,2,-0.0788453706277806,2,110.90686274509804,56.1764705882353,0.048,0.073,False,29.883109520320875,8.790032054129124,0
5,3,-2.641167962299108,3,127.69897959183672,75.31632653061224,0.11,-0.114,False,29.4125975125764,8.657386223214912,0
5,4,-2.6064012677766426,4,81.37810945273633,86.06965174129353,0.11,0.067,False,28.455531982735057,9.07334391531187,0
5,5,-2.602227668476962,5,150.65128205128204,88.31794871794872,0.079,-0.036,False,28.54672945496049,8.82322577255302,0
5,6,-2.21519703938841,6,92.76165803108807,104.30569948186528,0.05,-0.009,False,27.83283379524441,8.974731091206095,0
6,1,-0.6529408726088977,1,133.2994923857868,54.14720812182741,-0.083,-0.492,False,30.17094124644512,8.445313050639356,0
6,2,-0.13441552706125048,2,111.3659793814433,56.077319587628864,0.134,0.218,False,30.12246986033188,8.249096097701656,0
6,3,-2.6340440925809294,3,127.19095477386936,75.05527638190955,-0.03,-0.149,False,29.96267979668489,8.624930824902492,0
6,4,-2.6200717593417906,4,81.625,86.295,0.136,0.052,False,29.005143127161688,8.846427085149402,0
6,5,-2.609323553657362,5,150.4747474747475,88.26767676767676,0.247,-0.06,False,28.940245991264216,8.824466094841295,0
6,6,-2.220146555356853,6,92.67179487179487,104.32307692307693,0.123,0.036,False,28.084847736210666,9.043007016008987,0
7,1,-0.6117638650918114,1,129.4840425531915,56.85106382978724,0.017,-0.004,False,29.755123876765403,8.146086391318455,0
7,2,-0.24966323529133316,2,112.61809045226131,56.01005025125628,0.111,0.078,False,30.79427762626752,8.328089241271245,0
7,3,-2.5809721044589224,3,126.60204081632654,74.59183673469387,0.197,-0.152,False,29.81043461336428,8.505443526750353,0
7,4,-2.611945204359019,4,81.81773399014779,86.4679802955665,0.133,0.065,False,29.683815115467336,8.795320596332012,0
7,5,-2.609163257622511,5,150.14563106796118,88.2378640776699,-0.025,-0.048,False,30.174215505911462,8.850444474238351,0
7,6,-2.229033830978832,6,92.6923076923077,104.54358974358976,0.132,-0.047,False,28.698626794754546,8.820287540545097,0
8,1,-0.5825066759705158,1,129.4920634920635,56.77777777777778,0.168,0.073,False,29.839961452057256,8.197454951697718,0
8,2,-0.27852543987497397,2,113.17,55.77,0.125,0.074,False,31.347101961308667,8.210383585881864,0
8,3,-2.549078534517816,3,125.88442211055276,74.31155778894473,0.088,-0.019,False,30.79673277737014,8.357914074498147,0
8,4,-2.616618661568734,4,82.14761904761905,86.6047619047619,0.081,0.025,False,30.34640364081111,8.909069706227314,0
8,5,-2.585074758195595,5,150.09313725490196,87.8578431372549,0.193,-0.019,False,30.047195340237696,8.744634247235942,0
8,6,-2.248519828265521,6,92.61691542288555,104.29353233830844,0.041,0.031,False,29.36095632987092,8.92860799770411,0
9,1,-0.5665651598371144,1,130.0259067357513,56.461139896373055,0.05,0.007,False,30.679858632814,8.16897174639321,0
9,2,-0.3098863544288643,2,113.64077669902912,55.64563106796116,0.145,0.047,False,31.97334961121483,8.344520065273525,0
9,3,-2.5094923916178895,3,125.70935960591132,74.41871921182266,0.177,-0.127,False,31.235928278839246,8.423660264009593,0
9,4,-2.6191506195595338,4,82.30697674418604,86.62325581395349,-0.006,0.058,False,30.75133814693689,8.994556638158329,0
9,5,-2.561671644323943,5,150.0504587155963,87.73853211009174,-0.008,-0.042,False,31.012195227556784,9.077090183902868,0
9,6,-2.2608612025754007,6,92.75247524752476,104.38118811881188,0.104,-0.074,False,29.56387777457561,8.93866251416011,0
10,1,-0.5633209571428505,1,130.0621761658031,56.46632124352332,0.201,0.079,False,30.930278138082624,8.068653984849815,0
10,2,-0.3196303604797661,2,113.93301435406698,55.578947368421055,0.091,0.061,False,32.70028761131477,8.273613978878531,0
10,3,-2.500147113556478,3,125.14285714285714,74.12857142857143,0.288,-0.209,False,32.11996298214886,8.49104881614605,0
10,4,-2.6156963760039282,4,82.56542056074767,86.7803738317757,0.364,0.129,False,30.72282057658695,8.972273548106967,0
10,5,-2.5719166572469088,5,149.87906976744185,87.61395348837209,0.245,-0.054,False,30.97172941845925,8.973008174185331,0
10,6,-2.2806138927569446,6,92.39423076923076,104.20192307692308,0.152,-0.071,False,30.08595709354856,8.987383133462187,0
11,1,-0.5441301673630257,1,130.57868020304568,56.26903553299493,0.132,0.018,False,31.93293378058583,7.967264875381743,0
11,2,-0.34443653236110217,2,114.27488151658768,55.57345971563981,0.197,0.052,False,33.153348111983505,8.227570208737545,0
11,3,-2.4900886741138275,3,124.10502283105023,73.8310502283105,0.094,-0.129,False,33.56103266689004,8.463792137790625,0
11,4,-2.611921948611941,4,83.0497737556561,87.21266968325791,0.07,0.042,False,32.54216837680211,8.769011797882472,0
11,5,-2.54348990866719,5,149.63392857142858,87.5,0.161,-0.015,False,32.198864973791494,9.020791319623596,0
11,6,-2.298599297967722,6,92.01382488479264,104.06451612903226,0.15,-0.044,False,30.84657822724549,9.100289539402729,0
12,2,-0.349996751653891,2,114.61009174311928,55.48165137614679,0.083,0.026,False,34.136771901444995,8.256486402871717,0
12,1,-0.540207441766745,1,130.6881188118812,56.23762376237624,0.06,0.027,False,32.59322167368034,7.990982758678606,0
12,3,-2.4798292932977826,3,123.54054054054056,73.52252252252252,0.086,-0.105,False,34.030001062978386,8.4585008414105,0
12,4,-2.614261816526027,4,83.27027027027027,87.2927927927928,0.186,0.046,False,32.89412435194134,8.74329536913714,0
12,5,-2.544484313280593,5,149.54585152838428,87.50218340611353,0.135,-0.137,False,33.00294261962001,8.967384555419164,0
12,6,-2.3020565109749667,6,91.83856502242152,103.9237668161435,0.131,-0.008,False,31.59897395605891,9.159733102870236,0
13,2,-0.358705527922351,2,114.71627906976744,55.562790697674416,0.148,0.057,False,34.55101915031017,8.052255743896309,0
13,1,-0.5396772324558422,1,130.85294117647058,56.19607843137255,0.16,0.031,False,32.89327365102376,7.9934291233107455,0
13,3,-2.4659585812631977,3,123.00446428571428,73.39732142857143,0.06,-0.168,False,34.458522280282494,8.43113837510043,0
13,5,-2.5426705629119364,5,148.9094827586207,87.23706896551724,0.154,-0.061,False,33.676191426318404,8.901046992224698,0
13,4,-2.6205054147428246,4,83.43478260869566,87.45652173913044,0.154,0.056,False,33.822702671376256,8.791075421474885,0
13,6,-2.305984486683745,6,91.67420814479638,104.01357466063348,0.111,-0.065,False,32.25594107105987,8.925414651554892,0
14,1,-0.551826308638903,1,131.13744075829385,55.92890995260664,0.216,0.029,False,33.69464933971588,8.097938335748802,0
14,2,-0.3856657976607686,2,115.01363636363637,55.60454545454545,0.128,-0.009,False,35.29285118283484,8.10277643556738,0
14,3,-2.445080814280486,3,122.33482142857144,72.88392857142857,0.204,-0.03,False,34.75912287006021,8.341453359025172,0
14,5,-2.5438836103272306,5,148.6218487394958,87.12605042016807,0.1,0.025,False,34.44406530183492,8.923878120326023,0
14,4,-2.6298086793766147,4,83.6853448275862,87.60775862068965,0.114,0.145,False,34.590229753592936,8.679417936961594,0
14,6,-2.305441220658728,6,91.4054054054054,103.81531531531532,0.103,0.015,False,32.81040220392862,8.831523611603236,0
15,1,-0.5487534706799353,1,131.30841121495328,55.901869158878505,0.06,0.034,False,34.77354560848276,7.969761285474307,0
15,2,-0.3789294230976366,2,114.95089285714286,55.629464285714285,0.063,0.002,False,35.932587153492854,8.10905086720044,0
15,3,-2.454042520807532,3,122.0897435897436,73.0042735042735,0.13,0.024,False,35.78158941329777,8.44651265654809,0
15,5,-2.5384099580469175,5,148.77118644067798,87.11440677966101,0.121,-0.071,False,34.94164758992128,8.71003210543636,0
15,4,-2.613144516439203,4,84.29113924050633,88.0295358649789,0.254,0.046,False,35.1582041926957,8.710955063611356,0
15,6,-2.3224236718236444,6,91.44642857142856,103.87946428571428,0.207,-0.05,False,33.32427032599145,8.783120092926907,0
16,1,-0.5367961792811717,1,131.52272727272728,55.82727272727273,0.206,0.012,False,35.07310382061266,8.135832382357393,0
16,2,-0.37281833634363537,2,115.04347826086956,55.46521739130435,0.289,0.08,False,36.2466898619179,8.225466905408604,0
16,3,-2.4454460146177945,3,122.1078838174274,73.20746887966806,0.154,0.013,False,36.42995511199454,8.556381842823686,0
16,5,-2.5148096623142844,5,148.52845528455285,86.82520325203252,0.178,-0.145,False,35.54445706104519,8.965625324607318,0
16,4,-2.607021239951266,4,84.48979591836735,88.15510204081633,0.05,0.1,False,36.42748650510509,8.719589812345763,0
16,6,-2.332756818976923,6,91.2094017094017,103.75213675213676,0.087,-0.14,False,34.360755702450106,8.89516659641409,0
17,2,-0.38547892806501316,2,115.61181434599156,55.20675105485232,0.233,0.023,False,37.69301302886084,8.192208940852305,0
17,1,-0.530106078612216,1,131.6123348017621,55.76651982378855,0.068,-0.003,False,36.101742924304446,8.137296534002932,0
17,3,-2.4527259977152642,3,122.09795918367348,73.35510204081632,0.244,0.032,False,37.198846124454526,8.571503368696472,0
17,5,-2.4895223848583363,5,148.0390625,86.22265625,0.099,-0.073,False,36.43197925933834,9.094270740087747,0
17,4,-2.5943119186822416,4,84.86345381526104,88.48995983935743,0.132,0.117,False,36.67677058469498,8.843604918122443,0
17,6,-2.35775413096985,6,90.63070539419088,103.32780082987551,0.15,-0.016,False,34.796703124495345,9.06373057664484,0
18,2,-0.38634580151678016,2,115.71487603305783,55.25206611570248,0.048,0.067,False,38.86023371763818,8.124726970853228,0
18,1,-0.5219766583827817,1,131.54782608695652,55.87391304347826,0.199,0.006,False,36.43975167939007,8.19923450723854,0
18,3,-2.4771837144410953,3,122.18473895582328,73.52208835341365,0.056,0.065,False,38.41712196824064,8.419986867427907,0
18,5,-2.4599991446654057,5,147.8078431372549,85.89411764705882,0.13,-0.081,False,36.92609195393367,8.928003918184292,0
18,4,-2.5847379019104357,4,85.376,88.808,0.172,0.063,False,37.338367835619486,8.667320657041373,0
18,6,-2.3646261092426863,6,90.50617283950618,103.32921810699588,0.097,-0.051,False,35.546281724946404,8.949488701597977,0
19,1,-0.5198078263352018,1,131.60169491525423,55.817796610169495,0.181,-0.009,False,37.433208376279154,8.214742879406177,0
19,2,-0.385719891788205,2,116.15510204081632,55.11020408163265,0.254,0.063,False,39.1012945141238,8.220143945623178,0
19,3,-2.484044486116582,3,122.416,73.772,0.245,0.056,False,38.69595519262964,8.398953013917836,0
19,5,-2.439729062187907,5,147.51764705882354,85.58431372549019,0.12,-0.112,False,37.57751886596417,8.744722742297782,0
19,4,-2.5654676621967702,4,85.50200803212851,89.12449799196787,0.181,0.098,False,38.197098823068565,8.466010868273562,0
19,6,-2.3758637606006143,6,90.27016129032258,103.1975806451613,0.071,-0.094,False,36.03239141655514,9.044879707825512,0
20,2,-0.3992146866959108,2,116.6144578313253,54.87951807228916,0.211,0.047,False,40.36955939861727,8.108289605176283,0
20,1,-0.5096724092185343,1,131.5311203319502,55.86307053941909,0.03,0.013,False,38.337573417537925,8.2052277482628,0
20,3,-2.5102548657740544,3,122.61776061776062,73.97683397683397,0.125,-0.01,False,39.91897060388303,8.486541112773171,0
