CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.35,35,4,-1.27057464748958,39,-0.441980650931416
2,0.5,33,8,-0.570959511329514,40.875,-0.434576699632941
3,0,8,1,NaN,NaN,NaN
4,0.454545454545455,21,11,-0.439881996825534,31.6363636363636,-0.283956825211342
5,0.309090909090909,23,11,-0.216443896353871,30.5454545454545,-0.371159913046442
6,0,1,1,NaN,NaN,NaN
7,0,1,1,NaN,NaN,NaN
8,0.0133333333333333,8,15,-0.0762203041473422,8.53333333333333,0.416771688166371
9,0.258823529411765,30,17,0.293736464715281,42.1764705882353,-0.2053060023459
10,0.857142857142857,28,7,-0.131530730682895,43.4285714285714,-0.271924542069723
11,0.72,39,5,-2.58313789886843,48.2,-0.198259413545716
12,0.0545454545454545,30,11,-0.944605739518672,31,-0.0832789210777345
13,-0.0181818181818182,30,11,-0.927136244919863,41.2727272727273,-0.305903895947
14,0.290909090909091,22,11,-0.578091037978828,29,-0.195910373312605
15,0.490909090909091,24,11,-0.461608432232322,34.7272727272727,-0.358417982839235
16,0.8,38,5,-0.701858388325953,46.6,-0.1171332267936
17,0.84,41,5,-0.0522341790256985,50.6,-0.287269881972116
18,0.1,38,6,-1.72310607862542,46.5,0.295606284487885
19,0.6,42,3,-3.83174063638525,46.3333333333333,-0.19413906994708
20,0.55,34,4,-2.3988664434209,39.25,0.290446444720973
21,0.75,42,4,-2.48035342546338,49.5,-0.319643788503508
22,0.75,39,4,-1.76907556465164,46.25,-0.220170749108212
23,0.366666666666667,35,6,-1.15973860080274,43.8333333333333,-0.177773137361068
24,1,48,5,-0.503518050227257,60,-0.296401187311279
25,0.4,40,4,-0.711321457852057,43.75,-0.326718819622663
26,0.8,32,3,-4.11741760945618,36.6666666666667,0.11337309062607
27,0.8,25,3,-4.16336747681824,30,-0.199072134553885
28,0,8,3,1.43407070387477,7.66666666666667,-0.0871765754737937
29,-0.1,28,2,-4.5430927318316,27.5,0.115851692126322
30,0.9,23,2,-5.75411050515649,27.5,0.25877913901908
31,0.2,34,2,-8.20753135020441,35,-0.0818291100364821
32,1,30,2,-4.9709856900396,35,-0.371148531396845
33,-0.1,26,2,-2.22212153294493,25.5,-0.316046489161021
34,-0.3,26,2,0.475343361765421,24.5,-0.365470319604566
35,1,27,2,-3.05469362328523,32,-0.273940265337634
36,1,34,2,-1.7788198914461,39,-0.214663656223874
37,0,42,1,NaN,NaN,NaN
38,0,39,1,NaN,NaN,NaN
39,0,28,1,NaN,NaN,NaN
40,0,46,1,NaN,NaN,NaN
41,0,33,1,NaN,NaN,NaN
42,0,45,1,NaN,NaN,NaN
43,0,55,1,NaN,NaN,NaN
44,0,1,1,NaN,NaN,NaN
45,0,28,1,NaN,NaN,NaN
46,0,6,1,NaN,NaN,NaN
