CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,34.50464374203574,44.646706523488184,-0.069,12.0,0.414,-0.13574173596808584
2.0,2.0,33.07601253213109,48.31873038750027,-0.023,15.0,0.575,-0.4197799757822727
3.0,1.0,30.42323029887382,77.19042339693854,-0.208,19.0,1.195,-1.6738371262904437
4.0,1.0,34.09054915955,44.18442251205494,0.021,6.0,0.772,-2.9352281526156268
5.0,2.0,39.37873873934874,46.23555307885141,-0.027,5.0,0.643,-0.42251131672707043
6.0,2.0,45.67344192410588,55.933317271054,-0.002,6.0,0.712,-0.5402095912331268
7.0,1.0,28.70426951572589,56.173595621205585,-0.336,16.0,0.87,-2.6584229553128957
8.0,1.0,31.019108406519376,36.98093001617096,0.404,5.0,0.474,-0.6739504821320305
9.0,2.0,31.30623933612827,49.010137850110965,-1.085,2.0,3.541,-0.4181742715764203
10,2,29.5773116285188,,,1,NaN,-0.022169608579581876
11.0,2.0,35.69046122716859,43.74519892002301,0.489,6.0,0.598,-0.24862992595539934
12.0,2.0,41.490579618526375,60.44490415988791,0.437,7.0,2.364,-0.5160181459697085
13.0,2.0,35.97849209435129,43.90388455930186,-0.128,5.0,0.604,-0.4404077144909623
14.0,2.0,35.43479583682069,52.12906360337976,-0.234,8.0,0.924,-0.4346725581962828
15.0,1.0,24.442461694864384,39.45567500624859,0.231,12.0,0.944,-0.44952659938382244
16.0,1.0,23.201981014224327,34.15057302690525,0.067,10.0,0.507,-1.5766178441214957
17.0,2.0,30.33302913936601,32.81971069046714,-0.072,3.0,0.396,-0.44160987859132517
18.0,2.0,31.653285969079967,34.157495661414224,-0.245,3.0,0.386,-0.3745997754172674
19.0,2.0,29.58050049138256,48.845323359824704,-1.004,2.0,3.853,-0.39277509245009534
20,2,29.20921662106469,,,1,NaN,-0.4704383646706665
21.0,2.0,31.357504969814773,32.91739637242611,-0.324,2.0,0.312,-0.5045386991462015
22.0,2.0,37.8992832704304,67.50739822249312,1.363,3.0,5.619,-0.24707072276759612
23.0,2.0,35.2093700676614,42.34205870199958,0.008,5.0,0.577,-0.35642119377627085
24,2,34.3367817714589,,,1,NaN,-0.39887079095061895
25,2,73.88495798465662,,,1,NaN,-0.46974451889603697
26.0,2.0,40.47500600843363,71.77486182065509,0.479,3.0,3.259,-0.532468154173308
27.0,1.0,136.6115470636635,152.4844959557077,0.977,2.0,3.175,-2.933664501709024
28,1,29.18156861623997,,,1,NaN,-0.2679040364695877
29.0,2.0,40.802311659988405,50.28330876532315,0.177,5.0,0.793,-0.630489509068644
30.0,2.0,44.13981290504322,47.53548607321027,-0.133,3.0,0.553,-0.34530521119258323
31.0,2.0,45.34038247754093,56.71888598251662,0.263,6.0,0.776,-0.2230451299468852
32.0,2.0,41.74732029076314,49.354981184382346,-0.105,5.0,0.643,-0.485859824290144
33.0,2.0,23.749105071129165,31.27958470340525,0.085,8.0,0.421,-0.30224723563120987
