CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.953846153846154,25,13,-0.425019885210179,47.8461538461538,-0.562141952392212
2,0.3,30,4,-1.52684913439198,33.25,-0.574165405709205
3,0.636363636363636,23,11,-0.30971161154609,37.7272727272727,0.976023597810072
4,0.6,20,10,-0.475033195898269,33.2,-0.554377048746752
5,0.533333333333333,18,9,-0.510530807386726,29.1111111111111,-0.518132365900933
6,0.4,38,2,-2.49109972105882,40,-0.882457041187619
7,0.6,42,4,-0.30086518584606,48,0.554670627213069
8,1.68,48,5,-2.43269023662216,68.6,-0.515561014617974
9,0,47,1,NaN,NaN,NaN
10,0.68,25,5,-1.02872882880061,32.8,-0.55939475006122
11,0.666666666666667,21,6,-0.570348105775009,30.1666666666667,-0.617938801284734
12,0.1,22,14,-0.229288070153099,29.5,-0.135000691038156
13,0.375,23,8,-0.175453752483768,29.75,-0.176820758111086
14,0,1,1,NaN,NaN,NaN
15,0.571428571428571,27,7,-1.47693702703326,38.5714285714286,-0.650940357214949
16,0.8,28,3,-2.85266960530492,33.3333333333333,-0.273992201896762
17,0,1,1,NaN,NaN,NaN
18,0,22,1,NaN,NaN,NaN
19,0.8,19,2,-2.21654511760801,23,-0.6444738891415
20,0.92,29,5,0.455790194111127,42.2,0.261736111652074
21,0.88,32,5,-0.344670905957093,44.8,0.128946526131289
22,0.425,18,8,-0.147025827889252,24,0.088901904431481
23,0.0727272727272727,20,11,-0.36520399077399,23.1818181818182,0.0331334444132261
24,0.42,23,10,-0.525971280397856,28.5,-0.358925098765724
25,0.6,22,10,-0.309712327455098,37.4,-0.116825979352182
26,0.3,22,6,-2.14713376594652,25.8333333333333,-0.459141248816695
27,0.0444444444444444,71,9,-1.08303949805448,72.4444444444444,-0.414063175933444
28,0.64,25,5,-1.44688474984467,31.8,-0.264963420538134
29,0.7,23,8,-0.641771021867678,36.25,-0.639099610168323
30,0.25,22,8,-0.306524003906549,29.875,0.145925891195123
31,0.628571428571429,23,7,-0.00162156023451701,33.7142857142857,-0.980080031489662
32,0,1,1,NaN,NaN,NaN
33,0,1,1,NaN,NaN,NaN
34,0.9,28,4,0.429406856008498,39,0.354573846082646
35,0.9,30,4,0.169499336389661,40,-0.00196815223135607
36,0.933333333333333,28,6,-0.254416107474605,43.3333333333333,0.351452329187192
37,0.85,32,4,-0.579170176598089,41.75,-0.02709399946746
38,0.8,29,6,-2.10202728595592,38.5,-0.512679885507893
39,0.833333333333333,32,6,-1.85407371056479,41.1666666666667,-0.548361470698633
40,0,1,1,NaN,NaN,NaN
41,0.0333333333333333,22,6,-0.437230492275747,22,-0.0203941092318446
42,0.166666666666667,20,6,-0.69524114579504,20.6666666666667,-0.0320598537338585
43,0.5,13,6,-0.637157416297932,18.6666666666667,0.0986117427230233
44,0,1,1,NaN,NaN,NaN
45,0.5,23,4,-2.01842500757197,26.5,-0.562624874538746
46,0.7,23,4,-1.80039656907805,28,-0.34130557766178
47,0,1,1,NaN,NaN,NaN
48,0.133333333333333,17,3,-4.61928739779858,17.6666666666667,-0.397567825135893
49,0.266666666666667,16,3,-4.35148471709612,17.6666666666667,-0.658247122511926
50,0,1,1,NaN,NaN,NaN
51,0,1,1,NaN,NaN,NaN
52,0,1,1,NaN,NaN,NaN
53,1.2,24,3,-1.42242639086292,30.3333333333333,0.0922158326887225
54,0.266666666666667,18,3,-1.49844557156614,19.6666666666667,0.0400687102703917
55,0.533333333333333,20,3,-1.21334254508757,23,-0.0960292641107281
56,0.133333333333333,29,3,-1.90996068195626,30.6666666666667,-0.300226758928021
57,0.8,24,3,-1.46552105059995,29,0.108711472391228
58,0.933333333333333,25,3,1.23331852836337,31,0.39979997013144
59,0.933333333333333,26,3,1.1775387762084,31.6666666666667,0.380793402745573
60,0.733333333333333,28,3,-1.23450956758219,32.6666666666667,-0.350533242995608
61,0.933333333333333,25,3,-0.8711719216535,30.6666666666667,0.0112426000243861
62,0,1,1,NaN,NaN,NaN
63,0,1,1,NaN,NaN,NaN
64,0,1,1,NaN,NaN,NaN
65,0,39,1,NaN,NaN,NaN
66,0,32,1,NaN,NaN,NaN
67,0,31,1,NaN,NaN,NaN
68,0,28,1,NaN,NaN,NaN
69,0,40,1,NaN,NaN,NaN
70,0,21,1,NaN,NaN,NaN
71,0,39,1,NaN,NaN,NaN
