TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-0.60342664046783,126.411697973231,122.216266359348,20,7.59712351891142,0,15,16
1,2,2,-0.717698155324984,120.219008381975,135.417852269512,22,7.88972431648241,0,3,4
2,1,1,-0.546372963616719,124.770204169911,122.542792642071,23,7.61881141380399,0,15,16
2,2,2,-0.64094353787693,121.930765962205,135.171024008426,25,8.25805596835643,0,3,4
3,1,1,-0.544024348765322,124.209024570527,122.773391891573,24,7.67371235723138,0,15,16
3,2,2,-0.634087321086273,122.442806370851,134.663778752278,27,8.06835274034617,0,3,4
4,1,1,-0.55552534308172,123.964811748493,123.196305141608,25,7.70536349666157,0,15,16
4,2,2,-0.6148831112322,122.948420440646,134.671568476649,29,8.10480719444824,0,3,4
5,1,1,-0.579653398914606,123.732193265189,123.614459280171,23,7.79025558215915,0,15,16
5,2,2,-0.614703462683547,123.04,134.47,31,7.83628006049006,0,3,4
6,1,1,-0.585050245338318,123.306120635889,123.896842169695,24,7.78656374643981,0,15,16
6,2,2,-0.603605972257194,124.069486701676,134.000737982604,33,7.9114722692753,0,3,4
7,1,1,-0.608845681193108,122.744039528235,123.569845628345,26,7.75083168137289,0,15,16
7,2,2,-0.585162481762226,125.03,133.48,38,7.91697073195321,0,3,4
8,1,1,-0.630881546786285,122.735071578508,124.076246082129,27,7.80817613275717,0,15,16
8,2,2,-0.599996974154962,125.442668661713,133.197680011973,41,8.06809509110665,0,3,4
9,1,1,-0.649891610432473,122.720624752384,124.085524637381,27,7.96213428931703,0,15,16
9,2,2,-0.631113841847683,125.724977796425,132.586314603437,44,8.11567688225325,0,3,4
10,1,1,-0.67473609692585,122.410435918134,124.177654367997,28,7.98181602974809,0,15,16
10,3,2,-0.630142873126739,135.629341564883,125.291398237771,25,7.74324250353238,2,5,6
10,4,2,-0.612389884528246,116.807412343186,139.89913829567,24,8.04279332829055,2,7,8
11,1,1,-0.669669860832048,122,124.5,29,7.62129703003779,0,15,16
11,3,2,-0.664915283540261,137.08498829583,124.29801923846,27,7.59131167707047,2,5,6
11,4,2,-0.572001613185068,116.5,140,26,8.0799579009365,2,7,8
12,1,1,-0.566320509462751,123.431940421302,124.721734681944,30,8.07320182697159,0,15,16
12,3,2,-1.08385654806737,140.094154610693,121.638307500875,36,7.89917901654774,2,5,6
12,4,2,-0.556857586444418,115.698720642723,139.650199489033,35,8.00089554914849,2,7,8
13,1,1,-0.57704084720189,123.429040335919,124.217226839897,31,7.85769663543012,0,15,16
13,3,2,-1.14808656852266,140.008252546196,123.667786139612,40,7.78952038772881,2,5,6
13,4,2,-0.579820380845443,116.476154219247,139.552624230398,37,7.78174413073822,2,7,8
14,1,1,-0.596025404508144,122.913786657678,124.70932117656,32,8.07139549334567,0,15,16
14,4,2,-0.587407162776306,116.470394880216,139.545278107304,41,7.87921115652955,2,7,8
14,5,2,-1.0710216328885,144.040382523183,114.37269554202,24,7.31096180440128,3,13,14
14,6,2,-1.24174060836125,136.296323508494,135.205226867292,22,7.69588292374423,3,9,10
15,1,1,-0.703621823224648,121.057760177137,125.295256243776,33,7.90420678749536,0,15,16
15,4,2,-0.647716383094062,119.200415307203,136.597048428302,45,7.73225029578357,2,7,8
15,5,2,-1.18348866536204,144.225883784749,116.348186912883,26,7.22305058248722,3,13,14
15,6,2,-0.860197439295704,133.326143913773,137.621014317541,25,7.72391819040495,3,9,10
16,1,1,-0.713551174109923,120.601519593519,125.089434945799,33,7.93598183285309,0,15,16
16,5,2,-1.35226316736805,144.82519685427,116.535675238899,28,7.24919949022385,3,13,14
16,6,2,-0.599843670745558,131.717743278803,138.587288062519,26,7.87131331191742,3,9,10
16,7,2,-0.760577830475869,130.206888986181,129.017548823768,25,7.08616625510156,4,11,12
16,8,2,-0.48316026354031,110.175055577315,143.710475574678,26,7.60968175392679,4,28,29
17,1,1,-0.799846980049032,119.151375263763,126.141591764508,36,7.93442287875531,0,15,16
17,5,2,-1.44742999005904,146.071526825429,121.493799990173,36,7.47276035363857,3,13,14
17,6,2,-0.798307131110355,128.566007915488,140.622784419684,36,7.45543191634847,3,9,10
17,7,2,-0.970197013567065,133.70506703776,121.860069968754,33,7.53897164777089,4,11,12
17,8,2,-0.500203194367353,111.367088975744,144.387881278666,31,7.66499591014219,4,28,29
18,1,1,-0.775730271469898,119.873791055905,125.942807459521,36,7.69287155737355,0,15,16
18,5,2,-1.41389581703244,146.160115717789,122.09041242671,39,7.18506862986468,3,13,14
18,7,2,-1.01457499025591,134.359256231441,121.027980921397,36,7.48092097725493,4,11,12
18,8,2,-0.494457034165185,110.687390147197,143.702836358871,31,7.16454071833175,4,28,29
18,9,2,-0.878531397668286,134.148282365605,135.730197673583,19,6.63146795157638,6,17,18
18,10,2,-0.577784410458614,120.236915332335,147.581162604002,20,7.2898917162414,6,25,26
19,1,1,-0.762419004145701,119.164663595462,126.638416306091,39,7.7973386114843,0,15,16
19,5,2,-1.40551516488521,146.667715735192,122.595892699023,42,7.35370024167667,3,13,14
19,8,2,-0.477049344355507,109.683756781719,144.214596829164,29,7.48808283973888,4,28,29
19,9,2,-0.931760945137288,134.709546448831,135.396874998529,21,6.8926454323492,6,17,18
