ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,183,368,147,61,124,45,134.63387978142077,52.21311475409836,1.593074478081583,197,0.9518934221581181,15.26443044094783,1,0.49728260869565216,0.6277170425856191,27.74502468064894,25.553864678361276,4.123105625617661,2.138766423263081,2.0,7.690153544530925,8.501888353459655,-60.15336370424995,60.526911934581186,0.9289340101522843,0.3568190454617684,0.01298963746160585,0.12580738619101997,0.09494562277848533,0.01350922519924082,0.006701712801496087,0.04512559158906108,0.05480957988363159,0.044112390286796324,0.009426466803538324,0.00774553910104316,0.003504501064713897,0.020033491500200524,0.020445283070591687,0.023036204113022467,0.02406239059575136,0.004589668190986885,0.003976419576126677,0.0037247003176147557,0.0019634013707285057,0.007269027243883601,0.0030999489646039097,0.007128786139880069,0.006891913960877912,0.014426210225046575,0.0012582086737580667,0.002317717566115073,0.0013778431125532438,0.0019193104533998064,0.001266220625806999,134.63387978142077,52.21311475409836,0,69.0203278449672,24.411949122389448,2,1.0,13.513513513513514,25.203270526006715,3,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,190,208,124,61,98,53,110.59473684210526,56.463157894736845,1.4734883007938258,195,0.9507666620202204,15.553633450087505,1,0.9134615384615384,0.6786616490007155,28.009436051197014,25.179356624028344,4.0,2.2629300692078047,2.0,7.0,8.68033863380377,89.56685119663639,59.31370849898476,0.9743589743589743,0.38157021056732005,0.003080779695931521,0.12276386419348387,0.10672236211873015,0.0006841993424997775,0.0018232835144870395,0.05354051039571952,0.0492473570227254,0.05173467563771535,0.0017477013933582181,0.0018408471390394903,0.001087602867802626,0.011773158519924522,0.028143293083683043,0.015210581473302448,0.029290907332182675,1.548406279092482e-05,0.0006652491764700155,0.0019316907426679033,0.0006538594782134858,0.014143543305430528,0.005610433728635578,0.012223958846539512,0.0018373462643932463,0.017628003426393292,0.0011983711756965363,0.001123954543515633,0.0004687478246319763,0.0016493962031601714,0.0003961403538013633,110.59473684210526,56.463157894736845,0,56.81870883799914,24.411949122389448,1,1.0,15.625,28.117185034515977,3,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
1,3,187,360,142,85,118,70,129.84491978609626,76.9572192513369,1.589320369057501,204,0.9488543484613331,15.430353037616328,1,0.5194444444444445,0.6291997632881406,27.742941339436204,25.079872407968907,4.123105625617661,2.170271347569155,2.0,7.862255941722496,8.758839182838402,64.73769181176836,61.11269837220809,0.9166666666666666,0.37804847077968734,0.020867027195774213,0.12171619352895224,0.10321690746208859,0.01492799652892025,0.017215710077512856,0.04416161611443842,0.05324389763996668,0.04557341470798219,0.007028263585464104,0.013185350539350625,0.011465233490957334,0.017539058906544974,0.02147804572950785,0.017750546280079788,0.02273888629250899,0.003187163317658786,0.004471508569510053,0.006711459460304077,0.0069301128549869515,0.008790634048875357,0.002708358635654147,0.00572275365526656,0.001827134013313791,0.011920166601240588,0.001331094517340731,0.0012986906628179944,0.0019778711366310034,0.0024400428117238595,0.003731925988160731,129.84491978609626,76.9572192513369,0,107.54695757553527,24.55471163383805,5,1.0,13.513513513513514,25.203270526006715,1,3,3,0.0,0.0,nan,0.0,3,1,nan,0.0,0,0.0,0.0
1,4,190,378,91,95,70,77,79.91052631578947,85.63684210526316,1.4465761629938214,203,0.9378237360442118,15.553633450087505,1,0.5026455026455027,0.6912874866750249,26.49636656471682,24.839484696748443,4.47213595499958,2.277477195710022,2.23606797749979,8.4,9.19720295783766,52.143672534808196,58.76955262170047,0.9359605911330049,0.39208349027500955,0.02739536158225541,0.13831118874718723,0.09621006810889535,0.024147085009677764,0.01870416008887206,0.04028634552250589,0.053869629268562376,0.04028896553552692,0.012956215650320867,0.014847993709574282,0.012320784042608246,0.015055483475070575,0.013178530108990257,0.01882507961758463,0.019405596039406562,0.004307718167461716,0.002071408098763459,0.00746542062777605,0.007370871440787002,0.0006070807651005937,0.0003983987932800209,0.0011698787654493294,0.0031734045327171116,0.010273998414431868,0.003914643251605367,0.0016557399156600621,0.004701941445258039,0.002180983477449857,0.0038394760560481766,79.91052631578947,85.63684210526316,0,97.29050550228706,23.715199759520367,6,1.0,12.162162162162161,42.339398035857585,2,4,4,0.0,0.0,nan,0.0,4,1,nan,0.0,0,0.0,0.0
1,5,184,374,163,98,141,81,151.42391304347825,88.67391304347827,1.5236734264481864,198,0.9432720709775727,15.306079714651624,1,0.4919786096256685,0.6563086174778843,26.75769557672021,24.413111231467404,4.242640687119285,2.2054751901210796,2.0,7.976435884012653,8.884111027380227,57.70911127430312,59.35533905932737,0.9292929292929293,0.3930806648175671,0.028550221507273873,0.12680206447499867,0.1030511735492727,0.021446897594985314,0.02329590046351817,0.04297403676118835,0.05138706135908358,0.043245028393241736,0.011851840182611956,0.014561475537480712,0.016371911212496135,0.015553171377365789,0.017320623472667995,0.0161285151129042,0.019834587086764492,0.004455444961962191,0.003969574049212738,0.005977527085999839,0.010352558294812826,0.004801613642408149,0.0005376918327701818,0.004129515343772875,0.001043324621936884,0.00946149811358155,0.001646886413122749,0.002136637020831941,0.0023396333568528,0.002368331794352253,0.0058454133797663605,151.42391304347825,88.67391304347827,0,36.773616863213675,24.55471163383805,3,1.0,13.698630136986301,40.140939560999875,1,5,5,0.0,0.0,nan,0.0,5,1,nan,0.0,0,0.0,0.0
1,6,178,322,101,117,87,94,93.93820224719101,104.75842696629213,1.518703084559983,193,0.9429488810595044,15.054455784347004,1,0.5527950310559007,0.6584565542577614,26.27368823274188,24.166091947189145,4.123105625617661,2.172320618954584,2.0,7.602631123499285,8.747497212455057,24.75216987233197,58.2842712474619,0.9222797927461139,0.388076436580238,0.008008551204991346,0.132962620875421,0.10212225437088154,0.0061332988706048076,0.004616217059677932,0.046550581940845805,0.05486915493792556,0.04598361887957956,0.005154738734214462,0.0013353461815703038,0.004921734553087237,0.01779181137058831,0.018590965549081167,0.020119478485724186,0.02375997480665907,0.0009024445994689429,0.0032415842643617873,0.002550069452392707,0.004077104770771765,0.003731515044959014,0.00045023318744061817,0.00422078228773501,0.002959458682809656,0.01317097502846695,0.0008764617747291719,0.0015313987478226467,0.0026883419996727572,0.003660210203610846,0.0025632113674060285,93.93820224719101,104.75842696629213,0,88.51467220463432,23.715199759520367,4,1.0,14.285714285714286,45.41144695810531,3,6,6,0.0,0.0,nan,0.0,6,1,nan,0.0,0,0.0,0.0
2,1,181,368,147,61,124,45,134.68508287292818,52.232044198895025,1.6106775109885616,196,0.9530077536045654,15.180789096653193,1,0.49184782608695654,0.6208567470382355,27.75069834572104,25.553864678361276,4.123105625617661,2.1241301400936385,2.0,7.6319847360457915,8.406960434496405,-58.755433576102675,60.52691193458118,0.923469387755102,0.3529193837627327,0.011421228512279322,0.1249772897497244,0.09420644520113,0.012644435627554356,0.005626388390244239,0.045948225420640525,0.05442553868574871,0.04423057519856853,0.009220231784694012,0.006497131998785709,0.002963363846793078,0.02030620723407538,0.02098659295272507,0.023311599407452088,0.0243547222316505,0.005044809167464456,0.003973288537527134,0.0029119067513145645,0.001699562180251047,0.00736552130391333,0.003464504406762338,0.00795228963334919,0.007132381008223376,0.014639799776158771,0.000738049881754934,0.0014313812736437973,0.00026615043542293045,0.0012170448635462456,0.0012607468418501249,134.68508287292818,52.232044198895025,0,67.79153008182881,24.449869041627725,2,1.0,13.513513513513514,24.85222188833337,3,1,1,0.05459011320949429,0.05459011320949429,nan,0.05459011320949429,1,2,1.0,1.0,1,0.05120309150740354,0.0189294447966617
2,2,192,208,124,61,98,53,110.60416666666667,56.463541666666664,1.4581394643272232,195,0.9503492126893435,15.635280380893438,1,0.9230769230769231,0.685805455832302,28.133487699526366,25.179356624028344,4.0,2.2801793515068467,2.0,7.0,8.754731561944656,-89.9814929059522,59.31370849898475,0.9846153846153847,0.3855867390996076,0.0033800988243059974,0.12153483180347789,0.1087123857291287,0.00046577785591570047,0.002406316284782385,0.052442658997095354,0.04978495276301283,0.052057388364675834,0.0014653237828768859,0.0009850224401083659,0.0017249749389141487,0.012799188794183321,0.02720921418716194,0.01522321810092492,0.02874700618221423,0.0012398174855653827,0.0015204517391439712,0.001612429023387302,0.0012450478901894796,0.014153253212016187,0.005474395058602503,0.011988890094118774,0.0019898145752165366,0.016863491313661733,0.0001146728133772172,0.00020122659277566394,0.0009256498122786619,0.001792406782440408,0.0009047070044882251,110.60416666666667,56.463541666666664,0,56.800157827388084,24.449869041627725,1,1.0,15.625,27.497003620061527,3,2,2,0.00943763064296638,0.00943763064296638,nan,0.00943763064296638,2,2,1.0,1.0,2,0.009429824561408395,0.0003837719298189768
2,3,183,384,142,85,118,69,129.4153005464481,76.51912568306011,1.636981484005601,200,0.951209084076095,15.26443044094783,1,0.4765625,0.6108804588021708,27.755805614624137,25.079872407968907,4.123105625617661,2.13321327809462,2.0,7.602631123499285,8.563971776679697,65.31184161606515,61.35533905932738,0.915,0.3704337626177023,0.015537914137972968,0.12068455030472905,0.10206749344036467,0.013172482479016914,0.011480661865395583,0.04546718496807787,0.05337949107975443,0.04624737684383706,0.009011398622931868,0.00813284327679311,0.008076791230807134,0.021169357485905434,0.019241137929683915,0.02189704152853539,0.022849722230437106,0.005823873036872285,0.0017907031280871885,0.005289319804439912,0.004707577559919915,0.004710306870539507,0.004604930666373132,0.006429013224804426,0.004787177649201396,0.011709925807010224,0.0006809925673138753,0.0006691374881749399,0.001721932595092103,0.002290239998509021,0.00205612492059887,129.4153005464481,76.51912568306011,0,106.63831109365155,24.85222188833337,1,1.0,16.0,24.883832020628983,5,3,3,0.6135948709379421,0.6135948709379421,nan,0.6135948709379421,3,2,1.0,1.0,3,-0.4296192396481615,-0.43809356827678414
2,4,189,396,91,95,69,77,79.84126984126983,85.42857142857143,1.495517186584232,204,0.9415143859986538,15.512648837479231,1,0.4772727272727273,0.6686650002893009,26.85940013532269,25.0,4.242640687119285,2.249718892141549,2.23606797749979,8.2,9.050886991649275,53.295274791849735,59.59797974644666,0.9264705882352942,0.3850276383279132,0.005361470065172106,0.1374300132471518,0.09855912172275319,0.005178401379717714,0.004871995326854987,0.04416904861852227,0.0575081570813512,0.04347856285607317,0.004418297435112652,0.004162922732336112,0.00400421472984503,0.016070406974248098,0.019265633375346244,0.020612522648049976,0.022660694653221795,0.0012264911539394368,0.0019167124423342362,0.0017786296614711833,0.002571810821360309,0.004986144926409985,0.0014344356403421664,0.0031400846119421615,0.003998540144390537,0.012786807832913642,0.000820850620181497,0.0021144872315828067,0.002221445064124852,0.0012163333447791197,0.0013291253192109992,79.84126984126983,85.42857142857143,0,97.31569556824991,23.84000135227801,6,1.0,13.333333333333334,42.25315100910274,2,4,4,0.21948378990831624,0.21948378990831624,nan,0.21948378990831624,4,2,1.0,1.0,4,-0.06925647451963357,-0.2082706766917255
