CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,33.973557486216215,46.2271724102214,0.157,14.0,0.435,-2.2727508441327506
2.0,2.0,26.716393760601346,29.829009732267426,-0.085,7.0,0.215,-2.4576289665904594
3.0,2.0,17.384446029297283,24.360911660138925,-0.144,13.0,0.27,-2.326613143937711
4.0,2.0,17.140878635061366,27.673017206843625,0.086,16.0,0.374,-2.5995207319338833
5.0,1.0,31.592867500372165,35.304374758957884,0.016,5.0,0.334,-2.132092234136303
6.0,1.0,37.39311614449488,47.893928863944126,-0.029,8.0,0.58,-2.642744967277898
7.0,1.0,34.64560523017874,44.65470754400804,-0.088,4.0,0.848,-2.053997123354839
8,1,8.256800365637721,,,1,NaN,-0.6862895372215051
9.0,2.0,19.52282288660109,29.134564746850902,-0.102,12.0,0.37,-1.8526116380052746
10.0,2.0,18.45464617229101,28.451979860134742,0.082,12.0,0.416,-2.6938336235328477
11.0,1.0,35.98781305566303,46.30110490443798,-0.091,7.0,0.668,-2.360980714934193
12.0,1.0,29.861590547441697,42.294053685051566,0.069,10.0,0.56,-2.7958280148214754
13.0,1.0,23.19447804485084,29.772508968087493,-0.108,7.0,0.41,-1.301057254770327
14.0,1.0,32.86460839765087,38.78330291153889,-0.037,5.0,0.485,-2.2769665131581123
15.0,2.0,22.344850745138096,19.678055851727624,-0.175,3.0,-0.747,-2.200364284634155
16.0,2.0,26.409355440707905,33.33468682020702,-0.176,3.0,1.315,-2.6326514280428777
17,2,32.07889975989054,,,1,NaN,-0.2798415340979732
18.0,2.0,32.74030554445197,45.25370939601422,-0.124,9.0,0.636,-2.8066617544229913
19,2,26.25294786679542,,,1,NaN,-0.26051756653389363
20,2,11.814425244145427,,,1,NaN,-0.7016213258060626
21.0,1.0,18.650861096188898,29.639596275191067,0.167,4.0,0.871,-1.6717199929476279
22.0,1.0,34.590396923858854,32.46167245364649,0.188,6.0,-0.01,-1.018519543402454
23.0,2.0,18.841500254761367,35.00078181306931,-0.299,4.0,1.387,-0.04292491140393434
24.0,2.0,20.859230998066614,14.91386894166622,-0.307,2.0,-1.189,-0.29255801534705494
25.0,1.0,26.05426706417206,32.32199142247455,-0.014,6.0,0.48,-1.7267062587480488
26.0,1.0,35.476918938664184,42.57781650488104,0.278,5.0,0.551,-2.5094237177529677
27.0,1.0,20.50885693018028,23.825569941035507,-0.084,5.0,0.278,-1.0814636506324482
28.0,1.0,21.003235276016017,24.254230616498795,0.046,5.0,0.31,-1.1322998495988483
29.0,2.0,29.74738410751817,27.38208563728209,-0.149,3.0,-0.1,-1.664777965150466
30.0,1.0,24.46655009845538,33.35688931530312,0.516,2.0,1.778,-1.515001102527247
31.0,2.0,18.59160117744132,20.75254825682004,-0.17,2.0,0.432,-1.4499672702508857
32.0,2.0,18.729470210441463,24.766248021144605,-0.067,3.0,0.704,-0.4017063822897143
33,1,15.318692966208,,,1,NaN,-1.4649240746566716
34.0,2.0,24.99375928937663,26.55493833599574,0.119,3.0,0.251,-2.560892779598094
35.0,2.0,31.91999135625213,30.40838122175121,0.199,3.0,-0.053,-2.9383281747392993
36,2,18.529062360222387,,,1,NaN,-0.1688221181827381
37,1,20.455118777386755,,,1,NaN,-2.6426889913189675
38,1,16.189393979952584,,,1,NaN,-2.9037213297406703
39.0,1.0,27.66807445212561,46.734358333831345,-1.33,2.0,3.813,-2.709179676778153
40,1,8.799597313765453,,,1,NaN,-0.5828508023539791
41,1,23.25389110630581,,,1,NaN,-1.4821036262770204
42,2,17.941214288490826,,,1,NaN,-1.5876242246409271
43,2,8.952311392783319,,,1,NaN,-1.872480376618959
44,1,10.121906205077574,,,1,NaN,-0.7634565767510246
45,1,45.81896754956967,,,1,NaN,-0.2927497583520683
46,1,9.685863843615314,,,1,NaN,-0.7443480868912451
47,1,29.553418273356098,,,1,NaN,-0.31678379886808905
48,1,29.026933594236876,,,1,NaN,-2.4707460608720666
49,1,40.68635116647399,,,1,NaN,-3.0399959443167504
50,1,31.17256979535037,,,1,NaN,-2.59412216993013
51,1,27.5619336746937,,,1,NaN,-0.028591337555201275
