ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,53.67755102040816,66.73061224489796,0,1
1,2,1,74.73658536585366,79.5609756097561,0,2
2,1,1,53.86852589641434,67.12749003984064,0,1
2,2,1,74.64563106796116,79.50485436893204,0,2
3,1,1,54.28352490421456,67.64750957854406,0,1
3,2,1,74.21266968325791,78.92307692307692,0,2
4,1,1,54.333333333333336,67.83882783882784,0,1
4,2,1,74.08482142857143,78.70535714285714,0,2
5,1,1,54.6875,68.39930555555556,0,1
5,2,1,73.5982905982906,78.3076923076923,0,2
6,1,1,54.53125,68.32986111111111,0,1
6,2,1,73.08163265306122,77.66122448979591,0,2
7,1,1,55.31428571428572,69.32063492063492,0,1
7,2,1,72.91338582677166,77.2007874015748,0,2
8,1,1,55.244372990353696,69.32797427652733,0,1
8,2,1,66.784,71.248,0,2
8,3,1,77.55223880597015,81.99253731343283,0,3
9,1,1,55.86206896551724,70.18495297805643,0,1
9,2,1,66.27067669172932,70.60902255639098,0,2
9,3,1,77.46808510638297,81.93617021276596,0,3
10,1,1,56.58064516129032,70.89149560117302,0,1
10,2,1,66.25352112676056,70.32394366197182,0,2
10,3,1,77.72727272727273,81.97902097902097,0,3
11,1,1,57.90716180371353,72.52254641909815,0,1
11,2,1,65.3907284768212,69.33774834437087,0,2
11,3,1,78.09803921568627,81.88888888888889,0,3
12,1,1,58.436868686868685,73.10606060606061,0,1
12,2,1,64.89261744966443,68.68456375838926,0,2
12,3,1,77.78527607361963,81.77914110429448,0,3
13,1,1,60.09345794392523,74.8714953271028,0,1
13,2,1,63.90963855421687,67.79518072289157,0,2
13,3,1,77.94610778443113,81.81437125748504,0,3
14,1,1,60.549549549549546,75.3108108108108,0,1
14,2,1,63.767857142857146,67.56547619047619,0,2
14,3,1,77.89655172413794,82.1264367816092,0,3
15,1,1,51.1703056768559,64.79912663755458,0,1
15,2,1,62.87292817679558,66.92265193370166,0,2
15,3,1,78.43157894736842,82.41578947368421,0,3
15,4,1,72.05490196078432,87.3529411764706,0,4
16,1,1,51.27196652719665,64.82008368200837,0,1
16,2,1,62.53551912568306,66.46448087431693,0,2
16,3,1,78.65482233502539,82.57360406091371,0,3
16,4,1,72.79007633587786,87.90839694656489,0,4
17,1,1,51.37647058823529,64.3921568627451,0,1
17,2,1,61.47761194029851,65.07462686567165,0,2
17,3,1,78.86190476190477,82.78571428571429,0,3
17,4,1,75.16785714285714,89.31071428571428,0,4
18,1,1,51.52895752895753,64.18146718146718,0,1
18,2,1,61.15422885572139,64.39800995024876,0,2
18,3,1,78.73239436619718,82.68544600938966,0,3
18,4,1,75.82770270270271,89.76351351351352,0,4
19,1,1,51.94584837545126,64.68953068592057,0,1
19,2,1,60.955156950672645,63.34529147982063,0,2
19,3,1,79.0646551724138,83.19827586206897,0,3
19,4,1,72.74545454545455,88.97272727272727,0,4
20,1,1,49.920833333333334,62.05833333333333,0,1
20,2,1,61.141630901287556,63.65665236051502,0,2
20,3,1,61.888888888888886,76.0,0,3
20,4,1,71.99107142857143,88.73511904761905,0,4
20,5,1,80.11336032388664,83.74898785425101,0,5
21,1,1,51.36538461538461,62.76602564102564,0,1
21,2,1,55.3968253968254,57.11904761904762,0,2
21,3,1,66.81102362204724,69.70866141732283,0,3
21,4,1,70.36729222520107,87.73190348525469,0,4
21,5,1,82.30566037735849,84.46415094339622,0,5
22,1,1,51.01846153846154,62.44615384615385,0,1
22,2,1,55.22962962962963,56.84444444444444,0,2
22,3,1,66.85606060606061,69.81818181818181,0,3
22,4,1,69.86842105263158,87.64736842105263,0,4
22,5,1,83.04577464788733,84.79225352112677,0,5
23,1,1,50.03834808259587,59.67846607669617,0,1
23,2,1,54.59731543624161,55.73154362416108,0,2
23,3,1,67.12413793103448,70.19310344827586,0,3
23,4,1,57.43162393162393,82.06410256410257,0,4
23,5,1,83.9874213836478,85.33962264150944,0,5
23,6,1,84.07065217391305,93.65217391304348,0,6
24,1,1,45.40251572327044,46.698113207547166,0,1
24,2,1,54.470588235294116,55.169934640522875,0,2
24,3,1,53.733333333333334,68.80952380952381,0,3
24,4,1,67.25333333333333,70.33333333333333,0,4
24,5,1,57.0655737704918,81.9139344262295,0,5
24,6,1,74.40972222222223,81.56944444444444,0,6
24,7,1,94.32065217391305,89.66847826086956,0,7
24,8,1,84.80203045685279,93.96954314720813,0,8
25,1,1,45.1123595505618,43.151685393258425,0,1
25,2,1,53.937106918238996,52.660377358490564,0,2
25,3,1,53.50409836065574,67.84836065573771,0,3
25,4,1,67.2125,70.15,0,4
25,5,1,56.00380228136882,81.68821292775665,0,5
25,6,1,75.6140350877193,82.32163742690058,0,6
25,7,1,96.9949494949495,91.34848484848484,0,7
25,8,1,85.06435643564356,93.89603960396039,0,8
26,1,1,45.110497237569064,42.591160220994475,0,1
26,2,1,53.874251497005986,51.94011976047904,0,2
26,3,1,53.91967871485944,68.12048192771084,0,3
26,4,1,67.51176470588236,70.39411764705882,0,4
26,5,1,55.77173913043478,81.92391304347827,0,5
26,6,1,91.81012658227849,88.46518987341773,0,6
26,7,1,68.13846153846154,83.52307692307693,0,7
26,8,1,85.53846153846153,94.05429864253394,0,8
27,1,1,44.62376237623762,41.396039603960396,0,1
27,2,1,53.613756613756614,50.735449735449734,0,2
27,3,1,54.8961937716263,68.3287197231834,0,3
27,4,1,68.54255319148936,70.35106382978724,0,4
27,5,1,55.012903225806454,81.45806451612903,0,5
27,6,1,78.42990654205607,82.4392523364486,0,6
27,7,1,97.03571428571429,91.68303571428571,0,7
27,8,1,87.02118644067797,95.45338983050847,0,8
28,1,1,43.16425120772947,42.81159420289855,0,1
28,2,1,53.724489795918366,50.234693877551024,0,2
28,3,1,54.34113712374582,67.14046822742475,0,3
28,4,1,54.78963414634146,81.1951219512195,0,4
28,5,1,68.905,70.49,0,5
28,6,1,82.00613496932516,81.54601226993866,0,6
28,7,1,68.10526315789474,84.89473684210526,0,7
28,8,1,96.0,91.14592274678111,0,8
28,9,1,87.60159362549801,95.90836653386454,0,9
29,1,1,42.4051724137931,44.172413793103445,0,1
29,2,1,54.470319634703195,49.118721461187214,0,2
29,3,1,47.75,53.660714285714285,0,3
29,4,1,54.23157894736842,80.40526315789474,0,4
29,5,1,59.242990654205606,73.10280373831776,0,5
29,6,1,71.23605150214593,70.5793991416309,0,6
29,7,1,88.2109375,81.140625,0,7
29,8,1,71.94594594594595,83.37837837837837,0,8
29,9,1,95.90079365079364,91.43650793650794,0,9
29,10,1,88.43448275862069,96.60344827586206,0,10
30,1,1,42.25819672131148,44.47540983606557,0,1
30,2,1,54.82683982683983,48.688311688311686,0,2
30,3,1,48.69491525423729,57.26553672316384,0,3
30,4,1,44.676829268292686,69.32926829268293,0,4
30,5,1,71.77118644067797,70.27966101694915,0,5
30,6,1,62.56470588235294,75.61764705882354,0,6
30,7,1,84.63874345549738,81.35078534031413,0,7
30,8,1,62.431111111111115,90.48444444444445,0,8
30,9,1,66.26530612244898,84.08163265306122,0,9
30,10,1,94.99253731343283,91.27611940298507,0,10
30,11,1,87.82828282828282,96.51515151515152,0,11
31,1,1,45.43511450381679,36.23664122137404,0,1
31,2,1,55.2183908045977,48.04214559386973,0,2
31,3,1,48.59113300492611,57.004926108374384,0,3
31,4,1,37.82394366197183,53.359154929577464,0,4
31,5,1,43.81460674157304,69.66292134831461,0,5
31,6,1,73.18620689655172,69.4103448275862,0,6
31,7,1,63.924731182795696,75.40322580645162,0,7
31,8,1,80.43840579710145,81.43115942028986,0,8
31,9,1,63.10606060606061,92.84469696969697,0,9
31,10,1,93.75247524752476,90.93399339933994,0,10
31,11,1,86.60298507462687,96.25373134328358,0,11
32,1,1,45.67153284671533,35.70802919708029,0,1
32,2,1,55.492592592592594,48.096296296296295,0,2
32,3,1,48.78341013824885,57.1889400921659,0,3
32,4,1,37.8255033557047,53.57046979865772,0,4
32,5,1,43.5,70.02631578947368,0,5
32,6,1,74.3030303030303,69.0976430976431,0,6
32,7,1,64.3025641025641,75.2102564102564,0,7
32,8,1,79.78368794326241,81.24113475177305,0,8
32,9,1,63.448905109489054,93.58029197080292,0,9
32,10,1,93.47249190938511,90.74433656957929,0,10
32,11,1,86.4112676056338,96.17464788732394,0,11
33,1,1,45.86184210526316,35.25,0,1
33,2,1,55.55913978494624,39.365591397849464,0,2
33,3,1,48.627737226277375,50.46715328467153,0,3
33,4,1,37.56774193548387,54.81290322580645,0,4
33,5,1,56.65217391304348,59.51304347826087,0,5
33,6,1,42.464114832535884,71.82296650717703,0,6
33,7,1,66.45689655172414,66.30172413793103,0,7
33,8,1,49.0,68.43181818181819,0,8
33,9,1,84.29479768786128,70.16184971098266,0,9
33,10,1,63.46017699115044,75.29203539823008,0,10
33,11,1,86.57894736842105,80.8157894736842,0,11
33,12,1,62.72641509433962,82.21698113207547,0,12
33,13,1,65.08783783783784,96.34121621621621,0,13
33,14,1,91.68059701492537,90.62388059701493,0,14
33,15,1,67.53982300884955,91.76106194690266,0,15
33,16,1,82.83695652173913,94.68478260869566,0,16
33,17,1,101.17791411042944,101.49079754601227,0,17
34,1,1,46.02395209580838,34.544910179640716,0,1
34,2,1,56.197452229299365,35.99363057324841,0,2
34,3,1,48.77695167286245,57.28996282527881,0,3
34,4,1,37.39156626506024,55.09036144578313,0,4
34,5,1,56.670967741935485,57.12903225806452,0,5
34,6,1,41.690821256038646,72.55555555555556,0,6
34,7,1,63.98726114649681,67.27388535031847,0,7
34,8,1,84.74175824175825,69.97802197802197,0,8
34,9,1,62.58139534883721,77.65406976744185,0,9
34,10,1,89.62437810945273,89.58706467661692,0,10
34,11,1,89.02247191011236,81.0561797752809,0,11
34,12,1,65.23885350318471,96.97133757961784,0,12
34,13,1,86.42857142857143,97.11528822055138,0,13
35,1,1,45.98275862068966,31.977011494252874,0,1
35,2,1,56.40229885057471,33.98850574712644,0,2
