CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.219047619047619,19,21,0.27914283513435,30,-0.653346884833555
2,0.511111111111111,21,9,1.07260930158954,32.1111111111111,-0.630073180115623
3,0.8,25,4,1.36998929785416,32.5,-0.888193069582608
4,0.7,24,6,1.73890295454039,34.6666666666667,-0.598259199060329
5,0.6,24,6,0.59143741562446,32.6666666666667,-1.31068047577614
6,0.65,22,4,1.66282909222443,27,-0.865879211802766
7,0.933333333333333,23,3,1.97744179618186,31.3333333333333,-0.914268329006652
8,0.366666666666667,27,12,0.952027111165955,35.75,-0.56354960239551
9,0.6,19,5,1.48107681965689,23.8,-1.1395811064939
10,0.65,20,8,1.67756434859972,31.875,-0.193856156445092
11,0.666666666666667,23,6,0.219558082925761,32.1666666666667,-1.21409860125322
12,0.633333333333333,20,6,1.37358406134655,28.6666666666667,-1.08005959441835
13,0.4,25,11,-0.0116535254043516,37.0909090909091,-1.39191314706108
14,0.733333333333333,24,6,0.904938637405992,35.1666666666667,-1.25518290133518
15,0.35,25,12,0.344479915149284,32.75,-0.728993350708444
16,0.428571428571429,24,7,1.40585828232586,29.2857142857143,-0.722140486926835
17,0.323076923076923,18,13,0.503544406206911,31,-1.25331124610087
18,0.6,19,5,1.83451137517881,24.8,-0.60641844642818
19,0.4,26,4,-0.616750305956215,29.5,-1.38928787698273
20,0.68,24,5,0.0804047083481817,33.4,-0.700149649415954
21,0.72,22,5,1.48650013040662,31.2,-1.04971900220003
22,0.733333333333333,24,6,1.85919945928445,35,-0.464897662713922
23,0.45,27,4,-0.39609477061769,31.25,-1.43476924944503
24,0.866666666666667,25,6,0.88566549705641,39.5,-1.10805363808876
25,0.65,25,4,2.77502309975423,32.75,-0.157887085513228
26,0.6,26,5,3.11179533131123,35,0.47067690976488
27,0.4,37,2,-1.22314437796633,39,-1.42161817786286
28,0.733333333333333,23,6,1.25458552641759,31.8333333333333,-0.597666420602378
29,-0.075,28,8,1.92692147028139,26.75,-0.485235257291752
30,0.5,20,8,1.57825661914406,29.375,-0.159692598907206
31,0.35,18,4,3.69098549486354,21.75,-0.2168227297753
32,0.457142857142857,20,7,-0.897125315110104,27,0.838511513640235
33,0.828571428571429,18,7,-0.356038891633926,32.4285714285714,-1.0784290354206
34,0.76,24,5,-1.29739719500108,32.4,-1.31543425400094
35,0.25,23,4,-0.60693325902084,26.25,-1.29788770653176
36,0.371428571428571,19,7,1.52069749004508,25,-0.673392257610788
37,0.314285714285714,22,7,2.2530947148738,27.1428571428571,-0.0618252287943843
38,0.2,19,2,-1.08260046048467,20,-1.46782899105328
39,0.2,20,2,0.64533802987462,21,1.55105768305752
40,0.233333333333333,23,6,0.0531483493604611,26.5,-0.639724966497257
41,0.366666666666667,21,6,1.15708773006673,26.3333333333333,-0.474580467608422
42,0.8,23,4,1.1767598721277,30.25,-1.34225113092829
43,0.96,24,5,2.12901237671671,36,-0.520717662301172
44,0.0333333333333333,23,6,1.42159686875621,22.6666666666667,-0.781315112059494
45,1.13333333333333,22,3,1.72709315534131,28.6666666666667,-0.40190796909537
46,0.72,21,5,2.71891190335914,29.4,0.196634450533934
47,0.44,26,5,-1.53361403757363,30.2,-1.2908282318486
48,0.5,26,4,-0.274942679647258,31.25,-0.630089697451482
49,0.9,27,4,2.55934786113517,37.25,-0.620083698140225
50,0.7,26,4,3.83755444930529,39.75,-0.0584509456473682
51,1.3,23,2,7.17493973337044,29.5,0.0268926583791542
52,0.72,24,5,3.90563665517676,34.6,0.189693946183688
53,0.3,30,4,-1.88326595881087,33,1.05568372632669
54,0,1,1,NaN,NaN,NaN
55,0,1,1,NaN,NaN,NaN
56,0.5,30,4,0.345140360071142,34.75,-1.30899177873791
57,0.533333333333333,35,3,0.259620303044651,39,-0.761668462251946
58,0.533333333333333,37,3,2.71167617733093,40.6666666666667,-1.21228938034457
59,0,1,1,NaN,NaN,NaN
60,0.45,31,4,5.98428316538653,35.5,0.891601010260755
61,0,1,1,NaN,NaN,NaN
62,0,1,1,NaN,NaN,NaN
63,0.4,22,3,-1.93000299723655,24.6666666666667,-1.18567668884329
64,0.4,22,3,-1.04221468378948,24.6666666666667,-1.31413561806667
65,0.4,40,2,-1.8317276146452,42,-1.39496732955546
66,0,1,1,NaN,NaN,NaN
67,0.9,35,2,9.35735712430316,39.5,0.338002806016631
68,0.266666666666667,20,3,5.35367062265276,21.6666666666667,-0.0159684751327008
69,0.333333333333333,20,3,4.09139805780155,22.3333333333333,-0.00614299331518448
70,0.1,23,2,-3.11281560133299,23.5,-1.11035876111055
71,0.2,23,2,-1.62572860348911,24,-1.16215110935621
72,0.4,27,2,-1.28383800784638,29,-0.327142335809733
73,0.3,25,2,0.829448617777211,26.5,-0.715319663858728
74,0.3,23,2,0.159524746464527,24.5,-1.01957478011481
75,0.3,22,2,2.00797991387498,23.5,-0.105719404759509
76,0.4,24,2,2.64483235859906,26,-0.847250881752544
77,0.3,27,2,5.83481659113092,28.5,-0.449221299546565
78,0,1,1,NaN,NaN,NaN
79,0,26,1,NaN,NaN,NaN
80,0,24,1,NaN,NaN,NaN
81,0,22,1,NaN,NaN,NaN
82,0,20,1,NaN,NaN,NaN
83,0,25,1,NaN,NaN,NaN
84,0,23,1,NaN,NaN,NaN
85,0,1,1,NaN,NaN,NaN
86,0,25,1,NaN,NaN,NaN
87,0,26,1,NaN,NaN,NaN
88,0,26,1,NaN,NaN,NaN
89,0,24,1,NaN,NaN,NaN
90,0,24,1,NaN,NaN,NaN
91,0,27,1,NaN,NaN,NaN
92,0,27,1,NaN,NaN,NaN
93,0,27,1,NaN,NaN,NaN
94,0,23,1,NaN,NaN,NaN
95,0,20,1,NaN,NaN,NaN
96,0,21,1,NaN,NaN,NaN
97,0,22,1,NaN,NaN,NaN
