CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,17.677669525146484,17.677669525146484,0.0,1,NaN,2.356194490192345
1,2,19.091880798339844,19.091880798339844,0.0,1,NaN,2.356194490192345
2,3,21.466251373291016,21.466251373291016,0.0,1,NaN,2.677945096238595
3,4,23.574758529663086,23.574758529663086,0.0,1,NaN,2.553589987559836
4.0,5.0,21.371967315673828,21.371967315673828,-0.018,19.0,0.192,2.7091847747735516
5.0,6.0,25.055469512939453,25.055469512939453,0.034,8.0,0.554,2.4329663670424404
6.0,6.0,23.31852912902832,23.31852912902832,-0.007,5.0,0.788,2.6224464835970247
7.0,6.0,21.920310974121094,21.920310974121094,-0.071,4.0,0.677,2.356194490192345
8.0,6.0,20.499929428100586,20.499929428100586,-0.112,4.0,0.898,2.4329663670424404
9.0,6.0,17.2459716796875,17.2459716796875,0.072,4.0,0.629,2.279422679921276
10.0,6.0,17.441329956054688,17.441329956054688,0.131,6.0,0.741,2.034443917435608
11.0,6.0,22.768829345703125,22.768829345703125,-0.001,5.0,0.849,1.7818896600711553
12.0,7.0,23.509056091308594,23.509056091308594,0.219,5.0,0.781,2.9764439091234722
13.0,5.0,21.920310974121094,21.920310974121094,-0.129,8.0,0.382,2.356194490192345
14.0,8.0,32.76482391357422,32.76482391357422,-0.142,6.0,0.458,2.5337906498566145
15.0,6.0,16.099689483642578,16.099689483642578,0.016,6.0,0.606,2.034443917435608
16.0,6.0,21.615310668945312,21.615310668945312,-0.137,4.0,0.819,2.1995925620333883
17.0,6.0,20.586729049682617,20.586729049682617,0.151,4.0,0.773,2.0988708442106963
18.0,6.0,23.76900291442871,23.76900291442871,-0.328,5.0,0.824,1.9513026580749109
19.0,7.0,22.452863693237305,22.452863693237305,-0.022,5.0,0.678,0.09065988742783065
20.0,6.0,25.0,25.0,0.011,3.0,0.471,1.5707963267948966
21,8,24.59674835205078,24.59674835205078,0.0,1,NaN,2.677945096238595
22.0,6.0,14.2456693649292,14.2456693649292,-0.151,7.0,0.54,1.6814535413082392
23.0,6.0,19.2042179107666,19.2042179107666,-0.378,5.0,0.803,1.6704649807883005
24.0,6.0,19.402849197387695,19.402849197387695,-0.033,4.0,0.642,2.896614057551693
25.0,6.0,16.024826049804688,16.024826049804688,-0.463,6.0,0.551,1.6614562142227272
26.0,6.0,22.45268440246582,22.45268440246582,-0.153,4.0,0.939,2.48054946571305
27.0,5.0,16.54690170288086,16.54690170288086,-0.05,7.0,0.386,2.034443917435608
28.0,8.0,24.59674835205078,24.59674835205078,0.125,3.0,-0.177,2.677945096238595
29.0,6.0,20.523906707763672,20.523906707763672,-0.032,5.0,0.897,2.55359012071789
30.0,7.0,16.0,16.0,-0.068,2.0,0.3,3.141592653589793
31.0,6.0,22.0,22.0,0.173,4.0,0.918,1.5707963267948966
32.0,5.0,18.35034942626953,18.35034942626953,-0.036,6.0,0.386,2.6011730862304447
33.0,6.0,22.774648666381836,22.774648666381836,0.01,4.0,0.869,2.530866698716789
34.0,7.0,20.592193603515625,20.592193603515625,0.003,5.0,0.745,0.19739556394651794
35.0,6.0,24.697757720947266,24.697757720947266,0.115,5.0,0.569,1.937970174578188
36.0,6.0,27.403398513793945,27.403398513793945,-0.55,3.0,0.6,0.11942891813000701
37.0,6.0,32.01495361328125,32.01495361328125,0.072,3.0,0.509,2.473303204124026
38.0,6.0,16.1153621673584,16.1153621673584,-0.141,4.0,0.322,3.0509327911290978
39.0,6.0,19.606117248535156,19.606117248535156,-0.232,3.0,0.064,1.8925468662621197
40.0,6.0,20.124608993530273,20.124608993530273,-0.041,3.0,0.399,2.034443917435608
41.0,6.0,21.21320343017578,21.21320343017578,-0.038,3.0,0.424,2.356194490192345
42.0,6.0,18.0,18.0,-0.346,2.0,0.261,1.5707963267948966
43.0,6.0,21.86506462097168,21.86506462097168,0.262,2.0,0.373,1.7359450046821898
44.0,6.0,17.441329956054688,17.441329956054688,0.14,2.0,0.276,2.034443917435608
45.0,6.0,19.091880798339844,19.091880798339844,0.103,2.0,0.304,2.356194490192345
46.0,6.0,22.728919982910156,22.728919982910156,-0.137,2.0,0.366,2.31274361884813
47.0,6.0,21.584583282470703,21.584583282470703,0.089,2.0,0.242,2.9229236922766946
48.0,6.0,19.596181869506836,19.596181869506836,-0.123,2.0,0.232,0.418224382193184
49.0,6.0,23.33452033996582,23.33452033996582,-0.402,2.0,2.384,2.356194490192345
50.0,6.0,16.54690170288086,16.54690170288086,-0.268,2.0,0.224,0.4636475906407117
51.0,6.0,17.8885440826416,17.8885440826416,-0.14,2.0,0.181,0.4636475906407117
52.0,6.0,20.61493682861328,20.61493682861328,0.218,2.0,0.343,2.2455372840013803
53,6,19.26262664794922,19.26262664794922,0.0,1,NaN,1.2722973807519649
