TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,2.356194490192345,1.0,126.00001525878906,122.50001525878906,17.677669525146484,9.192387580871582,0.0,,,,
1.0,1.0,2.356194490192345,2.0,119.75000762939453,136.25,19.091880798339844,8.485280990600586,0.0,,,,
2.0,2.0,2.677945096238595,3.0,124.40000915527344,122.80001068115234,21.466251373291016,8.049844741821289,0.0,,,,
2.0,3.0,2.553589987559836,4.0,121.49999237060547,135.99998474121094,23.574758529663086,8.875203132629395,0.0,,,,
3.0,4.0,2.7091847747735516,5.0,123.83901977539062,122.65119934082031,21.371967315673828,7.612890243530273,0.0,58.0,13.0,0.219,0.028
3.0,5.0,2.4329663670424404,6.0,121.88824462890625,135.45294189453125,25.055469512939453,8.568753242492676,0.0,60.0,6.0,0.443,0.038
4.0,4.0,2.55359012071789,5.0,123.57691192626953,123.1153793334961,22.46535873413086,7.488452911376953,0.0,58.0,13.0,-0.055,-0.054
4.0,5.0,2.4468544192320674,6.0,122.3360595703125,135.30328369140625,27.2718563079834,8.578472137451172,0.0,60.0,6.0,0.301,0.008
5.0,4.0,2.55359012071789,5.0,122.9230728149414,123.3846206665039,22.188007354736328,7.2111029624938965,0.0,58.0,13.0,0.056,-0.014
5.0,5.0,2.4858970266029017,6.0,122.88848114013672,134.85501098632812,28.778345108032227,8.170124053955078,0.0,60.0,6.0,0.444,0.022
6.0,4.0,2.6011730862304447,5.0,123.01470184326172,123.191162109375,22.4663143157959,7.202940464019775,0.0,58.0,13.0,0.389,-0.002
6.0,5.0,2.49809150807632,6.0,123.17999267578125,134.74000549316406,31.000001907348633,8.199999809265137,0.0,60.0,6.0,1.286,0.185
7.0,4.0,2.5213431015006114,5.0,122.66216278076172,123.52702331542969,24.412004470825195,7.207353591918945,0.0,58.0,13.0,0.038,-0.027
7.0,5.0,2.5748633849264158,6.0,125.01470184326172,134.30880737304688,37.42789077758789,7.746346473693848,0.0,60.0,6.0,0.504,0.012
8.0,4.0,2.49809150807632,5.0,122.50000762939453,123.50000762939453,24.60000228881836,7.400000095367432,0.0,58.0,13.0,0.109,-0.007
8.0,5.0,2.563690758363261,6.0,125.3680419921875,134.0643310546875,39.95038604736328,8.011927604675293,0.0,60.0,6.0,0.603,-0.092
9.0,4.0,2.466851696383309,5.0,122.25609588623047,123.69512939453125,25.14397621154785,7.340167045593262,0.0,58.0,13.0,0.093,0.007
9.0,5.0,2.47562341664473,6.0,125.86436462402344,132.96371459960938,42.9666748046875,7.9755144119262695,0.0,60.0,6.0,0.846,0.101
10.0,4.0,2.4468544192320674,5.0,121.99998474121094,123.99999237060547,25.607376098632812,7.4261393547058105,0.0,58.0,13.0,0.172,0.017
10.0,5.0,2.4917221588552323,6.0,126.6744613647461,132.88743591308594,47.19648742675781,8.025314331054688,0.0,60.0,6.0,,
11.0,4.0,2.4329663004634132,5.0,121.82352447509766,124.29412078857422,26.465517044067383,7.592566013336182,0.0,58.0,13.0,0.298,0.203
11.0,6.0,2.6224464835970247,6.0,116.03077697753906,141.05384826660156,23.31852912902832,7.814188003540039,5.0,65.0,8.0,1.71,-0.059
11.0,60.0,2.356194490192345,6.0,137.25001525878906,124.75001525878906,24.748737335205078,7.071067810058594,5.0,61.0,7.0,2.024,0.212
12.0,4.0,2.6011730862304447,5.0,122.89705657958984,124.66175079345703,27.954269409179688,8.574929237365723,0.0,58.0,13.0,0.171,-0.087
12.0,6.0,2.6292031895986647,6.0,115.4347152709961,141.16172790527344,31.866979598999023,7.789706707000732,5.0,65.0,8.0,0.281,0.001
12.0,60.0,2.016901875072338,6.0,140.15077209472656,123.0938491821289,34.869449615478516,8.197654724121094,5.0,61.0,7.0,0.72,0.171
13.0,4.0,2.6011730862304447,5.0,122.60294342041016,124.3382339477539,28.811763763427734,8.060432434082031,0.0,58.0,13.0,0.11,-0.072
13.0,6.0,2.6011732859675263,6.0,116.01469421386719,140.69117736816406,33.27072525024414,8.060434341430664,5.0,65.0,8.0,0.893,-0.007
13.0,60.0,1.9710369813580206,6.0,139.66250610351562,124.93414306640625,38.468101501464844,8.182439804077148,5.0,61.0,7.0,0.805,0.104
14.0,4.0,2.582993349944155,5.0,121.971923828125,124.45507049560547,29.3619441986084,8.16198444366455,0.0,58.0,13.0,0.261,-0.138
14.0,6.0,2.589937609065564,6.0,116.01287841796875,140.6459197998047,37.735015869140625,8.320047378540039,5.0,65.0,8.0,1.055,0.032
14.0,60.0,1.933340568628708,6.0,140.01768493652344,125.31704711914062,42.4940185546875,7.802392959594727,5.0,61.0,7.0,,
15.0,4.0,2.4227626650628835,5.0,121.00442504882812,124.43363952636719,30.667499542236328,7.619839668273926,0.0,58.0,13.0,0.23,0.011
15.0,6.0,2.5213431680796385,6.0,118.8851318359375,138.43919372558594,43.011627197265625,8.486077308654785,5.0,65.0,8.0,,
15.0,7.0,2.356194490192345,6.0,133.5,139.0,21.920310974121094,6.363960266113281,60.0,66.0,9.0,0.553,-0.121
