TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,0.41735583458303,139.5,67.5,42,8.7329803100623,0,8,9
2,1,1,0.413528315184077,139.153067016839,67.3012242853868,45,8.90038501268334,0,8,9
3,1,1,0.412042302628789,139.7479116481,68.2383931817498,47,8.89908679675199,0,8,9
4,1,1,0.403418668445981,141.063579729668,68.946144592379,52,8.70904014471319,0,8,9
5,1,1,0.404642319115632,140.980378364326,68.6531550050925,53,8.60078887411739,0,8,9
6,1,1,0.400570228253655,141.514971746985,69.2295806065363,59,8.69705534942543,0,8,9
7,8,1,0.309976819158513,127.083829679427,62.637481719766,29,8.894593765983,1,14,15
7,9,1,0.472891409034876,155.00512754183,74.5177311386359,33,8.24915328450019,1,18,19
8,8,1,0.30709590179639,125.493392263504,62.4288541581387,33,8.60263814580995,1,14,15
8,9,1,0.46774805020037,156.416292951909,75.3054386858462,36,8.49473204967789,1,18,19
9,8,1,0.309669400752575,124.5,61.85,34,8.69241909517613,1,14,15
9,9,1,0.462546183805829,156.052540389655,74.6268859101049,38,8.36929195722732,1,18,19
10,8,1,0.159922965964557,127.53075784396,62.1872395533708,39,8.35311474211913,1,14,15
10,9,1,0.368588912913639,155.870149738653,76.2335816559532,42,8.18856090818835,1,18,19
11,8,1,0.148294836731902,128.692248100084,62.1490244567609,40,8.33249708002437,1,14,15
11,9,1,0.340474936627884,155.006967401617,76.1887019130134,46,7.81219858688893,1,18,19
12,9,1,0.281277983354249,152.597583635405,75.6792985243295,50,8.17222447718395,1,18,19
12,13,11,0.0753554644638592,150.396703107588,2.10519579587534,16,2.24231630191024,0,0,0
12,14,1,0.275788817311405,118.82,60.14,23,8.44171103296319,8,27,28
12,15,1,0.116022038253084,141.82,63.64,24,7.48393244660956,8,24,25
13,9,1,0.275995727889266,151.609834840541,75.7830210573391,54,7.9976392597371,1,18,19
13,14,1,0.251057344264501,119.09578585262,60.5743251444956,24,8.35867909882524,8,27,28
13,15,1,0.147672686047154,142.799010179914,63.5218736307966,26,7.38360538355202,8,24,25
14,14,1,0.172779130305828,120.614039619655,60.5225553908048,26,8.06299242993717,8,27,28
14,15,1,0.247633101138915,146.822554975342,64.5452523563555,29,7.28485046446884,8,24,25
14,17,13,0.00493405036176961,147.204940116543,1.52754515723079,17,1.99159908754444,0,0,0
14,18,1,0.145088587004412,134.2,71.03,30,7.46657554018766,9,21,22
14,19,1,0.424387138947884,162.744354371403,78.3241188179058,31,7.88051667232359,9,30,31
15,14,1,0.164111450004791,120.881594064048,60.6949698482883,27,8.26794913690825,8,27,28
15,15,1,0.254324981985638,148.47,65.12,30,7.27624508362911,8,24,25
15,18,1,0.141088635698987,132.540310508113,70.6249682510698,32,7.40605254900072,9,21,22
15,19,1,0.416726596763228,162.512790594816,78.4176153172522,32,7.96949224596885,9,30,31
16,14,1,0.170234333254156,122.294706649853,60.1372274526004,31,7.64801136449244,8,27,28
16,15,1,0.31717923184465,153.054056130166,67.1050594799194,34,7.27754948738006,8,24,25
16,18,1,0.162010237373275,128.129348777724,70.1234525107296,34,7.83499487434248,9,21,22
16,19,1,0.392416142625457,161.248006114187,77.938788992284,36,7.69227985790289,9,30,31
16,20,14,0.0707327310271771,146.781924023478,2.09716363429383,9,1.7880548052635,0,0,0
17,14,1,0.195096313217397,122.076930510961,60.6494854986395,33,7.61687558880041,8,27,28
17,15,1,0.347988393029258,153.809496266873,67.1100302936937,36,7.51308697265529,8,24,25
17,18,1,0.172880183703116,126.393989845698,69.6325467017014,36,7.91563389410378,9,21,22
17,19,1,0.401660566495096,161.284526356137,78.6002065346722,38,7.44834383052808,9,30,31
17,20,14,0.0484003190958559,146.528381424285,2.14117106680664,16,2.05092977824496,0,0,0
18,14,1,0.295359075688183,123.521083395761,61.4133023169713,38,7.58008529689288,8,27,28
18,15,1,0.43439158708749,154.776436867017,66.6595707140195,42,7.37247700837606,8,24,25
18,18,1,0.333090300351439,125.893482515716,70.8974817812451,42,7.7147285949635,9,21,22
18,19,1,0.44090183269978,159.23,77.37,42,7.49930092238827,9,30,31
19,14,1,0.293008727877322,123.048834021534,61.3526208128415,38,7.79206959587026,8,27,28
19,15,1,0.431530786665448,153.76,66.31,44,7.46151513589134,8,24,25
19,19,1,0.4444633900982,159.92640749596,77.073565972568,43,7.57067801380085,9,30,31
19,21,1,0.261794995520222,116.26,67.81,22,7.65605014745852,18,0,0
19,22,1,0.379724487127606,136.574667701861,75.2743833968465,24,7.37665842363115,18,46,47
20,14,1,0.243703511413555,119.376722033452,61.3636743537695,43,7.9920296416094,8,27,28
20,19,1,0.450341552666347,160.549850756902,77.7223634705786,48,7.76923567744947,9,30,31
20,21,1,0.243037939197627,116.5,67.94,24,7.72986536322773,18,0,0
20,22,1,0.348484132597569,138.829263275219,76.4099457104933,26,7.22154369766377,18,46,47
20,24,1,0.401433020671895,141.539748998031,60.2446310792716,25,7.16148662033217,15,35,36
20,25,1,0.465337205449626,163.94683515209,70.6643620887242,25,7.08765560268651,15,0,0
21,14,1,0.205831294644054,117.524380977626,61.1911085780412,44,8.06047564334841,8,27,28
21,19,1,0.455249316589181,160.600156874239,78.1190757175086,50,7.57722897463529,9,30,31
21,21,1,0.2197255277164,115.428980879031,67.1820213447234,26,7.30861981162493,18,0,0
21,22,1,0.33404685590821,138.656065569219,76.1423616224932,27,7.32328632731878,18,46,47
21,24,1,0.408153371132731,139.923084932476,60.087855342182,26,7.17849488633585,15,35,36
21,25,1,0.491189869497989,163.32,70.67,26,7.00632728147583,15,0,0
21,26,16,0.0467434639014835,148.367272582131,2.14772905494202,16,1.73159076195355,0,0,0
22,19,1,0.441725834935648,163.428257466492,79.2257577484798,56,7.64438965264509,9,30,31
22,21,1,0.164326410445031,114.771793926339,67.5667356148939,28,7.45591388966686,18,0,0
22,22,1,0.329654344074348,140.19,77.06,30,7.3574001827424,18,46,47
22,24,1,0.404393406963796,139.033598798053,58.8229400351462,29,7.22137098398261,15,35,36
22,25,1,0.49129691501929,164.894975976084,71.7367457788773,30,6.98251022770749,15,0,0
22,26,16,0.0374299238553834,147.227771393496,1.54198982552777,9,1.86097634577084,0,0,0
22,27,1,-0.144066999920375,104.613035564379,58.4933952777549,28,8.06986617048609,14,55,56
22,28,1,0.569162025397285,127.768823561266,62.2905368161419,25,6.82876554472022,14,58,59
23,21,1,0.144998102867199,113.232245276243,67.045246910004,30,7.53357515146585,18,0,0
23,22,1,0.317226136540079,140.528981682921,77.3590860127147,31,7.74224705215571,18,46,47
23,24,1,0.426210291915209,138.246576897698,58.9505390373196,32,6.93871647285743,15,35,36
23,25,1,0.513049904595731,165.850207398539,72.2210441582899,31,6.97874208170488,15,0,0
23,27,1,-0.167458101543347,103.486329264571,58.4706500988522,30,7.86291547187393,14,55,56
23,28,1,0.600373991867057,127.464962255895,62.6700866413974,26,6.78310566520491,14,58,59
23,30,1,0.462691290459079,150.935751786617,72.369393752792,27,7.14984564899371,19,43,44
23,31,1,0.330885016566156,176.322440082264,85.0671224051892,32,7.79064500431192,19,48,49
24,21,1,0.0991454838040579,111.578983133127,67.1649108887359,34,7.52948266692542,18,0,0
24,22,1,0.338646333021591,142.342292078388,78.4654973104843,36,7.33539682526453,18,46,47
24,24,1,0.491371914482865,136.331402919813,57.2466115899371,36,7.16169854006706,15,35,36
24,25,1,0.487947334573413,167.452834754484,73.2777039185026,35,7.06499264471759,15,0,0
24,27,1,-0.111083577169704,102.369144735686,58.666163438802,33,8.03331134324793,14,55,56
24,28,1,0.735721790161383,124.308877572951,59.9013465369932,30,7.3369306612754,14,58,59
