CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.566666666666667,42,6,-1.37202874930764,49.6666666666667,0.408592944701861
2,0,1,1,NaN,NaN,NaN
3,0,1,1,NaN,NaN,NaN
4,0,1,1,NaN,NaN,NaN
5,0,1,1,NaN,NaN,NaN
6,0,1,1,NaN,NaN,NaN
7,0,1,1,NaN,NaN,NaN
8,0.44,29,5,-1.52151435790061,35,0.246991984880787
9,0.6,33,7,-1.45548244238974,42.7142857142857,0.381360457689445
10,0,1,1,NaN,NaN,NaN
11,0,1,1,NaN,NaN,NaN
12,0,1,1,NaN,NaN,NaN
13,0,16,1,NaN,NaN,NaN
14,0.42,23,10,-0.736567427034905,32.7,0.226696999798119
15,0.5,24,8,-0.860146144028096,33.125,0.287092850756455
16,0,1,1,NaN,NaN,NaN
17,0,17,1,NaN,NaN,NaN
18,0.48,30,5,-1.86407448563354,34.8,0.190831588826246
19,0.555555555555556,31,9,-1.10741655099628,41.7777777777778,0.42976359686898
20,0.7,9,2,-6.20434713364414,12.5,0.0595665250615165
21,0.538461538461538,22,13,-0.405425045532905,37.6153846153846,0.249434606369673
22,0.45,24,8,-0.67728892575984,31.75,0.354262684502969
23,0,1,1,NaN,NaN,NaN
24,0.44,25,5,-2.13301524458409,29.6,0.426312401033299
25,0.4,25,6,-1.67327975556913,30.6666666666667,0.487286581508465
26,-0.7,16,2,-6.38993629939479,12.5,0.0420866938784335
27,0.428571428571429,28,7,-0.782244494790362,34.2857142857143,-0.0525291121878527
28,0.45,25,8,-1.30005998656016,32.5,0.632750271113363
29,0,1,1,NaN,NaN,NaN
30,1.75,27,4,-1.99690911759105,38.25,0.396591273122307
31,1.85,32,4,-3.36531743684989,44,0.362443478444384
32,0,1,1,NaN,NaN,NaN
33,0,1,1,NaN,NaN,NaN
34,0,1,1,NaN,NaN,NaN
35,0.342857142857143,19,7,-1.55405547257055,25,0.237254088864425
36,0,20,1,NaN,NaN,NaN
37,0,1,1,NaN,NaN,NaN
38,0,1,1,NaN,NaN,NaN
39,0,1,1,NaN,NaN,NaN
40,0,1,1,NaN,NaN,NaN
41,0,1,1,NaN,NaN,NaN
42,0,1,1,NaN,NaN,NaN
43,0,45,1,NaN,NaN,NaN
44,0.84,33,5,-2.17554205192044,44.4,0.66291904143283
45,-0.7,15,2,-4.55361236201774,11.5,-1.30688318250488
46,0.4,22,5,-1.15634686484837,27.4,0.746584973857785
47,0.36,22,5,-1.14376397478651,26.8,0.406131871219168
48,0.28,21,5,-2.0518761834048,24.6,0.301602231574879
49,0.466666666666667,44,3,-3.84545156259004,47.6666666666667,0.365948245020317
50,0,1,1,NaN,NaN,NaN
51,0.3,27,4,-2.37664852745523,29.75,0.61448283231257
52,0.35,24,4,-2.62978000895877,27.5,0.469088585079362
53,0,1,1,NaN,NaN,NaN
54,0,1,1,NaN,NaN,NaN
55,0.133333333333333,26,3,-1.5088242376367,27.3333333333333,-0.268610266689009
56,0.2,24,3,-1.85630997086529,26,0.611930742996922
57,0,1,1,NaN,NaN,NaN
58,0.2,26,2,-3.3117366212223,27,0.268951547461968
59,0,26,2,-3.60036951747117,26,0.916532590866031
60,0,1,1,NaN,NaN,NaN
61,0,1,1,NaN,NaN,NaN
62,0.2,26,2,-5.01274812344929,27,0.644276751047097
63,0.2,30,2,-5.89453197760113,31,0.377727325442967
64,0,1,1,NaN,NaN,NaN
