TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.15914071869651,61.0548862115127,110.932396251673,23.3457589966155,9.9076529085275,0,3,2
2,1,1,-1.16506491747525,61.2569546120059,110.356515373353,24.3377680284548,8.67297035119947,0,3,2
3,1,1,-1.15365196043726,60.9310344827586,110.626436781609,24.851823897628,8.63028395743232,0,3,2
4,1,1,-1.17728243889575,61.4242819843342,110.639033942559,26.1533864844176,9.0702379101828,0,3,2
5,1,1,-1.18646530190224,61.2621065375303,110.496368038741,27.987869822213,9.22039518557556,0,3,2
6,1,1,-1.2208670996784,60.9929881337648,110.023732470334,32.9440264335927,8.92476293412264,0,3,2
7,1,1,-1.2167543382061,61.3288797533402,109.737410071942,34.5826319118682,8.96320588553986,0,3,2
8,1,1,-1.20354276882837,61.2667984189723,110.103260869565,37.9796046195747,8.74795193408459,0,3,2
9,1,1,-1.16984472752117,61.6378842676311,109.99321880651,41.5411703338524,8.87134691510486,0,3,2
10,1,1,-1.15485362848512,61.6796407185629,109.35372112917,45.4858651071186,8.83221151577985,0,3,2
11,2,1,-1.33564586249293,56.5968660968661,121.215811965812,24.7870168716669,8.68111001229203,1,7,6
11,3,1,-1.08137694033185,67.4217273954116,98.3508771929825,26.557527237635,8.7572254327824,1,5,4
12,2,1,1.48238981480469,55.1470994475138,118.734116022099,29.4186589221289,8.01054630852608,1,7,6
12,3,1,-1.43152312502223,66.5672703751617,102.309831824062,30.6441336015428,7.91225185139851,1,5,4
13,2,1,-1.55113322604694,55.4354395604396,117.799450549451,33.9142296457581,7.18020493760253,1,7,6
13,3,1,-1.50264776064965,66.9449204406365,103.544063647491,36.5919109923004,7.38679808699704,1,5,4
14,2,1,-1.51231486912656,55.2384412153236,116.375825627477,39.2962542339226,6.82498745099693,1,7,6
14,3,1,-1.48941608670403,66.6346604215457,104.319086651054,42.6526378709761,7.11279014303877,1,5,4
15,2,1,-1.49026419988546,55.2660606060606,115.149696969697,42.3437127538658,6.9667165389525,1,7,6
15,3,1,-1.47495183310967,66.5604395604396,105.966483516484,46.9451011728664,6.95015411243595,1,5,4
16,2,1,-1.41465042781872,55.70556640625,111.44091796875,55.5153486901623,6.79854366568564,1,7,6
16,4,1,-1.45677630824285,64.3295454545455,120.528409090909,27.3959337950853,6.30721695826343,3,40,39
