ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,282,476,102,67,68,53,83.69148936170212,59.98936170212766,1.8455105552427489,307,0.965658742803055,18.948708441878455,1,0.592436974789916,0.5418554757973005,37.57143208934356,34.20526275297414,5.0,2.399133095661042,2.118033988749895,8.731282501307987,9.761575225010832,76.25628830131562,80.8700576850888,0.9185667752442996,0.3068833774489879,0.030408441293929573,0.1032320188407229,0.0837065892011514,0.029614952530023997,0.021322373877117582,0.0390044483220823,0.04538531957606867,0.039236498290829105,0.021233799347058026,0.021171751817596826,0.014920576484095274,0.01661545708391769,0.019013472241431916,0.01960291057408253,0.021107135392702873,0.012823866466027407,0.013266240764866804,0.012783843641198452,0.010338592231041058,0.006297458084214922,0.0060999882695515605,0.006894791691902168,0.007699844902349484,0.01185270462494688,0.005342027836976791,0.00609169704276253,0.005209091869302112,0.006768813986730334,0.0068343953227577225,83.69148936170212,59.98936170212766,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
2,1,313,540,103,68,67,53,83.86581469648563,60.12140575079872,1.867205359814079,348,0.9661968908532736,19.963065333312567,1,0.5796296296296296,0.5355597308801491,39.85560717826656,36.138621999185304,5.0,2.506495468716542,2.23606797749979,9.216353751380653,10.274986409502162,76.26193455481531,85.69848480983498,0.8994252873563219,0.3051485279495451,0.02940175330376474,0.10157484061787724,0.0838901253768076,0.028392287034020795,0.021810210957582944,0.034063687928703124,0.048907449474803716,0.03781840835283613,0.020079152723169773,0.021817017478659093,0.015366403130166984,0.018381704392833157,0.01790104397691474,0.021306861985459506,0.019453427727102967,0.013307022073989563,0.012290411567782955,0.01359305395515075,0.010466538892647159,0.0071793470773360655,0.006829061245728146,0.006786290623901014,0.007571569066842959,0.010680714813262604,0.006593665033369434,0.005945362401961701,0.004718912610962353,0.006632019406745269,0.006905986183684211,83.86581469648563,60.12140575079872,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.21868917014069653,0.21868917014069653,nan,0.21868917014069653,1,2,1.0,1.0,1,0.17432533478350365,0.13204404867106234
3,1,333,608,104,68,66,52,84.12612612612612,60.0,1.9583996114551818,366,0.9703015678998731,20.590987552733093,1,0.5476973684210527,0.5106210163394352,42.50234955885401,38.3275357934736,5.0,2.504066839893425,2.23606797749979,9.311145197702798,10.281253113814765,76.77708797438031,90.5269119345812,0.9098360655737705,0.28862407651246375,0.016079127870273522,0.09898583834535651,0.08267244690722692,0.017784096479859568,0.01059587707822698,0.03797697111310875,0.050788422423296786,0.04033042953244491,0.013518754558917344,0.013448630031549233,0.006926073180682312,0.022088844055496056,0.02252266177670819,0.025556049293211508,0.022946821471967797,0.00963439456095545,0.009145743813596145,0.008609783789066202,0.004449452270960535,0.010022451220725993,0.011250702508740674,0.010490861033474604,0.011962121957434556,0.014023827121207706,0.005992978171194206,0.004654976779219587,0.004962897507335267,0.004548234731010777,0.00280125723599345,84.12612612612612,60.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.43476693799159044,0.2872305637088086,nan,0.5059197338495052,1,3,0.8593595167428666,2.0,1,0.26031142964049536,-0.12140575079872207
4,1,334,624,104,68,65,52,84.18562874251496,60.09880239520958,2.039763447710257,372,0.9726584276944776,20.62188177498708,1,0.5352564102564102,0.49025292669233445,43.57152523820149,39.05124837953327,5.0,2.4636375623211246,2.23606797749979,9.285061095682774,10.119066540278055,76.7684758649999,92.5269119345812,0.8978494623655914,0.2788603330764226,0.006313404210677656,0.09563537980260264,0.0819761968146044,0.0022893704457446567,0.008960820333205756,0.04027592274575487,0.05136773268137023,0.04028742228725736,0.0025748849759880616,0.003906907424195811,0.008947284881492013,0.025795265663687103,0.02485403257913034,0.027783356516294603,0.0222641210595875,0.0017027367030848907,0.0015450290944048917,0.004153981886635726,0.0077889676610592715,0.01254531812761933,0.014846767935253418,0.01292135647061464,0.014138282708184104,0.01262603163089133,0.0020741522960700484,0.0025776868616461408,0.001186270832115848,0.0033855094004498314,0.006177338393733414,84.18562874251496,60.09880239520958,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.5061136166636381,0.11533635444328845,nan,0.6212560882927937,1,4,0.81466182175282,3.0,1,0.05950261638884058,0.09880239520958156
5,1,356,672,106,68,64,52,83.94101123595506,59.99438202247191,2.0932331528000114,392,0.9766249868935765,21.290215544369623,1,0.5297619047619048,0.47772986906038195,46.652567082774375,42.20189569201838,5.0,2.4736446124123277,2.23606797749979,9.285061095682774,10.027983670576491,76.70533759738177,96.76955262170047,0.9081632653061225,0.25307512568009416,0.013758685644028934,0.09175385246371341,0.07210301250771949,0.0151357685722096,0.009465489285049302,0.0335614119167179,0.050246371128209344,0.03510765578083613,0.011912808577867721,0.012285378894545377,0.0064481746389921145,0.02446593528972667,0.021024181602403533,0.028078752014967557,0.019962169564038037,0.00882040567887489,0.009857244045565702,0.008246767617952455,0.004494109270711027,0.010976278613609487,0.01418597759096858,0.010764120447190674,0.015779948629096804,0.012146369551832273,0.005872139037700332,0.00673518933226777,0.00596594767834397,0.005082398208050832,0.003168613982964289,83.94101123595506,59.99438202247191,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.24957237296434914,0.2659724398471754,nan,0.887228528139969,1,5,0.2812943509464978,4.0,1,-0.244617506559905,-0.10442037273767113
6,1,371,688,107,68,64,52,84.41509433962264,59.97304582210243,2.192944433294088,413,0.9787594753191414,21.73411767467788,1,0.5392441860465116,0.45600790645564593,48.80478751791823,43.68065933568311,5.0,2.4659426612055584,2.23606797749979,9.216353751380653,10.005563447881158,76.99249357860181,101.11269837220809,0.8983050847457628,0.24757435592072607,0.012869497998961097,0.08520804045988051,0.07347902309289092,0.014232566110107946,0.008648035288169532,0.036526389501301736,0.04569983226968732,0.03776457975153962,0.01180053341293191,0.011187231102942763,0.00590422525040408,0.022525817940995528,0.023131245841060317,0.025538368361307677,0.022699367015782967,0.009112016307220888,0.00928607124710023,0.007737681641708995,0.004088024310407452,0.012554169621032027,0.013043028362956833,0.013067893971132137,0.014266014378839741,0.014589279638901217,0.006312038283322835,0.0068342127600581936,0.00577004726867362,0.0050566372373594196,0.0028192096173643923,84.41509433962264,59.97304582210243,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.723788900172107,0.4745629806772685,nan,1.3617915088172374,1,6,0.5314975864409247,5.0,1,0.47408310366758144,-0.021336200369482583
7,1,409,846,110,69,63,51,85.61613691931541,60.24205378973105,2.3621205272873786,458,0.9819380512111853,22.820056393372074,1,0.483451536643026,0.4233484229309772,53.42664599665479,47.80167361086848,5.0,2.4816039394019564,2.23606797749979,9.306201012049415,10.108465942246356,76.55935004619148,110.18376618407356,0.8930131004366813,0.2267870873992172,0.00796636453550061,0.0810168304771042,0.06726879500102198,0.009783292763359505,0.004709692117714314,0.03326048000237103,0.04598932612260181,0.034505352188353926,0.008472361433970501,0.007718742990020291,0.0028428451118148374,0.024775194695258202,0.02172727546424094,0.027724836781872642,0.020679720287465255,0.006886821229885224,0.00683508790596455,0.005388870416858565,0.0017175404305897412,0.012515181496389858,0.015792072019613024,0.013043944322304669,0.01702809080801298,0.013274500938154975,0.005181846989528934,0.005469750380333631,0.004548098935219874,0.0035881437789063763,0.0010073253225634275,85.61613691931541,60.24205378973105,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1.9411649883933462,1.2307999694843763,nan,2.592591478301614,1,7,0.7487353887566536,6.0,1,1.2010425796927677,0.26900796762862456
8,1,425,882,111,69,62,51,85.3435294117647,60.228235294117646,2.4162530855036155,475,0.9831070125426886,23.26213245840639,1,0.481859410430839,0.4138639308934692,55.448970833514224,49.72926703662542,5.0,2.4934731532480923,2.23606797749979,9.657258099322872,10.14891919564489,76.3863952516422,113.59797974644667,0.8947368421052632,0.21881391286390786,0.008628153953090108,0.07755509146418985,0.06554690648344527,0.009924904819490278,0.004690649475538853,0.03318973595351401,0.04382931959011723,0.034259986099902794,0.008761646899795198,0.007653106060233967,0.0026729674561423345,0.022533678308812477,0.02287581204939884,0.02609384259879736,0.021180753965029452,0.007020427319391316,0.007455527818720763,0.0049879986627667135,0.0016059800436185026,0.013648603984965675,0.01443266495034311,0.01440678847430567,0.015921745809227443,0.014181196636189466,0.005478217839523504,0.0057319202040330315,0.005174547821766088,0.0030601417632331973,0.0010175189914026447,85.3435294117647,60.228235294117646,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1.66922045277458,0.2729575131664709,nan,2.865548991468085,1,8,0.5825133186501205,7.0,1,-0.2726075075507026,-0.013818495613406867
9,1,472,1060,114,70,61,50,86.25635593220339,60.188559322033896,2.6348317434495088,551,0.9854216449827323,24.514670406003766,1,0.44528301886792454,0.3795308761123414,61.32467079315261,54.405882034941776,5.0,2.5140201591296942,2.23606797749979,10.341669721374528,10.43315987987303,76.55847469445307,125.01219330881975,0.8566243194192378,0.2030300895658773,0.010464077065286395,0.06924228203472084,0.06219265980933653,0.01297760316521618,0.0059747244733276104,0.030078260755466275,0.039804618217591715,0.03310592059882099,0.011634321249104924,0.010250184940710234,0.0035068541978812615,0.01981242630937011,0.021007482093067617,0.024086438753431035,0.020822572246150844,0.009280668442218651,0.01038287183195539,0.006800921659476403,0.0021773835191103643,0.011758632421083352,0.013274884524640816,0.013144168302849814,0.015239615344651096,0.014118493827411108,0.007383525647510649,0.008260376276732513,0.007392665335277601,0.004296794630748887,0.001415098147259554,86.25635593220339,60.188559322033896,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,2.572590176505235,0.9136883709323368,nan,3.779237362400422,1,9,0.6807167504480923,8.0,1,0.912826520438685,-0.0396759720837494
10,1,506,1176,116,70,60,49,86.88339920948617,60.22727272727273,2.6852521331070256,596,0.9863602583089828,25.38226171238474,1,0.4302721088435374,0.3724045081915379,64.63742619498765,57.28001396647874,5.0,2.5560524023282833,2.23606797749979,10.616864275991459,10.639375491407156,76.41824013806978,130.66904755831212,0.8489932885906041,0.19558449574718748,0.009416675184728246,0.06782435017952519,0.059639882977453776,0.012101698495499993,0.005391277301945974,0.027770057067676053,0.04022950134587152,0.031406953662085714,0.010982075246366626,0.00936880391464072,0.003287025927657284,0.021202504989245873,0.01909235618595937,0.02535598963981481,0.0194198592876118,0.009175543794023413,0.009479039100785503,0.006378909807811206,0.0021200830647572356,0.010898151077252475,0.01422651754510434,0.012259561235057783,0.01659192668110249,0.012914535357021594,0.007381665676733478,0.008038037521620963,0.006709874316116122,0.004236473669932231,0.0014055523982729652,86.88339920948617,60.22727272727273,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.200763991966036,0.6282372158116037,nan,4.4074745782120255,1,10,0.7262126950859206,9.0,1,0.6270432772827803,0.03871340523883049
