ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,83.69148936170212,59.98936170212766,0,1
2,1,1,83.86581469648563,60.12140575079872,0,1
3,1,1,84.12612612612612,60.0,0,1
4,1,1,84.18562874251496,60.09880239520958,0,1
5,1,1,83.94101123595506,59.99438202247191,0,1
6,1,1,84.41509433962264,59.97304582210243,0,1
7,1,1,85.61613691931541,60.24205378973105,0,1
8,1,1,85.3435294117647,60.228235294117646,0,1
9,1,1,86.25635593220339,60.188559322033896,0,1
10,1,1,86.88339920948617,60.22727272727273,0,1
11,1,1,72.80681818181819,56.60606060606061,0,1
11,2,1,102.72556390977444,63.7406015037594,0,2
12,1,1,72.39145907473309,56.338078291814945,0,1
12,2,1,103.81944444444444,63.86805555555556,0,2
13,1,1,72.46439628482972,55.77399380804953,0,1
13,2,1,104.80128205128206,64.49358974358974,0,2
14,1,1,75.17014925373134,55.92537313432836,0,1
14,2,1,102.8006329113924,64.5126582278481,0,2
15,1,1,77.4274193548387,55.913978494623656,0,1
15,2,1,101.2379679144385,64.8475935828877,0,2
16,1,1,78.35658914728683,55.8733850129199,0,1
16,2,1,111.34972677595628,64.5846994535519,0,2
16,3,1,88.796875,65.28125,0,3
17,1,1,81.1452380952381,55.86904761904762,0,1
17,2,1,85.48780487804878,65.44878048780488,0,2
17,3,1,110.94444444444444,64.9040404040404,0,3
18,1,1,82.29251700680273,55.950113378684804,0,1
18,2,1,110.82125603864735,64.8792270531401,0,2
18,3,1,83.69194312796209,65.40758293838863,0,3
19,1,1,85.19916142557652,55.9874213836478,0,1
19,2,1,79.21632653061225,64.75510204081633,0,2
19,3,1,109.58823529411765,65.38461538461539,0,3
20,1,1,87.05252918287938,56.09143968871595,0,1
20,2,1,77.65250965250965,64.47490347490347,0,2
20,3,1,109.55882352941177,65.34453781512605,0,3
21,1,1,70.6923076923077,54.55769230769231,0,1
21,2,1,106.44202898550725,57.21739130434783,0,2
21,3,1,74.18531468531468,63.64685314685315,0,3
21,4,1,109.94047619047619,65.38492063492063,0,4
22,1,1,70.54838709677419,54.415770609319,0,1
22,2,1,107.53289473684211,57.10197368421053,0,2
22,3,1,72.77333333333333,63.21333333333333,0,3
22,4,1,110.54612546125462,65.19926199261992,0,4
23,1,1,69.315625,53.775,0,1
23,2,1,70.38081395348837,62.38953488372093,0,2
23,3,1,111.5414201183432,57.718934911242606,0,3
23,4,1,101.4090909090909,64.81060606060606,0,4
23,5,1,120.74193548387096,66.54838709677419,0,5
24,1,1,68.7444089456869,53.36741214057508,0,1
24,2,1,58.65573770491803,58.622950819672134,0,2
24,3,1,112.93162393162393,58.03703703703704,0,3
24,4,1,81.11764705882354,65.38823529411765,0,4
24,5,1,101.98507462686567,64.76119402985074,0,5
24,6,1,122.36969696969697,66.92121212121212,0,6
25,1,1,57.57142857142857,48.74761904761905,0,1
25,2,1,55.78606965174129,57.06467661691542,0,2
25,3,1,116.72431077694236,58.6390977443609,0,3
25,4,1,79.71686746987952,57.24698795180723,0,4
25,5,1,103.58024691358025,64.53703703703704,0,5
25,6,1,80.43540669856459,65.19138755980862,0,6
25,7,1,125.8021978021978,67.9065934065934,0,7
26,1,1,56.24888888888889,47.715555555555554,0,1
26,2,1,54.394366197183096,56.16901408450704,0,2
26,3,1,117.97668997668998,58.96969696969697,0,3
26,4,1,79.3313953488372,57.127906976744185,0,4
26,5,1,79.86057692307692,65.2451923076923,0,5
26,6,1,103.46706586826348,64.8502994011976,0,6
26,7,1,127.13265306122449,68.46938775510205,0,7
27,1,1,54.67755102040816,46.265306122448976,0,1
27,2,1,53.345991561181435,55.312236286919834,0,2
27,3,1,106.21428571428571,54.650375939849624,0,3
27,4,1,79.29015544041451,57.10362694300518,0,4
27,5,1,135.75,64.09545454545454,0,5
27,6,1,82.7872340425532,64.26808510638298,0,6
27,7,1,100.93401015228426,66.5228426395939,0,7
27,8,1,127.75,69.01388888888889,0,8
28,1,1,54.996078431372545,46.141176470588235,0,1
28,2,1,53.65369649805447,55.12451361867704,0,2
28,3,1,104.44964028776978,53.10071942446043,0,3
28,4,1,81.38118811881188,57.113861386138616,0,4
28,5,1,135.37916666666666,63.9,0,5
28,6,1,84.26748971193416,64.01234567901234,0,6
28,7,1,99.20975609756097,67.55121951219512,0,7
28,8,1,127.11607142857143,68.94196428571429,0,8
29,1,1,54.873684210526314,45.863157894736844,0,1
29,2,1,53.8140350877193,54.85263157894737,0,2
29,3,1,99.55948553054662,50.463022508038584,0,3
29,4,1,84.20772946859903,57.03864734299517,0,4
29,5,1,87.79569892473118,63.623655913978496,0,5
29,6,1,134.5098814229249,63.312252964426875,0,6
29,7,1,98.04761904761905,68.52813852813853,0,7
29,8,1,128.3183520599251,69.40074906367042,0,8
30,1,1,54.71947194719472,45.8943894389439,0,1
30,2,1,52.87719298245614,54.34736842105263,0,2
30,3,1,98.77399380804954,49.78328173374613,0,3
30,4,1,85.0047619047619,57.2,0,4
30,5,1,87.54063604240282,63.95053003533569,0,5
30,6,1,134.48327137546468,63.427509293680295,0,6
30,7,1,97.79423868312757,68.5679012345679,0,7
30,8,1,119.89147286821705,66.08527131782945,0,8
30,9,1,137.20567375886526,73.33333333333333,0,9
31,1,1,56.49702380952381,46.604166666666664,0,1
31,2,1,50.33125,52.8875,0,2
31,3,1,99.14565826330532,49.714285714285715,0,3
31,4,1,84.74786324786325,57.80769230769231,0,4
31,5,1,86.38263665594856,64.80385852090032,0,5
31,6,1,136.80602006688963,64.90301003344482,0,6
31,7,1,104.22222222222223,65.55555555555556,0,7
31,8,1,119.30201342281879,66.73154362416108,0,8
31,9,1,138.1375,74.33125,0,9
31,10,1,87.68211920529801,72.91390728476821,0,10
32,1,1,56.07670454545455,46.17613636363637,0,1
32,2,1,49.704819277108435,52.4066265060241,0,2
32,3,1,88.32335329341318,47.89820359281437,0,3
32,4,1,109.34591194968553,49.257861635220124,0,4
32,5,1,85.40856031128405,57.51750972762646,0,5
32,6,1,136.56748466257667,64.1319018404908,0,6
32,7,1,86.90963855421687,64.77710843373494,0,7
32,8,1,105.61428571428571,65.59285714285714,0,8
32,9,1,118.39333333333333,67.71333333333334,0,9
32,10,1,137.30722891566265,73.98192771084338,0,10
32,11,1,87.15032679738562,72.94771241830065,0,11
33,1,1,44.040201005025125,36.778894472361806,0,1
33,2,1,48.198412698412696,50.81216931216931,0,2
33,3,1,113.08021390374331,47.09090909090909,0,3
33,4,1,89.54591836734694,47.224489795918366,0,4
33,5,1,128.2804232804233,52.592592592592595,0,5
33,6,1,64.87628865979381,52.06185567010309,0,6
33,7,1,98.3525641025641,52.96153846153846,0,7
33,8,1,88.27486910994764,64.5,0,8
33,9,1,76.82481751824818,60.40875912408759,0,9
33,10,1,109.02,64.58666666666667,0,10
33,11,1,118.3132530120482,68.53614457831326,0,11
33,12,1,144.66860465116278,70.40697674418605,0,12
33,13,1,87.78947368421052,72.39766081871345,0,13
33,14,1,138.32065217391303,75.28804347826087,0,14
34,1,1,42.75471698113208,35.29245283018868,0,1
34,2,1,39.59751037344398,43.07053941908714,0,2
34,3,1,110.99350649350649,42.72727272727273,0,3
34,4,1,128.4264705882353,51.029411764705884,0,4
34,5,1,89.94009216589862,47.29953917050691,0,5
34,6,1,64.2741116751269,51.84263959390863,0,6
34,7,1,99.88757396449704,52.44378698224852,0,7
34,8,1,120.4375,52.354166666666664,0,8
34,9,1,88.41353383458646,64.50125313283208,0,9
34,10,1,59.65822784810127,61.0126582278481,0,10
34,11,1,80.625,59.28846153846154,0,11
34,12,1,70.32558139534883,61.83720930232558,0,12
34,13,1,109.6829268292683,64.3780487804878,0,13
34,14,1,117.97191011235955,68.70224719101124,0,14
34,15,1,144.44198895027625,70.0939226519337,0,15
34,16,1,87.1086956521739,72.59782608695652,0,16
34,17,1,138.490099009901,75.44554455445545,0,17
35,1,1,41.04602510460251,33.06276150627615,0,1
35,2,1,37.3587786259542,40.37786259541985,0,2
35,3,1,110.72222222222223,39.135802469135804,0,3
35,4,1,130.52631578947367,49.38157894736842,0,4
35,5,1,92.33333333333333,46.38095238095238,0,5
35,6,1,64.67826086956522,51.8,0,6
35,7,1,124.3644859813084,52.54205607476636,0,7
35,8,1,103.12435233160622,51.854922279792746,0,8
35,9,1,59.55555555555556,61.42690058479532,0,9
35,10,1,89.10444444444444,64.80444444444444,0,10
35,11,1,78.20754716981132,59.79245283018868,0,11
35,12,1,110.82456140350877,64.41520467836257,0,12
35,13,1,117.81,69.09,0,13
35,14,1,143.37878787878788,70.29797979797979,0,14
35,15,1,85.82142857142857,73.19897959183673,0,15
35,16,1,136.86784140969164,76.13656387665198,0,16
