ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,95.36036036036036,62.887387387387385,0,1
1,2,1,49.26973684210526,113.76973684210526,0,2
2,1,1,95.6042105263158,62.747368421052634,0,1
2,2,1,49.81818181818182,114.22257053291536,0,2
3,1,1,96.16159695817491,62.35361216730038,0,1
3,2,1,50.376770538243626,113.94617563739376,0,2
4,1,1,97.02329749103943,61.72401433691756,0,1
4,2,1,50.36553524804177,114.1514360313316,0,2
5,1,1,97.01522842639594,61.70389170896785,0,1
5,2,1,50.323076923076925,114.43846153846154,0,2
6,1,1,97.6171875,61.1125,0,1
6,2,1,48.38709677419355,115.04466501240695,0,2
7,1,1,97.82514450867052,60.72687861271676,0,1
7,2,1,48.11842105263158,114.95833333333333,0,2
8,1,1,99.29960578186596,59.650459921156376,0,1
8,2,1,48.42943548387097,115.03225806451613,0,2
9,1,1,99.32111251580278,59.64222503160556,0,1
9,2,1,48.79761904761905,115.35515873015873,0,2
10,1,1,98.82438478747204,59.80313199105145,0,1
10,2,1,48.14909090909091,116.06,0,2
11,1,1,98.03174603174604,60.29100529100529,0,1
11,2,1,48.44061962134251,116.20998278829605,0,2
12,1,1,121.0533088235294,45.77205882352941,0,1
12,2,1,74.63021868787277,74.83697813121272,0,2
12,3,1,47.50934579439252,117.29127725856698,0,3
13,1,1,119.66058394160584,46.50912408759124,0,1
13,2,1,75.7319391634981,74.59125475285171,0,2
13,3,1,64.67088607594937,115.03481012658227,0,3
13,4,1,31.539772727272727,119.3096590909091,0,4
14,1,1,117.24625623960067,46.998336106489184,0,1
14,2,1,78.68727915194346,73.68904593639576,0,2
14,3,1,62.80060422960725,114.14803625377644,0,3
14,4,1,33.57029177718833,119.39257294429709,0,4
15,1,1,114.99193548387096,47.895161290322584,0,1
15,2,1,80.0313043478261,73.28695652173913,0,2
15,3,1,62.45639534883721,113.98837209302326,0,3
15,4,1,45.79601990049751,116.20398009950249,0,4
15,5,1,23.693467336683415,122.2964824120603,0,5
16,1,1,130.406432748538,38.7046783625731,0,1
16,2,1,95.79178885630499,58.23460410557185,0,2
16,3,1,82.94679186228483,72.57276995305165,0,3
16,4,1,60.1644908616188,113.32114882506528,0,4
16,5,1,48.73891625615764,117.36453201970443,0,5
16,6,1,24.10185185185185,122.05555555555556,0,6
17,1,1,129.53714285714287,39.12,0,1
17,2,1,97.3527696793003,57.67930029154519,0,2
17,3,1,84.3030303030303,72.03636363636363,0,3
17,4,1,46.33507853403141,108.41884816753927,0,4
17,5,1,24.665198237885463,121.63876651982379,0,5
17,6,1,50.50480769230769,117.71153846153847,0,6
17,7,1,71.60396039603961,117.24257425742574,0,7
18,1,1,127.01822916666667,40.1171875,0,1
18,2,1,101.34382566585957,56.96125907990315,0,2
18,3,1,86.71505376344086,71.41263440860214,0,3
18,4,1,43.246511627906976,107.43255813953489,0,4
18,5,1,24.94,121.576,0,5
18,6,1,70.94117647058823,117.12217194570135,0,6
18,7,1,54.11063829787234,119.0936170212766,0,7
19,1,1,125.82070707070707,40.78787878787879,0,1
19,2,1,102.49367088607595,56.73924050632911,0,2
19,3,1,106.53302961275627,63.49430523917995,0,3
