ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,89.40782122905028,44.201117318435756,0,1
1,2,1,80.48275862068965,62.55172413793103,0,2
2,1,1,89.4247311827957,43.98924731182796,0,1
2,2,1,80.48603351955308,62.29050279329609,0,2
3,1,1,89.90710382513662,43.459016393442624,0,1
3,2,1,80.46524064171123,62.37433155080214,0,2
4,1,1,90.2010582010582,42.8994708994709,0,1
4,2,1,79.60287081339713,63.100478468899524,0,2
5,1,1,89.8956043956044,43.89010989010989,0,1
5,2,1,82.38009049773756,62.14932126696833,0,2
6,1,1,89.45945945945945,44.464864864864865,0,1
6,2,1,82.7117903930131,61.943231441048034,0,2
7,1,1,89.36021505376344,44.586021505376344,0,1
7,2,1,83.55785123966942,61.49173553719008,0,2
8,1,1,89.31382978723404,44.66489361702128,0,1
8,2,1,83.96525096525096,61.34749034749035,0,2
9,1,1,88.91891891891892,44.84864864864865,0,1
9,2,1,85.12264150943396,60.339622641509436,0,2
10,1,1,89.35955056179775,44.38202247191011,0,1
10,2,1,85.95575221238938,59.7787610619469,0,2
11,1,1,89.31914893617021,44.6063829787234,0,1
11,2,1,87.18956043956044,58.6978021978022,0,2
12,1,1,89.63186813186813,44.64835164835165,0,1
12,2,1,88.0234375,57.6484375,0,2
13,1,1,89.9608938547486,44.64804469273743,0,1
13,2,1,89.46335697399527,56.018912529550825,0,2
14,1,1,101.95087719298246,44.56842105263158,0,1
14,2,1,90.05113636363636,45.64772727272727,0,2
14,3,1,75.23954372623574,65.30798479087453,0,3
15,1,1,102.53846153846153,44.205128205128204,0,1
15,2,1,90.06593406593407,45.74175824175824,0,2
15,3,1,73.47945205479452,65.87328767123287,0,3
16,1,1,98.9311377245509,50.4311377245509,0,1
16,2,1,89.34375,46.078125,0,2
16,3,1,71.72555205047318,67.78233438485805,0,3
17,1,1,104.09239130434783,42.31521739130435,0,1
17,2,1,89.41436464088397,43.110497237569064,0,2
17,3,1,73.18047337278107,65.64792899408285,0,3
17,4,1,89.43783783783783,62.12432432432433,0,4
18,1,1,102.68780487804878,45.15121951219512,0,1
18,2,1,88.82446808510639,43.66489361702128,0,2
18,3,1,85.82208588957056,56.012269938650306,0,3
18,4,1,86.23880597014926,65.43283582089552,0,4
18,5,1,65.97029702970298,70.68316831683168,0,5
19,1,1,103.91166077738517,49.512367491166074,0,1
19,2,1,87.80295566502463,44.69458128078818,0,2
19,3,1,87.42654028436019,55.04265402843602,0,3
19,4,1,65.14963503649635,68.02554744525547,0,4
19,5,1,83.52985074626865,66.54477611940298,0,5
20,1,1,103.98310810810811,49.395270270270274,0,1
20,2,1,88.18536585365854,44.6,0,2
20,3,1,86.77178423236515,55.68879668049792,0,3
20,4,1,65.1371237458194,66.68896321070234,0,4
20,5,1,90.98601398601399,61.94405594405595,0,5
20,6,1,73.97972972972973,73.14189189189189,0,6
21,1,1,104.6687898089172,36.99363057324841,0,1
21,2,1,89.39512195121951,44.302439024390246,0,2
21,3,1,88.03891050583658,55.007782101167315,0,3
21,4,1,104.44117647058823,58.45294117647059,0,4
21,5,1,65.20253164556962,66.35126582278481,0,5
21,6,1,91.54938271604938,61.839506172839506,0,6
21,7,1,72.6219512195122,74.11585365853658,0,7
22,1,1,105.1547619047619,35.74404761904762,0,1
22,2,1,89.3798076923077,44.24519230769231,0,2
22,3,1,88.83882783882784,54.30769230769231,0,3
22,4,1,72.04242424242425,55.012121212121215,0,4
22,5,1,104.93548387096774,57.61827956989247,0,5
22,6,1,91.78571428571429,61.70238095238095,0,6
22,7,1,59.946745562130175,74.1775147928994,0,7
22,8,1,70.82162162162162,75.57837837837837,0,8
23,1,1,106.83977900552486,35.569060773480665,0,1
23,2,1,89.46261682242991,43.78504672897196,0,2
23,3,1,88.46417445482867,54.59501557632399,0,3
23,4,1,73.26775956284153,52.09289617486339,0,4
23,5,1,105.535,57.06,0,5
23,6,1,92.16756756756757,61.3027027027027,0,6
23,7,1,59.89010989010989,73.91208791208791,0,7
23,8,1,69.54950495049505,77.22772277227723,0,8
24,1,1,112.55144032921811,31.48559670781893,0,1
24,2,1,90.50210970464136,41.59493670886076,0,2
24,3,1,98.34234234234235,44.265765765765764,0,3
24,4,1,76.03187250996017,48.418326693227094,0,4
24,5,1,99.39840637450199,53.47410358565737,0,5
24,6,1,108.1686274509804,54.76078431372549,0,6
24,7,1,57.58039215686274,69.61176470588235,0,7
24,8,1,74.22173913043478,65.57826086956521,0,8
24,9,1,71.15702479338843,76.26446280991736,0,9
25,1,1,113.20676691729324,31.68796992481203,0,1
25,2,1,90.10843373493977,42.01606425702811,0,2
25,3,1,97.16239316239316,45.32051282051282,0,3
25,4,1,76.05072463768116,48.67028985507246,0,4
25,5,1,107.81343283582089,44.52985074626866,0,5
25,6,1,114.08391608391608,48.93706293706294,0,6
25,7,1,58.25547445255474,64.88321167883211,0,7
25,8,1,94.16030534351145,58.93129770992366,0,8
25,9,1,100.02797202797203,63.26573426573427,0,9
25,10,1,69.54752851711027,69.70722433460077,0,10
25,11,1,72.23376623376623,76.67532467532467,0,11
26,1,1,111.99310344827586,31.355172413793102,0,1
26,2,1,89.25746268656717,42.791044776119406,0,2
26,3,1,96.5530303030303,46.13257575757576,0,3
26,4,1,79.675,41.7,0,4
26,5,1,108.36641221374046,44.52671755725191,0,5
26,6,1,113.48366013071896,50.10457516339869,0,6
26,7,1,57.8458904109589,62.554794520547944,0,7
26,8,1,67.85714285714286,59.92481203007519,0,8
26,9,1,93.56153846153846,58.86153846153846,0,9
26,10,1,97.26282051282051,65.0,0,10
26,11,1,64.31208053691275,73.29194630872483,0,11
26,12,1,71.55744680851063,77.0595744680851,0,12
27,1,1,104.0448717948718,25.25,0,1
27,2,1,123.1474358974359,34.71153846153846,0,2
27,3,1,90.36131386861314,42.113138686131386,0,3
