CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.184801112600545,20.9934791136241,27,-0.033081930977054,34.2246813693212,-0.552761192881008
2,0.188396196699795,20.0205579337106,30,-0.0605682063334725,33.2277078263339,-0.66228661876565
3,0.515158985309297,28.2659764708436,13,0.124813800605238,42.0101059462969,-1.15785730700826
4,0.161029664579956,23.300415179392,13,-0.0127211210536433,34.5338500755355,-0.416171073712401
5,0.414750245596155,24.1881107667174,10,-0.18118930325332,34.3252989455658,-1.15024022495073
6,0.0667332945392697,19.2852598731981,7,0.157693124654929,23.6991429690782,-1.03197178764667
7,0.552096025039391,19.2379533862239,5,0.170251041493727,28.7633812880562,-1.10979011621705
8,0.236958168152478,25.2482806426496,5,-0.0632003069060477,27.0497504925143,-0.798868406069595
9,0.0885626542012636,43.2554036757719,10,0.072389072364075,45.9059045786951,-1.14417144139927
10,0.226205467119605,38.8192497447606,5,-0.136706320862958,42.4416752567556,-1.3106158030969
11,0.384871426067888,16.575673149955,9,0.1186845200835,25.6570392020496,-1.30658267981726
12,NaN,21.15821129858,1,NaN,NaN,NaN
13,0.456728045656973,20.5082244505847,5,0.141959262885119,29.1873674184827,-1.05960872202596
14,NaN,28.6952520831188,1,NaN,NaN,NaN
15,0.5657847888961,27.7844930248379,4,0.131409258589638,35.7041399643519,-0.166375944174182
16,0.647607796683596,23.4227045987318,7,-0.172466996559989,32.8236482844011,-0.708489057072239
17,1.46208758720718,28.1841499915176,4,-0.236029926234406,44.7397780803584,-1.432458601373
18,NaN,30.2174747006713,1,NaN,NaN,NaN
19,-0.100506236088593,40.5782143721834,4,0.136917860881593,41.2531628397199,0.558209106137212
20,0.32146568785613,41.2517909185567,3,-0.115798463477114,44.9685927795367,-0.509335005582378
21,0.408772426051772,34.1002956149349,4,-0.0427272599611229,39.5448074367544,-0.485363745315664
22,0.400124738508531,37.2394318755907,2,-0.0104103496966218,39.2400555681334,-0.149307375344123
23,0.0354624667908406,32.3125617101272,9,-0.0515384234945493,32.8911028906687,-0.724471049787007
24,NaN,34.2062254954751,1,NaN,NaN,NaN
25,0.185886126857584,47.0028281351006,4,-0.253760820441731,49.6167870121555,-1.50940836550544
26,-0.0485367205168881,28.250011019007,4,0.0265443085858536,28.6287297511657,-0.455137263036626
27,0.0852052485641131,22.5027903520808,4,-0.0212642257518283,23.5094960535275,-0.577377477380979
28,-0.0243188185618877,37.7577092196572,8,-0.142926794691702,29.316471880427,-1.34520825357338
29,NaN,58.0712002624608,1,NaN,NaN,NaN
30,0.3537905441901,17.8693405762254,3,-0.173734367017191,20.3803481661604,-0.237051765188328
31,0.414567135839183,22.1104221404287,3,-0.0199677919655945,24.7911381429101,-0.271859477494389
32,0.312503621520377,24.5796769246796,3,-0.196715454529112,26.546316693549,-0.320860758131148
33,0.542057770518808,17.9500826154404,7,-0.0556716242542036,27.2955780736634,-0.599023505627135
34,0.327716740872546,18.9600256638012,2,-0.162139575942257,20.5986093681639,0.122348795365193
35,1.01659668777151,26.4977715258527,3,-0.0714863705040026,32.2264709371935,-0.630891496645254
36,0.692767583111533,22.2195033074257,5,0.00976080473527077,31.4154080889474,-0.502544395199247
37,0.281923493543353,24.194190076897,2,-0.0120412360228471,25.6038075446138,-0.186036589818312
38,0.97805441762975,21.9236810078391,3,-0.137999707907881,27.6877748067705,-1.35721287997662
39,0.450411537934811,23.4230508667349,2,-0.196282250938606,25.675108556409,-1.46698787058774
40,1.02075492621093,28.7536773132831,4,-0.406085575474545,38.9830904311203,-1.28866805060449
41,0.230887399322342,25.827459947903,7,0.278780091968549,30.8283015792571,1.20749398823745
42,NaN,22.309249121526,1,NaN,NaN,NaN
43,NaN,22.4035980546651,1,NaN,NaN,NaN
44,0.570529596564247,25.5919770960948,6,0.0846294322126871,36.1686706395942,0.188220705936633
45,0.300761807616987,20.8912687878318,6,-0.0378184397304646,26.5361618582671,-0.437331618340512
46,0.434450901331216,26.8044246121643,4,0.0556395855671994,33.9450859383442,-0.606532678651555
47,0.431025655586411,23.7286933457109,6,-0.389596739281033,28.8777172248253,-0.630517532875253
48,NaN,21.316448873032,1,NaN,NaN,NaN
49,1.08396681350611,24.758907377425,2,-0.0421243099058131,30.1787414449556,-0.0374708015842906
50,NaN,28.6892567691192,1,NaN,NaN,NaN
51,NaN,36.263950464961,1,NaN,NaN,NaN
52,NaN,40.2903584623978,1,NaN,NaN,NaN
53,NaN,35.1307004632479,1,NaN,NaN,NaN
54,0.440882159692089,34.0058406577353,3,-0.367880303941776,37.3138072907344,0.252799986035296
55,NaN,22.5063617587102,1,NaN,NaN,NaN
56,0.262159800757697,33.0585849956416,2,-0.0807903936392364,34.3693839994301,-0.144519408051534
57,0.458673495131367,29.8551493415809,5,0.0855160260900675,36.0126857864995,-0.0546012728692616
58,NaN,21.0174962016699,1,NaN,NaN,NaN
59,0.859789400358208,31.6377229980071,5,0.0734500956933539,42.8803612677547,-1.05067150923032
60,-0.00890081311063966,43.9819426891585,3,0.131310532989458,43.9151865908287,-1.18664680730433
61,0.38534439088322,43.6821228695257,2,-0.160876882057121,45.6088448239418,-1.3256595072643
62,NaN,28.8071149078178,1,NaN,NaN,NaN
63,NaN,40.029849323564,1,NaN,NaN,NaN
64,0.583958116977312,28.2629797159006,4,-0.00496215430327851,33.6230221858334,1.12572080102806
65,0.0940726709425576,39.8376296252905,3,-0.0713147211080392,40.5625505145766,-0.828805315039639
66,NaN,49.0183481933214,1,NaN,NaN,NaN
67,0.00219880669575616,42.335309654286,2,-0.336814817288732,42.3463036877648,0.371724289776719
68,0.129319194106194,35.9160980434299,4,-0.313821141371082,36.7535710824562,0.375541338361542
69,0.900725248704223,13.8226102281524,4,0.0885063597915448,22.5405914279081,-0.419408843618008
70,-0.0780472848765728,24.6122167682614,4,0.0968564920191469,24.3014911518171,-0.474793415563418
71,NaN,525.911025572624,1,NaN,NaN,NaN
72,0.121722817766163,20.5173621006567,4,0.38608035065772,21.0583221642139,-0.813692617052881
73,NaN,43.0210111355539,1,NaN,NaN,NaN
74,NaN,22.3686282398018,1,NaN,NaN,NaN
75,0.938226711525055,10.2255286757111,2,-0.0739713319150553,14.9166622333363,-1.18312374801738
76,0.179211930517359,42.3716410701131,2,0.0214194433283353,43.2677007226999,-0.834029208964379
77,0.310176633704215,36.0152740702777,2,0.0681254407467606,37.5661572387987,-1.380502602298
78,0.0591637222515994,42.0055302506497,3,-0.211255326623304,40.5633473553449,0.856160134805185
79,NaN,41.4990192800435,1,NaN,NaN,NaN
80,0.374969528759302,17.3494206383805,3,-0.163693926088716,20.4889018881934,0.129883895676198
81,NaN,43.9671188081508,1,NaN,NaN,NaN
82,0.459225006975138,23.2211994341303,3,-0.0892785082417485,26.3774752819814,-0.782856086388606
