ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,182,342,95,122,77,103,85.65384615384616,111.6923076923077,1.2836810350259436,189,0.9141623088957809,15.222667215103916,1,0.5321637426900585,0.7790097171450303,23.929771578839674,22.20360331117452,5.0,2.380973317033364,2.23606797749979,8.48528137423857,9.69989307547672,43.24334817172082,54.18376618407356,0.9629629629629629,0.4700397507947254,0.014565076462509322,0.1513016080339395,0.11372132520494271,0.010972013107564344,0.008280722345442568,0.04528190818007543,0.04392928892993242,0.04898055641339787,0.003378757088407552,0.006008598830279842,0.004281486791742576,0.0034228595601598737,0.011797515332396948,0.0052349329271622795,0.024712364847283248,0.0012958570739632189,0.002813391021083936,0.002932245534182206,0.001892916174489062,0.0027413340702393814,0.015120822912921396,0.0037251404551823207,0.006929075746616425,0.012526407703647581,0.0037242375700602555,0.003582729789415549,0.004717082768867663,0.001490555383862194,0.0011415801677989133,85.65384615384616,111.6923076923077,0,93.37349931023988,11.007893197655292,2,2.0,51.42857142857143,13.156039433269234,3,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,143,208,82,121,69,105,74.68531468531468,112.62237762237763,1.167255415254327,151,0.8583946557561302,13.493452297211721,1,0.6875,0.8567105253327227,18.899372815659046,18.027756377319946,5.0,2.2921363167964897,2.0,9.054535625012218,9.69518695569728,30.466957072819007,45.798989873223334,0.9470198675496688,0.5602253996834716,0.020985025312719827,0.1697853631961635,0.11267417531615302,0.0162962753584942,0.005645198797274183,0.016417304846264382,0.03547799787173554,0.038961172148862494,0.002323042801705333,0.0040688302597212045,0.0006853793054758352,0.015624034054155108,0.00927256165779179,0.012794115731563546,0.0205710524003011,0.007746779505067715,0.006269642505642312,0.0038155293768955723,0.0013104231869056203,0.003771928655401756,0.017465483167524085,0.014772224909076382,0.013459518342189145,0.014131099592998237,0.004377451191865901,0.00784557583398952,0.005864701784702893,0.002836440902410674,0.001004330752724418,74.68531468531468,112.62237762237763,0,48.104177389962715,11.007893197655292,1,2.0,50.0,17.643664168642115,3,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
1,3,129,224,96,132,80,118,87.53488372093024,124.71317829457364,1.1465970947710296,136,0.834618365338185,12.815923738491737,1,0.5758928571428571,0.872145939110107,17.331087367122947,16.15549442140351,5.0,2.2502847676356033,2.23606797749979,8.48528137423857,9.546459183406332,50.53155682937939,43.112698372208094,0.9485294117647058,0.6127760822194909,0.02367623949468459,0.17041320648532224,0.1139274956334136,0.006659767900024644,0.006935393390325995,0.0010946373745959776,0.029237069672346037,0.0283078458292352,0.0029038495033279974,0.013565418256897489,0.005055118946224215,0.012191643950274339,0.02399533986204779,0.012136162982981558,0.007793528379886793,0.007245758607006595,0.004628306547111041,0.011448706733733037,0.007032644556549899,0.013503445238257394,0.01139404057122918,0.012735180527381845,0.01668528820345797,0.0035578227223046384,0.004834594014024971,0.005695359344770173,0.006709436751892339,0.007220029843913352,0.007668007596387689,87.53488372093024,124.71317829457364,0,38.52232329979743,13.156039433269234,1,2.0,46.2962962962963,17.643664168642115,2,3,3,0.0,0.0,nan,0.0,3,1,nan,0.0,0,0.0,0.0
2,1,184,361,96,122,77,103,86.02173913043478,111.86413043478261,1.3651928625432996,194,0.9251274831264504,15.306079714651624,1,0.5096952908587258,0.7324972371574227,24.93000512774975,22.80350850198276,5.0,2.3111075825097136,2.23606797749979,8.48528137423857,9.464841183109536,44.93588530185167,56.18376618407356,0.9484536082474226,0.4505309158293653,0.005437059849443953,0.14235420827083362,0.11519472097343364,0.004869050504659508,0.0017358896249720882,0.04877979476564905,0.045828478190415224,0.05132507205241011,0.003631259125893049,0.000601375278410449,0.0012538103435301366,0.0007999819204605325,0.018476650565745805,0.006619898629259251,0.026588101608055296,0.001832757266277719,0.002064328575566723,0.0013349944876175654,0.000852662045453969,0.0013988937339143581,0.01205650548491178,0.0019271711227203698,0.005738854458152787,0.013469146816443867,0.0007641691686462474,0.0021086365357486404,0.0010985460473448368,0.0010578198411057612,0.0006296963937821773,86.02173913043478,111.86413043478261,0,91.07949405452732,11.376317200109249,2,2.0,45.833333333333336,12.99236302250818,3,1,1,0.40603977274995723,0.40603977274995723,nan,0.40603977274995723,1,2,1.0,1.0,1,0.36789297658862097,0.1718227424749159
2,2,143,221,82,122,69,105,74.7132867132867,113.1048951048951,1.2404550614409435,154,0.8719878984307472,13.493452297211721,1,0.6470588235294118,0.8061557658028942,19.36013889458817,18.35755975068582,5.0,2.2463668657146556,2.0,8.854377448471462,9.477319042808803,24.572890677643034,47.21320343559643,0.9285714285714286,0.5402767207629919,0.0467169270035257,0.15974773285783384,0.11089811071307432,0.027835998248809276,0.024258756408727683,0.021059903218249288,0.03653605738506916,0.03624145879597588,0.0031325888606205366,0.00698936330223264,0.011026818070825268,0.005150269916670979,0.007692239025387839,0.006804633071074052,0.01345728641463711,0.011137974969303984,0.01053477908016859,0.0057066997341833955,0.004455503188950365,0.005727765071565883,0.012470716123182965,0.005040811998888388,0.013629899961847103,0.007735641159516878,0.011105473179864685,0.006339068160637901,0.011625635041961433,0.00817776260004298,0.004225493630717732,74.7132867132867,113.1048951048951,0,48.183736152378934,11.376317200109249,1,2.0,45.45454545454545,17.429609188627474,3,2,2,0.48332758589167485,0.48332758589167485,nan,0.48332758589167485,2,2,1.0,1.0,2,0.02797202797202658,0.48251748251747983
2,3,132,210,96,132,81,118,87.68181818181819,124.75,1.1384463935711113,140,0.8539254458086968,12.964089628857149,1,0.6285714285714286,0.8783900635524624,18.006642825087077,17.029386365926403,5.0,2.239993909725657,2.0,8.48528137423857,9.370573414987104,48.62096818926096,43.4558441227157,0.9428571428571428,0.579543516913936,0.02104021805294778,0.16629325992117752,0.11881440898671046,0.010164252190979368,0.006551057201243627,0.01769390021804901,0.029877795253835673,0.03934992449018598,0.0038295189440553383,0.011955914071963274,0.0039423929549861,0.019338149734736243,0.00977093894262963,0.012199921947243914,0.015152971560057005,0.007074822727957019,0.001896778808095361,0.007049918955720617,0.0019677152758092314,0.004409173309457322,0.02092129475933613,0.010974540521403358,0.01731134151598269,0.006337964393114933,0.004784721083475893,0.00602724825577329,0.00570295254617703,0.0031983784944567273,0.004558232793505795,87.68181818181819,124.75,0,40.73676979309375,12.99236302250818,1,2.0,46.2962962962963,17.429609188627474,2,3,3,0.15147796469103278,0.15147796469103278,nan,0.15147796469103278,3,2,1.0,1.0,3,0.14693446088794815,0.03682170542636243
3,1,208,441,97,123,76,102,86.27884615384616,111.8701923076923,1.4909513693492826,220,0.9450175150448795,16.273715780512877,1,0.47165532879818595,0.6707126875884922,28.586241257262678,26.248809496813376,4.47213595499958,2.3203432212122768,2.23606797749979,8.48528137423857,9.348264567637331,45.14594515616246,62.42640687119285,0.9454545454545454,0.3804004290243371,0.01317805445023042,0.13525271813884507,0.09788145041844702,0.009055778928537102,0.00892361774870284,0.04408801381729631,0.05715601772336499,0.04311811965518015,0.005810589360504799,0.007991833144353104,0.005909291101192944,0.01824587008253263,0.018294133923834548,0.02153306189511166,0.02209098802417229,0.006288460074515381,0.005315968141567625,0.007085272227436502,0.004093817545291773,0.005277095315129424,0.001352459977728597,0.003874172912738407,0.004757989540515127,0.01206194896075499,0.005895489886317708,0.005382933468250896,0.004086888234388016,0.006099669978839116,0.002949087552716155,86.27884615384616,111.8701923076923,0,79.47882496337563,11.951096442533721,3,2.0,46.25,12.780078564663796,2,1,1,0.6498214650121461,0.25717847458648774,nan,0.663218247336445,1,3,0.9798003411726053,2.0,1,0.25710702341137903,0.006061872909697286
3,2,176,242,80,126,69,104,73.79545454545455,114.60795454545455,1.2803133579407933,188,0.8987161960521125,14.96964127403822,1,0.7272727272727273,0.7810587883019212,22.68714895330122,21.37755832643195,5.0,2.38810668697031,2.0,9.413574486632834,9.949011935183602,10.842816743903734,53.21320343559643,0.9361702127659575,0.4903504592415507,0.01061028546120743,0.1606539101593065,0.11132518975174782,0.00865168004593356,0.006411508147327858,0.03303432807537573,0.04818256723786797,0.043185074894253224,0.004038875173176351,0.0037808939349895402,0.005159866163328605,0.0043315469157445005,0.00582688056928009,0.0030860777546187113,0.020900189196169212,0.0035720336619496367,0.002385962383241563,0.002976719517231691,0.004501920266897294,0.0031759042714702246,0.01602558772754241,0.008995628407510727,0.009752481124240767,0.011687281161398765,0.0028597940691273936,0.005158310709442844,0.0013503639133577675,0.003234425059733982,0.0038887640018193835,73.79545454545455,114.60795454545455,0,47.95177316419709,12.780078564663796,1,2.0,41.935483870967744,15.823409280859147,3,2,2,2.1758600106549832,1.761137010616249,nan,2.2444645965079237,2,3,0.9694338748048511,2.0,2,-0.9178321678321595,1.50305944055944
3,3,146,240,95,132,80,116,86.66438356164383,123.81506849315069,1.1676270306286627,151,0.8841335991446306,13.63425735166143,1,0.6083333333333333,0.8564378639483787,20.053311438283643,18.601075237738275,4.47213595499958,2.263167430155744,2.23606797749979,8.48528137423857,9.369592524075705,43.066452246193016,46.2842712474619,0.9668874172185431,0.5372629292813115,0.020528796701700203,0.15532084526138776,0.12270063725354939,0.011559763978980397,0.007409657706987429,0.03195838715660322,0.037289114931797485,0.04488489992984129,0.002439605344217995,0.008721621638328418,0.008516784946659622,0.011183562698727494,0.005466807114267282,0.007495259872278211,0.018641406689446062,0.0030177571456082176,0.0022387426599881563,0.007150026622830506,0.007703767686413248,0.003301315533327512,0.02110519885446797,0.0062349299068371585,0.018060812156964444,0.0086788238483166,0.0034269390394915623,0.005545995541520124,0.0031224545552619113,0.004889814644850596,0.005372527701809969,86.66438356164383,123.81506849315069,0,52.569401872427285,11.951096442533721,1,2.0,55.172413793103445,15.823409280859147,2,3,3,1.2507484730071141,1.3817634127551854,nan,1.5332413774462181,3,3,0.815754447672403,2.0,3,-1.017434620174356,-0.9349315068493098
4,1,216,484,98,124,76,102,86.62037037037037,112.06018518518519,1.5129535459600005,222,0.9519170252468458,16.583719174624104,1,0.4462809917355372,0.6609588263104794,30.095513937764082,27.65863337187866,4.242640687119285,2.3216323396182332,2.23606797749979,7.7781745930520225,9.219940202497138,44.944805120305055,64.08326112068524,0.972972972972973,0.3595029302781636,0.003498455193414498,0.1266397153572456,0.09645066161236196,0.00291618672854239,0.002880239465993705,0.047957203896784595,0.054793285333014904,0.0452127952352614,0.00138883810094938,0.0033433236530291993,0.001504588180800114,0.018935257577632245,0.023311337143191977,0.022065618290104245,0.024873711804763412,0.00108366954546328,0.0008731705397010467,0.003240343968164881,0.0012516834309898779,0.008392062558861898,0.0027190684442080547,0.007999609637132752,0.006246696575022804,0.014734971427558068,0.0016757556131063876,0.0020339599481642985,0.0008778091900727231,0.0016446881892169128,0.0017920689343923898,86.62037037037037,112.06018518518519,0,78.25559956207684,11.510900361576665,3,2.0,50.0,13.250833274779152,2,1,1,1.0341677382772891,0.3908146414484735,nan,1.0540328887849184,1,4,0.9811531967180552,3.0,1,0.3415242165242063,0.18999287749288385
