CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,26.429176792992514,51.56597990725321,0.079,13.0,1.068,-0.562987541857482
2.0,2.0,31.828160705086557,35.71116814882115,-0.037,4.0,0.336,-0.5743687694272941
3.0,3.0,23.73871536362524,40.99368280932896,-0.034,11.0,0.739,-1.5908443566440595
4.0,2.0,21.23944927757467,35.90867568848509,0.255,10.0,0.68,-0.5549824479692734
5.0,2.0,19.20424786907841,32.40607223444526,0.011,10.0,0.574,-0.5007228345626384
6.0,3.0,41.46092333169453,43.55021780123337,-0.035,2.0,0.418,-0.8798438389342607
7.0,3.0,45.93155182036256,52.97995720296829,-0.034,4.0,0.749,-2.585619605211435
8,1,52.371304692043054,,,1,NaN,-0.5651710468686104
9.0,3.0,27.02606401792331,35.32120634119132,0.22,5.0,0.795,-0.5564383301239861
10,1,53.69359493159264,,,1,NaN,-0.5758007275399177
11.0,3.0,22.69135821499229,32.47797331535424,-0.123,6.0,0.731,-0.6167044288898538
12.0,1.0,30.0625144311029,77.17127838113119,-0.575,4.0,3.543,-0.5126250170464007
13.0,2.0,28.60615194025512,41.92687914716051,0.195,7.0,0.644,-0.6491525128232027
14,1,18.932691694727204,,,1,NaN,-0.4955316383840932
15,1,23.65018254635303,,,1,NaN,-0.6531513578771351
16.0,2.0,30.51483854008101,36.33466634528922,-0.027,3.0,0.954,-0.275375628887996
17.0,1.0,20.0020465241392,27.836344805867068,-0.275,13.0,0.087,-1.541558862760686
18.0,2.0,23.04830613158547,35.354408486775114,0.194,10.0,0.561,-0.1525222685472774
19.0,2.0,24.88530705186377,25.46945552519421,0.012,2.0,0.117,-0.4532482393183801
20.0,3.0,31.102679990934373,46.67468042749722,0.433,5.0,1.106,-2.8801717299279566
21.0,3.0,34.65575433519321,49.12756992060307,0.058,5.0,1.066,-3.0122625000797916
22.0,2.0,18.73572111348085,26.140600770612892,0.408,8.0,0.5,-1.4729202392715348
23.0,2.0,32.718993543518586,36.39629171756132,0.322,5.0,0.336,-1.276608848620171
24.0,2.0,25.29216909484061,30.489565060584717,0.376,10.0,0.449,-1.3020278279163304
25.0,2.0,23.58884813947102,31.27374425222327,0.082,9.0,0.047,-0.5442073155588311
26.0,1.0,23.294469574517773,27.52244495875769,0.06,6.0,0.329,-0.45889471541819593
27.0,1.0,80.97786681623502,82.77898029419777,-0.084,6.0,0.029,-0.42593759468538733
28.0,3.0,25.44796764901832,33.794269676416164,0.202,5.0,0.761,-0.26279153011423556
29.0,3.0,24.021034290900253,36.45150570235261,0.016,7.0,0.752,-0.638427806891632
30.0,3.0,24.34160613065272,35.61044131181732,0.167,6.0,0.761,-2.061218783459096
31.0,3.0,23.726965295655315,36.49824782083556,-0.228,7.0,0.743,-0.9867624088691483
32.0,3.0,29.57700107236656,47.21686044162599,0.174,6.0,1.072,-2.785793203498152
33.0,3.0,31.7879717483388,43.61233637802872,0.862,4.0,1.077,-0.784775305954004
34.0,3.0,31.36771809211405,43.04725699455899,-0.399,4.0,0.958,-2.7989931408695217
35.0,3.0,34.00796579551975,45.45221259199321,0.242,4.0,0.996,-0.8143802912968134
36.0,2.0,32.41473970257566,42.1606642217591,0.219,6.0,0.86,-0.5148740094088347
37.0,2.0,35.1844361207071,45.56469084972076,-0.012,6.0,0.975,-0.5473302010474078
38.0,2.0,23.42787510168364,23.743754015545402,0.104,6.0,0.041,-0.545383456211875
39.0,2.0,22.03218736309036,21.497346917039476,0.173,6.0,0.012,-1.0688281547756187
40.0,3.0,23.781010031178077,28.239621561662375,0.62,4.0,0.577,-0.560580407613852
41.0,3.0,24.26234285542428,30.257788623504737,0.194,4.0,0.8,-0.34822524230466984
42.0,1.0,16.883111541805437,18.301512417768105,0.103,3.0,0.239,-0.40408983962789974
43.0,1.0,16.671120553204467,18.48813398205947,-0.119,3.0,0.299,-0.6506148639253558
44.0,1.0,46.28527397246594,70.45855046480493,-0.936,3.0,2.463,-0.43512806756951594
45,1,33.925961686899754,,,1,NaN,-0.3764190623681321
46.0,2.0,27.891595689475967,37.73982310883544,-0.339,3.0,2.008,-2.916641292934807
47.0,2.0,24.10294511961941,26.753858791722806,0.848,3.0,0.429,-2.050912792710237
48.0,2.0,25.486807887598317,28.37332852816783,1.16,3.0,0.449,-1.9938773605653815
49.0,2.0,19.472141910899204,22.7036868935926,0.69,3.0,0.486,-2.0569408535660667
50.0,2.0,21.47917387166581,24.931184380165877,0.095,3.0,0.595,-0.0928709891294814
51.0,3.0,31.546354006706807,37.67947127384256,0.802,3.0,1.05,-0.305932788323499
52.0,3.0,27.023770221865973,33.35270921682983,0.502,3.0,1.012,-2.7411308365276525
53.0,3.0,26.32792540408235,32.62907402091128,0.411,3.0,1.043,-2.0102015831324667
54.0,3.0,30.53343565337321,31.653667691086838,0.532,2.0,0.224,-0.37573713343930354
55.0,3.0,28.240028956140243,34.11585624474578,1.153,3.0,0.992,-2.761875462187939
56.0,3.0,28.105439866692905,32.62494528583067,-0.422,3.0,0.752,-1.0236920864762302
57.0,3.0,29.607578140233905,35.803178345074656,0.088,2.0,1.239,-0.5133277982305795
58.0,3.0,26.220007930984607,30.652972425459485,0.006,2.0,0.887,-0.4726600667559741
59.0,3.0,26.403383870751657,30.599004464657696,0.342,2.0,0.839,-2.7355035659469342
60.0,3.0,23.688842877095915,27.221889209194217,0.35,2.0,0.707,-0.10731000217642409
61,3,33.69206563450197,,,1,NaN,-0.3985798129018303
62,3,30.098933749258805,,,1,NaN,-1.5529060808691721
63,3,43.41300499440436,,,1,NaN,-2.609747773827226
64,3,22.50101027531778,,,1,NaN,-2.653373296790487
65,3,43.19093791320869,,,1,NaN,-0.31189019375247035
66,3,42.61357035447091,,,1,NaN,-0.18365519039001282
