ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,93.32093023255814,94.11627906976744,0,1
2,1,1,92.94092827004219,93.52742616033755,0,1
3,1,1,92.65853658536585,93.1869918699187,0,1
4,1,1,92.61023622047244,93.20866141732283,0,1
5,1,1,92.39259259259259,92.88148148148149,0,1
6,1,1,92.0979020979021,92.58041958041959,0,1
7,1,1,91.31454005934718,91.54005934718101,0,1
8,1,1,91.03641456582633,91.19887955182072,0,1
9,1,1,90.88772845953002,90.99738903394255,0,1
10,1,1,91.17848410757946,91.24449877750611,0,1
11,1,1,84.1588785046729,83.77570093457943,0,1
11,2,1,99.5964125560538,99.77578475336323,0,2
12,1,1,84.47328244274809,84.44656488549619,0,1
12,2,1,104.4375,103.75735294117646,0,2
13,1,1,83.48591549295774,83.50352112676056,0,1
13,2,1,105.11379310344827,104.27241379310345,0,2
14,1,1,82.51333333333334,82.34,0,1
14,2,1,105.84952978056427,105.01880877742947,0,2
15,1,1,81.74922600619195,81.25696594427245,0,1
15,2,1,106.65606936416185,105.86416184971098,0,2
16,1,1,80.97126436781609,80.19252873563218,0,1
16,2,1,107.91798941798942,107.11640211640211,0,2
17,1,1,72.65919282511211,66.92825112107623,0,1
17,2,1,84.96788990825688,85.48165137614679,0,2
17,3,1,111.95918367346938,110.51428571428572,0,3
18,1,1,72.30962343096235,65.13389121338912,0,1
18,2,1,84.75641025641026,85.61111111111111,0,2
18,3,1,104.02197802197803,103.82783882783883,0,3
18,4,1,124.8,121.012,0,4
19,1,1,72.13461538461539,63.823076923076925,0,1
19,2,1,84.94980694980696,86.11196911196912,0,2
19,3,1,106.47602739726027,105.6541095890411,0,3
19,4,1,129.06296296296296,124.57037037037037,0,4
20,1,1,72.06810035842294,61.971326164874554,0,1
20,2,1,84.52,85.55272727272727,0,2
20,3,1,107.95555555555555,106.81904761904762,0,3
20,4,1,132.43771043771045,127.66329966329967,0,4
21,1,1,72.36700336700336,64.98653198653199,0,1
21,2,1,90.47202797202797,86.52797202797203,0,2
21,3,1,104.54491017964072,105.08083832335329,0,3
21,4,1,131.57692307692307,127.11217948717949,0,4
22,1,1,72.93406593406593,65.82417582417582,0,1
22,2,1,90.17877094972067,87.11731843575419,0,2
22,3,1,89.34782608695652,96.72311212814645,0,3
22,4,1,109.15028901734104,95.61271676300578,0,4
22,5,1,126.97310513447432,123.11735941320293,0,5
23,1,1,70.56565656565657,53.803030303030305,0,1
23,2,1,74.36683417085428,74.07035175879398,0,2
23,3,1,90.47150259067358,87.19689119170984,0,3
23,4,1,86.61571125265392,95.58811040339702,0,4
23,5,1,110.95833333333333,96.63541666666667,0,5
23,6,1,128.22902494331066,124.03628117913833,0,6
24,1,1,69.79807692307692,52.0625,0,1
24,2,1,74.7926267281106,74.00921658986175,0,2
24,3,1,83.4802371541502,93.91106719367589,0,3
24,4,1,92.94029850746269,87.78109452736318,0,4
24,5,1,113.84834123222748,99.42654028436019,0,5
24,6,1,129.1449893390192,125.15991471215352,0,6
25,1,1,69.37333333333333,53.026666666666664,0,1
25,2,1,75.62331838565022,75.99551569506727,0,2
25,3,1,79.44722719141323,90.06440071556351,0,3
25,4,1,96.24463519313305,88.72961373390558,0,4
25,5,1,118.33183856502242,104.24215246636771,0,5
25,6,1,127.95906432748538,124.71345029239767,0,6
26,1,1,69.4875,50.079166666666666,0,1
26,2,1,64.75971731448763,77.56537102473499,0,2
26,3,1,74.31451612903226,76.00806451612904,0,3
26,4,1,95.70428015564202,88.15175097276264,0,4
26,5,1,89.30061349693251,97.37730061349693,0,5
26,6,1,119.70325203252033,105.04065040650407,0,6
26,7,1,116.46938775510205,114.86530612244898,0,7
26,8,1,139.01333333333332,134.15666666666667,0,8
27,1,1,62.683734939759034,61.90060240963855,0,1
27,2,1,72.28358208955224,57.60820895522388,0,2
27,3,1,97.13846153846154,80.78461538461538,0,3
27,4,1,86.18983050847457,84.49491525423728,0,4
27,5,1,83.69397590361446,94.21927710843373,0,5
27,6,1,121.69736842105263,107.45065789473684,0,6
27,7,1,118.93690851735016,117.41324921135647,0,7
27,8,1,148.66836734693877,142.19387755102042,0,8
28,1,1,64.03968253968254,57.113756613756614,0,1
28,2,1,72.22377622377623,60.64685314685315,0,2
28,3,1,83.33333333333333,72.97435897435898,0,3
28,4,1,87.35625,86.121875,0,4
28,5,1,101.71808510638297,82.67553191489361,0,5
28,6,1,80.13755458515284,92.44541484716157,0,6
28,7,1,114.85964912280701,98.69005847953217,0,7
28,8,1,118.6453488372093,116.59593023255815,0,8
28,9,1,127.98787878787878,113.77575757575758,0,9
28,10,1,150.67511520737327,143.80184331797236,0,10
29,1,1,70.54450261780104,44.26701570680628,0,1
29,2,1,72.32131147540984,59.31147540983606,0,2
29,3,1,59.322429906542055,65.14018691588785,0,3
29,4,1,82.65868263473054,72.76646706586827,0,4
29,5,1,77.67222222222222,81.7,0,5
29,6,1,103.24019607843137,82.8529411764706,0,6
29,7,1,67.93771626297578,87.53979238754326,0,7
29,8,1,96.775,90.475,0,8
29,9,1,116.33862433862434,100.12698412698413,0,9
29,10,1,95.54066985645933,98.82296650717703,0,10
29,11,1,121.30366492146597,118.86649214659685,0,11
29,12,1,131.17415730337078,116.56741573033707,0,12
29,13,1,146.609649122807,140.52631578947367,0,13
29,14,1,164.6375,157.1,0,14
30,1,1,73.63546798029557,43.76847290640394,0,1
30,2,1,77.66875,51.86875,0,2
30,3,1,55.59493670886076,63.0210970464135,0,3
30,4,1,64.11235955056179,67.0,0,4
30,5,1,80.42708333333333,72.33333333333333,0,5
30,6,1,65.0679012345679,85.62962962962963,0,6
30,7,1,75.58128078817734,80.17241379310344,0,7
30,8,1,103.12669683257919,82.28506787330316,0,8
30,9,1,96.53932584269663,90.26404494382022,0,9
30,10,1,117.32352941176471,101.27941176470588,0,10
30,11,1,94.94618834080717,98.4439461883408,0,11
30,12,1,122.23389021479714,120.25775656324582,0,12
30,13,1,133.36649214659687,118.86387434554973,0,13
30,14,1,150.756,143.776,0,14
30,15,1,168.81992337164752,163.08429118773947,0,15
31,1,1,74.5045871559633,43.57798165137615,0,1
31,2,1,79.07471264367815,51.21264367816092,0,2
31,3,1,53.24904214559387,62.53256704980843,0,3
31,4,1,62.59574468085106,65.8936170212766,0,4
31,5,1,79.72815533980582,72.45631067961165,0,5
31,6,1,74.26694915254237,79.82627118644068,0,6
31,7,1,64.30285714285715,85.53714285714285,0,7
31,8,1,105.4375,81.325,0,8
31,9,1,97.6701030927835,89.90721649484536,0,9
31,10,1,118.49137931034483,100.74137931034483,0,10
