ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,215,378,103,105,85,84,93.32093023255814,94.11627906976744,1.2783696324131446,227,0.9033501258541659,16.545286401814263,1,0.5687830687830688,0.782246366500686,25.346507101874014,23.600847442411894,5.385164807134504,2.56810431102234,2.23606797749979,10.087266288567513,10.871215590295838,37.550861225685615,58.76955262170047,0.947136563876652,0.49146589249202866,0.020833986697397448,0.15413122228151746,0.11484565690020372,0.013389591473220499,0.014524362514424108,0.036472580318584406,0.04554796417610856,0.04392886729612441,0.004395460860212196,0.0035837472493303406,0.00953290619539458,0.0008060980852532945,0.002841778365859886,0.006000884083942139,0.017924827666512003,0.0028827341098789662,0.0052046282818161635,0.0036515577268172697,0.00500637460499257,0.007588555726415732,0.013274989861721334,0.005417452675586484,0.009597580835075427,0.007710865217833855,0.0064143663958303385,0.004490688394611461,0.005195914684142185,0.004493080259494168,0.00178609941660452,93.32093023255814,94.11627906976744,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
2,1,237,418,103,105,84,83,92.94092827004219,93.52742616033755,1.2740155455716415,245,0.9121611293823763,17.371176474327626,1,0.5669856459330144,0.784919778629002,27.24956310740189,25.238858928247925,5.656854249492381,2.65498884595816,2.23606797749979,10.19573151747684,11.16773649195183,38.47022292000326,61.59797974644667,0.9673469387755103,0.4737170676644169,0.0024448229879058484,0.1512158072704723,0.11485221091770582,0.0025423338890862885,0.0008756247637811481,0.0373814821005939,0.05106044967613985,0.04533774546857723,0.0019076324714021287,0.0011970262495405544,0.0005481464055923129,0.005038006877022425,0.006798748204415519,0.0076757713495396555,0.020411995414771796,0.0002265244544300385,0.0017276264871485902,0.0011255351660145786,0.0003033547003507625,0.005486935677565921,0.010140244043452401,0.007691757389580777,0.008196765995535558,0.009798855055703833,0.0012649882893456194,0.0019809714638259297,0.0008201239405932146,0.0008153185508162473,0.00018033684086211704,92.94092827004219,93.52742616033755,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.7008204052822783,0.7008204052822783,nan,0.7008204052822783,1,2,1.0,1.0,1,-0.38000196251594787,-0.5888529094298889
3,1,246,460,103,105,83,82,92.65853658536585,93.1869918699187,1.342711939743362,259,0.9213497682159042,17.697935698969246,1,0.5347826086956522,0.7447613820959499,28.548729332528,26.627053911388696,5.385164807134504,2.635923602395131,2.23606797749979,10.06571329170449,11.097879442025313,39.13641171451012,64.42640687119285,0.9498069498069498,0.44177281806043717,0.028602767794897926,0.14577839376799112,0.10667571898635403,0.01912132368324843,0.02102883751499925,0.03771423216572505,0.05295759427477402,0.040842647413596715,0.007319028229538062,0.012299526552316547,0.013149726242198283,0.008339923411817867,0.011528082269588109,0.011400054862702907,0.01743940106763991,0.003037590688713373,0.001959374896370153,0.004376622221510869,0.0072887133423119674,0.0008996278810700802,0.0058027103694070666,0.0045402729514613166,0.0033703254386912647,0.00759221692578654,0.0039217228467944825,0.005200990737574919,0.006419228579195754,0.0038682955638928806,0.0035988901922883827,92.65853658536585,93.1869918699187,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1.1412011407475118,0.4423127509662496,nan,1.1431331562485278,1,3,0.9983098946168647,2.0,1,-0.282391684676341,-0.3404342904188553
4,1,254,480,103,106,83,82,92.61023622047244,93.20866141732283,1.358139088363531,266,0.9281101335814761,17.983404693292407,1,0.5291666666666667,0.7363016119394185,29.65728705895557,27.459060435491963,5.385164807134504,2.640865368171341,2.23606797749979,9.971641204866131,11.041578838417285,38.87119960803885,65.84062043356596,0.9548872180451128,0.4289162392078664,0.009731286572515095,0.1436290244829617,0.10763894577194817,0.00801375013258101,0.0047191863516479705,0.04061294366044478,0.05561457076228106,0.0450177222453929,0.004413498872592055,0.0039046327867649612,0.0023560364731499243,0.011024046222649407,0.014148444476985954,0.014367152259312304,0.02220184661439253,0.0016313091498935495,0.00040670989398556683,0.00190298773098244,0.0016514441263588125,0.0003786675183689355,0.005110918533250154,0.0030108633598163173,0.0022388637347758853,0.011961010313016706,0.001718273264227803,0.0015859181256989664,0.002466919334063417,0.0021901137981475403,0.0012240987540518265,92.61023622047244,93.20866141732283,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1.1527600712392565,0.05293859210005623,nan,1.196071748348584,1,4,0.9637883954962334,3.0,1,-0.04830036489340728,0.021669547404130185
5,1,270,550,104,106,82,81,92.39259259259259,92.88148148148149,1.4235227749386834,284,0.9335293500294212,18.5411616971131,1,0.4909090909090909,0.7024826139807099,31.200481135387683,28.600699292150182,5.385164807134504,2.653916177400196,2.23606797749979,10.06571329170449,11.185403062319425,39.2751835184973,69.49747468305833,0.9507042253521126,0.4171493862946499,0.031914175001041205,0.13631984652295687,0.10347590553566352,0.025229593572890317,0.023240888892334798,0.03649625895988209,0.05381042047523314,0.039643130525546834,0.012788077456258897,0.014154029385534552,0.015203877359059263,0.015141621800105318,0.010034324165307584,0.016878168022814728,0.01524100808723104,0.003272431730350992,0.0031443660796787714,0.003593167303037189,0.009015030995532494,0.0029674204477684444,0.0020212429180310127,0.004485743413581437,0.0028849516734177558,0.0044362238605373415,0.004193509791196076,0.003983514023551475,0.00509512068096228,0.003484737982174841,0.004482443187562261,92.39259259259259,92.88148148148149,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1.5448416934474614,0.3929573248761867,nan,1.5890290732247707,1,5,0.9721922144019457,4.0,1,-0.21764362787985192,-0.3271799358413432
6,1,286,598,104,106,81,80,92.0979020979021,92.58041958041959,1.4554986860148544,299,0.9423731099229443,19.08262324195121,1,0.4782608695652174,0.6870497442618744,33.24467997995418,30.23243291566195,5.385164807134504,2.6631025231956102,2.53224755112299,9.971641204866131,11.122465739674965,39.83102715740203,72.32590180780451,0.9565217391304348,0.39840974813375984,0.01080775100722755,0.12998262061728028,0.10679892751262636,0.007309635809208856,0.008897985628211034,0.04581228115328491,0.0541120351458133,0.0472011675987168,0.0035835484022945624,0.005281374565022673,0.006200342660610328,0.016384476442068984,0.01898035781463852,0.018216055174249367,0.023146062540096556,0.001820649660735322,0.00014092299191876002,0.003115503365508153,0.003747202579949842,0.002780034483405699,0.0016663317274789853,0.002124077658975847,0.0017694753017893452,0.01134009639127022,0.0002703946995711738,0.0013271727984450982,0.0013338661774113525,0.001161808831742399,0.002257790565481078,92.0979020979021,92.58041958041959,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1.9633293633978253,0.421284649532755,nan,2.010313722757526,1,6,0.9766283447066896,5.0,1,-0.29469049469049935,-0.30106190106189956
7,1,337,780,105,107,79,77,91.31454005934718,91.54005934718101,1.6423313201666467,359,0.9580414424380438,20.71428798138497,1,0.43205128205128207,0.608890537323815,39.09232362591973,35.608987629529715,5.385164807134504,2.6936741258077315,2.8284271247461903,10.304196746386168,11.205021651204992,40.038513790719264,83.39696961966999,0.9387186629526463,0.3383925288452285,0.010590306911677495,0.11705899992956446,0.09329879201658965,0.008409981218253322,0.008983537243846935,0.04307342041312763,0.055965693663523976,0.043224408836537685,0.00480750796330987,0.008049853838464623,0.006466676304541836,0.02383157010523065,0.022090577585639055,0.024929082917340945,0.023006373207964823,0.0019161395790364805,0.004779073594575188,0.004359417523033092,0.004579230168231507,0.009994115856656185,0.0077993008922098315,0.007974454518384588,0.00865176534928725,0.013005554072109841,0.000748460456841378,0.0018346637237272262,0.001342909780568556,0.001661163556572397,0.003149627169306408,91.31454005934718,91.54005934718101,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.2653498413188147,1.3023077586934382,nan,3.312621481450964,1,7,0.9857298395253284,6.0,1,-0.7833620385549125,-1.040360233238573
8,1,357,864,105,108,78,76,91.03641456582633,91.19887955182072,1.7120750384705115,383,0.963395324223923,21.320096563347295,1,0.4131944444444444,0.584086548503945,41.64780729258124,37.8021163428716,5.385164807134504,2.6981629759388692,2.8284271247461903,10.253857465381211,11.16514325519042,40.23562913223192,87.63961030678928,0.9321148825065274,0.3180871360884906,0.008489333893537052,0.1107103825651055,0.08939978959759116,0.008109298697072206,0.006124730058372522,0.04297831329106485,0.05452140831640947,0.042886557367687456,0.007286770712308756,0.003959216342512816,0.0052706740326875804,0.023765781880221815,0.023865190512848432,0.02624367287318741,0.023768374787450117,0.005388654607766403,0.0025291215412076495,0.0024386728804943565,0.00439881548151328,0.011880584481637846,0.00873116075084278,0.011258443823920192,0.01056524714135903,0.014051687346886842,0.003032529373475799,0.0007459892019783103,0.0010537037637344693,0.001124068298368384,0.003558205375263012,91.03641456582633,91.19887955182072,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.7054327384070573,0.4401788760359859,nan,3.75280035748695,1,8,0.987378060496772,7.0,1,-0.2781254935208466,-0.34117979536029
9,1,383,957,106,108,77,75,90.88772845953002,90.99738903394255,1.7541010745363954,408,0.9669086954892382,22.082815618339236,1,0.400208986415883,0.5700925759162981,44.26919540126869,40.0,5.385164807134504,2.7327889045630225,2.8284271247461903,10.380684981717495,11.294075142065882,41.21300206830684,91.88225099390857,0.9387254901960784,0.3047817160209796,0.0017113782354176786,0.10595740336342946,0.0872527320126474,0.003167273881235462,0.0008147707825590596,0.042591633370133046,0.05392798185663901,0.04266476947373061,0.0036246569649767907,0.00034302110546983154,0.0008349238261667152,0.02566488695482794,0.0242875052238894,0.02731618235021214,0.024147799390309064,0.0027641478445514225,0.0008186561533548859,0.0008617362797940643,0.000575601824161369,0.012831611122551306,0.011117745676649271,0.012090515634318297,0.01209573674798783,0.014635564934494751,0.0018891367692065652,0.0005330212080624144,0.0004943249704554275,0.0007239256268194496,0.00031138526943491173,90.88772845953002,90.99738903394255,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.9557484656933073,0.25041163511380793,nan,4.003211992600757,1,9,0.9881436389091613,8.0,1,-0.14868610629631007,-0.2014905178781703
10,1,409,1120,108,109,76,74,91.17848410757946,91.24449877750611,1.8826534380999171,433,0.971641033456306,22.820056393372074,1,0.3651785714285714,0.5311652053227905,47.6064571682257,42.80186911806539,5.385164807134504,2.7199792083690286,2.8284271247461903,10.480447462085046,11.25706015869102,42.17037184572115,98.36753236814714,0.9445727482678984,0.28425489836063406,0.011384678851496959,0.09768540175242332,0.08271268040956617,0.01194983679802628,0.0069276130493458165,0.040526751398370954,0.0504354161605725,0.041388370287527565,0.010828262824942807,0.006908578613927455,0.005208924943661292,0.023225964832099932,0.024407068197245266,0.02662138173491533,0.023919440552116807,0.008344034786948203,0.0058522791424377866,0.0041707281613643276,0.004082931401003474,0.012069986162386621,0.01182997078758442,0.012745996252265107,0.013322245818940964,0.014565972461374603,0.004768481529642366,0.0047973883718341066,0.0020334438630739116,0.0026423217747679863,0.0031262129996044215,91.17848410757946,91.24449877750611,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.582903493740341,0.3815783959250005,nan,4.384790388525758,1,10,0.8171208145128631,9.0,1,0.29075564804944065,0.24710974356355564
