TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-2.9307021642972058,1,123.96296296296296,51.386243386243386,0.256,-0.025,False,26.731887699719696,9.165869402134197,0
1,2,-2.9521904103828454,2,120.34183673469389,59.27040816326531,0.175,-0.009,False,26.690893660387907,9.414789504592177,0
1,3,-2.872155830579384,3,109.8385093167702,66.0,0.117,-0.061,False,20.5778398483366,9.963216052384816,0
1,4,-0.10022482578791479,4,127.12408759124088,69.35766423357664,0.172,0.074,False,17.58731093460793,10.194419937214173,0
2,1,-2.92601361683243,1,123.8358208955224,51.36318407960199,0.19,-0.017,False,28.01417227187559,9.30242330919592,0
2,2,-2.947976406638569,2,120.32178217821782,59.21287128712871,0.17,-0.029,False,27.56382793376345,9.384640863582412,0
2,3,-2.8713315911675394,3,109.4404761904762,66.06547619047619,0.165,-0.091,False,21.16196557518569,10.101778533899065,0
2,4,-0.0963181786301821,4,127.3529411764706,69.70588235294117,0.211,0.099,False,18.44903683784827,10.783414158642396,0
3,1,-2.9244046736686395,1,123.75121951219512,51.35121951219512,0.317,0.02,False,28.96415477565127,9.233377037520327,0
3,2,-2.950662948156707,2,120.17061611374407,59.18957345971564,0.171,-0.021,False,28.415688902000632,9.523271027833754,0
3,3,-2.8422046932619134,3,109.0057471264368,65.90229885057471,0.237,-0.099,False,21.988844323939933,10.085473659545263,0
3,4,-0.08302627733084367,4,127.9496855345912,69.64779874213836,0.205,0.135,False,19.50255261864133,10.730081033053352,0
4,1,-2.931359338143753,1,123.85909090909092,51.35,0.138,-0.019,False,30.550574989185836,9.331430274648614,0
4,2,-2.940712192764553,2,120.0952380952381,59.1,0.171,-0.005,False,29.26851714363501,9.202547187289262,0
4,3,-2.8295540671076265,3,108.51295336787564,65.76165803108809,0.279,-0.059,False,23.174650217817447,10.629568331292468,0
4,4,-0.08974586294700156,4,128.6529411764706,69.77058823529411,0.272,0.153,False,20.52640904399132,10.723951732234308,0
5,1,-2.9249757218023635,1,123.73542600896862,51.399103139013455,1.293,-0.17,False,31.24280429021531,9.26461043229977,0
5,2,-2.946295764164691,2,120.05963302752292,59.11009174311926,0.897,-0.23,False,30.12352582420407,9.274181617534351,0
5,3,-2.850520131243022,3,108.2156862745098,65.68627450980392,0.197,-0.18,False,24.56943654648954,10.58968020345641,0
5,4,-0.058978053941148495,4,129.53333333333333,69.75,0.891,0.115,False,21.88687746350493,10.580492290992042,0
6,1,-2.8799301947962186,1,122.94252873563218,51.0919540229885,0.643,-0.082,False,37.7090334139134,9.103999602651758,0
6,2,-2.897994798493462,2,118.97674418604652,58.70542635658915,0.489,-0.09,False,34.609716006860566,9.601113435911383,0
6,3,-2.9350571861482067,3,107.27727272727272,65.5,0.079,0.026,False,25.55247171742361,10.991948174343626,0
6,4,-0.2090835683528242,4,129.91904761904763,70.24285714285715,0.524,-0.01,False,26.34353863240402,10.260322029580806,0
7,1,-2.873762508686225,1,122.53928571428573,50.996428571428574,,,True,40.92269464472279,9.183503497258776,0
7,2,-2.8989350211072837,2,118.55555555555556,58.54074074074074,0.4,-0.104,False,37.05285934622752,9.414844887461602,0
7,3,-2.949320384012762,3,107.457399103139,65.45739910313901,0.066,0.044,False,25.94582333185064,10.986054642050044,0
7,4,-0.26103041519239245,4,129.65777777777777,70.62222222222222,0.43,-0.053,False,28.9659342894071,10.00175559285872,0
8,5,-2.8848271850504923,1,113.7410071942446,48.57553956834533,0.281,-0.226,False,20.274436411013195,8.857705753268537,1
8,6,-2.7569484079325255,1,131.34265734265733,53.26573426573427,0.207,0.045,False,20.20391629517691,9.073685458762016,1
8,2,-2.8952772560349156,2,118.07342657342656,58.34265734265734,0.409,-0.095,False,39.0549386173072,9.500387931566914,0
8,3,-2.968626294839444,3,107.7579908675799,65.38812785388127,0.001,0.043,False,26.27548244916628,10.676887555971836,0
8,4,-0.2908727788959905,4,129.10878661087867,71.07531380753139,0.361,-0.032,False,31.118061665893368,9.89765309931686,0
9,5,-2.924444513775902,1,112.68456375838926,48.16778523489933,0.267,-0.044,False,21.681802282934548,8.812245852261926,1
9,6,-2.75000587700482,1,131.58552631578948,53.26973684210526,0.27,0.264,False,21.24135261669869,9.190818461879068,1
9,2,-2.888601856182748,2,117.6936026936027,58.04040404040404,-0.694,-0.03,False,41.102310100843454,9.37981911070879,0
9,3,-2.9807206561587254,3,108.03964757709252,65.33480176211454,-0.077,0.041,False,26.281704028057284,11.04095766607665,0
9,4,-0.3081375072347774,4,128.7364341085271,71.4186046511628,0.571,-0.024,False,32.92406262107713,10.138472548270189,0
10,5,-2.9342991435769883,1,112.3841059602649,48.3046357615894,1.41,-0.541,False,23.015055325201946,8.442924555843835,1
10,6,-2.66930326010174,1,132.61146496815286,54.254777070063696,1.226,0.526,False,22.591695843370218,8.921216132936276,1
10,2,-2.880528451450607,2,117.4812030075188,58.13157894736842,0.944,-0.24,False,37.63450012383112,9.222036077493932,0
10,3,-3.0059030540420406,3,108.36150234741784,65.2018779342723,0.231,-0.09,False,25.896118907978902,10.536773414936986,0
10,4,-0.32957015985218063,4,128.70220588235293,71.2279411764706,1.722,-0.399,False,35.77784950428792,9.975910885594049,0
11,5,-2.9925521966346103,1,109.65865384615384,47.78846153846154,0.406,-0.339,False,30.06723639467702,9.033925688098646,1
11,6,-2.5723886870395747,1,135.05853658536586,55.22439024390244,0.786,0.164,False,28.720473964036568,9.1657253086045,1
11,2,-2.893294466967801,2,116.28980891719743,57.82802547770701,0.629,-0.099,False,42.356166384237135,9.585580892354717,0
11,3,-3.0283669344728037,3,107.81777777777778,65.2311111111111,0.078,0.057,False,27.051164336286423,10.670195684825094,0
11,4,-0.272854352068045,4,125.8595988538682,72.20630372492836,0.673,-0.284,False,44.38752832265695,10.448136557066675,0
12,5,-3.0130841734386022,1,107.92727272727272,47.518181818181816,0.632,-0.222,False,32.0961442567094,9.109553783445811,1
12,6,-2.573393660787903,1,135.8296943231441,55.51091703056768,0.536,0.213,False,32.65183140861581,9.027554368419375,1
12,2,-2.9047788038729627,2,115.83976261127596,57.62611275964392,0.665,-0.117,False,45.500773439506,9.710624507944722,0
12,3,-3.048089001774462,3,108.18025751072962,65.18025751072962,0.019,0.052,False,27.44017163206091,10.867392348181015,0
12,4,-0.22837190511878702,4,123.94638069705094,72.67560321715818,0.865,-0.317,False,47.75212591634777,10.462721663214989,0
13,5,-3.0385065991751103,1,106.70731707317071,47.52845528455285,0.74,-0.248,False,35.254253284671634,9.360767920282258,1
13,6,-2.5569245480062697,1,136.8,55.95102040816327,0.864,0.251,False,35.33203667195197,9.010505466867118,1
13,2,-2.924848204645406,2,115.16986301369865,57.66301369863014,,,True,48.82517009122492,9.82557695051004,0
13,3,-3.0507025356619453,3,108.38914027149322,65.3393665158371,-0.103,0.079,False,27.53289236671851,10.30705231227807,0
13,4,-0.17726305373449738,4,121.9313725490196,72.97058823529412,0.99,-0.3,False,52.07470284447852,10.888870453145357,0
14,5,-3.080620972572518,1,105.25746268656717,47.723880597014926,0.804,-0.377,False,38.9534748193873,9.490926162607826,1
14,6,-2.533173536949034,1,137.95636363636365,56.43636363636364,,,True,39.65182061847778,9.095135980267983,1
14,7,-3.0563589393368007,2,103.04591836734694,55.60204081632653,0.605,-0.305,False,25.6930376489442,9.826771716037127,2
14,8,-2.8152424570145773,2,125.91208791208793,59.91208791208791,0.13,0.022,False,26.322258134617137,8.933895594376784,2
14,3,-3.0610743161292127,3,108.8695652173913,65.30434782608695,0.079,0.136,False,27.018706662458573,9.816847899421244,0
14,4,-0.11551611074669255,4,120.16099773242632,72.99773242630386,,,True,57.024568428062814,11.50575631852044,0
15,5,-0.011184587327523284,1,103.1067615658363,47.88612099644128,,,True,42.97590069331014,9.075340850402,1
15,9,-2.4565871073394687,1,130.6266666666667,50.96666666666667,1.158,-0.573,False,21.44280370803438,9.117657607621496,6
15,7,-0.013712915067189769,2,101.17857142857144,55.83928571428572,0.243,-1.121,False,28.71878116221543,10.14295655814682,2
15,8,-2.770374112004723,2,126.12435233160622,59.72020725388601,1.68,-0.392,False,26.9742240410906,9.227694457886033,2
15,10,-2.5028743810376595,1,145.7972972972973,61.88513513513514,0.96,0.276,False,21.195345283835767,9.085013471746484,6
15,3,-3.06607559662093,3,109.78536585365852,65.09756097560975,-0.252,-0.403,False,27.413541874645,9.612926012161068,0
15,11,-0.18606357918235805,4,133.17872340425532,71.45531914893617,2.16,0.059,False,31.585539755660182,9.671521233973046,4
15,12,-2.927144561055685,4,105.72413793103448,73.816091954023,2.254,-1.588,False,32.030588302771264,10.670576565123886,4
16,9,-2.1696854680245017,1,128.79601990049753,47.72139303482587,0.483,-0.024,False,27.23335605027714,9.551058178965793,6
16,13,-0.24911561600269966,1,90.7020202020202,48.07070707070707,0.061,-0.094,False,30.300015971905893,8.52354346190826,5
16,14,-2.773998256586527,1,115.07142857142856,48.80952380952381,0.403,0.042,False,25.1503296129854,8.72537232284379,5
16,7,-0.1358042934128035,2,95.00456621004568,55.36073059360731,0.553,0.206,False,29.934987721818533,9.44904604424496,2
16,8,-2.8420910081369586,2,123.7344398340249,60.17012448132781,0.545,0.671,False,35.37396290005374,8.981541046875133,2
