TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.49892639153861,51.0718080797527,99.0025815323134,26,9.63713286319702,0,2,3
2,1,1,-1.47711358439761,51.0935457687703,98.994385019626,27,8.49677239669961,0,2,3
3,1,1,-1.49589298860039,51.0848333168513,98.4928039437056,28,8.45254245565319,0,2,3
4,1,1,-1.48391506842987,51.0967719978747,98.9937718030567,29,8.54715302693162,0,2,3
5,1,1,-1.49178140929342,51.0989327234385,99.4931200547856,30,8.68983489017621,0,2,3
6,1,1,-1.50680616643824,51.0839464987786,99.4920466717857,34,8.48872562111856,0,2,3
7,1,1,-1.5316148742983,51.5591714281284,99.490767494915,36,8.64436105975674,0,2,3
8,1,1,-1.56225359734847,51.0285426255413,99.0100364888913,39,7.97103085603195,0,2,3
9,1,1,1.56373518926313,50.0200373945921,100.510591618281,42,8.52983677826452,0,2,3
10,1,1,1.53131862315472,50.0207791433439,100.529467450177,44,8.67760715072667,0,2,3
11,2,1,1.51989498469379,49.5112951936295,88.030879364505,31,8.43660952459612,1,8,9
11,3,1,-1.54542582090942,52.0353677842989,114.480321814022,24,7.82664666402973,1,4,5
12,2,1,1.4881983638994,49.515113909176,88.6237561128222,32,8.69724736240249,1,8,9
12,3,1,-1.42591090107401,51.1596178295897,115.938288017088,26,7.42381294832073,1,4,5
13,2,1,1.48651585633128,49.5053242455591,89.1162710936305,29,8.65064264894629,1,8,9
13,3,1,-1.4521109860111,51.1219243198831,114.937831391789,26,7.73067611655801,1,4,5
14,2,1,1.47694474930422,49.506601241437,88.6405707932767,32,8.57113804367959,1,8,9
14,3,1,-1.38874270777128,51.0905248173071,116.508263020049,26,7.88034764415923,1,4,5
15,2,1,1.47269451720312,49.4682399215656,88.1393208581255,32,8.3053733910781,1,8,9
15,3,1,-1.32355640165335,50.769932957622,116.398044041564,29,7.94576529021758,1,4,5
16,2,1,-1.35976697008,48.2294665319183,89.4721841829843,33,7.92239698456935,1,8,9
16,3,1,-1.33666227359442,53.2383585557955,107.593284769999,38,7.60400262486297,1,4,5
17,2,1,-1.40431057229872,47.6826311106399,90.9009679096121,36,7.69553664801801,1,8,9
17,4,1,-1.43711932637228,55.1477399681207,96.4122818573444,21,7.36997803108298,3,6,7
17,5,1,-1.1636280905499,50.7488823760679,116.812871712318,22,7.09048030514619,3,10,11
18,2,1,-1.47235798134733,47.610700014142,92.4457014213867,36,8.0990860622727,1,8,9
18,4,1,-1.52227167541332,55.5585056105947,94.4911770898999,22,7.33159612008325,3,6,7
18,5,1,-1.1384287006651,51.2655227571712,116.326501034109,23,7.33520748108765,3,10,11
19,2,1,-1.51156452300869,47.0700740202255,92.9721551029852,39,7.96090228960234,1,8,9
19,4,1,-1.54638122849465,55.5344126727446,94.0002980337073,25,7.13217482850738,3,6,7
19,5,1,-0.981762019081676,51.4563016001927,116.528702886831,25,7.08773243227859,3,10,11
20,2,1,-1.52196036105809,47.0594126755464,93.9767839607191,41,8.11720084419472,1,8,9
20,4,1,-1.54220551864504,55.5385869131245,93.0004086893145,27,7.1603986915336,3,6,7
20,5,1,-0.872101359427717,52.1271588695774,117.17839050254,27,7.16267825487723,3,10,11
21,2,1,-1.44588480571695,46.6384825971015,94.9454978334097,49,7.70194482450049,1,8,9
21,4,1,-1.44292918640632,55.1375189870492,94.0081638704191,36,7.27829202360798,3,6,7
21,5,1,-0.771960930090317,55.51,115.5,34,7.32929192813479,3,10,11
22,2,1,-1.44247743197847,47.1279670403851,95.0182215788922,50,7.51996623765608,1,8,9
22,4,1,-1.43475127936022,55.1356257762184,94.0192398631227,38,7.02560744505074,3,6,7
22,5,1,-0.802996775927508,56.2069972845808,114.497556544077,37,7.195829233753,3,10,11
23,2,1,-1.41298257193023,46.5847931371499,95.437633630406,52,7.42181864506362,1,8,9
23,4,1,-1.40895595007514,55.0740336060271,93.5971011998667,42,6.99833332524581,3,6,7
23,5,1,-0.819039391877951,56.230490145256,114.692923237036,40,7.66314824690605,3,10,11
24,2,1,-1.38180516429715,47.1289652479899,95.7617397948675,58,7.31040287567728,1,8,9
24,5,1,-0.871498684809993,56.5371346377239,114.911033100317,43,7.3981831030868,3,10,11
24,6,1,-1.49906155318576,57.0216732663742,82.1525718357259,23,7.048735962011,4,12,13
24,7,1,-1.30500740512224,53.0813352844774,104.667557212665,24,6.61833828619936,4,18,19
25,2,1,-1.36743945607488,47.1516552369852,95.7515849311681,62,7.08059865797929,1,8,9
25,5,1,-0.981834370152903,57.4850257226993,112.54748837721,47,7.11173015298582,3,10,11
25,6,1,-1.49046629365167,57.0402436672113,83.1332247224813,23,7.07919645520667,4,12,13
25,7,1,-1.26135091151802,53.1122652199544,105.653748697858,23,6.28531352141009,4,18,19
26,6,1,-1.43880274809545,57.6203091527636,77.437087872014,32,6.75285485681771,4,12,13
26,7,1,-1.16615094561974,53.2929348704328,107.534450738749,29,6.44086127807546,4,18,19
26,8,1,-1.40843503677299,51.1548005552293,76.4115027747748,40,7.16525381462538,2,14,15
26,9,1,-1.2949575485169,42.7712555569751,113.46162585723,37,7.07253188981071,2,20,21
26,10,1,-1.4631338430608,64.5874546144932,92.0657900091912,30,7.26643118123907,5,16,17
26,11,1,-0.886249231668996,53.8673527541736,119.87616110424,32,6.65650377459948,5,0,0
