TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,2.677945096238595,1.0,100.60002136230469,146.7000274658203,18.335756301879883,8.9442720413208,0.0,,,0.537,0.02
1.0,1.0,2.356194490192345,2.0,95.00001525878906,161.00001525878906,19.798988342285156,8.485280990600586,0.0,,,,
2.0,0.0,2.677945096238595,1.0,99.90000915527344,147.30001831054688,21.0190372467041,7.602630138397217,0.0,,,0.268,-0.05
2.0,2.0,2.553589987559836,3.0,96.92306518554688,160.3845977783203,23.852108001708984,8.875203132629395,0.0,,,,
3.0,0.0,2.677945096238595,1.0,99.60000610351562,147.20001220703125,22.360679626464844,7.155416965484619,0.0,,,0.021,-0.017
3.0,3.0,2.4329663670424404,4.0,97.46470642089844,159.95883178710938,25.055469512939453,8.568753242492676,0.0,,,,
4.0,0.0,2.553589987559836,1.0,99.1153793334961,147.42306518554688,22.46535873413086,7.488452434539795,0.0,,,-0.055,-0.0
4.0,4.0,2.55359012071789,5.0,98.57691192626953,159.61538696289062,27.457660675048828,8.320503234863281,0.0,,,,
5.0,0.0,2.553589987559836,1.0,98.99998474121094,147.50001525878906,22.188007354736328,6.933752536773682,0.0,,,0.056,-0.053
5.0,5.0,2.55359012071789,6.0,99.15384674072266,159.2307586669922,28.844409942626953,8.320503234863281,0.0,,,,
6.0,0.0,2.6011730862304447,1.0,98.72058868408203,147.36764526367188,22.4663143157959,7.202940464019775,0.0,,,,
6.0,6.0,2.55359012071789,7.0,99.38460540771484,159.07691955566406,31.063213348388672,8.320503234863281,0.0,,,,
7.0,7.0,2.55359012071789,8.0,99.1538314819336,147.2307586669922,24.406808853149414,7.2111029624938965,0.0,,,,
7.0,8.0,2.582993349944155,9.0,101.55618286132812,158.08990478515625,36.88792037963867,7.737985134124756,0.0,,,,
8.0,9.0,2.49809150807632,10.0,99.26000213623047,147.1800079345703,24.60000228881836,7.400000095367432,0.0,,,0.109,-0.065
8.0,10.0,2.5636906252052065,11.0,102.01725006103516,157.79310607910156,39.65904235839844,7.757001876831055,0.0,,,,
9.0,9.0,2.466851696383309,10.0,99.30489349365234,146.75611877441406,25.14397621154785,7.496340751647949,0.0,,,,
9.0,11.0,2.49809150807632,12.0,103.12001037597656,156.16000366210938,43.20000076293945,8.0,0.0,,,,
10.0,12.0,2.4329663004634132,13.0,99.04118347167969,146.96470642089844,25.706262588500977,7.809496879577637,0.0,70.0,30.0,-0.05,0.071
10.0,13.0,2.49809150807632,14.0,103.60001373291016,156.30001831054688,46.599998474121094,8.0,0.0,,,,
11.0,12.0,2.356194490192345,13.0,99.25,147.25,25.45584487915039,7.77817440032959,0.0,70.0,30.0,0.5,0.243
11.0,14.0,2.356194490192345,15.0,114.25001525878906,147.75001525878906,24.748737335205078,7.071067810058594,0.0,72.0,18.0,2.024,0.155
11.0,15.0,2.55359012071789,16.0,92.88460540771484,164.076904296875,23.574758529663086,7.765803337097168,0.0,,,,
12.0,12.0,2.6011730862304447,13.0,100.16175842285156,148.10293579101562,27.954269409179688,8.574929237365723,0.0,70.0,30.0,0.178,-0.062
12.0,14.0,2.016901875072338,15.0,117.43386840820312,146.229248046875,34.869449615478516,8.43299388885498,0.0,72.0,18.0,0.718,0.216
12.0,16.0,2.642245954458301,17.0,92.72610473632812,164.33120727539062,32.242713928222656,8.300104141235352,0.0,,,,
13.0,12.0,2.55359012071789,13.0,100.38460540771484,147.57691955566406,28.844409942626953,8.043152809143066,0.0,70.0,30.0,0.276,-0.153
13.0,14.0,1.9631365142472188,15.0,117.23351287841797,147.76904296875,38.45821762084961,8.28428840637207,0.0,72.0,18.0,,
13.0,17.0,2.6011730862304447,18.0,93.20587158203125,163.67645263671875,34.64271545410156,7.888935089111328,0.0,,,,
14.0,12.0,2.57025511755517,13.0,100.5324935913086,146.550537109375,30.222341537475586,8.231532096862793,0.0,70.0,30.0,0.221,-0.174
14.0,18.0,1.8925468995516332,15.0,114.4000015258789,158.3000030517578,18.657434463500977,7.273237705230713,14.0,,,,
14.0,19.0,2.582993349944155,19.0,94.17977905273438,162.8876495361328,37.735923767089844,8.055984497070312,0.0,76.0,21.0,1.055,-0.115
