CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0.0,1.0,18.335756301879883,18.335756301879883,-0.017,6.0,0.138,2.677945096238595
1,2,19.798988342285156,19.798988342285156,0.0,1,NaN,2.356194490192345
2,3,23.852108001708984,23.852108001708984,0.0,1,NaN,2.553589987559836
3,4,25.055469512939453,25.055469512939453,0.0,1,NaN,2.4329663670424404
4,5,27.457660675048828,27.457660675048828,0.0,1,NaN,2.55359012071789
5,6,28.844409942626953,28.844409942626953,0.0,1,NaN,2.55359012071789
6,7,31.063213348388672,31.063213348388672,0.0,1,NaN,2.55359012071789
7,8,24.406808853149414,24.406808853149414,0.0,1,NaN,2.55359012071789
8,9,36.88792037963867,36.88792037963867,0.0,1,NaN,2.582993349944155
9.0,10.0,24.60000228881836,24.60000228881836,-0.033,2.0,0.054,2.49809150807632
10,11,39.65904235839844,39.65904235839844,0.0,1,NaN,2.5636906252052065
11,12,43.20000076293945,43.20000076293945,0.0,1,NaN,2.49809150807632
12.0,13.0,25.706262588500977,25.706262588500977,-0.022,12.0,0.221,2.4329663004634132
13,14,46.599998474121094,46.599998474121094,0.0,1,NaN,2.49809150807632
14.0,15.0,24.748737335205078,24.748737335205078,0.124,3.0,0.914,2.356194490192345
15,16,23.574758529663086,23.574758529663086,0.0,1,NaN,2.55359012071789
16,17,32.242713928222656,32.242713928222656,0.0,1,NaN,2.642245954458301
17,18,34.64271545410156,34.64271545410156,0.0,1,NaN,2.6011730862304447
18,15,18.657434463500977,18.657434463500977,0.0,1,NaN,1.8925468995516332
19.0,19.0,37.735923767089844,37.735923767089844,-0.058,2.0,0.528,2.582993349944155
20,20,22.62741470336914,22.62741470336914,0.0,1,NaN,2.356194490192345
21.0,19.0,22.807889938354492,22.807889938354492,-0.123,12.0,0.388,2.677945096238595
22,21,24.684158325195312,24.684158325195312,0.0,1,NaN,2.553589987559836
23,22,30.526601791381836,30.526601791381836,0.0,1,NaN,2.134112621363283
24.0,23.0,32.52690887451172,32.52690887451172,0.016,2.0,0.293,2.356194490192345
25,24,33.611297607421875,33.611297607421875,0.0,1,NaN,2.0852475768124505
26.0,23.0,19.207839965820312,19.207839965820312,0.263,7.0,0.708,2.6011730862304447
27,25,38.074405670166016,38.074405670166016,0.0,1,NaN,2.0778948553588505
28.0,25.0,17.8885440826416,17.8885440826416,0.251,6.0,0.702,2.034443917435608
29.0,15.0,21.913469314575195,21.913469314575195,0.001,5.0,0.862,1.7506498317333874
30.0,13.0,21.21320343017578,21.21320343017578,-0.143,7.0,0.417,2.356194490192345
31.0,23.0,16.550142288208008,16.550142288208008,0.021,6.0,0.563,1.9890206756985669
32.0,25.0,22.200002670288086,22.200002670288086,-0.283,4.0,0.831,2.2142974057293423
33.0,15.0,24.15041732788086,24.15041732788086,-0.617,5.0,0.813,1.9614033955888226
34.0,25.0,20.22681999206543,20.22681999206543,-0.054,4.0,0.819,2.0988708442106963
35.0,23.0,23.057106018066406,23.057106018066406,-0.076,4.0,0.658,2.78282197786257
36.0,15.0,25.156452178955078,25.156452178955078,-0.105,3.0,0.46,1.647568220289749
37.0,19.0,19.6142578125,19.6142578125,-0.082,2.0,2.955,2.714965165919568
38.0,15.0,13.0,13.0,-0.334,7.0,0.595,1.5707963267948966
39.0,25.0,19.0,19.0,-0.513,5.0,0.802,1.5707963267948966
40.0,13.0,16.260684967041016,16.260684967041016,-0.147,7.0,0.402,2.4468544192320674
41.0,23.0,18.6810359954834,18.6810359954834,-0.03,4.0,0.714,2.863292985466785
42.0,15.0,15.0,15.0,-0.618,6.0,0.604,1.5707963267948966
43.0,25.0,22.48902130126953,22.48902130126953,-0.293,4.0,0.926,2.466851762962336
44.0,19.0,24.149534225463867,24.149534225463867,-0.027,2.0,-0.001,2.677945096238595
45.0,25.0,20.523906707763672,20.523906707763672,-0.037,5.0,0.914,2.55359012071789
46.0,23.0,17.0,17.0,-0.15,2.0,0.223,3.141592653589793
47.0,15.0,21.0,21.0,0.021,4.0,0.969,1.5707963267948966
