CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,22.961069038372667,29.953450057414102,-0.009,10.0,0.372,-1.174178893353821
2.0,1.0,26.91769882959671,33.478553836233274,0.24,5.0,0.556,-1.3559338095600793
3.0,1.0,25.17973160203033,30.974193725429124,-0.235,5.0,0.492,-1.471953474455463
4.0,1.0,25.058575517569103,30.504357631915106,-0.04,5.0,0.47,-1.3915679199570052
5.0,1.0,24.13204322356288,29.839423902284146,-0.202,5.0,0.5,-1.302550632317819
6.0,1.0,26.77810461960382,33.47853103673948,0.213,5.0,0.581,-1.4707551238576682
7.0,1.0,25.10499154652969,30.27842223979324,0.042,5.0,0.449,-1.5089886329970281
8.0,1.0,23.73981946558933,36.34333173170273,-0.009,7.0,0.935,-0.8688189910049207
9.0,1.0,24.4305545711046,30.14955738505562,0.028,5.0,0.477,-1.022243957415966
10.0,1.0,25.339201879302315,35.34940025347657,0.08,6.0,0.934,-0.774332377525528
11.0,1.0,23.831237029081414,28.725204778923334,0.139,5.0,0.449,-1.599796955216028
12.0,1.0,24.489312834348446,29.956182557154968,0.014,5.0,0.49,-1.6437727416139272
13.0,1.0,27.655613684609843,34.232859654974604,-0.127,5.0,0.574,-1.6432153967733707
14.0,1.0,23.42577849822799,27.545073265429142,0.131,5.0,0.357,-1.6522324939071915
15.0,1.0,25.553640259505507,35.18518344045061,0.631,6.0,0.907,-1.5981709072072514
16.0,1.0,23.880312105177183,28.85793490162901,0.226,5.0,0.418,-1.1404804558047608
17.0,1.0,24.766888824154616,29.893640266641654,-0.236,5.0,0.456,-0.583708276994179
18.0,1.0,25.27128152587353,32.916879887158174,0.145,9.0,0.321,-1.3818820924025148
19.0,1.0,27.563328011864836,37.19439860708398,0.136,9.0,0.405,-1.3948146375886787
20.0,1.0,23.596881195423343,30.749698355862115,0.124,9.0,0.308,-0.999958269166147
21.0,1.0,22.272224704786368,28.15276924179971,0.34,5.0,0.514,-1.4624897984020042
22.0,1.0,29.888106567951333,37.13049339158605,0.46,9.0,0.309,-1.7096871955023327
23.0,1.0,26.59934411010899,33.50075553182104,-0.291,5.0,0.573,-1.2500906429232355
24.0,1.0,20.72333547226269,26.1100445502067,0.579,9.0,0.221,-1.5359773540619772
25.0,1.0,22.70899065262624,29.205593849783394,-0.162,6.0,0.652,-1.810912523949414
26.0,1.0,28.98490340282894,34.919917924252445,-0.013,4.0,0.602,-0.7752391980487666
27.0,1.0,29.67790333837638,35.42863621700437,0.305,4.0,0.608,-1.3707979500335064
28.0,1.0,28.80220555957066,33.74631790144423,0.412,8.0,0.271,-1.6745780744783527
29.0,1.0,29.47033502830526,38.93007972549644,-0.406,5.0,1.101,-1.4166848581786808
30.0,1.0,31.949690963625116,36.706858949576876,-0.283,3.0,0.633,-0.5515018223131818
31.0,1.0,29.229898397204423,33.003101700839274,0.004,3.0,0.505,-0.7577647269315615
32,2,58.14390415697598,,,1,NaN,-0.4825061895403608
33.0,1.0,23.712696839856747,27.085115422872377,0.314,4.0,0.368,-1.665516834448087
34.0,3.0,23.997767376252675,28.521375101519624,-0.016,4.0,0.501,-0.2731320839062437
35.0,1.0,25.53868995844033,30.675424884665418,0.247,4.0,0.526,-1.488643255168723
36.0,1.0,23.57093799960146,27.896664038282605,-0.119,4.0,0.449,-0.6619964173739457
37.0,1.0,29.375413359256804,35.48327782606667,0.155,4.0,0.634,-1.487178291334713
38.0,1.0,58.54336502558103,70.1939592385719,-0.05,4.0,1.221,-0.8709071710344882
39,1,52.73430420095687,,,1,NaN,-1.1455572837237646
40.0,1.0,21.865806938337744,25.62156070014409,0.366,4.0,0.36,-1.4325053828913346
41.0,1.0,25.54497716304052,31.165575467422627,-0.138,4.0,0.601,-0.7651471261273113
42.0,1.0,28.216898821283227,33.084014188344106,-0.149,4.0,0.517,-0.8532993249620108
43.0,1.0,24.008699385624418,28.33051794973161,0.058,4.0,0.447,-1.0822049779403522
44,1,56.68470337935013,,,1,NaN,-1.5066235606126355
45.0,1.0,30.72012520027929,37.20641208271988,-0.125,4.0,0.661,-1.5212564548348402
46.0,1.0,25.50612071855436,31.18958810141841,0.45,4.0,0.579,-0.9998624377563214
47.0,1.0,23.57322930282133,27.44489764623838,0.448,4.0,0.44,-1.447897485218792
48.0,1.0,26.26207140697712,31.710428241631867,0.054,4.0,0.556,-1.5821558638380413
49.0,1.0,22.754573992172634,27.74591489655702,0.198,4.0,0.504,-1.1619344129123819
50.0,2.0,33.273371939075645,37.45869949818043,0.042,3.0,0.558,-0.2263694938384633
51.0,2.0,30.092538433905705,33.76524175620882,-0.113,3.0,0.496,-0.6782789203900923
52.0,1.0,27.397953327326693,30.963494015627344,0.216,3.0,0.5,-1.2047318641188285
53.0,1.0,29.89105580574091,33.49939549294094,0.723,3.0,0.465,-1.2072134015519298
54.0,1.0,29.885366244209937,33.726330936931994,0.622,3.0,0.532,-1.3483318524014054
55.0,1.0,22.58369665628549,25.158979273800426,0.454,3.0,0.335,-1.7425772498978926
56.0,1.0,33.982350759370675,37.49153930130354,1.079,3.0,0.481,-1.7300130998917769
57.0,1.0,29.139200959957996,32.39043020760619,0.055,3.0,0.43,-1.1069382318434322
58.0,1.0,23.476298979833462,25.943053802959895,0.805,3.0,0.324,-1.5518461969642265
59.0,1.0,32.74687690883138,37.18575116473952,0.278,3.0,0.585,-0.8903539657420912
