CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,45.180802927974256,54.09098416478906,0.07,6.0,0.645,-2.7318854655790488
2.0,1.0,31.31605056639699,40.274688063440784,0.06,6.0,0.68,-2.9119462604952595
3.0,1.0,35.57508201784313,46.83586315771525,-0.064,7.0,0.687,-2.7602746566632423
4.0,1.0,25.36816846833322,36.997826257725904,-0.038,9.0,0.542,-2.9198534351335663
5.0,1.0,28.08897826578935,37.71494366174098,0.315,7.0,0.618,-2.834840752933522
6.0,1.0,32.11808402584558,40.018483072345155,-0.205,6.0,0.57,-2.9240256611432045
7.0,1.0,33.9078929226578,47.633828080350476,0.059,10.0,0.62,-2.709720316205609
8.0,1.0,27.39557445559018,50.772871254208695,0.745,3.0,2.609,-2.3142429139953404
9.0,1.0,25.85536628947281,42.34173479281283,0.07,12.0,0.637,-2.889905611605041
10.0,1.0,27.60974100272164,28.155239822835483,-0.026,2.0,0.109,-2.6604261319910503
11.0,1.0,27.68046025939929,33.58086391962864,0.186,6.0,0.428,-2.800179405180597
12.0,1.0,29.941325010037502,39.62274898447273,0.048,8.0,0.495,-1.5822968452158994
13.0,1.0,26.168776190539877,33.92018942771938,-0.359,7.0,0.553,-2.525906230795131
14.0,1.0,34.39847555227849,36.952036676969406,-0.198,2.0,0.511,-2.6770662012522006
15.0,1.0,33.87227048256556,45.329059344105275,-0.274,4.0,1.758,-2.6639493200363655
16.0,1.0,33.90906707463405,42.82884319794948,-0.408,6.0,0.591,-2.6188339646026813
17.0,1.0,39.10012599444752,46.77146579127565,0.036,6.0,0.579,-2.811080178990835
18.0,1.0,20.544792519908764,26.865407387457225,-0.314,7.0,0.364,-1.5607656749383945
19,1,20.48235144825932,,,1,NaN,-2.9358669379269244
20.0,1.0,21.837639920817598,27.67715267469356,0.375,6.0,0.434,-2.4527468589428314
21.0,1.0,22.722263054999477,27.698555299437306,0.596,6.0,0.341,-2.718595813672478
22.0,1.0,49.11436249872741,52.57789990389371,-0.121,2.0,0.693,-2.608969083337536
23.0,1.0,22.514652349814924,26.496548048307773,0.331,5.0,0.295,-2.8409731591829868
24.0,1.0,30.4282331389709,32.70003638704674,0.069,3.0,0.29,-2.5731297595150697
25.0,1.0,25.42569679837258,27.651969306084027,0.089,3.0,0.299,-2.886261735332924
26.0,1.0,23.942150265606347,26.001616143677996,0.431,3.0,0.231,-2.206947255337426
27.0,1.0,27.374305814270844,30.25224939375259,0.033,3.0,0.35,-2.6557222143172585
28.0,1.0,29.2097975821592,44.99283477651511,1.257,2.0,3.157,-2.4762624484173874
29.0,1.0,29.05061796644065,29.86398202577515,0.073,2.0,0.163,-0.2570067258397165
30.0,1.0,28.66320732727226,29.172832841462316,0.185,2.0,0.102,-2.5076024400127643
31,1,29.21243603482533,,,1,NaN,-2.154084823701393
32.0,1.0,28.372347917148584,29.412826634009996,-0.049,2.0,0.208,-2.5007555812074767
33.0,1.0,32.94340566924673,33.45819596842907,0.074,2.0,0.103,-2.7603073237491893
