TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,0.243381229623458,83.8942428625878,60.3647715593,35,8.12856558000484,0,4,5
2,1,1,0.233604334005658,83.8578380904629,60.4506764555547,37,8.56553213532166,0,4,5
3,1,1,0.229008006343458,83.8260424252863,60.3703862978389,39,8.5729471353066,0,4,5
4,1,1,0.229674565150415,83.7723393535083,60.5137405352757,40,8.46879888830843,0,4,5
5,1,1,0.230186007786548,84.1918413708788,60.4636239725672,43,8.42995349474104,0,4,5
6,1,1,0.223350375401989,84.3485019850412,60.4451608223105,45,8.43041085861941,0,4,5
7,1,1,0.234312113171201,85.9578260493303,60.5326742808517,48,8.78966455052634,0,4,5
8,1,1,0.238147621457299,85.7740970659814,60.5017766233664,50,8.50137554625086,0,4,5
9,1,1,0.237550119572492,86.3446777464205,60.3819174023395,56,8.62478329715822,0,4,5
10,1,1,0.238556399773695,87.3955497667351,60.3575201652596,58,8.94336423178135,0,4,5
11,1,1,0.237635909192841,88.3191887337233,60.4137944211122,64,8.59249959052466,0,4,5
12,1,1,0.237053518825187,90.7987089428207,51.0061585310265,67,8.98510037048315,0,4,5
13,4,1,0.291949726054607,72.345517750077,56.121459055298,39,8.74288430129357,1,8,9
13,5,1,0.0311189947573624,104.915556986219,63.8502420784222,38,8.42783920474277,1,6,7
14,4,1,0.186328194920334,74.9007766138308,56.2314106493619,40,8.51933414505716,1,8,9
14,5,1,-0.00929338509916083,103.17,64.35,40,8.41763814153371,1,6,7
15,4,1,0.117734975381235,78.0372666308088,56.4308842769339,45,8.38441199935983,1,8,9
15,5,1,-0.0299898344126829,100.71,65,45,8.41099523027073,1,6,7
16,4,1,0.108750620378711,78.8901491810505,55.9068705219092,47,8.49193864906618,1,8,9
16,6,1,0.0733769544226775,112.013344436805,64.9686545594767,24,8.22319127927582,5,10,11
16,7,1,-0.117260652348629,88.05,65.47,25,7.71811835220563,5,12,13
17,4,1,0.0656670292991439,83.018788505457,47.164491343496,53,8.21512241278425,1,8,9
17,6,1,0.0338335192688997,111.02,65.01,26,7.53290273561339,5,10,11
17,7,1,-0.0330593871317821,85.02,65.51,28,7.7109035776975,5,12,13
18,4,1,0.0903992031383704,83.5045858057763,55.5338751607824,56,8.10700135386155,1,8,9
18,6,1,0.0175038342470994,110.64,65.04,27,7.51333445384841,5,10,11
18,7,1,0.00613988107508867,83.64,65.54,28,7.53556994293584,5,12,13
19,4,1,0.0970810628594848,86.3761427182833,56.0905826670413,63,7.84785871106582,1,8,9
19,6,1,-0.0301397959084273,110.07,65.1,30,7.69314048832593,5,10,11
19,7,1,0.104302105828196,78.9658869072017,65.0945654648679,32,7.78877683393177,5,12,13
20,4,1,0.0913043613619753,87.8932336680473,55.4737519775532,66,8.11846985848999,1,8,9
20,6,1,-0.0115838703396238,109.53,64.98,31,7.62940232735525,5,10,11
20,7,1,0.155227082814855,76.8814073201353,64.8906742203587,34,7.81944588742731,5,12,13
21,6,1,-0.0045878467045597,110.21,65.07,34,7.59501513963566,5,10,11
21,7,1,0.217870581140065,74.385773446833,63.534539908033,38,7.5156102690945,5,12,13
21,8,1,0.319015497352325,69.8963681164614,55.0195446496232,36,7.47114335035487,4,14,15
21,9,1,0.0242509097455085,106.71,57.07,39,7.13385122676534,4,16,17
22,6,1,0.0141209544966306,111.11,64.9,36,7.64765599840651,5,10,11
22,7,1,0.247019762364866,72.8654847244328,62.8696454403617,40,7.95795475909169,5,12,13
22,8,1,0.334785262738981,69.7814336377878,54.3444808868488,38,7.70613590417278,4,14,15
22,9,1,0.0386872901081033,108.590661179878,57.3996258700631,41,7.36811347085483,4,16,17
23,7,1,0.274933465943978,70.0272954663883,61.7967018114656,46,7.80080852891196,5,12,13
23,8,1,0.332352703233228,69.2905981704018,53.3879160233194,42,7.77408769778409,4,14,15
23,9,1,0.105828432997288,112.28,58.47,46,7.50023656203891,4,16,17
23,10,1,-0.118529269555629,101.720874037771,64.473508186784,18,7.41104622810057,6,22,23
23,11,1,0.129430466728522,121.28,66.47,23,7.04541534496115,6,18,19
24,8,1,0.341558819877825,68.2664487563617,53.2258723754905,43,7.55918620009082,4,14,15
24,9,1,0.125313476942292,113.364985758345,57.9878414641748,48,7.50059087498452,4,16,17
24,10,1,-0.115628762238956,102.1823143626,64.4833387802155,19,7.06649870370481,6,22,23
24,11,1,0.166143057081599,122.74,66.48,24,7.00065043518536,6,18,19
24,12,1,0.55096851210922,58.028722057336,58.996270508091,25,7.4818779746836,7,31,32
24,13,1,-0.0335720281479609,81.24,65.48,25,6.95923520003434,7,0,0
25,8,1,0.38105974953157,66.9102389678583,52.1006775784479,48,7.9484960195542,4,14,15
25,9,1,0.178123609116824,116.517183184006,59.2958221099286,54,7.51927026862683,4,16,17
25,10,1,-0.152470390131623,103.415940162153,64.7741994453379,21,7.59130040403576,6,22,23
25,11,1,0.276818988410364,125.84,68.28,26,7.13209775232796,6,18,19
25,12,1,0.622553512450092,55.5484442436233,57.1861960621715,28,7.25935363273411,7,31,32
25,13,1,-0.0474263376839567,80.3637042803378,65.7794377910147,28,7.63536727010372,7,0,0
26,9,1,0.206961479868935,117.925487175483,59.8713401915312,56,7.94575140248211,4,16,17
26,10,1,-0.148956384699539,103.145796922672,64.8555367523111,23,7.25934897707905,6,22,23
26,11,1,0.323720901052663,127.22,68.85,28,6.96329854529935,6,18,19
26,12,1,0.670665156171472,53.9092463932779,55.7417042199277,30,7.27970768346643,7,31,32
26,13,1,-0.061887227163251,79.7509238648749,65.3490427983462,29,7.32752431171404,7,0,0
26,14,1,0.664695080720753,55.9115904210265,47.7435524508847,30,7.54740371937451,8,24,25
26,15,1,-0.0542399175251574,78.72,56.85,23,7.41252995255577,8,28,29
27,10,1,-0.393697575268083,100.698197135391,66.7282515174603,27,7.14881661339238,6,22,23
27,11,1,0.364930854224927,127.422925779766,69.0115576485439,31,6.93917576452068,6,18,19
27,12,1,0.705760017470465,52.6851343523909,55.2462531672049,33,7.44705757524933,7,31,32
27,13,1,-0.189614021036006,83.0695183767039,64.0778371335564,33,7.45258329935891,7,0,0
27,14,1,0.712442971491247,53.6847741581112,45.7415413613737,34,7.476289781865,8,24,25
27,15,1,-0.0561044190084784,78.9180374951363,57.689213279938,26,7.29672603905114,8,28,29
27,16,1,0.25826068458198,105.762300346556,54.6734178301534,34,8.03055050695607,9,20,21
27,17,1,0.526243493591954,135.641144320833,64.2576499911954,30,7.65586843436556,9,26,27
28,10,1,-0.466688354353553,99.3015659731518,66.9685027777114,29,7.13645714464119,6,22,23
28,11,1,0.350252042462792,127.251567279187,68.6703568708983,33,6.79783073506839,6,18,19
28,12,1,0.668104874943756,53.1507508509318,55.8174956555996,35,7.28778382410789,7,31,32
28,13,1,-0.238808098165722,85.3023550198564,63.9933482438538,35,6.87658092789602,7,0,0
28,14,1,0.674889585244032,54.4551888886488,46.4207759442581,34,7.63442636812953,8,24,25
28,15,1,-0.121703326726949,81.1407015551468,57.6363016433609,28,7.45399262673987,8,28,29
28,16,1,0.366781640956174,103.900693499887,53.1067431617253,36,7.88629867305688,9,20,21
28,17,1,0.505539398251132,134.884683027632,63.9604035901323,32,7.63952503278813,9,26,27
29,10,1,-0.43546496264131,98.5342530103371,68.0124209938478,31,7.30323199815421,6,22,23
29,11,1,0.39359781745302,127.791745987193,69.6547079712113,38,6.97976321306844,6,18,19
29,12,1,0.639439789025141,52.6724508053133,54.8768992763371,39,7.38787585275146,7,31,32
29,13,1,-0.264823544218882,88.1317389679218,63.2351387012607,41,6.8409525473899,7,0,0
29,14,1,0.638702008969635,54.1704879691004,45.8733582054157,40,7.27343008889897,8,24,25
29,15,1,-0.193457998644515,84.37,56.77,31,6.49524207270397,8,28,29
29,16,1,0.249221029921396,99.6012015544876,50.9242197172345,40,7.87948504802449,9,20,21
29,17,1,0.493361801960651,133.903216589169,63.6524595496341,35,7.58663032524388,9,26,27
30,10,1,-0.445842631478303,98.1623421093716,68.4166384798639,33,7.4061254937191,6,22,23
30,12,1,0.644881552310879,52.3783443258358,54.9287564578543,40,7.34960299399647,7,31,32
30,13,1,-0.304467229066403,88.2296774260253,63.6610102069948,44,6.4536165850398,7,0,0
30,14,1,0.630618628009003,54.0813462970517,45.3390091893222,42,7.43358836077039,8,24,25
30,15,1,-0.261063900881992,84.78,56.73,32,6.60304408529128,8,28,29
30,16,1,0.195357452179573,98.4741172002037,50.2490216553944,41,8.129812406719,9,20,21
30,17,1,0.499229156221307,134.258748917176,63.8520481366823,37,7.45234765001097,9,26,27
30,18,1,0.117876509727262,119.78,65.73,19,6.71031893056069,11,0,0
30,19,1,0.640888208574234,136.680782503725,73.5289538170151,21,6.7647382874754,11,0,0
31,12,1,0.706488338234418,50.3454166765184,53.2703231075252,45,7.29395298878914,7,31,32
31,13,1,-0.364762429348279,86.993831631755,64.6458448534719,49,6.3598578667842,7,0,0
31,14,1,0.565300958628989,55.6764463319437,46.3110198593389,45,7.56199181446146,8,24,25
31,15,1,-0.330825342368695,84.8052991508342,57.7004754240667,37,6.35412594949499,8,28,29
31,17,1,0.607279492127932,136.115351489444,65.3728770482095,41,7.58756313104079,9,26,27
31,18,1,-0.0757936916935356,119.17,66.89,20,7.41960517910654,11,0,0
31,19,1,0.737010174212626,138.040240629254,74.7260385044151,23,6.92383285028624,11,0,0
31,20,1,-0.365013262452356,87.6370595135297,47.7115191583913,24,7.02494607753651,16,0,0
31,21,1,0.721768501800944,108.955393994371,51.3090049639444,27,7.18924585278367,16,33,34
31,22,1,-0.681463616423665,105.334977361652,64.4451043725166,20,6.35185139926542,10,0,0
31,23,1,-0.255188044016464,88.0437863162669,72.4061920773297,20,7.70135952262661,10,0,0
32,12,1,0.717261861169288,49.1658721480688,52.7749465682413,47,7.32084494944422,7,31,32
32,13,1,-0.346416052978433,87.7,64.35,52,6.38281217891853,7,0,0
32,14,1,0.567179408036682,55.4351520315687,45.6899216418978,47,7.44674410510896,8,24,25
32,15,1,-0.314376334698598,85.3546117161515,57.3254947078872,40,6.38222796536396,8,28,29
32,17,1,0.702058162709585,136.022895245666,64.9682426682741,44,7.60418797520968,9,26,27
32,18,1,-0.380562010366605,118.478506848909,67.2000508211322,21,7.22026500607891,11,0,0
